,Sno.,Proposal No.,File No.,Project Name,Company,Proposal Status,Project Type,View
5,2006,SIA/MP/MIN/73472/2018,,"Parsen Stone Quarry at Vill.-Parsen, Tehsil-Gwalior , District-Gwalior (M.P.)",SMT SADHNA SINGH,Delisted,EC,
6,2007,SIA/MP/RIV/22331/2016,5194/2016,Karam Medium Project,EE WRD DHAR,EC Granted,EC,
7,2008,SIA/MP/NCP/74578/2018,,Green Bay of M/s. Hariom Properties,HARIOM PROPERTIES,Delisted,EC,
8,2009,SIA/MP/MIN/42300/1900,6565/2019,Toranya Stone Quarry of Shri Radheshyam Gupta,RADHESHYAM GUPTA,EC Granted,EC,
9,2010,SIA/MP/MIN/42324/2019,6637/2019,Katiga Stone Mine,KATIGAA STONE MINES,EC Granted,EC,
0,2011,SIA/MP/MIN/231100/2021,8754/2021,Punjapura Stone Quarry,SMT. SADHNA SANKHLA,EC Granted,EC,
1,2012,SIA/MP/MIN/174792/2020,7853/2020,"Gangapur Stone (Gitty) Quarry Khasra No.3/1, 3/3/2, 3/4, 3/5, Pvt. Land",YOGENDRA SHARMA,EC Granted,EC,
2,2013,SIA/MP/MIN/43772/2019,6749/2020,Tarawali Laterite Deposit of M/s Harshwardhan Industries Pvt. Ltd,TARAWALI LATERITE DEPOSIT BY HARSHWARDHAN INDUSTRIES PVT LTD,EC Granted - Processed offline,EC,
3,2014,SIA/MP/MIN/37069/2015,,"Kalyansi khedi Stone Quarry
OF M/S. Dharti Mines Pvt. Ltd.
AT Khasra No. Part of 162
Vill.-Kalyansi Khedi, Tehsil-Dhar , District-Dhar(M.P.)
Area – 2.00 Hectare",MS DHART MINES PVT LTD PROPRIETOR SURENDRA SINGH HORA VILLAGE KALYANSIKHEDI TEHSIL AND DISTRICT DHAR,Delisted,EC,
4,2015,SIA/MP/MIN/202280/2021,8314/2021,Gadha TP Stone Quarry Lease,M/S BANSAL CONSTRUCTION WORKS PVT LTD,EC Granted,EC,
5,2016,SIA/MP/MIS/202515/2021,8336/2021,Proposed Residential cum commercial Multidwelling Units “A-One Height’s”  By M/s Deep Jyoti Grah Nirman Sahkari Sanstha Maryadit Indore,M/S DEEP JYOTI GRAH NIRMAN SAHKARI SANSTHA MARYADIT,Delisted,EC,
6,2017,SIA/MP/MIN/229344/2021,8693/2021,Sabalgarh Crusher Stone Deposit,TRILOK SINGH,EC Granted,EC,
7,2018,SIA/MP/MIN/49159/2016,,Dummadol Metal Stone Quarry Of Shri Nagendra Kumar Tiwari,NAGENDRA KUMAR TIWARI,Delisted,EC,
8,2019,SIA/MP/MIN/36452/2015,,"MAAUKHEDI STONE QUARRY 
KH.NO.- 501/1 PART
AREA- 2.000 HECTARE
PRODUCTION- 5130 CUM/YEAR
VILLAGE- MAAUKHEDI
TEHSIL- ALOT
DISTRICT- RATLAM
LESSEE SHRI MANOJ CHAWLA
R/O MEEDA COLONY 
TEHSIL- ALOT
DISTRICT-RATLAM",CRUSHER STONE MINING,Delisted,EC,
9,2020,SIA/MP/MIN/36468/2015,,"Maharajpur Flagstone Quarry
Of
Shri Awadhesh Prasad Shukla
AT Khasra No. 23/4
Vill.-Maharajpur, Tehsil-Unchehra, District-
Satna (M.P.)
Production Capacity: 2930 Cu.mt/year Flagstone
Area – 0.627 Hectare",AWADHESH PRASAD SHUKLA AT VILLAGE MAHARAJPUR TEHSIL UNCHEHRA DISTRICT SATNA,Delisted,EC,
0,2021,SIA/MP/MIN/33703/2015,,"Environmental Clearance for Pahadi Crusher Stone Deposit Shri Sudama Prasad Garg S/o Shri Jugal Kishore Garg Resi. Kalhara, Th Vijayraghogargh, Dist-Katni (MP)",SUBHASH KUMAR,Delisted,EC,
1,2022,SIA/MP/MIN/33716/2015,4948/2016,"1.00 Hect Mittukhedi Stone Boulder Quarry at Village-Mittukhedi, Tehsil-Shyampur & Distt- Sehore Madhya Pradesh",CHETAN CHOUHAN,TransferToDEIAA,EC,
2,2023,SIA/MP/MIN/170786/2020,7868/2020,Guradiyagond River Sand Deposit,MAA BHAGWATI CONSTRUCTION,EC Granted,EC,
3,2024,SIA/MP/MIN/50762/2016,,Khedadhamnar Stone (Gitty) Quarry,CHETAK ENTERPRISES LTD,Delisted,EC,
4,2025,SIA/MP/MIN/58814/2016,5426/2016,MADIYARAS BASALT STONE 5.610 HECT,SHABAAZ KHAN,EC Granted,EC,
5,2026,SIA/MP/MIN/34075/2015,,"Environmental Clearance for Khakri veerpura Metal stone deposit Quarry SHRI AMIT KUMAR SAHU S/O SHRI MUNNA LAL SAHU, RESI. NOWGONG DISTT. CHHATARPUR, STATE: MADHYA PRADESH",MINING,Delisted,EC,
6,2027,SIA/MP/MIN/34152/2015,4926/2016,"AHMADPUR TEHSIL- ASHTHA, DISTT- SEHORE MP",RAKESH PALIWAL,TransferToDEIAA,EC,
7,2028,SIA/MP/MIN/37274/2019,6349/2019,limachauhan basalt stone quarry,RAMASH CHANDRA KALMODIYIA,EC Granted,EC,
8,2029,SIA/MP/MIN/173206/2020,7749/2020,Dhanwaha Crusher Stone Mine,M/S A.V.S. STONE CRUSHER,EC Granted,EC,
9,2030,SIA/MP/MIN/52010/2016,,Kharag Stone Quarry,SANDEEP YADAV,Delisted,EC,
0,2031,SIA/MP/MIN/42108/2016,,"2.00 Hectare Gudbhela Stone Boulder Quarry
Of
Shri Iqbal Ahmed
At
Vill.- Gudbhela, Teh.-Sehore, Dist.-Sehore (M.P.)",IQBAL AHMAD,Delisted,EC,
