,Proposal.No.,File_No,Proposal Name,State,District,Tehsil,Date_1,Date_2,Category,Company,Status,Link,Timeline
594,SIA/BR/MIS/129752/2019,SIA/8(a)/983/2020,Bhawani Height,Bihar,Patna,Dinapur-Cum-Khagaul,Date of Submission for EC: 09 Jan 2020 ,Date of Ec Granted : 22 Apr 2020,INFRA-2,BHAWANI INFRACON PVT LTD,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Bihar&pno=SIA/BR/MIS/129752/2019&pid=78939,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIS/129752/2019&type=EC&ID=78939
595,SIA/BR/MIN/129762/2019,,"Rifatpur (Khasra No. 3212, 3503 ) soil brick mining project.",Bihar,Bhagalpur,Pirpainti,Date of Submission for TOR: ,Date of Submission for EC: 05 Dec 2019 ,Non-Coal Mining,RIFATPUR SOIL BRICK.,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Bihar&pno=SIA/BR/MIN/129762/2019&pid=78941,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/129762/2019&type=EC&ID=78941
596,SIA/BR/MIN/130128/2019,,"Chawahi Khas M/S A & S BRICKS Earth Mining Project, For Production Capacity -5221.44 TPA, Area-1.12ha (2.77Ac), Thana no-92, Khata no-12. Plot no.-28, 56, 57,149,197,276,297,479&480. Mauza- Chawahi Kh",Bihar,Gopalganj,Manjha,Date of Submission for TOR: ,Date of Submission for EC: 09 Dec 2019 ,Non-Coal Mining,M/S A & S BRICKS,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Bihar&pno=SIA/BR/MIN/130128/2019&pid=79045,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/130128/2019&type=EC&ID=79045
597,SIA/BR/MIN/446086/2023,SIA/1(a)/2404/2023,Proposed Sand Mining Project of Area 64.95 Ha at Aurangabad Ghat 05 on Sone River of District-Aurangabad State-Bihar.,Bihar,,,Date of Submission for EC: 28 Sep 2023 ,Date of Ec Granted : 27 Dec 2023,Non-Coal Mining,PRIYA SINGH,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Bihar&pno=SIA/BR/MIN/446086/2023&pid=225709,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/446086/2023&type=EC&ID=225709
598,SIA/BR/MIN/60870/2016,SIA/1(a)/403/16,Sand Mining Project at Marachi Ghat on river Ganga,Bihar,Patna,Mokameh,Date of Submission for EC: 04 Dec 2016 ,Date of Ec Granted : 16 Feb 2017,Non-Coal Mining,BROADSON COMODITIES PVT LTD,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Bihar&pno=SIA/BR/MIN/60870/2016&pid=33011,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/60870/2016&type=EC&ID=33011
599,SIA/BR/MIN/48828/2016,,"River
Sand (Minor Mineral) Mining Project for Baikunthpur Ghat (126967.5 TPA), Area 6.27ha, in District- Buxar (Bihar)",Bihar,Buxar,Buxar,Date of Submission for TOR: ,Date of Submission for EC: 10 Feb 2016 ,Non-Coal Mining,MS KATYAYNI CONTRACTORS PVT LTD,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Bihar&pno=SIA/BR/MIN/48828/2016&pid=12649,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/48828/2016&type=EC&ID=12649
600,SIA/BR/MIN/31615/2015,SIA/1(a)/41/2015,M/s Meghani Bricks Company,Bihar,Katihar,katihar,Date of Submission for TOR: ,Date of Submission for EC: 08 Oct 2015 ,Non-Coal Mining,SURESH KUMAR MEGHANI,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Bihar&pno=SIA/BR/MIN/31615/2015&pid=1354,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/31615/2015&type=EC&ID=1354
601,SIA/BR/NCP/92256/2019,SIA/8(a)/683/19,"Multi Storey Residential Project ""Dr. R.P. Estate"" ",Bihar,Muzaffarpur,Kanti,Date of Submission for EC: 02 Mar 2019 ,Date of Ec Granted : 17 Oct 2019,INFRA-1,ASHA VIHAR PROPERTIES PVT LTD,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Bihar&pno=SIA/BR/NCP/92256/2019&pid=51975,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/NCP/92256/2019&type=EC&ID=51975
602,SIA/BR/MIN/445879/2023,SIA/1(a)/2420/2023,"Sand Mining Project, Block 36 (Gaya Morhar 23)  Sand Ghat of District- Gaya, State-Bihar.",Bihar,,,Date of Submission for TOR: ,Date of Submission for EC: 26 Sep 2023 ,Non-Coal Mining,SANJAY KUMAR,For further consideration(SEAC),https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Bihar&pno=SIA/BR/MIN/445879/2023&pid=225635,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/445879/2023&type=EC&ID=225635
603,SIA/BR/IND/19053/2015,SIA/3(b)/455/17,Shree Balajee Cement Industries Pvt Ltd,Bihar,Patna,Fatwah,Date of Submission for EC: 05 Apr 2017 ,Date of Ec Granted : 27 Jun 2017,Industrial Projects - 1,SHREE BALAJEE CEMENT INDUSTRIES PVT LTD,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Bihar&pno=SIA/BR/IND/19053/2015&pid=34831,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/IND/19053/2015&type=EC&ID=34831
604,SIA/BR/MIN/60618/2016,SIA/1(a)/382/16,Sand mining project of Raval Tola (Asthasia) of Saran district,Bihar,Saran,Chapra,Date of Submission for EC: 23 Nov 2016 ,Date of Ec Granted : 23 Dec 2016,Non-Coal Mining,BROADSON COMODITIES PVT LTD,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Bihar&pno=SIA/BR/MIN/60618/2016&pid=32831,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/60618/2016&type=EC&ID=32831
605,SIA/BR/MIN/445369/2023,SIA/1(a)/2414/2023,"Sand Mining Project, Falgu River (Block No.- 05) Sand Ghat  of District- Gaya, State-Bihar.",Bihar,,,Date of Submission for TOR: ,Date of Submission for EC: 22 Sep 2023 ,Non-Coal Mining,M/S RAJENDRA SINGH,For further consideration(SEAC),https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Bihar&pno=SIA/BR/MIN/445369/2023&pid=225483,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/445369/2023&type=EC&ID=225483
606,SIA/BR/MIN/25920/2017,SIA/1(a)/344/16,Nalanda Sand Blocks (Stretch I Block II) ,Bihar,Nalanda,Bihar,Date of Submission for EC: 28 Apr 2018 ,Date of Ec Granted : 22 Feb 2019,Non-Coal Mining,MAHADEV ENCLAVE PVT LTD,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Bihar&pno=SIA/BR/MIN/25920/2017&pid=43886,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/25920/2017&type=EC&ID=43886
607,SIA/BR/MIN/138011/2020,,"ORDINARY CLAY MINING PROJECT FOR SAINITU CONSTRUCTION PVT. LTD. MAUZA PILKHI RAJGIR NALANDA AREA 11.52 Ac, 4.66 Ha",Bihar,Nalanda,Rajgir,Date of Submission for TOR: ,Date of Submission for EC: 17 Feb 2020 ,Non-Coal Mining,SAINITU CONSTRUCTION PVT. LTD. DIRECTOR KANHAIYA KUMAR,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Bihar&pno=SIA/BR/MIN/138011/2020&pid=86001,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/138011/2020&type=EC&ID=86001
608,SIA/BR/MIN/30949/2019,,"Balio sand ghat mining project of district Jamui, Bihar over an area of 23 ha",Bihar,Jamui,Jhajha,Date of Submission for TOR: ,Date of Submission for EC: 11 Nov 2019 ,Non-Coal Mining,WESTLINK TRADING PRIVATE LIMITED,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Bihar&pno=SIA/BR/MIN/30949/2019&pid=71792,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/30949/2019&type=EC&ID=71792
609,SIA/BR/MIN/31546/2019,SIA/1(a)/630/19,"Sand mining project at Mekra ghat over an area of 22 ha in district Patna, Bihar",Bihar,Patna,Mokameh,Date of Submission for TOR: ,Date of Submission for EC: 15 Feb 2020 ,Non-Coal Mining,BROADSON COMODITIES PVT LTD,Rejection Letter Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Bihar&pno=SIA/BR/MIN/31546/2019&pid=91313,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/31546/2019&type=EC&ID=91313
610,SIA/BR/MIN/33646/2019,,Mohanpur Sand Ghat on Mahani River,Bihar,Munger,Tetiha Bambor,Date of Submission for TOR: ,Date of Submission for EC: 27 Mar 2019 ,Non-Coal Mining,KATYAYNI CONTRACTORS PVT. LTD.,Query raised by SEIAA and pending at PP,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Bihar&pno=SIA/BR/MIN/33646/2019&pid=54252,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/33646/2019&type=EC&ID=54252
611,SIA/BR/MIN/138571/2020,,"Simaria, Pergana Malki (Khasra/Plot(s) No. 3641, 3642, 3643, 3644, 3645, 3646, 3647, 3648, 3649, 3650 & 3651) soil brick mining project.",Bihar,Begusarai,Begusarai,Date of Submission for TOR: ,Date of Submission for EC: 24 Jan 2020 ,Non-Coal Mining,M/S JAI RAM BRICKS,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Bihar&pno=SIA/BR/MIN/138571/2020&pid=86138,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/138571/2020&type=EC&ID=86138
612,SIA/BR/MIN/138166/2020,,"BRICK EARTH MINING PROJECT FOR M/S JAI MAA BRICKS, MAUZA BADALPUR, TELHARA, EAKANGARSARAI, NALANDA, AREA 3.43 Ac",Bihar,Nalanda,Ekangarsarai,Date of Submission for TOR: ,Date of Submission for EC: 24 Jan 2020 ,Non-Coal Mining,M/S JAI MAA BRICKS PROP SATENDRA PRASAD,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Bihar&pno=SIA/BR/MIN/138166/2020&pid=86038,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/138166/2020&type=EC&ID=86038
613,SIA/BR/MIN/137972/2020,,"Brick Earth Mining Project at Village- Pipralatif, P.O- Pipralatif, P.S- Parbatta, Anchal- Parbatta, District- Khagaria (Bihar)",Bihar,Khagaria,Gogari,Date of Submission for TOR: ,Date of Submission for EC: 21 Jan 2020 ,Non-Coal Mining,M/S- STAR BRICKS,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Bihar&pno=SIA/BR/MIN/137972/2020&pid=85992,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/137972/2020&type=EC&ID=85992
614,SIA/BR/MIN/138832/2020,,"Ordinary Clay bscpl Infrastructure ltd mauza boraj, hathauri, shivaji nagar, samastipur",Bihar,Samastipur,Shivaji Nagar,Date of Submission for TOR: ,Date of Submission for EC: 30 Jan 2020 ,Non-Coal Mining,BSCPL INFRASTRUCTURE LTD MAUZA BORAJ AREA 7.04 AC,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Bihar&pno=SIA/BR/MIN/138832/2020&pid=86207,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/138832/2020&type=EC&ID=86207
615,SIA/BR/MIN/142393/2020,,"Brick Clay Mining Project for M/s Puja Bricks, Mauza:Deomalpur, P.S+Anchal: Shahpur,  Thana No. 10,  Dist-Bhojpur (Ara), Bihar",Bihar,Bhojpur,Shahpur,Date of Submission for TOR: ,Date of Submission for EC: 11 Feb 2020 ,Non-Coal Mining,M/S PUJA BRICKS,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Bihar&pno=SIA/BR/MIN/142393/2020&pid=90136,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/142393/2020&type=EC&ID=90136
616,SIA/BR/MIN/30633/2015,SIA/1(a)/01/2015,STONE MINING PROJECT-SHRISTI DEVELOPERS PVT. LTD.- CAT: B2,Bihar,Sheikhpura,Sheikhpura,Date of Submission for TOR: ,Date of Submission for EC: 03 Sep 2015 ,Non-Coal Mining,SHRISTI DEVELOPERS PVT LTD,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Bihar&pno=SIA/BR/MIN/30633/2015&pid=741,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/30633/2015&type=EC&ID=741
617,SIA/BR/MIN/34464/2019,,Barnawa Sand Ghat on Burhi Gandak River,Bihar,East Champaran,No Data,Date of Submission for TOR: ,Date of Submission for EC: 09 Apr 2019 ,Non-Coal Mining,VINAY  KUMAR,Query raised by SEIAA and pending at PP,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Bihar&pno=SIA/BR/MIN/34464/2019&pid=54659,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/34464/2019&type=EC&ID=54659
618,SIA/BR/MIN/134596/2020,,"Bhagipatti, Jhil & Suksenva Bhawaniray M/S. SAI BABA ETT UDYOG  Earth Mining Project, Thana  No-484 & 486,Khata No- 280, 74 & 08. Plot No.1336, 1338, 43, 93, 91, & 276. Area 1.25 HA (3.09Ac)    For pr",Bihar,Gopalganj,Kataiya,Date of Submission for TOR: ,Date of Submission for EC: 02 Jan 2020 ,Non-Coal Mining,M/S SAI BABA ETT UDYOG PROP- ALOK KUMAR GUPTA,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Bihar&pno=SIA/BR/MIN/134596/2020&pid=84131,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/134596/2020&type=EC&ID=84131
619,SIA/BR/MIS/226137/2021,SIA/8(a)/1654/2021,AVS Builders & Developers Pvt. Ltd.,Bihar,Gaya,Gaya,Date of Submission for EC: 04 Oct 2021 ,Date of Ec Granted : 02 Dec 2021,INFRA-2,A.V.S BUILDERS & DEVELOPERS PVT. LTD.,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Bihar&pno=SIA/BR/MIS/226137/2021&pid=190451,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIS/226137/2021&type=EC&ID=190451
620,SIA/BR/MIN/41499/2019,,Proposed Sand Mining Project of area 5.0 ha at  Jaymangla Manoj  Ghat Simariya  on Ganga River of District- Begusarai of State-Bihar.,Bihar,Begusarai,Barauni,Date of Submission for TOR: ,Date of Submission for EC: 27 Aug 2019 ,Non-Coal Mining,RADHA SWAMI AUTOMOBILES,Query raised by SEIAA and pending at PP,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Bihar&pno=SIA/BR/MIN/41499/2019&pid=62659,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/41499/2019&type=EC&ID=62659
621,SIA/BR/MIN/30890/2019,SIA/1(a)/648/19,"sand mining project on Masaurha ghat on Son river over an area of 24.8 ha in district Patna, Bihar",Bihar,Patna,Paliganj,Date of Submission for EC: 15 Feb 2020 ,Date of Ec Granted : 22 Apr 2020,Non-Coal Mining,BROADSON COMODITIES PVT LTD,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Bihar&pno=SIA/BR/MIN/30890/2019&pid=87043,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/30890/2019&type=EC&ID=87043
622,SIA/BR/IND2/59222/2007,SIA/5(j)/994/2020,MAGADH SUGAR & ENERGY LTD Unit Hasanpur Sugar Mill Samastipur Bihar,Bihar,Samastipur,Hasanpur,Date of Submission for EC: 20 Dec 2020 ,Date of Ec Granted : 03 Feb 2021,Industrial Projects - 2,"MAGADH SUGAR & ENERGY LTD, SAMASTIPUR, BIHAR",EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Bihar&pno=SIA/BR/IND2/59222/2007&pid=149131,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/IND2/59222/2007&type=EC&ID=149131
623,SIA/BR/MIN/66035/2017,SIA/1(a)/541/18,Sand Mining Project at Khairi Sand Ghat (Block no-6) on Kiul River,Bihar,Lakhisarai,Lakhisarai,Date of Submission for TOR: ,Date of Submission for EC: 25 Sep 2018 ,Non-Coal Mining,WESTLINK TRADING PRIVATE LIMITED,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Bihar&pno=SIA/BR/MIN/66035/2017&pid=35794,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/66035/2017&type=EC&ID=35794
624,SIA/BR/IND2/19502/2017,,INDIAN OIL CORPORATION LTD,Bihar,East Champaran,No Data,Date of Submission for TOR: ,Date of Submission for EC: 09 Mar 2018 ,Industrial Projects - 2,INDIAN OIL CORPORATION LIMITED PATNA,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Bihar&pno=SIA/BR/IND2/19502/2017&pid=42802,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/IND2/19502/2017&type=EC&ID=42802
625,SIA/BR/MIN/59809/2016,,"Balu/ Sand Mining (Minor Mineral) Category- B2 (M.L. Area- 1.7 ha) with Production Capacity of 15000 TPA at Singhiya Ghat of Ganga River in Tehsil: Jamalpur, District: Munger (Bihar).",Bihar,Munger,Jamalpur,Date of Submission for TOR: ,Date of Submission for EC: 11 Nov 2016 ,Non-Coal Mining,NM FOOD PRODUCT PVT LTD,TransferToDEIAA,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Bihar&pno=SIA/BR/MIN/59809/2016&pid=32269,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/59809/2016&type=EC&ID=32269
626,SIA/BR/MIN/60709/2016,SIA/1(a)/391/16,"Proposed Sand Mining Project of Area 24 Ha at Chilka Tola Ghat on Son River of
District-Patna of State-Bihar",Bihar,Patna,Bihta,Date of Submission for EC: 29 Nov 2016 ,Date of Ec Granted : 23 Dec 2016,Non-Coal Mining,BROADSON COMODITIES PVT LTD,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Bihar&pno=SIA/BR/MIN/60709/2016&pid=32909,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/60709/2016&type=EC&ID=32909
627,SIA/BR/MIN/444603/2023,SIA/1(a)/2326/2023,"Sand Ghat Mining Project (Ulai River Block No. -04 Sand Ghat) of  District- Jamui, State- Bihar.",Bihar,,,Date of Submission for EC: 11 Jan 2024 ,Date of Ec Granted : 13 Mar 2024,Non-Coal Mining,MANISH KUMAR,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Bihar&pno=SIA/BR/MIN/444603/2023&pid=225252,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/444603/2023&type=EC&ID=225252
628,SIA/BR/MIN/440791/2023,SIA/1(a)/2264/2023,Proposed Sand Mining Project of Area 5.7 Ha at Kudra Stretch 01 (Block 01 to 08) on Kudra River of District-Kaimur (Bhabhua) State-Bihar.,Bihar,,,Date of Submission for EC: 19 Aug 2023 ,Date of Ec Granted : 16 Jan 2024,Non-Coal Mining,RISHAV SINGH,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Bihar&pno=SIA/BR/MIN/440791/2023&pid=224180,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/440791/2023&type=EC&ID=224180
629,SIA/BR/MIN/31380/2015,SIA/1(a)/15/2015,Kajal Int Udyog,Bihar,Aurangabad,Daudnagar,Date of Submission for TOR: ,Date of Submission for EC: 29 Sep 2015 ,Non-Coal Mining,NARESH PRASAD SINGH,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Bihar&pno=SIA/BR/MIN/31380/2015&pid=1194,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/31380/2015&type=EC&ID=1194
630,SIA/BR/MIN/442683/2023,,Sand Ghat Mining Project (Jamui Kiul Block - 11 Sand Ghat) at Riverbed of Kiul River,Bihar,,,Date of Submission for TOR: ,Date of Submission for EC: 07 Sep 2023 ,Non-Coal Mining,BHUSHAN KUMAR,Query raised by SEIAA and pending at PP,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Bihar&pno=SIA/BR/MIN/442683/2023&pid=224888,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/442683/2023&type=EC&ID=224888
631,SIA/BR/MIN/64484/2017,SIA/1(a)/502/17,Sand mining project at Chaprdah ghat on morhar river,Bihar,Gaya,Amas,Date of Submission for EC: 09 Jun 2017 ,Date of Ec Granted : 29 May 2018,Non-Coal Mining,WESTLINK TRADING PRIVATE LIMITED,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Bihar&pno=SIA/BR/MIN/64484/2017&pid=35195,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/64484/2017&type=EC&ID=35195
632,SIA/BR/MIN/446091/2023,SIA/1(a)/2321/2023,Sand Ghat Mining Project (Jehanabad Block No-12 Sand Ghat) at Riverbed of River Dardha,Bihar,,,Date of Submission for EC: 27 Sep 2023 ,Date of Ec Granted : 01 Dec 2023,Non-Coal Mining,RAVINDRA SINGH,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Bihar&pno=SIA/BR/MIN/446091/2023&pid=225691,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/446091/2023&type=EC&ID=225691
633,SIA/BR/INFRA2/416809/2023,SIA/8(a)/2273/2023,"Proposed Residential Building “Aranya P.N.B. Residency” at Godhana, Patna                         Total Plot Area: 8737.04 Sqm. Total Built up Area: 42138.98 Sqm. (Existing= 18659.38 Sqm. + Proposed = 23479.6 Sqm.). ",Bihar,,,Date of Submission for EC: 02 Feb 2023 ,Date of Ec Granted : 17 May 2023,INFRA-2, ARANYA ENGICON PRIVATE LIMITED,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Bihar&pno=SIA/BR/INFRA2/416809/2023&pid=216076,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/INFRA2/416809/2023&type=EC&ID=216076
634,SIA/BR/MIN/32328/2015,SIA/1(a)/54/2015,M/s Malik Int Udyog,Bihar,Buxar,Dumraon,Date of Submission for TOR: ,Date of Submission for EC: 31 Oct 2015 ,Non-Coal Mining,SRI NARAYAN DUBEY,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Bihar&pno=SIA/BR/MIN/32328/2015&pid=1879,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/32328/2015&type=EC&ID=1879
635,SIA/BR/MIN/31241/2015,3503,Brick Clay Mining Project-A-1 Int Udyog-B2,Bihar,Siwan,Siwan,Date of Submission for TOR: ,Date of Submission for EC: 23 Sep 2015 ,Non-Coal Mining,A ONE INT UDYOG,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Bihar&pno=SIA/BR/MIN/31241/2015&pid=1105,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/31241/2015&type=EC&ID=1105
636,SIA/BR/MIN/65394/2017,SIA/1(a)/515/17,Sand Mining Project at Chhanchh Sand Ghat on Mohana River,Bihar,Gaya,Bodh Gaya,Date of Submission for EC: 14 Jun 2017 ,Date of Ec Granted : 31 May 2018,Non-Coal Mining,WESTLINK TRADING PRIVATE LIMITED,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Bihar&pno=SIA/BR/MIN/65394/2017&pid=35566,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/65394/2017&type=EC&ID=35566
637,SIA/BR/NCP/78262/2018,SIA/8(a)/600/18,"Proposed Construction of Govt Medical College and Hospital Block at Govt Sadar Hospital Complex, Line Bazar, Purnia town, Purnia East Tehsil, Purnia District, Bihar by M/s Bihar Medical Services Infrastructure Corporation Limited ",Bihar,Purnia,Purnia East,Date of Submission for EC: 04 Oct 2018 ,Date of Ec Granted : 08 Mar 2019,INFRA-1,"BIHAR MEDICAL SERVICES & INFRASTRUCTURE CORPORATION LTD.,",EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Bihar&pno=SIA/BR/NCP/78262/2018&pid=45614,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/NCP/78262/2018&type=EC&ID=45614
638,SIA/BR/INFRA2/451160/2023,SIA/8(a)/2489/2023,"Proposed Residential Building “Durga 77° Resorts” at Digha Polson Road  Mauza-Digha , Patna, Bihar .   ",Bihar,,,Date of Submission for EC: 15 Nov 2023 ,Date of Ec Granted : 25 Jan 2024,INFRA-2, DURGA URBAN AND LEASING LLP,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Bihar&pno=SIA/BR/INFRA2/451160/2023&pid=227815,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/INFRA2/451160/2023&type=EC&ID=227815
639,SIA/BR/MIN/60867/2016,SIA/1(a)/399/16,Sand Mining Project at Patila Ghat on River Son,Bihar,Patna,Maner,Date of Submission for EC: 04 Dec 2016 ,Date of Ec Granted : 16 Feb 2017,Non-Coal Mining,BROADSON COMODITIES PVT LTD,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Bihar&pno=SIA/BR/MIN/60867/2016&pid=33008,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/60867/2016&type=EC&ID=33008
640,SIA/BR/MIN/30966/2015,SIA/1(a)/05/2015,RAJA EINT UDYOG,Bihar,Patna,Fatwah,Date of Submission for TOR: ,Date of Submission for EC: 15 Sep 2015 ,Non-Coal Mining,CA RANJEET KUMAR JHA,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Bihar&pno=SIA/BR/MIN/30966/2015&pid=949,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/30966/2015&type=EC&ID=949
