,Proposal.No.,File_No,Proposal Name,State,District,Tehsil,Date_1,Date_2,Category,Company,Status,Link,Timeline
1283,SIA/TG/MIS/169511/2020,SIA/TG/MIS/169511/2020,K. Seshagiri Rao and Company,Telangana,Rangareddi,Serilingampalle,Date of Submission for EC: 25 Aug 2020 ,Date of Ec Granted : 07 Nov 2020,INFRA-2,K. SESHAGIRI RAO AND COMPANY,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Telangana&pno=SIA/TG/MIS/169511/2020&pid=124455,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIS/169511/2020&type=EC&ID=124455
1284,SIA/TG/MIN/214632/2021,SIA/TG/MIN/214632/2021,"M/s Hyderabad Rock Sand,4.90 Hectares,Rough Stone and Road Metal Mine",Chhattisgarh,Surguja,Lundra,Date of Submission for EC: 09 Jun 2021 ,Date of Ec Granted : 15 Jul 2021,Non-Coal Mining,M/S HYDERABADROCKSAND,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Telangana&pno=SIA/TG/MIN/214632/2021&pid=188244,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIN/214632/2021&type=EC&ID=188244
1285,SIA/TG/MIN/211091/2021,SIA/TG/MIN/211091/2021,M/s. VMP Granites,Telangana,Warangal,Thorrur,Date of Submission for EC: 20 May 2021 ,Date of Ec Granted : 24 Jun 2021,Non-Coal Mining,M/S.VMP GRANITES,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Telangana&pno=SIA/TG/MIN/211091/2021&pid=183535,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIN/211091/2021&type=EC&ID=183535
1286,SIA/TG/MIN/157513/2020,SIA/TG/MIN/157513/2020,Sri K. Shravan Kumar Goud,Telangana,Sangareddy,Jinnaram,Date of Submission for EC: 29 Jun 2020 ,Date of Ec Granted : 12 Jan 2021,Non-Coal Mining,SRI K. SHRAVAN KUMAR GOUD,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Telangana&pno=SIA/TG/MIN/157513/2020&pid=112918,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIN/157513/2020&type=EC&ID=112918
1287,SIA/TG/MIN/45335/2019,SIA/TG/MIN/45335/2019,Sri Kota Ram Reddy - Colour Granite Quarry -1.73 Ha.,Telangana,Karimnagar,Sulthanabad,Date of Submission for EC: 23 Oct 2019 ,Date of Ec Granted : 17 Sep 2020,Non-Coal Mining,KOTA RAMREDDY COLOUR GRANITE,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Telangana&pno=SIA/TG/MIN/45335/2019&pid=70129,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIN/45335/2019&type=EC&ID=70129
1288,SIA/TG/IND2/45349/2017,SIA/TG/IND2/45349/2017,Corey Organics Private Limited,Telangana,Mahbubnagar,Kothor,Date of Submission for EC: 16 Nov 2019 ,Date of Ec Granted : 16 Nov 2020,Industrial Projects - 2,M/S. COREY ORGANICS PRIVATE LIMITED,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Telangana&pno=SIA/TG/IND2/45349/2017&pid=70138,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/IND2/45349/2017&type=EC&ID=70138
1289,SIA/TG/MIS/123079/2019,SIA/TG/MIS/123079/2019,Vasavi Infrastructures LLP,Telangana,Rangareddi,Serilingampalle,Date of Submission for EC: 24 Oct 2019 ,Date of Ec Granted : 18 Dec 2019,INFRA-2,VASAVI INFRASTRUCTURES LLP,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Telangana&pno=SIA/TG/MIS/123079/2019&pid=70209,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIS/123079/2019&type=EC&ID=70209
1290,SIA/TG/MIS/154560/2020,SIA/TG/MIS/154560/2020,2 BHK Housing @ Kardhanur-I,Telangana,Sangareddy,Patancheru,Date of Submission for EC: 27 May 2020 ,Date of Ec Granted : 04 Jul 2020,INFRA-2,GREATER HYDERABAD MUNICIPAL CORPORATION (GHMC),EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Telangana&pno=SIA/TG/MIS/154560/2020&pid=107129,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIS/154560/2020&type=EC&ID=107129
1291,SIA/TG/IND2/154722/2020,SIA/TG/IND2/154722/2020,Siflon Drugs Pvt. Ltd.,Telangana,Mahbubnagar,Kothur,Date of Submission for EC: 29 May 2020 ,Date of Ec Granted : 16 Feb 2021,Industrial Projects - 2,SIFLON DRUGS PVT. LTD.,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Telangana&pno=SIA/TG/IND2/154722/2020&pid=107181,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/IND2/154722/2020&type=EC&ID=107181
1292,SIA/TG/IND2/174788/2020,SIA/TG/IND2/174788/2020,"Expansion of Active Pharma Ingredients (Bulk Drugs and Intermediates) Manufacturing Unit (From 9 TPM to 30.6 TPM)  by  M/s. Pavan Drugs & Chemicals Pvt. Ltd.,",Telangana,Sangareddy,Gummadidala,Date of Submission for EC: 23 Sep 2020 ,Date of Ec Granted : 16 Feb 2021,Industrial Projects - 2,PAVAN DRUGS & CHEMICALS PVT LTD,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Telangana&pno=SIA/TG/IND2/174788/2020&pid=131808,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/IND2/174788/2020&type=EC&ID=131808
1293,SIA/TG/IND2/176482/2020,SIA/TG/IND2/176482/2020,Establishment of Active Pharma Ingredients (Bulk drug and intermediates) manufacturing unit by M/s Syntho Chirals Pvt. Ltd. Unit-II.,Telangana,Kamareddy,Rajampet,Date of Submission for EC: 29 Sep 2020 ,Date of Ec Granted : 26 Feb 2021,Industrial Projects - 2,SYNTHO CHIRALS PVT LTD.,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Telangana&pno=SIA/TG/IND2/176482/2020&pid=135346,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/IND2/176482/2020&type=EC&ID=135346
1294,SIA/TG/IND2/176617/2020,SIA/TG/IND2/176617/2020,"M/s. Metrochem API Pvt. Ltd., Unit-I",Telangana,Medchal Malkajgiri,qutbullapur,Date of Submission for TOR: ,Date of Submission for EC: 30 Sep 2020 ,Industrial Projects - 2,"METROCHEM API PVT. LTD., UNIT-I",Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Telangana&pno=SIA/TG/IND2/176617/2020&pid=135391,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/IND2/176617/2020&type=EC&ID=135391
1295,SIA/TG/MIS/121205/2019,SIA/TG/MIS/121205/2019,"SRI SRI KALA KUTEERS  BY M/s. SNR NIRMAN INDIA. PVT .LTD.,",Telangana,Rangareddi,Saroornagar,Date of Submission for TOR: ,Date of Submission for EC: 11 Oct 2019 ,INFRA-2,"SNR NIRMAN INDIA. PVT .LTD.,",Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Telangana&pno=SIA/TG/MIS/121205/2019&pid=68619,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIS/121205/2019&type=EC&ID=68619
1296,SIA/TG/MIN/141028/2020,SIA/TG/MIN/141028/2020,Proposed Limestone Slabs Quarry of Sri Mohammed Asadulla,Telangana,Vikarabad,Tandur,Date of Submission for EC: 02 Dec 2020 ,Date of Ec Granted : 22 Mar 2021,Non-Coal Mining,MOHAMMED ASADULLA,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Telangana&pno=SIA/TG/MIN/141028/2020&pid=86801,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIN/141028/2020&type=EC&ID=86801
1297,SIA/TG/IND2/162937/2020,SIA/TG/IND2/162937/2020,M/s Sridhanada Laboratories Private Limited,Telangana,Sangareddy,Jinnaram,Date of Submission for EC: 13 Aug 2020 ,Date of Ec Granted : 23 Feb 2021,Industrial Projects - 2,M/S SRIDHANADA LABORATORIES (P) LIMITED,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Telangana&pno=SIA/TG/IND2/162937/2020&pid=116000,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/IND2/162937/2020&type=EC&ID=116000
1298,SIA/TG/IND2/164995/2020,,Srini Pharmaceuticals Private Limited,Telangana,Yadadri Bhuvanagiri,Choutuppal,Date of Submission for TOR: ,Date of Submission for EC: 25 Jul 2020 ,Industrial Projects - 2,SRINI PHARMACEUTICALS PRIVATE LIMITED,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Telangana&pno=SIA/TG/IND2/164995/2020&pid=117480,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/IND2/164995/2020&type=EC&ID=117480
1299,SIA/TG/MIN/216790/2021,SIA/TG/MIN/216790/2021,Dwaraka Sai Stone & Metal - 2.0 ha -Building Stone & Road Metal quarry,Telangana,Warangal,Ghanpur (Mulug),Date of Submission for EC: 25 Jun 2021 ,Date of Ec Granted : 24 Dec 2022,Non-Coal Mining,DWARAKA SAI STONE & METAL,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Telangana&pno=SIA/TG/MIN/216790/2021&pid=188662,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIN/216790/2021&type=EC&ID=188662
1300,SIA/TG/MIS/134806/2020,SIA/TG/MIS/134806/2020,Sukhii Bliss,Telangana,Rangareddi,Serilingampalle,Date of Submission for EC: 03 Jan 2020 ,Date of Ec Granted : 21 May 2020,INFRA-2,SUKHII PROJECTS LLP,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Telangana&pno=SIA/TG/MIS/134806/2020&pid=84192,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIS/134806/2020&type=EC&ID=84192
1301,SIA/TG/MIN/134971/2020,SIA/TG/MIN/134971/2020,Sri K.Janaki Ramulu,Telangana,Khammam,Khammam (Rural),Date of Submission for TOR: ,Date of Submission for EC: 03 Jan 2020 ,Non-Coal Mining,SRI K JANAKI RAMULU,Rejection Letter Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Telangana&pno=SIA/TG/MIN/134971/2020&pid=84241,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIN/134971/2020&type=EC&ID=84241
1302,SIA/TG/MIN/258017/2022,SIA/TG/MIN/258017/2022,Trimes Industries Pvt Ltd,Telangana,Kamareddy,Bhiknur,Date of Submission for TOR: ,Date of Submission for EC: 22 Feb 2022 ,Non-Coal Mining, TRIMEX INDUSTRIES PRIVATE LIMITED,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Telangana&pno=SIA/TG/MIN/258017/2022&pid=199539,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIN/258017/2022&type=EC&ID=199539
1303,SIA/TG/MIN/129856/2019,SIA/TG/MIN/129856/2019,Telangana State Mineral Development Corporation Ltd,Telangana,Khammam,Bhadrachalam,Date of Submission for EC: 07 Dec 2019 ,Date of Ec Granted : 27 May 2020,Non-Coal Mining,M/S TELANGANA STATE MINERAL DEVELOPMENT CORPORATION LIMITED,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Telangana&pno=SIA/TG/MIN/129856/2019&pid=78971,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIN/129856/2019&type=EC&ID=78971
1304,SIA/TG/MIS/152172/2020,SIA/TG/MIS/152172/2020,M/s. Venkata Praneeth Developers Pvt. Ltd.,Telangana,Medchal Malkajgiri,Dundigal Gandimaisamma,Date of Submission for EC: 27 Apr 2020 ,Date of Ec Granted : 09 Apr 2021,INFRA-2,VENKATA PRANEETH DEVELOPERS PVT LTD,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Telangana&pno=SIA/TG/MIS/152172/2020&pid=104491,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIS/152172/2020&type=EC&ID=104491
1305,SIA/TG/IND2/153200/2020,SIA/TG/IND2/153200/2020,"Proposed Expansion of Active Pharmaceutical Ingredients (APIs) , API Intermediates and Specialty chemicals manufacturing unit along with Combined ZLD for Unit-I and only High TDS effluent from Unit-II",Telangana,Sangareddy,Patancheru,Date of Submission for TOR: ,Date of Submission for EC: 13 May 2020 ,Industrial Projects - 2,THERAPIVA PRIVATE LIMITED,WithdrawEC,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Telangana&pno=SIA/TG/IND2/153200/2020&pid=104754,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/IND2/153200/2020&type=EC&ID=104754
1306,SIA/TG/MIS/153270/2020,SIA/TG/MIS/153270/2020,M/s. Touchstone Property Developers Pvt. Ltd,Telangana,Medchal Malkajgiri,shamirpet,Date of Submission for TOR: ,Date of Submission for EC: 14 May 2020 ,INFRA-2,M/S. TOUCHSTONE PROPERTY DEVELOPERS PRIVATE LIMITED,Rejection Letter Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Telangana&pno=SIA/TG/MIS/153270/2020&pid=104774,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIS/153270/2020&type=EC&ID=104774
1307,SIA/TG/MIS/197027/2021,SIA/TG/MIS/197027/2021,RDB HARMONY by M/s RDB Hyd Infrastructure Pvt. Ltd,Telangana,Rangareddi,Serilingampalle,Date of Submission for TOR: ,Date of Submission for EC: 06 Feb 2021 ,INFRA-2,"RDB HYD INFRASTRUCTURE PVT. LTD.,",WithdrawEC,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Telangana&pno=SIA/TG/MIS/197027/2021&pid=163032,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIS/197027/2021&type=EC&ID=163032
1308,SIA/TG/MIS/202867/2021,SIA/TG/MIS/202867/2021,Ark Samyak Residential by M/s. ARK Infra Developers Private Limited,Telangana,Medchal Malkajgiri,bachupally,Date of Submission for EC: 10 Mar 2021 ,Date of Ec Granted : 23 Apr 2021,INFRA-2,ARK INFRA DEVELOPERS PRIVATE LIMITED,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Telangana&pno=SIA/TG/MIS/202867/2021&pid=172464,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIS/202867/2021&type=EC&ID=172464
1309,SIA/TG/MIN/285320/2022,SIA/TG/MIN/285320/2022,Building Stone and Road Metal Quarry,Telangana,Peddapalli,Peddapalle,Date of Submission for TOR: ,Date of Submission for EC: 26 Jul 2022 ,Non-Coal Mining,GOPAL PITLA,Rejection Letter Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Telangana&pno=SIA/TG/MIN/285320/2022&pid=209338,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIN/285320/2022&type=EC&ID=209338
1310,SIA/TG/MIS/121996/2019,SIA/TG/MIS/121996/2019,Hallmark Treasor by M/s Hallmark Builders & Others,Telangana,Rangareddi,Rajendranagar,Date of Submission for EC: 17 Oct 2019 ,Date of Ec Granted : 18 Dec 2019,INFRA-2,HALLMARK BUILDERS & OTHERS,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Telangana&pno=SIA/TG/MIS/121996/2019&pid=69877,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIS/121996/2019&type=EC&ID=69877
1311,SIA/TG/MIN/182771/2020,SIA/TG/MIN/182771/2020,"Smt.Rangu Mounika, Building Stone and Road Metal Mine",Telangana,Rajanna Sircilla,Vemulawada,Date of Submission for EC: 15 Feb 2021 ,Date of Ec Granted : 22 May 2021,Non-Coal Mining,SMT. RANGU MOUNIKA FOR BUILDING STONE & ROAD METAL,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Telangana&pno=SIA/TG/MIN/182771/2020&pid=142716,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIN/182771/2020&type=EC&ID=142716
1312,SIA/TG/IND2/207041/2021,SIA/TG/IND2/207041/2021,Expansion of API (Bulk drug and intermediates manufacturing) unit by M/s. Aurore Pharmaceuticals Pvt. Ltd. Unit I by merging Mylan Laboratories Ltd. Unit -3 and Unit -4,Telangana,Rangareddi,Quthbullapur,Date of Submission for TOR: ,Date of Submission for EC: 30 Mar 2021 ,Industrial Projects - 2,AURORE PHARMACEUTICALS PRIVATE LIMITED,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Telangana&pno=SIA/TG/IND2/207041/2021&pid=175634,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/IND2/207041/2021&type=EC&ID=175634
1313,SIA/TG/IND2/206863/2021,SIA/TG/IND2/206863/2021,Proposed to expand the existing Bulk Drugs & Drug Intermediates Manufacturing Unit by Kekule Pharma Ltd.,Telangana,Medak,Jinnaram,Date of Submission for EC: 29 Mar 2021 ,Date of Ec Granted : 22 May 2021,Industrial Projects - 2,KEKULE PHARMA LTD.,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Telangana&pno=SIA/TG/IND2/206863/2021&pid=175576,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/IND2/206863/2021&type=EC&ID=175576
1314,SIA/TG/MIS/235165/2021,,S R Peddi Estates (I) Pvt. Ltd.,Telangana,Medchal,Medchal,Date of Submission for TOR: ,Date of Submission for EC: 21 Oct 2021 ,INFRA-2,M/S. S R PEDDI ESTATES (I) PVT LTD.,WithdrawEC,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Telangana&pno=SIA/TG/MIS/235165/2021&pid=192478,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIS/235165/2021&type=EC&ID=192478
1315,SIA/TG/MIS/237405/2021,SIA/TG/MIS/237405/2021,Ranjay Towers by M/s Ranjay Constructions and others,Telangana,Rangareddi,Serilingampalle,Date of Submission for EC: 06 Nov 2021 ,Date of Ec Granted : 28 Dec 2021,INFRA-2,RANJAY CONSTRUCTIONS AND OTHERS,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Telangana&pno=SIA/TG/MIS/237405/2021&pid=192985,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIS/237405/2021&type=EC&ID=192985
1316,SIA/TG/MIN/38799/2019,SIA/TG/MIN/38799/2019,M/s. Om Sai Stone Crusher,Telangana,Warangal,Parvathagiri,Date of Submission for EC: 08 Jul 2019 ,Date of Ec Granted : 12 Feb 2021,Non-Coal Mining,M/S. OM SAI STONE CRUSHER,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Telangana&pno=SIA/TG/MIN/38799/2019&pid=57240,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIN/38799/2019&type=EC&ID=57240
1317,SIA/TG/IND2/175987/2020,SIA/TG/IND2/175987/2020,Proposed Establishment of Active Pharmaceutical Ingredients (APIs) and API Intermediates Manufacturing unit by M/s. Sahasra Laboratories Private Limited,Telangana,Nalgonda,Chityala,Date of Submission for EC: 24 Nov 2020 ,Date of Ec Granted : 06 Mar 2021,Industrial Projects - 2,SAHASRA LABORATORIES PRIVATE LIMITED,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Telangana&pno=SIA/TG/IND2/175987/2020&pid=134179,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/IND2/175987/2020&type=EC&ID=134179
1318,SIA/TG/IND2/172685/2020,,"Establishment of Active Pharma Ingredients (Bulk Drugs and Intermediates) Manufacturing Unit (353.75 TPM)  by M/s. S R Drugs and Intermediates Pvt. Ltd, Unit III",Telangana,Sangareddy,Sadasivpet,Date of Submission for TOR: ,Date of Submission for EC: 11 Sep 2020 ,Industrial Projects - 2,PASHAMYLARAM COMMON INFRASTRUCTURE PVT LTD,WithdrawEC,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Telangana&pno=SIA/TG/IND2/172685/2020&pid=130218,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/IND2/172685/2020&type=EC&ID=130218
1319,SIA/TG/IND2/171927/2020,SIA/TG/IND2/171927/2020,"Establish of Active Pharma Ingredients (Bulk Drugs and Intermediates) Manufacturing Unit (72.2 TPM) by M/s. Srihaas Lifesciences Pvt. Ltd.,",Telangana,Medak,Shivampet,Date of Submission for EC: 07 Sep 2020 ,Date of Ec Granted : 13 Feb 2021,Industrial Projects - 2,M/S. SRIHAAS LIFESCIENCES PVT. LTD,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Telangana&pno=SIA/TG/IND2/171927/2020&pid=129047,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/IND2/171927/2020&type=EC&ID=129047
1320,SIA/TG/MIS/194698/2021,SIA/TG/MIS/194698/2021,Building 2A & 2B By M/s Raheja IT park (Hyderabad ) Limited,Telangana,Rangareddi,Serilingampalle,Date of Submission for EC: 24 Jan 2021 ,Date of Ec Granted : 07 Jun 2021,INFRA-2,K. RAHEJA IT PARK (HYDERABAD) LIMITED,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Telangana&pno=SIA/TG/MIS/194698/2021&pid=160454,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIS/194698/2021&type=EC&ID=160454
1321,SIA/TG/MIN/148919/2020,SIA/TG/MIN/148919/2020,M/s.Mulpuri Construction,Telangana,Khammam,Yerrupalem,Date of Submission for EC: 14 Mar 2020 ,Date of Ec Granted : 17 Sep 2020,Non-Coal Mining,M/S. MULPURI CONSTRUCTIONS,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Telangana&pno=SIA/TG/MIN/148919/2020&pid=98611,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIN/148919/2020&type=EC&ID=98611
1322,SIA/TG/MIS/149395/2020,SIA/TG/MIS/149395/2020,Muppa Projects India Private Limited,Telangana,Medak,Ramchandrapuram,Date of Submission for EC: 22 Oct 2020 ,Date of Ec Granted : 19 Dec 2020,INFRA-2,MUPPA PROJECTS INDIA PRIVATE LIMITED,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Telangana&pno=SIA/TG/MIS/149395/2020&pid=99733,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIS/149395/2020&type=EC&ID=99733
1323,SIA/TG/MIN/211602/2021,SIA/TG/MIN/211602/2021,SRI SAI GRANITES,Telangana,Warangal R,Atmakur,Date of Submission for TOR: ,Date of Submission for EC: 09 May 2021 ,Non-Coal Mining,SRI SAI GRANITES WGL,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Telangana&pno=SIA/TG/MIN/211602/2021&pid=185635,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIN/211602/2021&type=EC&ID=185635
1324,SIA/TG/IND2/166381/2020,SIA/TG/IND2/166381/2020,“Proposed Expansion of APIs within the existing manufacturing facility along with existing products “by M/s. Jai Sri Ram Chemicals (Formerly known as M/s. Vasudeva& Co.),Telangana,Medak,Shivampet,Date of Submission for TOR: ,Date of Submission for EC: 04 Aug 2020 ,Industrial Projects - 2,M/S.  JAI SRI RAM CHEMICALS (FORMERLY KNOWN AS M/S. VASUDEVA& CO.),WithdrawEC,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Telangana&pno=SIA/TG/IND2/166381/2020&pid=121744,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/IND2/166381/2020&type=EC&ID=121744
1325,SIA/TG/MIS/185816/2020,SIA/TG/MIS/185816/2020,Bricks-Cyber Woods,Telangana,Medak,Ramchandrapuram,Date of Submission for EC: 30 Nov 2020 ,Date of Ec Granted : 12 Feb 2021,INFRA-2,BRICKS INFRATECH LLP,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Telangana&pno=SIA/TG/MIS/185816/2020&pid=145464,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIS/185816/2020&type=EC&ID=145464
1326,SIA/TG/MIN/282156/2022,SIA/TG/MIN/282156/2022,Sri Repaka Shekar,Telangana,Komarambheem Asifabad,Kaghaznagar,Date of Submission for TOR: ,Date of Submission for EC: 07 Jul 2022 ,Non-Coal Mining,SRI REPAKA SHEKAR,Rejection Letter Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Telangana&pno=SIA/TG/MIN/282156/2022&pid=208551,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIN/282156/2022&type=EC&ID=208551
1327,SIA/TG/MIN/35625/1900,SIA/TG/MIN/35625/1900,Sri Shaik Ghouse,Telangana,Nizamabad,Varni,Date of Submission for EC: 02 May 2019 ,Date of Ec Granted : 22 Jan 2020,Non-Coal Mining,SRI SHAIK GHOUSE,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Telangana&pno=SIA/TG/MIN/35625/1900&pid=55346,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIN/35625/1900&type=EC&ID=55346
1328,SIA/TG/MIN/36130/2019,SIA/TG/MIN/36130/2019,Sri Devulapally Prabhakar,Telangana,Peddapalli,Peddapalle,Date of Submission for TOR: ,Date of Submission for EC: 14 Aug 2020 ,Non-Coal Mining,SRI DEVULAPALLY PRABHAKAR,WithdrawEC,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Telangana&pno=SIA/TG/MIN/36130/2019&pid=55615,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIN/36130/2019&type=EC&ID=55615
1329,SIA/TG/MIN/132135/2019,SIA/TG/MIN/132135/2019,Sri K. Devender Reddy,Telangana,Karimnagar,Husnabad,Date of Submission for EC: 18 Dec 2019 ,Date of Ec Granted : 02 Dec 2020,Non-Coal Mining,SRI K DEVENDER REDDY,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Telangana&pno=SIA/TG/MIN/132135/2019&pid=82551,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIN/132135/2019&type=EC&ID=82551
