,Proposal.No.,File_No,Proposal Name,State,District,Tehsil,Date_1,Date_2,Category,Company,Status,Link,Timeline
127,SIA/AP/MIN/37511/1900,,M/s. Venkatasai Granites,Andhra Pradesh,Chittoor,Punganur,Date of Submission for TOR: ,Date of Submission for EC: 08 Jun 2019 ,Non-Coal Mining,SRI VENKATASAI GRANITES,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Andhra%20Pradesh&pno=SIA/AP/MIN/37511/1900&pid=56494,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/37511/1900&type=EC&ID=56494
128,SIA/AP/MIN/186958/2020,AP KRI MIN 12 2020 2578,Admg Nadigama (Kunikinapadu -6),Andhra Pradesh,Krishna,Kanchikacherla,Date of Submission for EC: 07 Dec 2020 ,Date of Ec Granted : 19 Dec 2020,Non-Coal Mining,ADMG NANDIGAMA (KUNIKINAPADU SAND REACH),EC Granted - Processed offline,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Andhra%20Pradesh&pno=SIA/AP/MIN/186958/2020&pid=146746,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/186958/2020&type=EC&ID=146746
129,SIA/AP/MIN/186195/2020,AP KRI MIN  12  2020 2620,ADMG-Vijayawada(Madduru-2 sand reach),Andhra Pradesh,Krishna,Kankipadu,Date of Submission for EC: 02 Dec 2020 ,Date of Ec Granted : 19 Dec 2020,Non-Coal Mining,ADMG-VIJAYAWADA(MADDURU SAND REACH),EC Granted - Processed offline,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Andhra%20Pradesh&pno=SIA/AP/MIN/186195/2020&pid=145558,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/186195/2020&type=EC&ID=145558
130,SIA/AP/MIN/39239/2019,AP VZN MIN 10 2019 1268,SRI M.V.N.SEETARAMA RAJU,Andhra Pradesh,Vizianagaram,Merakamudidam,Date of Submission for EC: 20 Sep 2019 ,Date of Ec Granted : 07 Jan 2020,Non-Coal Mining,M V N SEETARAMA RAJU,EC Granted - Processed offline,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Andhra%20Pradesh&pno=SIA/AP/MIN/39239/2019&pid=57442,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/39239/2019&type=EC&ID=57442
131,SIA/AP/IND2/186217/2020,,MRR Labs Private Limited,Andhra Pradesh,West Godavari,Gopalapuram,Date of Submission for TOR: ,Date of Submission for EC: 02 Dec 2020 ,Industrial Projects - 2,PROPOSED BULK DRUGS AND DRUG INTERMEDIATES MANUFACTURING UNIT BY MRR LABS PVT.LTD,WithdrawEC,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Andhra%20Pradesh&pno=SIA/AP/IND2/186217/2020&pid=145564,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/IND2/186217/2020&type=EC&ID=145564
132,SIA/AP/MIN/188614/2020,AP EG  MIN 12 2020 2594,Kanayagudem  III Sand Reach,Andhra Pradesh,East Godavari,Yetapaka,Date of Submission for EC: 17 Dec 2020 ,Date of Ec Granted : 01 Dec 2020,Non-Coal Mining,"COLLECTOR AND CHAIRMAN, DLSC, EAST GODAVARI",EC Granted - Processed offline,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Andhra%20Pradesh&pno=SIA/AP/MIN/188614/2020&pid=149135,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/188614/2020&type=EC&ID=149135
133,SIA/AP/MIN/179219/2020,AP KRI MIN 10 2020 2259,Smt K. Radha Rani-Road Metal Quarry,Andhra Pradesh,Krishna,Kanchikacherla,Date of Submission for EC: 15 Oct 2020 ,Date of Ec Granted : 07 Jun 2021,Non-Coal Mining,SMT. K. RADHA RANI,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Andhra%20Pradesh&pno=SIA/AP/MIN/179219/2020&pid=137926,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/179219/2020&type=EC&ID=137926
134,SIA/AP/MIN/152262/2020,,M/s. SESHA SAI MINES & MINERALS (5.000 Ha of Quartz Mine),Andhra Pradesh,Kadapa,No Data,Date of Submission for TOR: ,Date of Submission for EC: 29 Apr 2020 ,Non-Coal Mining,M/S. SESHA SAI MINES & MINERALS,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Andhra%20Pradesh&pno=SIA/AP/MIN/152262/2020&pid=104515,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/152262/2020&type=EC&ID=104515
135,SIA/AP/MIN/33620/2018,AP EG MIN 03 2019 868,V VEERARAJU-LESSEE-2.485 ha,Andhra Pradesh,East Godavari,Rangampeta,Date of Submission for EC: 25 Mar 2019 ,Date of Ec Granted : 31 May 2019,Non-Coal Mining,SRI V VEERARAJU,EC Granted - Processed offline,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Andhra%20Pradesh&pno=SIA/AP/MIN/33620/2018&pid=54229,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/33620/2018&type=EC&ID=54229
136,SIA/AP/MIN/125292/2019,AP NLR MIN 11 2019 1407,M/s APR Constructions Ltd,Andhra Pradesh,Nellore,Gudur,Date of Submission for EC: 14 Nov 2019 ,Date of Ec Granted : 11 Feb 2020,Non-Coal Mining,M/S. APR CONSTRUCTIONS LTD,EC Granted - Processed offline,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Andhra%20Pradesh&pno=SIA/AP/MIN/125292/2019&pid=71924,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/125292/2019&type=EC&ID=71924
137,SIA/AP/MIN/195046/2021,AP PKM MIN 1  2021 2821,M/s. BSCPL Infrastructure Limited,Andhra Pradesh,Prakasam,Korisapadu,Date of Submission for EC: 27 Jan 2021 ,Date of Ec Granted : 29 Jul 2021,Non-Coal Mining,M/S. BSCPL INFRASTRUCTURE LIMITED.,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Andhra%20Pradesh&pno=SIA/AP/MIN/195046/2021&pid=161551,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/195046/2021&type=EC&ID=161551
138,SIA/AP/MIN/194735/2021,AP WG MIN 1  2021 2806,Karugorumilli 1 Sand Reach,Andhra Pradesh,West Godavari,Velairpad,Date of Submission for EC: 24 Jan 2021 ,Date of Ec Granted : 14 Jun 2021,Non-Coal Mining,"CHAIRMAN  COLLECTOR, DLSC",EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Andhra%20Pradesh&pno=SIA/AP/MIN/194735/2021&pid=160466,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/194735/2021&type=EC&ID=160466
139,SIA/AP/MIN/60512/2019,AP NLR MIN 11 2019 1381,M/s GPA Minerals,Andhra Pradesh,Nellore,Duttalur,Date of Submission for EC: 04 Feb 2021 ,Date of Ec Granted : 13 Jul 2021,Non-Coal Mining,M/S. GPA MINERALS,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Andhra%20Pradesh&pno=SIA/AP/MIN/60512/2019&pid=162912,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/60512/2019&type=EC&ID=162912
140,SIA/AP/MIN/44675/2019,AP EG MIN 10 2019 1257,Peddalanka Sand Reach,Andhra Pradesh,East Godavari,Kajuluru,Date of Submission for EC: 13 Oct 2019 ,Date of Ec Granted : 18 Oct 2019,Non-Coal Mining,ASST DIRECTOR OF MINES AND GEOLOGY,EC Granted - Processed offline,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Andhra%20Pradesh&pno=SIA/AP/MIN/44675/2019&pid=68701,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/44675/2019&type=EC&ID=68701
141,SIA/AP/MIN/137439/2020,AP ANT MIN  01 2020 1623,M/s. Ananthapur Mines & Minerals,Andhra Pradesh,Anantapur,Kothacheruvu,Date of Submission for EC: 19 Jan 2020 ,Date of Ec Granted : 11 Jun 2020,Non-Coal Mining,M/S ANANTHAPUR MINES & MINERALS,EC Granted - Processed offline,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Andhra%20Pradesh&pno=SIA/AP/MIN/137439/2020&pid=85847,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/137439/2020&type=EC&ID=85847
142,SIA/AP/MIN/155973/2020,AP MIN PKM  06 2020 1911,M/s. Kishore Granites Pvt. Ltd.,Andhra Pradesh,Prakasam,Ballikurava,Date of Submission for TOR: ,Date of Submission for EC: 05 Jun 2020 ,Non-Coal Mining,M/S. KISHORE GRANITES PVT. LTD.,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Andhra%20Pradesh&pno=SIA/AP/MIN/155973/2020&pid=110543,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/155973/2020&type=EC&ID=110543
143,SIA/AP/MIN/152542/2020,AP MIN EG 05 2020 1832,Pulidindi Sand Reach,Andhra Pradesh,East Godavari,Atreyapuram,Date of Submission for EC: 31 May 2020 ,Date of Ec Granted : 08 Jul 2020,Non-Coal Mining,"COLLECTOR AND CHAIRMAN, DLSC, EAST GODAVARI",EC Granted - Processed offline,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Andhra%20Pradesh&pno=SIA/AP/MIN/152542/2020&pid=104592,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/152542/2020&type=EC&ID=104592
144,SIA/AP/MIN/152583/2020,AP MIN EG 05 2020 1833,Ubalanka Sand Reach,Andhra Pradesh,East Godavari,Ravulapalem,Date of Submission for TOR: ,Date of Submission for EC: 30 May 2020 ,Non-Coal Mining,"COLLECTOR AND CHAIRMAN, DLSC, EAST GODAVARI",Agenda Uploaded by SEIAA,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Andhra%20Pradesh&pno=SIA/AP/MIN/152583/2020&pid=104600,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/152583/2020&type=EC&ID=104600
145,SIA/AP/MIN/159427/2020,AP MIN SKLM  06 2020 1908,Andavaram II Sand Reach,Andhra Pradesh,Srikakulam,Jalumuru,Date of Submission for EC: 21 Jun 2020 ,Date of Ec Granted : 08 Jul 2020,Non-Coal Mining,"MEMBER DLSC,ADM&G, SIKAKULAM",EC Granted - Processed offline,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Andhra%20Pradesh&pno=SIA/AP/MIN/159427/2020&pid=113146,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/159427/2020&type=EC&ID=113146
146,SIA/AP/MIN/203968/2021,AP KDP   MIN  3 2021 3012,M/s Srinivasa Construction (1.34a Ha) at Gollapalli,Andhra Pradesh,Kadapa,No Data,Date of Submission for EC: 16 Mar 2021 ,Date of Ec Granted : 14 Sep 2021,Non-Coal Mining,M/S SRINIVASA CONSTRUCTION,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Andhra%20Pradesh&pno=SIA/AP/MIN/203968/2021&pid=173769,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/203968/2021&type=EC&ID=173769
147,SIA/AP/MIN/252176/2022,AP  MIN NLR 01 2022 3903,Damaramadugu-II Sand Reach,Andhra Pradesh,Nellore,Buchireddipalem,Date of Submission for EC: 20 Jan 2022 ,Date of Ec Granted : 04 Mar 2022,Non-Coal Mining,MS JAI PRAKASH POWER VENTURES LIMITED,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Andhra%20Pradesh&pno=SIA/AP/MIN/252176/2022&pid=198043,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/252176/2022&type=EC&ID=198043
148,SIA/AP/MIN/251940/2022,AP  MIN KNL 01 2022 3910,Sri K. Venkata Krishna Reddy  (0.587 HA of LIME STONE SLABS (BLACK) Mine),Andhra Pradesh,Kurnool,Kolimigundla,Date of Submission for EC: 17 Jan 2022 ,Date of Ec Granted : 24 Jun 2022,Non-Coal Mining,K.VENKATA KRISHNA REDDY,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Andhra%20Pradesh&pno=SIA/AP/MIN/251940/2022&pid=197986,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/251940/2022&type=EC&ID=197986
149,SIA/AP/MIN/273618/2022,AP MIN PKM  05 2022 4300,Sri Kandi CH. Kumar Reddy,Andhra Pradesh,Prakasam,Martur,Date of Submission for TOR: ,Date of Submission for EC: 18 May 2022 ,Non-Coal Mining,CHAITANYA KANDI,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Andhra%20Pradesh&pno=SIA/AP/MIN/273618/2022&pid=203492,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/273618/2022&type=EC&ID=203492
150,SIA/AP/IND3/274015/2022,AP IND VZM 05 2022 4306,M/s. SPN Industries,Andhra Pradesh,Vizianagaram,Srungavarapukota,Date of Submission for EC: 20 May 2022 ,Date of Ec Granted : 25 Jun 2022,Industrial Projects - 3,SAVITRI BATTULA,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Andhra%20Pradesh&pno=SIA/AP/IND3/274015/2022&pid=203597,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/IND3/274015/2022&type=EC&ID=203597
151,SIA/AP/MIN/77166/2021,AP/MIN/VSP/2021/3283,"Road Metal, Building Stone and M.Sand Quarry",Andhra Pradesh,Visakhapatnam,Anakapalle,Date of Submission for EC: 21 May 2022 ,Date of Ec Granted : 11 Nov 2022,Non-Coal Mining,M/S BALAJI BLUE CHIPS,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Andhra%20Pradesh&pno=SIA/AP/MIN/77166/2021&pid=203649,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/77166/2021&type=EC&ID=203649
152,SIA/AP/MIN/187278/2020,AP KRI  MIN 12  2020 2672,"M/s Modern Crushers, Mg.P: Sri T. Purnachandra Rao",Andhra Pradesh,Krishna,Kanchikacherla,Date of Submission for EC: 09 Dec 2020 ,Date of Ec Granted : 22 Jun 2022,Non-Coal Mining,M/S MODERN CRUSHER,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Andhra%20Pradesh&pno=SIA/AP/MIN/187278/2020&pid=146833,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/187278/2020&type=EC&ID=146833
153,SIA/AP/MIN/186290/2020,AP GNT MIN  12  2020 2627,4.490 Ha. of Dharanikota - 13 Sand Reach,Andhra Pradesh,Guntur,Amaravathi,Date of Submission for EC: 03 Dec 2020 ,Date of Ec Granted : 03 Dec 2020,Non-Coal Mining,GUNTUR SAND REACHES,EC Granted - Processed offline,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Andhra%20Pradesh&pno=SIA/AP/MIN/186290/2020&pid=145582,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/186290/2020&type=EC&ID=145582
154,SIA/AP/MIN/186476/2020,AP WG MIN  12  2020 2645,"M/s Sai Vengamamba Stone Crusher, Prop: Sri Naidu Bhaskar",Andhra Pradesh,West Godavari,Devarapalle,Date of Submission for TOR: ,Date of Submission for EC: 03 Dec 2020 ,Non-Coal Mining,M/S SAI VENGAMAMBA STONE CRUSHER,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Andhra%20Pradesh&pno=SIA/AP/MIN/186476/2020&pid=145628,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/186476/2020&type=EC&ID=145628
155,SIA/AP/MIN/40972/2019,AP GNT MIN 08 2019 1104,Dharanikota-4,Andhra Pradesh,Guntur,Amaravathi,Date of Submission for EC: 10 Aug 2019 ,Date of Ec Granted : 31 Aug 2019,Non-Coal Mining,DDMG GUNTUR,EC Granted - Processed offline,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Andhra%20Pradesh&pno=SIA/AP/MIN/40972/2019&pid=61333,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/40972/2019&type=EC&ID=61333
156,SIA/AP/MIN/176452/2020,AP VSP MIN 09 2020 2178,"Smt. R Venkata Lakshmi, 1.50Ha.",Andhra Pradesh,Visakhapatnam,Anakapalle,Date of Submission for TOR: ,Date of Submission for EC: 29 Sep 2020 ,Non-Coal Mining,SMT . K. VENKATA  LAKSHMI,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Andhra%20Pradesh&pno=SIA/AP/MIN/176452/2020&pid=135332,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/176452/2020&type=EC&ID=135332
157,SIA/AP/IND2/176648/2020,AP   GTR MIN  11 2020 2419,M/s. Vineet Life Sciences Pvt Ltd.,Andhra Pradesh,Guntur,Durgi,Date of Submission for EC: 24 Nov 2020 ,Date of Ec Granted : 14 Apr 2022,Industrial Projects - 2,M/S. VINEET LIFE SCIENCES PVT. LTD.,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Andhra%20Pradesh&pno=SIA/AP/IND2/176648/2020&pid=135400,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/IND2/176648/2020&type=EC&ID=135400
158,SIA/AP/MIN/208679/2021,AP     SKLM  MIN    4 2021 3117,M/s M.S.J.Exports,Andhra Pradesh,Srikakulam,Nandigam,Date of Submission for EC: 10 Apr 2021 ,Date of Ec Granted : 21 Sep 2021,Non-Coal Mining,MSJEXPORTS,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Andhra%20Pradesh&pno=SIA/AP/MIN/208679/2021&pid=178052,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/208679/2021&type=EC&ID=178052
159,SIA/AP/MIN/237552/2021,,0.979 HA NAPA SLAB MINE OF O.SRININVASARAO,Andhra Pradesh,Guntur,Rentachintala,Date of Submission for TOR: ,Date of Submission for EC: 08 Nov 2021 ,Non-Coal Mining,O.SRINIVASARAO,WithdrawEC,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Andhra%20Pradesh&pno=SIA/AP/MIN/237552/2021&pid=193019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/237552/2021&type=EC&ID=193019
160,SIA/AP/MIN/274658/2022,AP MIN CTR  05 2022 4317,Vishwva Priya Granites,Andhra Pradesh,Chittoor,Palasamudram,Date of Submission for TOR: ,Date of Submission for EC: 25 May 2022 ,Non-Coal Mining,MURTHY GOPAL,Rejection Letter Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Andhra%20Pradesh&pno=SIA/AP/MIN/274658/2022&pid=203760,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/274658/2022&type=EC&ID=203760
161,SIA/AP/MIN/274681/2022,AP MIN KDP 05 2022 4319,Raayal Minerals,Andhra Pradesh,Kadapa,No Data,Date of Submission for EC: 25 May 2022 ,Date of Ec Granted : 02 Aug 2022,Non-Coal Mining,SREENIVASULU PARIKISETTY,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Andhra%20Pradesh&pno=SIA/AP/MIN/274681/2022&pid=203763,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/274681/2022&type=EC&ID=203763
162,SIA/AP/MIN/174402/2020,AP  SKLM  MIN  09 2020 2146,Chenuvalasa II Sand Reach,Andhra Pradesh,Srikakulam,Narasannapeta,Date of Submission for EC: 21 Sep 2020 ,Date of Ec Granted : 01 Dec 2020,Non-Coal Mining,"MEMBER DLSC,ADM&G, SIKAKULAM",EC Granted - Processed offline,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Andhra%20Pradesh&pno=SIA/AP/MIN/174402/2020&pid=131703,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/174402/2020&type=EC&ID=131703
163,SIA/AP/MIN/184995/2020,AP  NLR  MIN 11 2020 2537,Sri V.Bhaskar Reddy,Andhra Pradesh,Nellore,Atmakur,Date of Submission for EC: 26 Nov 2020 ,Date of Ec Granted : 28 Jun 2021,Non-Coal Mining,SRI V.BHASKAR REDDY,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Andhra%20Pradesh&pno=SIA/AP/MIN/184995/2020&pid=145263,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/184995/2020&type=EC&ID=145263
164,SIA/AP/MIN/209689/2021,AP     CTR  MIN 4 2021 3133,M/s Sri Shakthi Granites- Black Granite Quarry,Andhra Pradesh,Chittoor,Punganur,Date of Submission for EC: 19 Apr 2021 ,Date of Ec Granted : 21 Sep 2021,Non-Coal Mining,M/S SRI SHAKTHI GRANITES-3.808HECT,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Andhra%20Pradesh&pno=SIA/AP/MIN/209689/2021&pid=181232,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/209689/2021&type=EC&ID=181232
165,SIA/AP/MIN/250357/2022,AP  MIN WG 01 2022 3888,Chidipi-3 Sand Reach,Andhra Pradesh,West Godavari,Kovvur,Date of Submission for EC: 17 Jan 2022 ,Date of Ec Granted : 03 Mar 2022,Non-Coal Mining,JP POWER VENTURES LTD W.G.DT,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Andhra%20Pradesh&pno=SIA/AP/MIN/250357/2022&pid=197541,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/250357/2022&type=EC&ID=197541
166,SIA/AP/MIN/71005/2020,AP/PKM/MIN/10/2020/2216,"10.900 Hectares of Quartz Mine of M/s H.M. Mines & Minerals, located in Sy. No:227/P of Bodanampadu Village, Kurichedu Mandal, Prakasam District, Andhra Pradesh",Andhra Pradesh,Prakasam,Kurichedu,Date of Submission for EC: 13 Jan 2022 ,Date of Ec Granted : 24 Mar 2022,Non-Coal Mining,M/S H.M. MINES & MINERALS,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Andhra%20Pradesh&pno=SIA/AP/MIN/71005/2020&pid=197705,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/71005/2020&type=EC&ID=197705
167,SIA/AP/MIN/63712/2021,AP KNL MIN 6 2021 3224,4.795 Ha of Road Metal Building Stone and Gravel Mine of Ms Sri Vasista Mining,Andhra Pradesh,Kurnool,Orvakal,Date of Submission for EC: 11 May 2022 ,Date of Ec Granted : 23 Jun 2022,Non-Coal Mining,MS SRI VASISTA MINING,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Andhra%20Pradesh&pno=SIA/AP/MIN/63712/2021&pid=203070,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/63712/2021&type=EC&ID=203070
168,SIA/AP/MIN/271619/2022,,B A Satyamurthy,Andhra Pradesh,Vizianagaram,Dathirajeru,Date of Submission for TOR: ,Date of Submission for EC: 07 May 2022 ,Non-Coal Mining,APPALA SATYA MURTHY BANDARU,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Andhra%20Pradesh&pno=SIA/AP/MIN/271619/2022&pid=203037,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/271619/2022&type=EC&ID=203037
169,SIA/AP/MIN/273086/2022,AP MIN KNL 05 2022 4287,T. Malla Reddy,Andhra Pradesh,Kurnool,Kolimigundla,Date of Submission for TOR: ,Date of Submission for EC: 15 May 2022 ,Non-Coal Mining,TOTA MALLA REDDY,Rejection Letter Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Andhra%20Pradesh&pno=SIA/AP/MIN/273086/2022&pid=203355,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/273086/2022&type=EC&ID=203355
170,SIA/AP/MIN/40450/2018,AP CTR MIN 08 2019 1174,Alambir,Andhra Pradesh,Chittoor,Sodum,Date of Submission for EC: 01 Aug 2019 ,Date of Ec Granted : 25 Nov 2019,Non-Coal Mining,ALAMBIR,EC Granted - Processed offline,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Andhra%20Pradesh&pno=SIA/AP/MIN/40450/2018&pid=59051,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/40450/2018&type=EC&ID=59051
171,SIA/AP/MIN/40896/1900,AP PKM MIN 08 2019 1220,M/s. Gagan Minerals,Andhra Pradesh,Prakasam,Santhamaguluru,Date of Submission for EC: 12 Sep 2019 ,Date of Ec Granted : 25 Nov 2019,Non-Coal Mining,M/S. GAGAN MINERALS,EC Granted - Processed offline,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Andhra%20Pradesh&pno=SIA/AP/MIN/40896/1900&pid=61277,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/40896/1900&type=EC&ID=61277
172,SIA/AP/MIN/185884/2020,AP SKLM MIN 12 2020 2565,Thamaram Sand Reach,Andhra Pradesh,Srikakulam,Santhakaviti,Date of Submission for EC: 01 Dec 2020 ,Date of Ec Granted : 19 Dec 2020,Non-Coal Mining,"MEMBER DLSC,ADM&G, SIKAKULAM",EC Granted - Processed offline,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Andhra%20Pradesh&pno=SIA/AP/MIN/185884/2020&pid=145486,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/185884/2020&type=EC&ID=145486
173,SIA/AP/MIN/194120/2021,AP KRI MIN 1  2021 2782,Admg Nandigama (Eturu-2),Andhra Pradesh,Krishna,Chandarlapadu,Date of Submission for EC: 20 Jan 2021 ,Date of Ec Granted : 14 Jun 2021,Non-Coal Mining,ETURU-2 SAND REACH 4.58 HECT,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Andhra%20Pradesh&pno=SIA/AP/MIN/194120/2021&pid=160309,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/194120/2021&type=EC&ID=160309
174,SIA/AP/MIN/194129/2021,AP KRI MIN 1  2021 2783,ADMG NANDIGAMA(KANCHALA),Andhra Pradesh,Krishna,Nandigama,Date of Submission for EC: 20 Jan 2021 ,Date of Ec Granted : 14 Jun 2021,Non-Coal Mining,KANCHALA SAND REACH- 2.00 HECT,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Andhra%20Pradesh&pno=SIA/AP/MIN/194129/2021&pid=160312,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/194129/2021&type=EC&ID=160312
