Proposal,File_No,State,District,Tehsil,Date_1,Date_2,Category,Company,Status
SIA/UP/INFRA2/410917/2022,7530,Uttar Pradesh,,,Date of Submission for EC: 10 Jan 2023 ,Date of Ec Granted : 28 Apr 2023,INFRA-2, JAM VISION TECH PRIVATE LIMITED,EC Granted
SIA/UP/MIS/284758/2022,7203,Uttar Pradesh,Gautam Buddha Nagar,Gautam Buddha Nagar,Date of Submission for EC: 29 Jul 2022 ,Date of Ec Granted : 06 May 2023,INFRA-2, DIXON TECHNOLOGIES (INDIA) LIMITED,EC Granted
SIA/UP/MIS/285699/2022,,Uttar Pradesh,Ghaziabad,Ghaziabad,Date of Submission for TOR: ,Date of Submission for EC: 27 Jul 2022 ,INFRA-2, T & T DECOR PRIVATE LIMITED,WithdrawEC
SIA/UP/MIN/62537/2019,6279/5137,Uttar Pradesh,Mirzapur,Chunar,Date of Submission for EC: 07 Apr 2021 ,Date of Ec Granted : 10 Dec 2021,Non-Coal Mining,SHRI  CHHATRABALI SINGH,EC Granted
SIA/UP/MIN/70291/2020,6769/5677,Uttar Pradesh,Chitrakoot,Karwi,Date of Submission for EC: 19 Dec 2021 ,Date of Ec Granted : 22 Jul 2022,Non-Coal Mining,MALHOTRA BROTHERS,EC Granted
SIA/UP/MIS/60737/2021,6191,Uttar Pradesh,Kasgang,No Data,Date of Submission for TOR: ,Date of Submission for EC: 01 Aug 2022 ,INFRA-2,INDO TECH WASTE SOLUTION,Awaiting EC
SIA/UP/MIN/70499/2021,6799,Uttar Pradesh,Mahoba,Mahoba,Date of Submission for EC: 20 Sep 2022 ,Date of Ec Granted : 07 Apr 2023,Non-Coal Mining,M/S REVA SUGAR INDUSTRIES PVT. LTD.,EC Granted
SIA/UP/MIN/407899/2022,7392,Uttar Pradesh,Mirzapur,,Date of Submission for EC: 25 Nov 2022 ,Date of Ec Granted : 24 Feb 2023,Non-Coal Mining,SUBHASH SINGH,EC Granted
SIA/UP/MIN/59628/2021,6111,Uttar Pradesh,Jhansi,Jhansi,Date of Submission for EC: 11 Aug 2021 ,Date of Ec Granted : 04 Jan 2022,Non-Coal Mining,SHRI SAGAR PARECHA,EC Granted
SIA/UP/NCP/75897/2018,4407,Uttar Pradesh,Gautam Buddha Nagar,Dadri,Date of Submission for EC: 23 Jul 2018 ,Date of Ec Granted : 11 Dec 2018,INFRA-1,HALE REALTORS PRIVATE LIMITED,EC Granted
SIA/UP/IND2/210774/2021,6295,Uttar Pradesh,Sitapur,Sitapur,Date of Submission for EC: 29 Apr 2021 ,Date of Ec Granted : 12 Jun 2021,Industrial Projects - 2,AVADH SUGAR AND ENERGY LIMITED DISTILLERY UNIT HARGAON,EC Granted
SIA/UP/MIN/186644/2020,6017,Uttar Pradesh,Jhansi,Moth,Date of Submission for EC: 05 Dec 2020 ,Date of Ec Granted : 19 Oct 2021,Non-Coal Mining,SHRI VIJAY KUMAR KHATRI,EC Granted
SIA/UP/MIN/137317/2020,5431,Uttar Pradesh,Moradabad,Moradabad,Date of Submission for TOR: ,Date of Submission for EC: 23 Jan 2020 ,Non-Coal Mining,MOHD. RAFI,"MoEF&CC, Govt. of India Notification No. S.O. 1224(E) dated 28/03/2020 and Govt. of U.P. G.O. No. 446/81-7-2020-39(Parya) 2014 TC-1 dated 01/05/2020 shall prevail."
SIA/UP/MIN/31357/2019,,,,,Date of Submission for TOR: ,Date of Submission for EC: 14 Feb 2019 ,Non-Coal Mining,M/S DEEPAK CONSTRUCTION,Delisted
SIA/UP/MIN/138985/2020,,Uttar Pradesh,Basti,Harraiya,Date of Submission for TOR: ,Date of Submission for EC: 01 Feb 2020 ,Non-Coal Mining,ANURAG BRICK FIELD,Delisted
SIA/UP/MIN/146478/2020,5563,Uttar Pradesh,Lucknow,Mohanlalganj,Date of Submission for TOR: ,Date of Submission for EC: 02 Mar 2020 ,Non-Coal Mining,M/S SINGH CONSTRUCTION,"MoEF&CC, Govt. of India Notification No. S.O. 1224(E) dated 28/03/2020 and Govt. of U.P. G.O. No. 446/81-7-2020-39(Parya) 2014 TC-1 dated 01/05/2020 shall prevail."
SIA/UP/MIN/65847/2020,6458/5916,Uttar Pradesh,Mahoba,Mahoba,Date of Submission for EC: 21 Jul 2021 ,Date of Ec Granted : 25 Nov 2021,Non-Coal Mining,POONAM BHARADWAJ,EC Granted
SIA/UP/MIS/64744/2020,6491/5994,Uttar Pradesh,Gautam Buddha Nagar,Dadri,Date of Submission for EC: 09 Aug 2021 ,Date of Ec Granted : 24 Apr 2023,INFRA-2,INTEGRATED INDUSTRIAL TOWNSHIP LIMITED,EC Granted
SIA/UP/MIS/189399/2020,6059,Uttar Pradesh,Gautam Buddha Nagar,Gautam Buddha Nagar,Date of Submission for EC: 22 Dec 2020 ,Date of Ec Granted : 28 May 2021,INFRA-2,PROPOSED COMMERCIAL BUILDILG OF TRAINING CENTER FOR PILOTS AND CREW MEMBERS ON PLOT NO FC 21 AND 22 SECTOR 16A NOIDA UTTAR PRADESH BY A R AIRWAYSPVT LTD,EC Granted
SIA/UP/MIN/139206/2020,5462,Uttar Pradesh,Shamli,Shamli,Date of Submission for EC: 28 Jan 2020 ,Date of Ec Granted : 09 Jun 2020,Non-Coal Mining,M/S JEE BRICKS SUPPLY,EC Granted
SIA/UP/MIN/72241/2018,4012,Uttar Pradesh,PRAYAGRAJ,Bara,Date of Submission for EC: 24 Jan 2018 ,Date of Ec Granted : 08 May 2018,Non-Coal Mining,M/S C. L.  GUPTA & SONS,EC Granted
SIA/UP/MIN/22407/2018,,Uttar Pradesh,Hamirpur,Hamirpur,Date of Submission for EC: 30 Oct 2018 ,Date of Ec Granted : 18 Dec 2018,Non-Coal Mining,LIGHT HOUSE CONSTRUCTION PVT LTD,EC Granted
SIA/UP/MIN/33823/2019,,Uttar Pradesh,Shamli,Shamli,Date of Submission for TOR: ,Date of Submission for EC: 28 Mar 2019 ,Non-Coal Mining,M/S JAI TULSI BRICK FIELD,Delisted
SIA/UP/MIN/232221/2021,6608,Uttar Pradesh,Mahoba,Mahoba,Date of Submission for EC: 01 Oct 2021 ,Date of Ec Granted : 26 Nov 2021,Non-Coal Mining,POONAM YADAV,EC Granted
SIA/UP/MIN/67355/2021,6570-6170,Uttar Pradesh,Mahoba,Mahoba,Date of Submission for EC: 15 Sep 2021 ,Date of Ec Granted : 25 Nov 2021,Non-Coal Mining,M/S NEW ANNAPURNA GRANITE,EC Granted
SIA/UP/MIN/35091/2019,4762,Uttar Pradesh,Mirzapur,Chunar,Date of Submission for TOR: ,Date of Submission for EC: 07 Sep 2021 ,Non-Coal Mining,M/S   P. B. INFRATECH PVT. LTD.,Delisted
SIA/UP/IND2/22015/2018,4080,Uttar Pradesh,Bareilly,Aonla,Date of Submission for EC: 11 Dec 2018 ,Date of Ec Granted : 05 Mar 2019,Industrial Projects - 2,INDIAN OIL CORPORATION LIMITED,EC Granted
SIA/UP/MIS/27843/2018,4408,Uttar Pradesh,Gautam Buddha Nagar,Gautam Buddha Nagar,Date of Submission for TOR: ,Date of Submission for EC: 23 Jul 2018 ,INFRA-2,SUPERTECH LTD,Delisted
SIA/UP/MIS/243875/2021,6736,Uttar Pradesh,Ghaziabad,Ghaziabad,Date of Submission for TOR: ,Date of Submission for EC: 08 Dec 2021 ,INFRA-2,M/S YASHODA FOUNDATIONS,Delisted
SIA/UP/IND3/72181/2021,6943-6483,Uttar Pradesh,Hardoi,Sandila,Date of Submission for EC: 16 Feb 2022 ,Date of Ec Granted : 01 Jul 2022,Industrial Projects - 3,PAHWA PLASTICS PVT LTD,EC Granted
SIA/UP/INFRA2/418114/2023,7640,Uttar Pradesh,,,Date of Submission for EC: 13 Feb 2023 ,Date of Ec Granted : 14 May 2023,INFRA-2, S.G. ESTATES PRIVATE LIMITED,EC Granted
SIA/UP/MIN/40443/2019,4979,Uttar Pradesh,Banda,Naraini,Date of Submission for EC: 01 Aug 2019 ,Date of Ec Granted : 08 Feb 2020,Non-Coal Mining,MANUJ RUPAULIHA,EC Granted
SIA/UP/MIN/40493/2019,,Uttar Pradesh,Deoria,Salempur,Date of Submission for TOR: ,Date of Submission for EC: 02 Aug 2019 ,Non-Coal Mining,DHEERAJ NARAYAN BKO,Delisted
SIA/UP/MIN/40646/2019,4984,Uttar Pradesh,Banda,Atarra,Date of Submission for EC: 11 Jun 2020 ,Date of Ec Granted : 03 Sep 2020,Non-Coal Mining,M/S VIKAS TRADERS,EC Granted
SIA/UP/MIN/42467/2019,5179,Uttar Pradesh,Deoria,Bhatpar Rani,Date of Submission for TOR: ,Date of Submission for EC: 05 Nov 2019 ,Non-Coal Mining,OM NAMH SHIVAY ENT UDHYOG,Delisted
SIA/UP/MIN/93156/2019,,Uttar Pradesh,Siddharthnagar,Domariyaganj,Date of Submission for TOR: ,Date of Submission for EC: 27 Mar 2019 ,Non-Coal Mining,MS STAR BRICK FIELD,Delisted
SIA/UP/MIN/77153/2021,7096-6437,Uttar Pradesh,Banda,Atarra,Date of Submission for EC: 21 May 2022 ,Date of Ec Granted : 26 Jul 2022,Non-Coal Mining,M/S CHITRAKOOT TRADERS,EC Granted
SIA/UP/MIN/75937/2021,7047-6676,Uttar Pradesh,Mahoba,Mahoba,Date of Submission for EC: 26 Apr 2022 ,Date of Ec Granted : 06 Jun 2022,Non-Coal Mining,SMT SUDHA SINGH,EC Granted
SIA/UP/MIN/250281/2022,6854,Uttar Pradesh,Barabanki,Haidergarh,Date of Submission for EC: 07 Jan 2022 ,Date of Ec Granted : 06 May 2022,Non-Coal Mining,SHRI RAJESH RASTOGI,EC Granted
SIA/UP/IND/60660/2021,6195,Uttar Pradesh,Basti,Basti,Date of Submission for TOR: ,Date of Submission for EC: 26 Aug 2022 ,Industrial Projects - 1,BALAJIINDUSTRY,Under examination of SEIAA after SEAC
SIA/UP/MIN/412289/2022,7602-5546,Uttar Pradesh,,,Date of Submission for EC: 31 Jan 2023 ,Date of Ec Granted : 13 May 2023,Non-Coal Mining,M/S MK MINES AND MINERALS,EC Granted
SIA/UP/MIN/33113/2019,,Uttar Pradesh,Kannauj,Chhibramau,Date of Submission for TOR: ,Date of Submission for EC: 13 Jun 2019 ,Non-Coal Mining,AMBAR BRICK FIELD,Delisted
SIA/UP/MIS/171372/2020,5809,Uttar Pradesh,Ghaziabad,Ghaziabad,Date of Submission for TOR: ,Date of Submission for EC: 04 Sep 2020 ,INFRA-2,M/S T&T INFRAZONE PRIVATE LIMITED,Delisted
SIA/UP/MIN/143692/2020,5532,Uttar Pradesh,Mathura,Mat,Date of Submission for TOR: ,Date of Submission for EC: 18 Feb 2020 ,Non-Coal Mining,MADHAV BRICK FIELD,"MoEF&CC, Govt. of India Notification No. S.O. 1224(E) dated 28/03/2020 and Govt. of U.P. G.O. No. 446/81-7-2020-39(Parya) 2014 TC-1 dated 01/05/2020 shall prevail."
SIA/UP/MIN/133077/2019,,Uttar Pradesh,Aligarh,Koil,Date of Submission for TOR: ,Date of Submission for EC: 23 Dec 2019 ,Non-Coal Mining,SHREE SHYAM ENT UDYOG,Delisted
SIA/UP/INFRA2/418906/2023,7649-7309,Uttar Pradesh,,,Date of Submission for TOR: ,Date of Submission for EC: 18 Feb 2023 ,INFRA-2, CHAMBAL TRADINGS PRIVATE LIMITED,ADS by SEAC
SIA/UP/MIN/413833/2023,7529-6574,Uttar Pradesh,,,Date of Submission for EC: 10 Jan 2023 ,Date of Ec Granted : 13 Apr 2023,Non-Coal Mining,SHRI SAGAR PARECHA,EC Granted
SIA/UP/INFRA2/414677/2023,7543,Uttar Pradesh,,,Date of Submission for TOR: ,Date of Submission for EC: 16 Jan 2023 ,INFRA-2,PRASHANT MITTAL,ADS by SEIAA
SIA/UP/MIS/38559/2019,4916,Uttar Pradesh,Gautam Buddha Nagar,Gautam Buddha Nagar,Date of Submission for EC: 04 Jul 2019 ,Date of Ec Granted : 30 Sep 2019,INFRA-2,M/S ROSEBERRY ESTATE LLP,EC Granted
SIA/UP/MIS/274583/2022,7129,Uttar Pradesh,Ghaziabad,Ghaziabad,Date of Submission for EC: 01 Jun 2022 ,Date of Ec Granted : 24 Aug 2022,INFRA-2, TANDT REALTECH PRIVATE LIMITED,EC Granted
SIA/UP/IND/274528/2022,7117-6358,Uttar Pradesh,Muzaffarnagar,Muzaffarnagar,Date of Submission for EC: 28 May 2022 ,Date of Ec Granted : 24 Aug 2022,Industrial Projects - 1,M/S SHREE SIDHBALI STEELS PVT. LTD. (UNIT-2),EC Granted
SIA/UP/INFRA2/414921/2023,7555,Uttar Pradesh,,,Date of Submission for TOR: ,Date of Submission for EC: 18 Jan 2023 ,INFRA-2, MSD INFRABUILD PRIVATE LIMITED,ADS by SEAC
SIA/UP/MIN/417482/2023,7625,Uttar Pradesh,,,Date of Submission for EC: 08 Feb 2023 ,Date of Ec Granted : 13 Apr 2023,Non-Coal Mining,SUMIT MISRA,EC Granted
SIA/UP/MIS/120746/2019,5114,Uttar Pradesh,Pratapgarh,Pratapgarh,Date of Submission for EC: 07 Oct 2019 ,Date of Ec Granted : 07 Jul 2020,INFRA-2,PRINCIPAL,EC Granted
SIA/UP/NCP/75971/2018,4422,Uttar Pradesh,Kanpur Nagar,Kanpur,Date of Submission for TOR: ,Date of Submission for EC: 28 Jul 2018 ,INFRA-1,EXECUTIVE ENGINEER,Delisted
SIA/UP/MIN/33078/2019,,Uttar Pradesh,Kheri,Dhaurahara,Date of Submission for TOR: ,Date of Submission for EC: 15 Mar 2019 ,Non-Coal Mining,M/S D V R BRICK FIELD,Delisted
SIA/UP/MIS/104758/2019,4806,Uttar Pradesh,Lucknow,Mohanlalganj,Date of Submission for EC: 08 May 2019 ,Date of Ec Granted : 05 Aug 2019,INFRA-2,M/S EIFFEL INFRA DEVELOPERS (P) LTD,EC Granted
SIA/UP/MIS/177732/2020,5929,Uttar Pradesh,Gautam Buddha Nagar,Gautam Buddha Nagar,Date of Submission for EC: 06 Oct 2020 ,Date of Ec Granted : 15 Jan 2021,INFRA-2,M/S VARDHMAN INFRABUILD PVT. LTD.,EC Granted
SIA/UP/MIN/51909/2019,5567/4711,Uttar Pradesh,Hamirpur,Hamirpur,Date of Submission for TOR: ,Date of Submission for EC: 03 Mar 2020 ,Non-Coal Mining,MS SHARAD ENTERPRISES,Delisted
SIA/UP/MIN/54716/2020,5732,Uttar Pradesh,Fatehpur,Fatehpur,Date of Submission for TOR: ,Date of Submission for EC: 04 Oct 2021 ,Non-Coal Mining,M/S RAJESH MISHRA CONSTRUCTION AND SUPPLIARS,Delisted
SIA/UP/MIN/68125/2020,6635-6051,Uttar Pradesh,Mirzapur,Chunar,Date of Submission for EC: 19 Oct 2021 ,Date of Ec Granted : 31 Dec 2021,Non-Coal Mining,RAVINDRA KUMAR SRIVASTAVA,EC Granted
SIA/UP/MIS/255584/2022,6933,Uttar Pradesh,Gorakhpur,Gorakhpur,Date of Submission for EC: 11 Feb 2022 ,Date of Ec Granted : 12 May 2022,INFRA-2,SHOBHIT DAS,EC Granted
SIA/UP/MIN/60407/2021,6145,Uttar Pradesh,PRAYAGRAJ,Meja,Date of Submission for EC: 08 Jun 2022 ,Date of Ec Granted : 29 Aug 2022,Non-Coal Mining,M/S JAI MAA AADI GROUP,EC Granted
SIA/UP/MIN/419915/2023,7670-7480,Uttar Pradesh,,,Date of Submission for EC: 25 Feb 2023 ,Date of Ec Granted : 17 Mar 2023,Non-Coal Mining,M/S PRAGYASAN BUSINESS PVT. LTD.,EC Granted
SIA/UP/NCP/75497/2018,4361,Uttar Pradesh,Lucknow,Lucknow,Date of Submission for EC: 20 Jun 2018 ,Date of Ec Granted : 29 Oct 2018,INFRA-1,DIRECTOR,EC Granted
SIA/UP/MIN/33194/2019,,Uttar Pradesh,Bijnor,Chandpur,Date of Submission for TOR: ,Date of Submission for EC: 08 Aug 2019 ,Non-Coal Mining,M/S SAGAR BRICK WORKS,Delisted
SIA/UP/MIN/127212/2019,5242,Uttar Pradesh,Lucknow,Malihabad,Date of Submission for EC: 25 Nov 2019 ,Date of Ec Granted : 18 Dec 2019,Non-Coal Mining,M/S RAJEEV & ASSOCIATE,EC Granted
SIA/UP/IND3/248919/2021,6820,Uttar Pradesh,Hapur,Dhaulana,Date of Submission for EC: 30 Dec 2021 ,Date of Ec Granted : 25 Apr 2022,Industrial Projects - 3,M/S ORGANO CHEM  (INDIA),EC Granted
SIA/UP/MIN/22697/2018,4167,Uttar Pradesh,Hamirpur,Hamirpur,Date of Submission for EC: 14 Dec 2018 ,Date of Ec Granted : 12 Dec 2019,Non-Coal Mining,A.J.CONSTRUCTION,EC Granted
SIA/UP/MIN/136210/2020,5559,Uttar Pradesh,Sant Kabir Nagar,Mehdawal,Date of Submission for TOR: ,Date of Submission for EC: 29 Feb 2020 ,Non-Coal Mining,M/S JANTA ENT BHATTA,"MoEF&CC, Govt. of India Notification No. S.O. 1224(E) dated 28/03/2020 and Govt. of U.P. G.O. No. 446/81-7-2020-39(Parya) 2014 TC-1 dated 01/05/2020 shall prevail."
SIA/UP/MIN/130651/2019,5331,Uttar Pradesh,Unnao,Hasanganj,Date of Submission for TOR: ,Date of Submission for EC: 19 Dec 2019 ,Non-Coal Mining,M/S ANKIT BRICK FIELD,Delisted
SIA/UP/NCP/74778/2018,,Uttar Pradesh,Lucknow,Lucknow,Date of Submission for TOR: ,Date of Submission for EC: 26 Apr 2018 ,INFRA-1,JAIPURIA INFRASTRUCTURE DEVELOPERS PVT. LTD.,Delisted
SIA/UP/MIN/74803/2018,4271,Uttar Pradesh,Mahoba,Mahoba,Date of Submission for EC: 30 Apr 2018 ,Date of Ec Granted : 04 Sep 2018,Non-Coal Mining,SMT NEELAM TIWARI,EC Granted
SIA/UP/MIN/137650/2020,5412,Uttar Pradesh,Kanpur Dehat,Bhognipur,Date of Submission for TOR: ,Date of Submission for EC: 19 Jan 2020 ,Non-Coal Mining,M/S MAA NAV DURGA CONSTRUCTION,"MoEF&CC, Govt. of India Notification No. S.O. 1224(E) dated 28/03/2020 and Govt. of U.P. G.O. No. 446/81-7-2020-39(Parya) 2014 TC-1 dated 01/05/2020 shall prevail."
SIA/UP/INFRA2/420763/2023,7681,Uttar Pradesh,,,Date of Submission for TOR: ,Date of Submission for EC: 03 Mar 2023 ,INFRA-2, EKANA SPORTZ CITY PRIVATE LIMITED,WithdrawEC
SIA/UP/MIN/129003/2019,5478,Uttar Pradesh,Mathura,Mat,Date of Submission for TOR: ,Date of Submission for EC: 31 Jan 2020 ,Non-Coal Mining,V P ENTT UDYOG,"MoEF&CC, Govt. of India Notification No. S.O. 1224(E) dated 28/03/2020 and Govt. of U.P. G.O. No. 446/81-7-2020-39(Parya) 2014 TC-1 dated 01/05/2020 shall prevail."
SIA/UP/MIN/145936/2020,,Uttar Pradesh,Barabanki,Haidergarh,Date of Submission for TOR: ,Date of Submission for EC: 27 Feb 2020 ,Non-Coal Mining,M/S RAJ BRICK  FIELD,Delisted
SIA/UP/MIN/406045/2022,7347,Uttar Pradesh,Shahjahanpur,,Date of Submission for EC: 14 Nov 2022 ,Date of Ec Granted : 14 Feb 2023,Non-Coal Mining,SHREE VERMA,EC Granted
SIA/UP/MIN/407031/2022,7366,Uttar Pradesh,Barabanki,,Date of Submission for EC: 18 Nov 2022 ,Date of Ec Granted : 17 Mar 2023,Non-Coal Mining,DEVANSH SINGH,EC Granted
SIA/UP/MIN/407684/2022,7387-6370,Uttar Pradesh,Banda,,Date of Submission for EC: 23 Nov 2022 ,Date of Ec Granted : 28 Apr 2023,Non-Coal Mining,M/S BUNDELKHAND ROCKS,EC Granted
SIA/UP/MIN/77467/2018,4491,Uttar Pradesh,Maharajganj,Nautanwa,Date of Submission for EC: 19 Sep 2018 ,Date of Ec Granted : 20 Nov 2018,Non-Coal Mining,SHRI SANJAY KUMAR MADHESIYA,EC Granted
SIA/UP/MIN/71887/2021,6917,Uttar Pradesh,Balrampur,Tulsipur,Date of Submission for EC: 04 Feb 2022 ,Date of Ec Granted : 06 May 2022,Non-Coal Mining,AMETHIYA CONSTRUCTION,EC Granted
SIA/UP/MIN/411179/2022,7470,Uttar Pradesh,,,Date of Submission for EC: 20 Dec 2022 ,Date of Ec Granted : 24 Mar 2023,Non-Coal Mining,LOVENISH GUPTA,EC Granted
SIA/UP/MIN/31592/2019,4685,Uttar Pradesh,Mahoba,Mahoba,Date of Submission for EC: 17 Oct 2019 ,Date of Ec Granted : 08 Feb 2020,Non-Coal Mining,HSM HOLDING,EC Granted
SIA/UP/MIN/39559/2019,4938,Uttar Pradesh,Banda,Naraini,Date of Submission for EC: 04 Jun 2020 ,Date of Ec Granted : 03 Sep 2020,Non-Coal Mining,NIDHI,EC Granted
SIA/UP/NCP/65318/2017,,Uttar Pradesh,Gorakhpur,Gorakhpur,Date of Submission for TOR: ,Date of Submission for EC: 09 Jun 2017 ,INFRA-1,DFO GORAKHPUR,Under examination of SEIAA - Processed offline
SIA/UP/MIN/67589/2020,6572-5669,Uttar Pradesh,Hamirpur,Sarila,Date of Submission for EC: 15 Sep 2021 ,Date of Ec Granted : 04 Jan 2022,Non-Coal Mining,AJIT MALHOTRA,EC Granted
SIA/UP/NCP/77036/2018,4458,Uttar Pradesh,Gautam Buddha Nagar,Dadri,Date of Submission for EC: 29 Aug 2018 ,Date of Ec Granted : 03 Jan 2019,INFRA-1,ACE INFRACITY DEVELOPERS PVT LIMITED,EC Granted
SIA/UP/MIN/28159/2018,4392,Uttar Pradesh,Banda,Banda,Date of Submission for EC: 15 Jan 2019 ,Date of Ec Granted : 27 Sep 2019,Non-Coal Mining,M/S MA KALI TYERS,EC Granted
SIA/UP/MIN/275197/2022,7118,Uttar Pradesh,Barabanki,Nawabganj,Date of Submission for EC: 28 May 2022 ,Date of Ec Granted : 14 Jul 2022,Non-Coal Mining,SUMIT SINGH,EC Granted
SIA/UP/MIN/129602/2019,,Uttar Pradesh,Aligarh,Atrauli,Date of Submission for TOR: ,Date of Submission for EC: 04 Dec 2019 ,Non-Coal Mining,NEW SAYAMA ENT UDYOG,Delisted
SIA/UP/MIS/289582/2022,,Uttar Pradesh,Ghaziabad,Ghaziabad,Date of Submission for TOR: ,Date of Submission for EC: 21 Aug 2022 ,INFRA-2, UNINAV DEVELOPERS PRIVATE LIMITED,WithdrawEC
SIA/UP/MIS/289586/2022,,Uttar Pradesh,Ghaziabad,Ghaziabad,Date of Submission for TOR: ,Date of Submission for EC: 21 Aug 2022 ,INFRA-2, UNINAV DEVELOPERS PRIVATE LIMITED,WithdrawEC
SIA/UP/MIN/414447/2023,7582,Uttar Pradesh,,,Date of Submission for EC: 28 Jan 2023 ,Date of Ec Granted : 24 Apr 2023,Non-Coal Mining,HANUMAN YADAV,EC Granted
SIA/UP/MIN/140494/2020,,Uttar Pradesh,Sant Ravidas Nagar,Bhadohi,Date of Submission for TOR: ,Date of Submission for EC: 03 Feb 2020 ,Non-Coal Mining,M/S NEW SINGH INT UDYOG,Delisted
SIA/UP/MIN/143893/2020,5535,Uttar Pradesh,Shamli,Shamli,Date of Submission for TOR: ,Date of Submission for EC: 18 Feb 2020 ,Non-Coal Mining,BALA JI BRICK FIELD,"MoEF&CC, Govt. of India Notification No. S.O. 1224(E) dated 28/03/2020 and Govt. of U.P. G.O. No. 446/81-7-2020-39(Parya) 2014 TC-1 dated 01/05/2020 shall prevail."
SIA/UP/MIN/26178/2018,4317,Uttar Pradesh,Hamirpur,Hamirpur,Date of Submission for EC: 04 Oct 2018 ,Date of Ec Granted : 23 May 2019,Non-Coal Mining,ATIKUR RAHMAN,EC Granted
SIA/UP/MIN/45387/2019,5217,Uttar Pradesh,Unnao,Safipur,Date of Submission for EC: 23 Nov 2019 ,Date of Ec Granted : 04 Mar 2020,Non-Coal Mining,"SOIL MINE VILLAGE JUJHARPUR, UNNAO BY SHAILENDRA SINGH",EC Granted
SIA/UP/MIN/125789/2019,5201,Uttar Pradesh,Sitapur,Sitapur,Date of Submission for EC: 16 Nov 2019 ,Date of Ec Granted : 04 Mar 2020,Non-Coal Mining,NAIMISH KUMAR,EC Granted
SIA/UP/MIN/33101/2019,4712,Uttar Pradesh,Sonbhadra,Dudhi,Date of Submission for EC: 11 Oct 2019 ,Date of Ec Granted : 15 Oct 2020,Non-Coal Mining,AKS INDUSTRIES,EC Granted
SIA/UP/MIN/189756/2020,6339,Uttar Pradesh,Banda,Naraini,Date of Submission for TOR: ,Date of Submission for EC: 08 Jun 2021 ,Non-Coal Mining,RAM KRISHN PANDEY,WithdrawEC
SIA/UP/MIS/234984/2021,,Uttar Pradesh,Hapur,Dhaulana,Date of Submission for TOR: ,Date of Submission for EC: 20 Oct 2021 ,INFRA-2,M/S INDO WORLD SPACES,WithdrawEC
SIA/UP/IND1/408717/2022,7416-6987,Uttar Pradesh,,,Date of Submission for EC: 01 Dec 2022 ,Date of Ec Granted : 14 May 2023,Industrial Projects - 1,M/S AMAN ROLLING MILLS PVT. LTD.,EC Granted
SIA/UP/MIS/32034/2019,,,,,Date of Submission for TOR: ,Date of Submission for EC: 27 Feb 2019 ,INFRA-2,WAVE CITY CENTRE PVT LTD,Delisted
SIA/UP/MIN/32101/2019,4696,,,,Date of Submission for EC: 28 Feb 2019 ,Date of Ec Granted : 21 Jun 2019,Non-Coal Mining,DEV JYOTI DAS,EC Granted
SIA/UP/MIN/42137/2019,,Uttar Pradesh,Bareilly,Bareilly,Date of Submission for TOR: ,Date of Submission for EC: 01 Sep 2019 ,Non-Coal Mining,BAREILLY BRICK CENTRE,Delisted
SIA/UP/MIN/130528/2019,,Uttar Pradesh,Barabanki,Fatehpur,Date of Submission for TOR: ,Date of Submission for EC: 09 Dec 2019 ,Non-Coal Mining,HAZI BRICK FIELD,Delisted
SIA/UP/MIN/72254/2018,3990,Uttar Pradesh,Raebareli,Dalmau,Date of Submission for EC: 12 Jan 2018 ,Date of Ec Granted : 12 Feb 2018,Non-Coal Mining,SHRI ATEEK ULLA,EC Granted
SIA/UP/MIS/101242/2019,4732,Uttar Pradesh,Ghaziabad,Ghaziabad,Date of Submission for EC: 03 Apr 2019 ,Date of Ec Granted : 13 Jun 2019,INFRA-2,ANTHEM YASH KIRTI INFRACITY PVT LTD,EC Granted
SIA/UP/MIS/165924/2020,5743,Uttar Pradesh,Varanasi,Varanasi,Date of Submission for EC: 30 Jul 2020 ,Date of Ec Granted : 05 Oct 2020,INFRA-2,TIRUPATI BUILDERS & DEVELOPERS,EC Granted
SIA/UP/MIS/188760/2020,6052,Uttar Pradesh,Bijnor,Bijnor,Date of Submission for EC: 18 Dec 2020 ,Date of Ec Granted : 15 Jan 2021,INFRA-2,DISTRICT HOSPITAL BIJNOR,EC Granted
SIA/UP/MIN/137510/2020,,Uttar Pradesh,Jaunpur,Mariahu,Date of Submission for TOR: ,Date of Submission for EC: 18 Jan 2020 ,Non-Coal Mining,M/S RITURAJ ENT UDYOG,Delisted
SIA/UP/MIN/228151/2021,6568,Uttar Pradesh,Moradabad,Bilari,Date of Submission for EC: 15 Sep 2021 ,Date of Ec Granted : 24 Dec 2021,Non-Coal Mining,MR YOGESH KUMAR,EC Granted
SIA/UP/MIN/41819/2019,5014,Uttar Pradesh,PRAYAGRAJ,Meja,Date of Submission for EC: 22 Dec 2020 ,Date of Ec Granted : 26 Mar 2021,Non-Coal Mining,M/S SHRI VARUN KUMAR/110803,EC Granted
SIA/UP/MIN/29296/2018,4505,Uttar Pradesh,Banda,Banda,Date of Submission for EC: 12 Aug 2019 ,Date of Ec Granted : 27 Dec 2019,Non-Coal Mining,M/S JAI MAA SIDDHIDATRI BUILDTECH,EC Granted
