Proposal,File_No,State,District,Tehsil,Date_1,Date_2,Category,Company,Status
SIA/HR/MIS/63304/2021,SEIAA/HR/2021/409,Haryana,Gurgaon,Gurgaon,Date of Submission for EC: 29 Nov 2021 ,Date of Ec Granted : 28 Apr 2022,INFRA-2,M/S DLF LIMITED,EC Granted
SIA/HR/NCP/66644/2017,SEIAA/HR/2022/122,Haryana,Gurgaon,Gurgaon,Date of Submission for TOR: ,Date of Submission for EC: 29 Jul 2022 ,INFRA-2, HASTA INFRASTRUCTURE PRIVATE LIMITED,Rejection Letter Granted
SIA/HR/MIS/31384/2019,21-113/2018-IA-III,,,,Date of Submission for TOR: ,Date of Submission for EC: 22 Oct 2018 ,INFRA-2,FAITH BUILDTECH PVT LTD,Delisted
SIA/HR/MIS/137026/2020,SEIAA/HR/19/249,Haryana,Panchkula,Panchkula,Date of Submission for EC: 15 Jan 2020 ,Date of Ec Granted : 24 Jun 2020,INFRA-2,ELDECO INFRASTRUCTURE & PROPERTIES LTD,EC Granted
SIA/HR/IND3/248679/2021,SEIAA/HR/2022/509,Haryana,Karnal,Assandh,Date of Submission for EC: 13 Jan 2022 ,Date of Ec Granted : 30 Jul 2022,Industrial Projects - 3,UNICON LIFESCIENCES,EC Granted
SIA/HR/MIS/72452/2022,SEIAA/HR/2022/188,Haryana,Gurgaon,Manesar,Date of Submission for EC: 30 Jul 2022 ,Date of Ec Granted : 07 Dec 2022,INFRA-2, LOON LAND DEVELOPMENT LIMITED,EC Granted
SIA/HR/MIS/57776/2017,SEIAA/HR/19/82 TOR were approved by SEIAA on 08.11,Haryana,Rohtak,Rohtak,Date of Submission for TOR: ,Date of Submission for EC: 26 Oct 2020 ,INFRA-2,HSIIDC CETP KUTANA,Rejection Letter Granted
SIA/HR/IND2/55031/2020,SEIAA/HR/2020/304. The Project Proponent has to su,Haryana,Karnal,Karnal,Date of Submission for TOR: ,Date of Submission for EC: 13 May 2021 ,Industrial Projects - 2,KARNAL CO-OPERATIVE SUGAR MILL LTD,Rejection Letter Granted
SIA/HR/MIS/135148/2020,SEIAA/HR/19/245,Haryana,Gurgaon,Sohna,Date of Submission for EC: 08 Jan 2020 ,Date of Ec Granted : 03 Jun 2020,INFRA-2,SIGNATUREGLOBAL HOMES PRIVATE LIMITED,EC Granted
SIA/HR/INFRA2/428979/2023,,Haryana,,,Date of Submission for TOR: ,Date of Submission for EC: 12 May 2023 ,INFRA-2,REC LIMITED (FORMERLY RURAL ELECTRIFICATION CORPORATION LIMITED),Under examination of SEIAA
SIA/HR/THE/63370/2020,file No. SEIAA/HR/2020/303 has been assigned. Hard,Haryana,Karnal,Karnal,Date of Submission for TOR: ,Date of Submission for EC: 20 May 2021 ,Thermal Projects,KARNAL CO-OPERATIVE SUGAR MILL LTD,Rejection Letter Granted
SIA/HR/MIS/157005/2020,SEIAA/HR/2020/287 hard copy to be submitted,Haryana,Gurgaon,Gurgaon,Date of Submission for EC: 18 Jun 2020 ,Date of Ec Granted : 05 Feb 2021,INFRA-2,STERNAL BUILDCON PRIVATE LTD,EC Granted
SIA/HR/INFRA2/407348/2022,,Haryana,Kurukshetra,,Date of Submission for TOR: ,Date of Submission for EC: 22 Nov 2022 ,INFRA-2, ADESH WELFARE SOCIETY,Request for withdraw
SIA/HR/INFRA2/428931/2023,,Haryana,,,Date of Submission for TOR: ,Date of Submission for EC: 12 May 2023 ,INFRA-2, INSPIRE ACCURATE PARKING PRIVATE LIMITED,Under examination of SEIAA
SIA/HR/MIS/131760/2019,SEIAA/HR/19/238,Haryana,Gurgaon,Gurgaon,Date of Submission for EC: 16 Dec 2019 ,Date of Ec Granted : 26 May 2020,INFRA-2,M/S BESTECH INDIA PVT. LTD.,EC Granted
SIA/HR/MIS/112219/2019,SEIAA/HR/19/186 hard copy has to be submitted,Haryana,Gurgaon,Gurgaon,Date of Submission for EC: 25 Jul 2019 ,Date of Ec Granted : 26 May 2020,INFRA-2,SH. HEMANT KUMAR & OTHERS,EC Granted - Processed offline
SIA/HR/IND1/401077/2022,SEIAA/HR/2022/249,Haryana,Hisar,,Date of Submission for EC: 22 Sep 2022 ,Date of Ec Granted : 17 Nov 2022,Industrial Projects - 1, JINDAL STAINLESS (HISAR) LIMITED,EC Granted
SIA/HR/NCP/62353/2017,SEIAA/HR/17/317 dated 16.02.2017,Haryana,Jhajjar,Jhajjar,Date of Submission for EC: 07 Feb 2017 ,Date of Ec Granted : 29 Jun 2017,INFRA-1,HCY INDUSTRIAL PARKS PVT. LTD.,EC Granted
SIA/HR/NCP/21283/2017,SEIAA/HR/17/322 dated 27.03.2017,Haryana,Panchkula,Panchkula,Date of Submission for EC: 07 Dec 2017 ,Date of Ec Granted : 06 Jun 2018,INFRA-1,KAISER LIFE,EC Granted - Processed offline
SIA/HR/INFRA2/424113/2023,SEIAA/HR/2023/336,Haryana,,,Date of Submission for TOR: ,Date of Submission for EC: 24 Apr 2023 ,INFRA-2,Central Public Works Department,Agenda Uploaded by SEAC
SIA/HR/MIS/31305/2019,,,,,Date of Submission for TOR: ,Date of Submission for EC: 21 Nov 2018 ,INFRA-2,BATI NORTH INDIA PVT LTD,Delisted
SIA/HR/MIS/56399/2019,SEIAA/HR/19/18 hard copy to be submitted,Haryana,Gurgaon,Gurgaon,Date of Submission for TOR: ,Date of Submission for EC: 09 Sep 2020 ,INFRA-2,M/S SAI AAINA FARMS PVT. LTD.,Rejection Letter Granted
SIA/HR/NCP/34780/2015,File no. SEIAA/HR/16/259 dated 16.02.2016. Hard co,Haryana,Gurgaon,Gurgaon,Date of Submission for EC: 02 Feb 2016 ,Date of Ec Granted : 29 Sep 2016,INFRA-1,AFFORDABLE GROUP HOUSING BY JMK HOLDINGS PVT LTD,EC Granted
SIA/HR/INFRA2/416859/2023,SEIAA/HR/2022/193,Haryana,,,Date of Submission for TOR: ,Date of Submission for EC: 05 Feb 2023 ,INFRA-2,"DEPARTMENT OF CIVIL AVIATION, HARYANA",Rejection Letter Granted
SIA/HR/CMIN/27529/2018,SEIAA/HR/MIN/18/174 dated 23.01.2018,Haryana,Panchkula,Panchkula,Date of Submission for EC: 02 Jun 2018 ,Date of Ec Granted : 20 Aug 2018,Coal Mining,VISHNU ENTERPRISES,EC Granted - Processed offline
SIA/HR/MIN/59774/2019,SEIAA/HR/19/192 hard copy to be submitted,Haryana,Panchkula,Panchkula,Date of Submission for EC: 11 Jan 2021 ,Date of Ec Granted : 08 Apr 2021,Non-Coal Mining,M/S R M SECURE SERVICES PVT.LTD,EC Granted
SIA/HR/MIS/236443/2021,SEIAA/HR/2021/477,Haryana,Jhajjar,Jhajjar,Date of Submission for EC: 23 Nov 2021 ,Date of Ec Granted : 31 Dec 2021,INFRA-2,P.R.J. WAREHOUSING PRIVATE LIMITED,EC Granted
SIA/HR/MIS/31329/2019,"SEIAA/HR/19/30

Hard Copy to be submitted",,,,Date of Submission for TOR: ,Date of Submission for EC: 17 Jan 2019 ,INFRA-2,M/S KENWOOD MERCANTILE PVT LTD,Rejection Letter Granted
SIA/HR/NCP/10648/2015,File no. SEIAA/HR/16/276 dated 17.05.2016,Haryana,Gurgaon,Manesar,Date of Submission for EC: 11 May 2016 ,Date of Ec Granted : 23 Dec 2016,INFRA-1,DEEPANSHU PROJECTS PRIVATE LIMITED,EC Granted
SIA/HR/NCP/75866/2018,,Haryana,Gurgaon,Sohna,Date of Submission for TOR: ,Date of Submission for EC: 19 Jul 2018 ,INFRA-1,FAITH BUILDTECH PVT LTD,Delisted
SIA/HR/NCP/61421/2016,SEIAA/HR/17/336 dated 14.06.2017,Haryana,Gurgaon,Gurgaon,Date of Submission for EC: 14 Jun 2017 ,Date of Ec Granted : 30 Nov 2017,INFRA-1,OCEAN SEVEN BUILDTECH PVT. LTD,EC Granted
SIA/HR/NCP/64372/2017,"File no. SEIAA/HR/17/328 dated 05.05.2017
Please ",Haryana,Gurgaon,Gurgaon,Date of Submission for EC: 03 May 2017 ,Date of Ec Granted : 21 Jul 2017,INFRA-1,GLS INFRAPROJECTS PVT LTD,EC Granted
SIA/HR/INFRA2/422384/2023,SEIAA/HR/2023/318,Haryana,,,Date of Submission for TOR: ,Date of Submission for EC: 18 Mar 2023 ,INFRA-2, A AND D ESTATES PRIVATE LIMITED,Agenda Uploaded by SEAC
SIA/HR/MIS/3834/2014,,Haryana,Gurgaon,Sohna,Date of Submission for TOR: ,Date of Submission for EC: 03 Nov 2015 ,INFRA-2,FAITH BUILDTECH PVT LTD,Query raised by SEIAA and pending at PP
SIA/HR/MIS/233249/2021,SEIAA/HR/2021/470,Haryana,Faridabad,Faridabad,Date of Submission for EC: 12 Nov 2021 ,Date of Ec Granted : 28 Apr 2022,INFRA-2,M/S EMERALED MDPS LLP,EC Granted
SIA/HR/NCP/75461/2018,SEIAA/HR/18/ 426 dated 05.07.2018,Haryana,Jhajjar,Jhajjar,Date of Submission for EC: 18 Jun 2018 ,Date of Ec Granted : 20 Aug 2018,INFRA-1,VERTICAL LOGISTIC PARKS LLP,EC Granted - Processed offline
SIA/HR/MIS/34180/2017,"SEIAA/HR/19/134

Hard copy to be submitted",Haryana,Gurgaon,Gurgaon,Date of Submission for TOR: ,Date of Submission for EC: 29 Apr 2019 ,INFRA-2,M/S MAXWORTH INFRASTRUCTURE PVT. LTD.,Delisted
SIA/HR/MIS/56727/2017,SEIAA/HR/VIO/19/16 hard copy to be submitted,Haryana,Karnal,Karnal,Date of Submission for EC: 17 Sep 2020 ,Date of Ec Granted : 18 Jan 2023,INFRA-2,M/S ANSAL LANDMARK (KARNAL) TOWNSHIP PRIVATE LIMITED.,EC Granted
SIA/HR/NCP/66123/2017,SEIAA/HR/17/340 dated 20.07.2017,Haryana,Panchkula,Panchkula,Date of Submission for EC: 14 Jul 2017 ,Date of Ec Granted : 11 Aug 2017,INFRA-1,ZURVAN INDUSTRIES PVT LTD,EC Granted - Processed offline
SIA/HR/NCP/75964/2018,SEIAA/HR/18/448 dated 27.07.2018,Haryana,Gurgaon,Manesar,Date of Submission for TOR: ,Date of Submission for EC: 27 Jul 2018 ,INFRA-1,INTEGRA URBAN INFRASTRUCTURE PVT. LTD.,Delisted
SIA/HR/MIS/72457/2022,,Haryana,Gurgaon,Pataudi,Date of Submission for TOR: ,Date of Submission for EC: 17 Feb 2022 ,INFRA-2,ABHINAV SHARMA & AKSHAYSHARMA,Request for withdraw
SIA/HR/MIS/72458/2022,SEIAA/HR/2022/142,Haryana,Gurgaon,Gurgaon,Date of Submission for EC: 31 Mar 2022 ,Date of Ec Granted : 13 Jun 2022,INFRA-2, MRG ESTATES LLP,EC Granted
SIA/HR/MIS/208109/2021,SEIAA/HR/2021/401,Haryana,Jhajjar,Jhajjar,Date of Submission for EC: 06 Apr 2021 ,Date of Ec Granted : 22 Jul 2021,INFRA-2,M/S AARAVALLI LOGISTICS PARK PVT. LTD.,EC Granted
SIA/HR/MIS/69653/2021,SEIAA/HR/2021/491. Hard copy to be submitted.,Haryana,Gurgaon,Farukhnagar,Date of Submission for EC: 16 Dec 2021 ,Date of Ec Granted : 31 Dec 2021,INFRA-2,INSTAKART SERVICES PRIVATE LIMITED,EC Granted
SIA/HR/MIN/16125/2015,SEIAA/HR/MIN/16/161 dated 24.06.2016. You are advi,Haryana,Yamunanagar,Chhachhrauli,Date of Submission for EC: 22 Jun 2016 ,Date of Ec Granted : 17 Jul 2020,Non-Coal Mining,M/S CALLEIS REALTECH PRIVATE LIMITED,EC Granted
SIA/HR/NCP/30614/2015,SEIAA/HR/15/245 dated 26.11.2015 in the name of M/,Haryana,Gurgaon,Gurgaon,Date of Submission for EC: 26 Nov 2015 ,Date of Ec Granted : 16 Sep 2016,INFRA-1,PURSARTH APPARELS PRIVATE LIMITED,EC Granted
SIA/HR/MIN/31414/1995,"SEIAA/HR/MIN/19/01

Hard copy to be submitted",,,,Date of Submission for EC: 15 Feb 2019 ,Date of Ec Granted : 08 Jul 2019,Non-Coal Mining,MR. SATISH KUMAR GARG S/O SH. AJUDHYA PRASAD,EC Granted
SIA/HR/MIS/97045/2019,,,,,Date of Submission for TOR: ,Date of Submission for EC: 27 Feb 2019 ,INFRA-2,PYRAMID INFRATECH PRIVATE LIMITED,Delisted
SIA/HR/MIS/213348/2021,SEIAA/HR/2021/419 hard copy to be submitted,Haryana,Jhajjar,Jhajjar,Date of Submission for EC: 09 Jun 2021 ,Date of Ec Granted : 12 Nov 2021,INFRA-2,SH. MANISH & SH. MANOJ  S/O SH. SHUBRAM IN COLLABORATION WITH M/S SHIVAY LOGISTICS PVT. LTD.,EC Granted
SIA/HR/MIN/73853/2018,SEIAA/HR/MIN/18/176 dated 04.04.2018. Please submi,Haryana,Yamunanagar,Bilaspur,Date of Submission for EC: 30 Mar 2018 ,Date of Ec Granted : 19 Jun 2018,Non-Coal Mining,MS JPY CONSORTIUM PRIVATE LIMITED,EC Granted - Processed offline
SIA/HR/INFRA2/427661/2023,SEIAA/HR/2023/338,Haryana,,,Date of Submission for TOR: ,Date of Submission for EC: 04 May 2023 ,INFRA-2,M/S PATHEYA,Agenda Uploaded by SEAC
SIA/HR/NCP/30612/2015,,Haryana,Rewari,Rewari,Date of Submission for TOR: ,Date of Submission for EC: 02 Sep 2015 ,INFRA-1,BM GUPTA DEVELOPERS PVT LTD,Delisted
SIA/HR/MIS/142580/2020,,Haryana,Gurgaon,Gurgaon,Date of Submission for TOR: ,Date of Submission for EC: 12 Jul 2022 ,INFRA-2,M/S OCEAN SEVEN BUILDTECH PRIVATE LIMITED,Delisted
SIA/HR/MIS/167267/2020,SEIAA/HR/2020/306 do the needful,Haryana,Palwal,Hodal,Date of Submission for EC: 08 Aug 2020 ,Date of Ec Granted : 10 Nov 2020,INFRA-2,M/S TOPLINE LOGISTICS PARK PRIVATE LIMITED,EC Granted
SIA/HR/MIN/28495/2017,SEIAA/HR/MIN/18/173 dated 08.01.2018,Haryana,Mahendragarh,Narnaul,Date of Submission for EC: 01 Aug 2018 ,Date of Ec Granted : 08 Jan 2018,Non-Coal Mining,MS NIMAWAT GRANITE PVT LTD,EC Granted
SIA/HR/NCP/40741/2016,file no. SEIAA/HR/16/269 dated 17.03.2016. Hard co,Haryana,Jhajjar,Bahadurgarh,Date of Submission for EC: 14 Mar 2016 ,Date of Ec Granted : 24 Nov 2016,INFRA-1,RELAXO FOOTWARE LTD,EC Granted
SIA/HR/MIN/17078/2015,SEIAA/HR/MIN/15/131 dated 27.11.2015,Haryana,Panchkula,Kalka,Date of Submission for EC: 29 Aug 2016 ,Date of Ec Granted : 25 May 2017,Non-Coal Mining,M/S GIVINDPUR ROYALTY COMPANY,EC Granted
SIA/HR/NCP/17683/2014,"SEIAA/HR/15/78
Dated 31.08.2016",Haryana,Gurgaon,Manesar,Date of Submission for TOR: ,Date of Submission for EC: 03 Nov 2016 ,INFRA-1,VATIKA LIMITED,Rejection Letter Granted
SIA/HR/MIS/251061/2022,,Haryana,Palwal,Palwal,Date of Submission for TOR: ,Date of Submission for EC: 12 Jan 2022 ,INFRA-2,M/S ADANI LOGISTICS LIMITED,Delisted
SIA/HR/MIS/62518/2021,file No. SEIAA/HR/2021/400 has been generated,Haryana,Gurgaon,Gurgaon,Date of Submission for EC: 30 Jul 2021 ,Date of Ec Granted : 12 Nov 2021,INFRA-2,M/S CRYSTAL CITY  DEVELOPERS PVT. LTD.,EC Granted
SIA/HR/INFRA2/409552/2022,SEIAA/HR/2022/278,Haryana,,,Date of Submission for EC: 06 Dec 2022 ,Date of Ec Granted : 09 Feb 2023,INFRA-2, DESI CONSTRUCTION PRIVATE LIMITED,EC Granted
SIA/HR/MIS/120328/2019,SEIAA/HR/19/218 hard copy to be submitted,Haryana,Faridabad,Faridabad,Date of Submission for EC: 22 Oct 2019 ,Date of Ec Granted : 12 Feb 2020,INFRA-2,AMOLIK RESIDENCY LLP,EC Granted
SIA/HR/NCP/74973/2018,,Haryana,Gurgaon,Gurgaon,Date of Submission for TOR: ,Date of Submission for EC: 02 Aug 2018 ,INFRA-1,STANFORD DEVELOPERS AND LNFRASTRUCTURES,Delisted
SIA/HR/MIS/227143/2021,SEIAA/HR/2022/160,Haryana,Gurgaon,Gurgaon,Date of Submission for EC: 07 Apr 2022 ,Date of Ec Granted : 16 Jun 2022,INFRA-2,M/S ORIENTAL SOUTH DELHI PVT LTD,EC Granted
SIA/HR/MIS/249934/2022,SEIAA/HR/2022/511,Haryana,Gurgaon,Gurgaon,Date of Submission for EC: 17 Jan 2022 ,Date of Ec Granted : 27 Apr 2022,INFRA-2, ELAN BUILDCON PRIVATE LIMITED,EC Granted
SIA/HR/MIS/271393/2022,SEIAA/HR/2022/185,Haryana,Gurgaon,Gurgaon,Date of Submission for TOR: ,Date of Submission for EC: 05 May 2022 ,INFRA-2, G R INFRAPROJECTS LIMITED,Rejection Letter Granted
SIA/HR/MIS/72822/2022,SEIAA/HR/2022/124,Haryana,Gurgaon,Manesar,Date of Submission for EC: 10 Aug 2022 ,Date of Ec Granted : 27 Apr 2023,INFRA-2,EMBASSY INDUSTRIAL PARKS PRIVATE LIMITED,EC Granted
SIA/HR/MIS/106679/2019,SEIAA/HR/19/156 hard copy to be submitted,Haryana,Gurgaon,Gurgaon,Date of Submission for EC: 29 May 2019 ,Date of Ec Granted : 10 Oct 2019,INFRA-2,PYRAMID INFRATECH PVT LTD,EC Granted
SIA/HR/MIS/54497/2020,SEIAA/HR/2020/269,Haryana,Gurgaon,Sohna,Date of Submission for EC: 20 Oct 2020 ,Date of Ec Granted : 20 Apr 2021,INFRA-2,GODREJ HIGHVIEW LLP,EC Granted
SIA/HR/MIS/113992/2019,SEIAA/HR/19/221 hard copy to be submitted,Haryana,Gurgaon,Gurgaon,Date of Submission for EC: 01 Nov 2019 ,Date of Ec Granted : 05 Feb 2020,INFRA-2,PAREENA BUILDERS AND PROMOTERS PRIVATE LIMITED,EC Granted
SIA/HR/MIS/32275/2015,SEIAA/HR/15/226 dated 06.11.2015,Haryana,Gurgaon,Gurgaon,Date of Submission for EC: 30 Oct 2015 ,Date of Ec Granted : 16 Mar 2016,INFRA-2,AMAR NATH ICHHPUJANI,EC Granted - Processed offline
SIA/HR/MIS/61220/2021,SEIAA/HR/2021/375,Haryana,Gurgaon,Gurgaon,Date of Submission for EC: 11 Sep 2021 ,Date of Ec Granted : 27 Apr 2022,INFRA-2,M/S HAAMID REAL ESTATE PVT. LTD.,EC Granted
SIA/HR/NCP/70919/2017,SEIAA/HR/17/363 dated 14.11.2017,Haryana,Gurgaon,Gurgaon,Date of Submission for EC: 13 Nov 2017 ,Date of Ec Granted : 09 Jan 2018,INFRA-1,M/S SIGNATURE BUILDERS PRIVATE LIMITED,EC Granted
SIA/HR/NCP/30493/2015,,Haryana,Gurgaon,Gurgaon,Date of Submission for TOR: ,Date of Submission for EC: 29 Aug 2015 ,INFRA-1,PIVOTAL INFRASTRUCTURE PVT LTD,Delisted
SIA/HR/MIS/33967/2016,"SEIAA/HR/19/131

Hard copy to be submitted",Haryana,Gurgaon,Gurgaon,Date of Submission for EC: 30 Apr 2019 ,Date of Ec Granted : 10 Oct 2019,INFRA-2,M/S SIGNATURE BUILDERS PVT LTD,EC Granted
SIA/HR/MIS/153025/2020,SEIAA/HR/2020/274 hard copy to be submitted,Haryana,Gurgaon,Gurgaon,Date of Submission for EC: 17 Jun 2021 ,Date of Ec Granted : 16 Nov 2021,INFRA-2,EMAAR MGF,EC Granted
SIA/HR/NCP/71787/2017,SEIAA/HR/17/375 dated 22.12.2017,Haryana,Karnal,Karnal,Date of Submission for EC: 22 Dec 2017 ,Date of Ec Granted : 04 Apr 2018,INFRA-1,ROSE BUILDING SOLUTIONS PVT LTD,EC Granted
SIA/HR/NCP/41484/2015,SEIAA/HR/19/195 hard copy has t o submit. TOR was ,Haryana,Rohtak,Rohtak,Date of Submission for EC: 22 Aug 2019 ,Date of Ec Granted : 13 Jul 2021,INFRA-1,HSIIDC,EC Granted
SIA/HR/MIS/62566/2014,SEIAA/HR/2020/366,Haryana,Gurgaon,Gurgaon,Date of Submission for EC: 08 Apr 2021 ,Date of Ec Granted : 26 Nov 2021,INFRA-2,M/S HANS PROPCON PVT. LTD. AND OTHERS,EC Granted
SIA/HR/MIS/150751/2020,SEIAA/HR/2020/323 hard copy to be submitted,Haryana,Gurgaon,Gurgaon,Date of Submission for EC: 26 Sep 2020 ,Date of Ec Granted : 02 Jul 2021,INFRA-2,PRIMORIS REALTORS LLP,EC Granted
SIA/HR/MIS/178627/2020,SEIAA/HR/2020/326,Haryana,Sonipat,Sonipat,Date of Submission for TOR: ,Date of Submission for EC: 25 Jun 2021 ,INFRA-2,"M/S TDI INFRASTRUCTURE LIMITED,",Rejection Letter Granted
SIA/HR/MIS/141384/2020,SEIAA/HR/2020/258,Haryana,Rewari,Rewari,Date of Submission for EC: 07 Feb 2020 ,Date of Ec Granted : 01 Mar 2021,INFRA-2,"KULDEEP, DEEPAK AND OTHERS",EC Granted
SIA/HR/MIS/101097/2019,"SEIAA/HR/19/133

Hard copy to be submitted",Haryana,Faridabad,Faridabad,Date of Submission for EC: 07 Jun 2019 ,Date of Ec Granted : 30 Aug 2019,INFRA-2,JOTINDRA STEEL AND TUBES LIMITED,EC Granted
SIA/HR/MIS/201490/2021,SEIAA/HR/2021/377,Haryana,Gurgaon,Gurgaon,Date of Submission for TOR: ,Date of Submission for EC: 03 Mar 2021 ,INFRA-2,M/S EMAAR INDIA LIMITED,Rejection Letter Granted
SIA/HR/MIS/199721/2021,SEIAA/HR/2021/374 hard copy to be submitted,Haryana,Gurgaon,Gurgaon,Date of Submission for EC: 23 Feb 2021 ,Date of Ec Granted : 09 Jul 2021,INFRA-2,M/S PYRAMID CITY PROJECTS LLP & OTHERS IN COLLABORATION WITH ELAN LTD.,EC Granted
SIA/HR/NCP/57067/2016,SEIAA/HR/17/314 dated 27.01.2017,Haryana,Jhajjar,Jhajjar,Date of Submission for EC: 18 Jan 2017 ,Date of Ec Granted : 21 Aug 2017,INFRA-1,INDOSPACE INDUSTRIAL PARK NEEMRANA PVT LTD,EC Granted
SIA/HR/MIN/27694/2018,SEIAA/HR/18/174 dated 23.01.2018.,Haryana,Panchkula,Panchkula,Date of Submission for EC: 07 Jun 2018 ,Date of Ec Granted : 20 Aug 2018,Non-Coal Mining,VISHNU ENTERPRISES,EC Granted - Processed offline
SIA/HR/MIS/31312/2019,"SEIAA/HR/19/14

Hard copy to be submitted",,,,Date of Submission for EC: 14 Dec 2018 ,Date of Ec Granted : 13 Dec 2019,INFRA-2,ESSKAY HYGIENIC SERVICES,EC Granted - Processed offline
SIA/HR/MIS/31321/2019,"SEIAA/HR/19/20

Hard copy to be submitted",,,,Date of Submission for EC: 04 Jan 2019 ,Date of Ec Granted : 17 Jul 2019,INFRA-2,M/S ROYAL MULTIPLEX PVT LTD,EC Granted - Processed offline
SIA/HR/IND3/248595/2021,SEIAA/HR/2022/510,Haryana,Yamunanagar,Chhachhrauli,Date of Submission for EC: 14 Jan 2022 ,Date of Ec Granted : 30 Jul 2022,Industrial Projects - 3, ORGO PHARMA & FUELS LLP,EC Granted
SIA/HR/MIN/70518/2017,SEIAA/HR/MIN/17/171 dated 27.12.2017,Haryana,Ambala,Ambala,Date of Submission for EC: 23 Dec 2017 ,Date of Ec Granted : 25 Jul 2018,Non-Coal Mining,DEVINDERDADYANA,EC Granted - Processed offline
SIA/HR/MIS/110066/2019,SEIAA/HR/19/177,Haryana,Gurgaon,Sohna,Date of Submission for TOR: ,Date of Submission for EC: 05 Jul 2019 ,INFRA-2,M/S VIBHOR HOME DEVELOPERS PVT. LTD.,Rejection Letter Granted
SIA/HR/MIN/11019/2015,File no. SEIAA/HR/MIN/16/146 dated-21.04.2016,Haryana,Yamunanagar,Chhachhrauli,Date of Submission for EC: 11 Apr 2016 ,Date of Ec Granted : 27 Jun 2016,Non-Coal Mining,M/S. DELHI ROYALTY COMPANY,EC Granted
SIA/HR/INFRA2/412588/2022,SEIAA/HR/2023/291,Haryana,,,Date of Submission for TOR: ,Date of Submission for EC: 31 Dec 2022 ,INFRA-2, TATA HOUSING DEVELOPMENT COMPANY LIMITED,Agenda Uploaded by SEAC
SIA/HR/NCP/64558/2017,SEIAA/HR/17/330 dated 09.05.2017.,Haryana,Gurgaon,Gurgaon,Date of Submission for EC: 08 May 2017 ,Date of Ec Granted : 21 Jul 2017,INFRA-1,V K MOTORS PVT LIMITED,EC Granted
SIA/HR/MIN/64869/2017,,Haryana,Panchkula,Panchkula,Date of Submission for TOR: ,Date of Submission for EC: 23 May 2017 ,Non-Coal Mining,MS GHAGGAR ROYALTY COMPANY,Delisted
SIA/HR/MIS/201728/2021,SEIAA/HR/2021/379 hard copy to be submitted,Haryana,Gurgaon,Gurgaon,Date of Submission for TOR: ,Date of Submission for EC: 23 Jul 2021 ,INFRA-2,M/S NOVA REALTORS PVT. LTD.,Rejection Letter Granted
SIA/HR/NCP/73174/2018,,Haryana,Gurgaon,Gurgaon,Date of Submission for TOR: ,Date of Submission for EC: 23 Feb 2018 ,INFRA-1,M/S ALTON BUILDTECH INDIA PVT. LTD,Delisted
SIA/HR/NCP/31726/2015,,Haryana,Gurgaon,Gurgaon,Date of Submission for TOR: ,Date of Submission for EC: 13 Oct 2015 ,INFRA-1,NATURAL PRODUCT BIO TECH LTD,Delisted
SIA/HR/MIS/122694/2019,SEIAA/HR/19/220,Haryana,Mahendragarh,Narnaul,Date of Submission for EC: 29 Oct 2019 ,Date of Ec Granted : 13 Feb 2020,INFRA-2,HARYANA PWD (B&R) REWARI CIRCLE,EC Granted
SIA/HR/NCP/75842/2018,SEIAA/HR/18/ 441 dated 19.07.2018,Haryana,Gurgaon,Gurgaon,Date of Submission for EC: 18 Jul 2018 ,Date of Ec Granted : 16 Jul 2019,INFRA-1,GURGAON INFOSPACE LIMITED,EC Granted - Processed offline
SIA/HR/NCP/42289/2016,file no. SEIAA/HR/16/257 dated 02.02.2016. Please ,Haryana,Gurgaon,Gurgaon,Date of Submission for EC: 25 Jan 2016 ,Date of Ec Granted : 16 Sep 2016,INFRA-1,ORRIS INFRASTRUCTURE PVT LTD,EC Granted
SIA/HR/MIS/217576/2021,File No. SEIAA/HR/2021/437 generated. Earlier EC g,Haryana,Gurgaon,Gurgaon,Date of Submission for EC: 27 Jul 2021 ,Date of Ec Granted : 17 Nov 2021,INFRA-2,M/S SA PROPCON PVT. LTD. IN COLLABORATION WITH M/S SIGNATURE INFRABUILD PVT. LTD.,EC Granted
SIA/HR/MIS/234622/2021,,,,,Date of Submission for TOR: ,Date of Submission for EC: 19 Oct 2021 ,INFRA-2,RAMPRASTHA PROMOTERS & DEVELOPERS PVT LTD,Request for withdraw
SIA/HR/MIS/275301/2022,SEIAA/HR/2022/191,Haryana,Gurgaon,Gurgaon,Date of Submission for TOR: ,Date of Submission for EC: 28 May 2022 ,INFRA-2,M/S GLS INFRAPROJECTS PVT. LTD.,Deferred by SEAC
SIA/HR/MIS/202823/2021,SEIAA/HR/2021/391 hard copy to be submitted,Haryana,Gurgaon,Gurgaon,Date of Submission for EC: 10 Mar 2021 ,Date of Ec Granted : 09 Jul 2021,INFRA-2,M/S EMAAR INDIA LIMITED AND BEING DEVELOPED BY ELAN CITY LLP,EC Granted
SIA/HR/NCP/49961/2016,File no. SEIAA/HR/16/264 dated 26.02.2016.,Haryana,Faridabad,Faridabad,Date of Submission for EC: 19 Feb 2016 ,Date of Ec Granted : 09 Mar 2017,INFRA-1,AJAY ENTERPISES PVT LTD,EC Granted
SIA/HR/MIS/117322/2019,SEIAA/HR/19/207,Haryana,Gurgaon,Gurgaon,Date of Submission for TOR: ,Date of Submission for EC: 10 Oct 2019 ,INFRA-2,PERFECT BUILDWELL PRIVATE LIMITED,Rejection Letter Granted
