pc11_state_id,pc11_district_id,ec13_emp_all,ec13_emp_f,ec13_emp_m,ec13_emp_hired,ec13_emp_hired_m,ec13_emp_hired_f,ec13_emp_unhired,ec13_emp_unhired_m,ec13_emp_unhired_f,ec13_emp_gov,ec13_emp_priv,ec13_emp_own_m,ec13_emp_own_f,ec13_emp_own_other,ec13_emp_pub_banks,ec13_emp_pub_mines,ec13_emp_size20,ec13_emp_size50,ec13_emp_size100,ec13_emp_size101,ec13_emp_st,ec13_emp_sc,ec13_emp_obc,ec13_emp_other,ec13_count_all,ec13_count_f,ec13_count_m,ec13_count_gov,ec13_count_priv,ec13_count_own_m,ec13_count_own_f,ec13_count_own_other,ec13_count_pub_banks,ec13_count_pub_mines,ec13_count_size20,ec13_count_size50,ec13_count_size100,ec13_count_size101,ec13_count_st,ec13_count_sc,ec13_count_obc,ec13_count_other,ec13_emp_manuf,ec13_emp_services,ec13_emp_shric_1,ec13_emp_shric_2,ec13_emp_shric_3,ec13_emp_shric_4,ec13_emp_shric_5,ec13_emp_shric_6,ec13_emp_shric_7,ec13_emp_shric_8,ec13_emp_shric_9,ec13_emp_shric_10,ec13_emp_shric_11,ec13_emp_shric_12,ec13_emp_shric_13,ec13_emp_shric_14,ec13_emp_shric_15,ec13_emp_shric_16,ec13_emp_shric_17,ec13_emp_shric_18,ec13_emp_shric_19,ec13_emp_shric_20,ec13_emp_shric_21,ec13_emp_shric_22,ec13_emp_shric_23,ec13_emp_shric_24,ec13_emp_shric_25,ec13_emp_shric_26,ec13_emp_shric_27,ec13_emp_shric_28,ec13_emp_shric_29,ec13_emp_shric_30,ec13_emp_shric_31,ec13_emp_shric_32,ec13_emp_shric_33,ec13_emp_shric_34,ec13_emp_shric_35,ec13_emp_shric_36,ec13_emp_shric_37,ec13_emp_shric_38,ec13_emp_shric_39,ec13_emp_shric_40,ec13_emp_shric_41,ec13_emp_shric_42,ec13_emp_shric_43,ec13_emp_shric_44,ec13_emp_shric_45,ec13_emp_shric_46,ec13_emp_shric_47,ec13_emp_shric_48,ec13_emp_shric_49,ec13_emp_shric_50,ec13_emp_shric_51,ec13_emp_shric_52,ec13_emp_shric_53,ec13_emp_shric_54,ec13_emp_shric_55,ec13_emp_shric_56,ec13_emp_shric_57,ec13_emp_shric_58,ec13_emp_shric_59,ec13_emp_shric_60,ec13_emp_shric_61,ec13_emp_shric_62,ec13_emp_shric_63,ec13_emp_shric_64,ec13_emp_shric_65,ec13_emp_shric_66,ec13_emp_shric_67,ec13_emp_shric_68,ec13_emp_shric_69,ec13_emp_shric_70,ec13_emp_shric_71,ec13_emp_shric_72,ec13_emp_shric_73,ec13_emp_shric_74,ec13_emp_shric_75,ec13_emp_shric_76,ec13_emp_shric_77,ec13_emp_shric_78,ec13_emp_shric_79,ec13_emp_shric_80,ec13_emp_shric_81,ec13_emp_shric_82,ec13_emp_shric_83,ec13_emp_shric_84,ec13_emp_shric_85,ec13_emp_shric_86,ec13_emp_shric_87,ec13_emp_shric_88,ec13_emp_shric_89,ec13_emp_shric_90,_mean_p_miss,_core_p_miss,_target_weight_share,_target_group_max_weight_share
09,158,126821.0,24308.0,102513.0,48787.0,36518.0,12269.0,78034.0,65995.0,12039.0,13052.0,113769.0,90963.0,11320.0,553.0,962.0,9.0,113846.0,5380.0,2859.0,4736.0,1970.0,10162.0,43601.0,47103.0,64287.0,13474.0,59199.0,3402.0,60885.0,50896.0,5709.0,141.0,142.0,4.0,64056.0,168.0,41.0,22.0,1060.0,6940.0,26625.0,22121.0,33406.0,92614.0,273.0,155.0,87.0,286.0,265.0,11.0,5516.0,5911.0,18.0,1178.0,40.0,133.0,184.0,4412.0,30.0,208.0,888.0,182.0,17.0,2.0,45.0,54.0,199.0,4905.0,35.0,106.0,2.0,20.0,3.0,0.0,1534.0,2.0,199.0,286.0,135.0,1416.0,10.0,47.0,1080.0,824.0,86.0,91.0,112.0,535.0,129.0,6.0,24846.0,10924.0,4227.0,3168.0,194.0,7570.0,16.0,755.0,14.0,8.0,5.0,0.0,815.0,41.0,47.0,522.0,1.0,424.0,845.0,113.0,647.0,77.0,5.0,825.0,2267.0,7021.0,97.0,3.0,14.0,14.0,0.0,0.0,4.0,16067.0,3497.0,159.0,390.0,24.0,3374.0,185.0,2429.0,28.0,362.0,3140.0,,,,
09,159,84856.0,16047.0,68809.0,33793.0,26380.0,7413.0,51063.0,42429.0,8634.0,8031.0,76825.0,64224.0,6767.0,150.0,527.0,0.0,78367.0,3379.0,1660.0,1450.0,767.0,4198.0,30140.0,36036.0,39556.0,8326.0,36946.0,2020.0,37536.0,31944.0,3132.0,66.0,80.0,0.0,39414.0,110.0,23.0,9.0,394.0,2630.0,16425.0,15693.0,28667.0,55967.0,117.0,4.0,9.0,92.0,14.0,757.0,139.0,2492.0,1.0,1888.0,26.0,873.0,12919.0,3067.0,40.0,131.0,262.0,104.0,0.0,3.0,0.0,34.0,0.0,2477.0,0.0,1.0,0.0,21.0,0.0,0.0,0.0,0.0,123.0,10.0,31.0,213.0,0.0,96.0,315.0,844.0,100.0,7.0,54.0,871.0,625.0,4.0,12672.0,9560.0,970.0,2707.0,284.0,1174.0,12.0,1182.0,0.0,0.0,0.0,3.0,3550.0,0.0,33.0,191.0,31.0,288.0,735.0,119.0,0.0,2.0,29.0,22.0,606.0,3285.0,113.0,0.0,36.0,39.0,0.0,0.0,0.0,11433.0,2478.0,64.0,1.0,99.0,1785.0,496.0,768.0,11.0,11.0,1303.0,,,,
09,160,76849.0,19516.0,57333.0,29415.0,19987.0,9428.0,47434.0,37346.0,10088.0,6280.0,70569.0,51364.0,7511.0,615.0,421.0,9.0,74785.0,1629.0,435.0,0.0,501.0,3557.0,23549.0,31883.0,39891.0,11853.0,36041.0,1993.0,37898.0,29236.0,3905.0,213.0,66.0,2.0,39830.0,55.0,6.0,0.0,307.0,2319.0,14900.0,15828.0,25469.0,51040.0,259.0,2.0,0.0,79.0,13.0,4.0,52.0,1990.0,12.0,190.0,97.0,16778.0,1074.0,2034.0,5.0,77.0,16.0,18.0,1.0,0.0,0.0,623.0,0.0,729.0,4.0,1.0,0.0,0.0,0.0,2.0,578.0,1.0,18.0,20.0,490.0,259.0,0.0,16.0,183.0,752.0,781.0,7.0,600.0,220.0,259.0,0.0,8633.0,6954.0,8172.0,1513.0,150.0,876.0,39.0,241.0,2.0,2.0,0.0,0.0,1163.0,107.0,198.0,134.0,15.0,95.0,609.0,25.0,46.0,83.0,6.0,25.0,668.0,1132.0,23.0,3.0,247.0,6.0,5.0,0.0,133.0,10042.0,1245.0,44.0,7.0,49.0,4478.0,56.0,405.0,0.0,62.0,912.0,,,,
09,161,80133.0,10540.0,69593.0,28813.0,23156.0,5657.0,51320.0,46437.0,4883.0,5769.0,74364.0,63896.0,3866.0,238.0,283.0,1.0,74759.0,2044.0,906.0,2424.0,871.0,7296.0,37955.0,21878.0,44535.0,6298.0,42804.0,1626.0,42909.0,38817.0,2147.0,61.0,42.0,1.0,44444.0,70.0,12.0,9.0,551.0,5502.0,23530.0,11442.0,13882.0,65754.0,389.0,58.0,24.0,26.0,65.0,67.0,285.0,2456.0,57.0,738.0,116.0,34.0,186.0,2983.0,62.0,12.0,13.0,175.0,6.0,9.0,89.0,38.0,12.0,1683.0,135.0,168.0,7.0,3.0,19.0,0.0,1432.0,8.0,116.0,121.0,163.0,746.0,62.0,136.0,645.0,1224.0,233.0,141.0,582.0,151.0,377.0,6.0,18221.0,10064.0,712.0,4631.0,934.0,1632.0,8.0,867.0,52.0,6.0,0.0,14.0,636.0,72.0,1825.0,176.0,33.0,255.0,393.0,289.0,332.0,69.0,160.0,576.0,732.0,2787.0,112.0,13.0,157.0,9.0,1.0,0.0,11.0,10889.0,3109.0,69.0,222.0,12.0,382.0,284.0,1339.0,12.0,149.0,1829.0,,,,
09,162,48056.0,6744.0,41312.0,18463.0,14655.0,3808.0,29593.0,26657.0,2936.0,5234.0,42822.0,35344.0,2759.0,143.0,296.0,0.0,45968.0,1592.0,392.0,104.0,541.0,3457.0,17218.0,17030.0,26361.0,4073.0,25261.0,1335.0,25026.0,21655.0,1325.0,41.0,58.0,0.0,26299.0,55.0,6.0,1.0,376.0,2445.0,10652.0,9548.0,7981.0,40015.0,21.0,23.0,0.0,16.0,34.0,71.0,194.0,1944.0,5.0,688.0,20.0,25.0,627.0,1129.0,29.0,63.0,57.0,72.0,3.0,2.0,10.0,1.0,1.0,337.0,9.0,3.0,203.0,47.0,1.0,0.0,859.0,2.0,38.0,25.0,35.0,78.0,157.0,53.0,828.0,498.0,259.0,23.0,264.0,146.0,840.0,44.0,4846.0,6299.0,6195.0,814.0,242.0,1087.0,20.0,865.0,5.0,3.0,5.0,2.0,33.0,10.0,22.0,114.0,24.0,265.0,428.0,63.0,19.0,72.0,89.0,268.0,484.0,1482.0,24.0,1.0,20.0,5.0,1.0,0.0,0.0,10232.0,1135.0,63.0,18.0,1.0,1219.0,266.0,398.0,16.0,161.0,956.0,,,,
09,163,72986.0,11941.0,61045.0,36663.0,29570.0,7093.0,36323.0,31475.0,4848.0,5691.0,67295.0,49098.0,5591.0,165.0,1346.0,7.0,62014.0,2124.0,1711.0,7137.0,599.0,4247.0,25854.0,24154.0,31346.0,6417.0,28881.0,1752.0,29594.0,24528.0,2595.0,53.0,94.0,2.0,31234.0,68.0,22.0,22.0,315.0,2467.0,12852.0,11542.0,15834.0,56774.0,156.0,52.0,0.0,170.0,16.0,2482.0,585.0,3652.0,310.0,540.0,41.0,117.0,78.0,3168.0,189.0,59.0,80.0,14.0,17.0,10.0,60.0,364.0,0.0,1032.0,35.0,5.0,8.0,0.0,1.0,2.0,689.0,0.0,24.0,14.0,186.0,180.0,29.0,112.0,462.0,728.0,678.0,91.0,940.0,92.0,615.0,43.0,12032.0,7137.0,5993.0,1855.0,565.0,1507.0,15.0,562.0,4.0,1.0,0.0,0.0,2931.0,84.0,314.0,166.0,2.0,215.0,1501.0,47.0,49.0,49.0,162.0,74.0,591.0,2242.0,2.0,6.0,54.0,2.0,0.0,1.0,0.0,9724.0,1461.0,47.0,21.0,119.0,3177.0,209.0,698.0,6.0,74.0,1161.0,,,,
09,164,408639.0,53769.0,354870.0,222566.0,189519.0,33047.0,186073.0,165351.0,20722.0,55715.0,352924.0,286150.0,21561.0,1158.0,3408.0,1.0,322775.0,17300.0,8937.0,59627.0,7637.0,27576.0,86260.0,187396.0,157175.0,26607.0,148592.0,4302.0,152873.0,131485.0,10907.0,372.0,395.0,1.0,156352.0,555.0,127.0,141.0,3885.0,17119.0,45462.0,76298.0,117155.0,290997.0,69.0,233.0,16.0,169.0,964.0,615.0,1158.0,5853.0,211.0,5457.0,264.0,451.0,6539.0,18311.0,12955.0,5418.0,670.0,2132.0,56.0,273.0,506.0,6619.0,591.0,1964.0,55.0,127.0,2148.0,325.0,530.0,0.0,1729.0,33.0,5063.0,213.0,2861.0,1805.0,1064.0,333.0,7090.0,6378.0,1133.0,824.0,1357.0,2456.0,8392.0,64.0,42532.0,50811.0,28074.0,7935.0,7207.0,12822.0,1804.0,4585.0,13.0,24.0,5.0,62.0,2943.0,104.0,7811.0,541.0,366.0,1510.0,4615.0,3964.0,769.0,10.0,844.0,571.0,2003.0,35925.0,481.0,69.0,6637.0,1302.0,61.0,0.0,109.0,34020.0,11556.0,160.0,95.0,2231.0,3735.0,582.0,3150.0,245.0,1247.0,9635.0,,,,
09,165,79906.0,11480.0,68426.0,27680.0,21096.0,6584.0,52226.0,47330.0,4896.0,9666.0,70240.0,56445.0,4520.0,114.0,638.0,0.0,75868.0,2739.0,579.0,720.0,909.0,8109.0,23495.0,28566.0,45889.0,7224.0,43284.0,2673.0,43216.0,35016.0,2596.0,68.0,113.0,0.0,45784.0,93.0,9.0,3.0,568.0,5925.0,15422.0,15765.0,13889.0,65764.0,160.0,59.0,9.0,25.0,15.0,389.0,235.0,2200.0,0.0,502.0,99.0,129.0,305.0,2968.0,8.0,67.0,115.0,185.0,1.0,3.0,30.0,415.0,0.0,407.0,104.0,0.0,0.0,0.0,0.0,0.0,644.0,0.0,157.0,19.0,165.0,893.0,0.0,99.0,842.0,1263.0,490.0,2180.0,477.0,650.0,872.0,9.0,16585.0,3624.0,4963.0,1038.0,684.0,2503.0,20.0,2127.0,4.0,1.0,4.0,1.0,80.0,91.0,2.0,210.0,15.0,205.0,881.0,223.0,169.0,0.0,56.0,182.0,678.0,4892.0,70.0,4.0,313.0,5.0,0.0,4.0,27.0,13236.0,1930.0,127.0,39.0,1.0,4791.0,30.0,586.0,3.0,253.0,2059.0,,,,
09,166,105812.0,13320.0,92492.0,42518.0,34969.0,7549.0,63294.0,57523.0,5771.0,10725.0,95087.0,79770.0,5819.0,156.0,784.0,1.0,97750.0,3867.0,1553.0,2642.0,2443.0,15913.0,42970.0,24419.0,57271.0,7866.0,54669.0,2321.0,54950.0,47717.0,3199.0,75.0,105.0,1.0,57111.0,128.0,21.0,11.0,1403.0,10638.0,26449.0,12501.0,16915.0,87176.0,17.0,217.0,32.0,1455.0,189.0,475.0,97.0,2546.0,15.0,945.0,26.0,877.0,67.0,3729.0,89.0,86.0,375.0,122.0,7.0,6.0,109.0,105.0,0.0,840.0,113.0,20.0,360.0,26.0,0.0,8.0,1286.0,2.0,156.0,76.0,328.0,570.0,24.0,101.0,1264.0,1771.0,280.0,27.0,615.0,431.0,547.0,6.0,27834.0,13674.0,1512.0,3202.0,724.0,2665.0,18.0,1170.0,10.0,0.0,0.0,0.0,439.0,207.0,65.0,306.0,51.0,403.0,935.0,229.0,216.0,72.0,123.0,598.0,921.0,4163.0,87.0,4.0,243.0,79.0,0.0,3.0,1.0,12842.0,3835.0,95.0,77.0,164.0,3654.0,144.0,1124.0,27.0,479.0,2980.0,,,,
09,167,48272.0,9599.0,38673.0,20587.0,15029.0,5558.0,27685.0,23644.0,4041.0,5990.0,42282.0,32788.0,3265.0,205.0,344.0,107.0,46413.0,1049.0,582.0,228.0,737.0,3144.0,15878.0,16499.0,24500.0,5180.0,22791.0,1762.0,22738.0,18840.0,1752.0,62.0,48.0,2.0,24456.0,34.0,9.0,1.0,322.0,2135.0,10016.0,8181.0,10117.0,37469.0,28.0,0.0,48.0,610.0,20.0,65.0,199.0,1321.0,1.0,208.0,40.0,573.0,86.0,1950.0,17.0,102.0,114.0,66.0,2.0,0.0,63.0,81.0,0.0,469.0,10.0,19.0,13.0,13.0,7.0,0.0,578.0,0.0,67.0,66.0,45.0,177.0,4.0,23.0,973.0,715.0,293.0,386.0,528.0,21.0,272.0,3.0,11389.0,6140.0,482.0,589.0,117.0,1137.0,12.0,331.0,3.0,1.0,0.0,16.0,281.0,4.0,104.0,172.0,12.0,96.0,358.0,116.0,204.0,5.0,57.0,148.0,334.0,3967.0,46.0,1.0,131.0,8.0,6.0,8.0,11.0,7815.0,1474.0,54.0,23.0,13.0,417.0,42.0,382.0,2.0,151.0,1337.0,,,,
09,168,42698.0,6266.0,36432.0,15596.0,13103.0,2493.0,27102.0,23329.0,3773.0,4082.0,38616.0,31921.0,2469.0,184.0,112.0,0.0,38013.0,1159.0,608.0,2918.0,427.0,3080.0,17060.0,14007.0,21576.0,4426.0,20482.0,1181.0,20395.0,18019.0,1259.0,42.0,20.0,0.0,21522.0,38.0,9.0,7.0,257.0,1982.0,10191.0,6890.0,8348.0,34072.0,78.0,120.0,3.0,77.0,68.0,138.0,384.0,1638.0,2.0,63.0,23.0,1.0,10.0,94.0,33.0,195.0,247.0,114.0,1.0,0.0,8.0,465.0,3.0,10.0,7.0,19.0,1258.0,14.0,6.0,2.0,1477.0,3.0,31.0,45.0,170.0,145.0,5.0,121.0,280.0,541.0,158.0,2.0,83.0,333.0,222.0,5.0,9560.0,1209.0,3847.0,853.0,69.0,1579.0,26.0,534.0,2.0,0.0,11.0,0.0,133.0,6.0,66.0,127.0,0.0,117.0,32.0,132.0,521.0,8.0,88.0,272.0,379.0,1989.0,37.0,0.0,139.0,2.0,0.0,16.0,7.0,5895.0,1284.0,32.0,77.0,11.0,18.0,56.0,524.0,5.0,196.0,4137.0,,,,
09,169,39561.0,7320.0,32241.0,14091.0,10624.0,3467.0,25470.0,21617.0,3853.0,4963.0,34598.0,28990.0,2021.0,99.0,300.0,61.0,37348.0,1764.0,273.0,176.0,361.0,3522.0,15791.0,11436.0,20857.0,5081.0,19651.0,1376.0,19481.0,17200.0,1240.0,30.0,47.0,4.0,20789.0,63.0,4.0,1.0,228.0,2223.0,9999.0,6020.0,7332.0,30626.0,51.0,153.0,16.0,1383.0,15.0,203.0,42.0,1297.0,3.0,220.0,6.0,83.0,33.0,1808.0,5.0,14.0,283.0,59.0,0.0,3.0,0.0,5.0,0.0,374.0,24.0,90.0,18.0,10.0,0.0,2.0,180.0,3.0,18.0,72.0,91.0,183.0,5.0,96.0,119.0,1063.0,238.0,211.0,23.0,321.0,133.0,10.0,9778.0,3766.0,239.0,678.0,192.0,1146.0,1.0,1393.0,0.0,2.0,0.0,0.0,41.0,0.0,14.0,60.0,6.0,74.0,380.0,139.0,81.0,0.0,55.0,111.0,334.0,2462.0,37.0,1.0,66.0,7.0,0.0,0.0,10.0,6045.0,969.0,58.0,18.0,15.0,6.0,27.0,444.0,11.0,118.0,1811.0,,,,
09,170,65543.0,10690.0,54853.0,28179.0,22715.0,5464.0,37364.0,32138.0,5226.0,6608.0,58935.0,49636.0,3808.0,97.0,400.0,0.0,63907.0,951.0,559.0,126.0,451.0,5054.0,23499.0,24537.0,31878.0,7020.0,30275.0,1849.0,30029.0,26078.0,1944.0,40.0,75.0,0.0,31838.0,31.0,8.0,1.0,239.0,3017.0,12980.0,11826.0,12239.0,52996.0,124.0,102.0,20.0,62.0,94.0,275.0,144.0,2512.0,8.0,355.0,47.0,13.0,61.0,2823.0,42.0,112.0,693.0,48.0,4.0,7.0,21.0,23.0,0.0,563.0,12.0,1.0,1.0,22.0,4.0,20.0,817.0,3.0,63.0,35.0,403.0,429.0,9.0,47.0,359.0,1176.0,165.0,31.0,962.0,215.0,277.0,17.0,3189.0,9310.0,15264.0,1061.0,392.0,1714.0,76.0,939.0,86.0,5.0,1.0,6.0,65.0,24.0,143.0,150.0,17.0,213.0,530.0,163.0,66.0,1.0,40.0,348.0,676.0,3416.0,20.0,2.0,60.0,0.0,18.0,1.0,0.0,8545.0,1978.0,81.0,24.0,104.0,427.0,28.0,800.0,573.0,258.0,1508.0,,,,
09,171,29085.0,5156.0,23929.0,12149.0,8869.0,3280.0,16936.0,15060.0,1876.0,4848.0,24237.0,19938.0,1451.0,89.0,178.0,0.0,28443.0,572.0,70.0,0.0,161.0,2461.0,8830.0,10026.0,15100.0,2903.0,14398.0,1303.0,13797.0,12065.0,742.0,34.0,35.0,0.0,15078.0,21.0,1.0,0.0,110.0,1562.0,5650.0,5519.0,4002.0,25019.0,17.0,4.0,2.0,41.0,4.0,0.0,151.0,1027.0,0.0,18.0,1.0,0.0,0.0,829.0,21.0,11.0,96.0,36.0,0.0,0.0,0.0,0.0,0.0,341.0,55.0,17.0,0.0,50.0,2.0,0.0,265.0,0.0,7.0,23.0,383.0,22.0,0.0,94.0,366.0,372.0,79.0,3.0,35.0,3.0,50.0,5.0,8010.0,4400.0,308.0,276.0,152.0,1249.0,8.0,69.0,2.0,3.0,6.0,0.0,1.0,0.0,0.0,66.0,2.0,41.0,203.0,2.0,67.0,0.0,12.0,196.0,171.0,1048.0,5.0,0.0,68.0,0.0,3.0,0.0,0.0,6668.0,548.0,16.0,17.0,19.0,3.0,3.0,119.0,0.0,9.0,885.0,,,,
09,172,125176.0,21480.0,103696.0,48112.0,35989.0,12123.0,77064.0,67707.0,9357.0,14825.0,110351.0,93253.0,6114.0,370.0,688.0,0.0,109474.0,3906.0,2066.0,9730.0,1283.0,9719.0,49442.0,39293.0,62099.0,11741.0,59283.0,3075.0,59024.0,52773.0,3300.0,160.0,109.0,0.0,61911.0,128.0,29.0,31.0,725.0,6397.0,29743.0,19368.0,31834.0,92444.0,262.0,563.0,37.0,36.0,195.0,63.0,358.0,4291.0,3.0,1019.0,59.0,126.0,222.0,8033.0,161.0,177.0,1418.0,76.0,210.0,11.0,27.0,166.0,1.0,6495.0,19.0,278.0,7.0,147.0,10.0,100.0,673.0,0.0,186.0,126.0,130.0,463.0,258.0,372.0,328.0,1455.0,305.0,35.0,395.0,151.0,388.0,12.0,7131.0,10021.0,26916.0,1451.0,359.0,3801.0,65.0,4162.0,11.0,8.0,3.0,4.0,645.0,14.0,91.0,269.0,6.0,244.0,862.0,484.0,126.0,2.0,227.0,304.0,1155.0,7177.0,51.0,21.0,419.0,19.0,2.0,9.0,2.0,17370.0,2612.0,105.0,24.0,76.0,103.0,307.0,1824.0,62.0,291.0,6494.0,,,,
09,173,106913.0,15778.0,91135.0,40629.0,32945.0,7684.0,66284.0,58190.0,8094.0,9361.0,97552.0,81028.0,7503.0,384.0,780.0,0.0,100083.0,4129.0,2133.0,568.0,1242.0,6488.0,44288.0,36897.0,55527.0,9971.0,52457.0,2473.0,53054.0,45412.0,3905.0,101.0,131.0,0.0,55359.0,131.0,32.0,5.0,726.0,4026.0,26794.0,17872.0,21185.0,85553.0,87.0,50.0,2.0,36.0,83.0,205.0,93.0,3351.0,2.0,563.0,56.0,167.0,315.0,4338.0,130.0,74.0,296.0,149.0,11.0,6.0,0.0,31.0,0.0,4065.0,1.0,2.0,0.0,0.0,0.0,27.0,1178.0,0.0,167.0,57.0,31.0,256.0,12.0,78.0,571.0,1983.0,382.0,57.0,658.0,542.0,1764.0,5.0,19396.0,15088.0,5495.0,1542.0,208.0,6767.0,15.0,1236.0,0.0,13.0,10.0,4.0,173.0,212.0,53.0,135.0,15.0,230.0,851.0,151.0,156.0,57.0,51.0,59.0,1694.0,5818.0,10.0,2.0,147.0,16.0,1.0,2.0,0.0,15752.0,2853.0,83.0,19.0,134.0,724.0,68.0,994.0,8.0,98.0,4692.0,,,,
09,174,67313.0,14485.0,52828.0,25159.0,17400.0,7759.0,42154.0,35428.0,6726.0,4260.0,63053.0,48056.0,5531.0,254.0,300.0,0.0,54088.0,1499.0,2974.0,8752.0,6993.0,6098.0,23365.0,17385.0,34595.0,7508.0,32032.0,1539.0,33056.0,27449.0,3000.0,97.0,57.0,0.0,34441.0,46.0,41.0,67.0,1207.0,3950.0,15168.0,10221.0,23167.0,44097.0,6.0,16.0,1.0,26.0,88.0,3.0,75.0,1716.0,3.0,557.0,42.0,1106.0,65.0,2966.0,5.0,6.0,123.0,43.0,1.0,2.0,463.0,18.0,0.0,12748.0,292.0,3.0,0.0,2.0,15.0,0.0,329.0,0.0,38.0,36.0,1157.0,865.0,0.0,93.0,35.0,488.0,176.0,20.0,312.0,128.0,26.0,16.0,15874.0,5577.0,2154.0,1249.0,36.0,1313.0,11.0,707.0,133.0,3.0,143.0,44.0,85.0,1.0,5.0,49.0,0.0,66.0,376.0,23.0,33.0,103.0,10.0,30.0,257.0,2422.0,40.0,2.0,110.0,0.0,1.0,0.0,0.0,6426.0,858.0,19.0,4.0,125.0,2740.0,53.0,299.0,16.0,86.0,1720.0,,,,
09,175,354528.0,69213.0,285315.0,105714.0,84632.0,21082.0,248814.0,200683.0,48131.0,14653.0,339875.0,269195.0,42260.0,1659.0,1510.0,0.0,340696.0,8029.0,2825.0,2978.0,7858.0,36131.0,152002.0,117123.0,198044.0,45796.0,178826.0,4492.0,193552.0,157991.0,23708.0,508.0,191.0,0.0,197738.0,247.0,42.0,17.0,4647.0,22896.0,92648.0,62016.0,89278.0,264698.0,77.0,141.0,16.0,318.0,1562.0,31.0,2805.0,8074.0,5.0,8072.0,456.0,22320.0,1421.0,14270.0,441.0,45.0,638.0,756.0,43.0,34.0,362.0,90.0,5.0,4498.0,4.0,3.0,163.0,25.0,96.0,0.0,680.0,1.0,579.0,175.0,4181.0,6519.0,14.0,186.0,2390.0,5411.0,1364.0,196.0,254.0,1938.0,2322.0,10.0,48236.0,44284.0,32238.0,4830.0,3951.0,15044.0,125.0,5879.0,765.0,39.0,678.0,26.0,632.0,109.0,55.0,544.0,152.0,736.0,2012.0,194.0,907.0,2076.0,3477.0,349.0,2418.0,21624.0,167.0,4.0,5284.0,143.0,39.0,34.0,10.0,28516.0,8132.0,57.0,172.0,62.0,6354.0,1605.0,3504.0,114.0,481.0,15479.0,,,,
09,176,148411.0,25952.0,122459.0,46936.0,37222.0,9714.0,101475.0,85237.0,16238.0,9731.0,138680.0,114310.0,9261.0,366.0,928.0,0.0,131964.0,3763.0,2672.0,10012.0,1466.0,9141.0,76440.0,36890.0,75476.0,15992.0,71850.0,2813.0,72663.0,62419.0,4465.0,112.0,143.0,0.0,75262.0,123.0,41.0,50.0,906.0,6071.0,42857.0,17162.0,38289.0,109879.0,24.0,184.0,7.0,28.0,46.0,9.0,56.0,7161.0,4.0,1061.0,53.0,17.0,5839.0,5000.0,61.0,166.0,220.0,134.0,23.0,1.0,2020.0,344.0,0.0,8720.0,130.0,1.0,0.0,58.0,0.0,0.0,88.0,0.0,214.0,7.0,14.0,395.0,50.0,21.0,675.0,1910.0,350.0,55.0,894.0,702.0,1293.0,42.0,26303.0,17108.0,1550.0,21423.0,716.0,4814.0,1.0,674.0,0.0,5.0,0.0,12.0,665.0,37.0,18.0,261.0,43.0,587.0,1231.0,107.0,22.0,146.0,148.0,217.0,1911.0,6856.0,33.0,7.0,143.0,37.0,28.0,24.0,53.0,13046.0,3793.0,91.0,226.0,20.0,2584.0,504.0,636.0,23.0,120.0,4111.0,,,,
09,177,102624.0,15453.0,87171.0,41672.0,32633.0,9039.0,60952.0,54538.0,6414.0,11087.0,91537.0,77928.0,5165.0,297.0,832.0,10.0,94710.0,3660.0,1505.0,2749.0,1146.0,6066.0,45629.0,30549.0,52323.0,8600.0,49847.0,2606.0,49717.0,43685.0,2806.0,113.0,128.0,3.0,52167.0,124.0,23.0,9.0,721.0,4289.0,28075.0,13519.0,17000.0,85489.0,0.0,11.0,17.0,107.0,263.0,7.0,243.0,3918.0,13.0,1579.0,150.0,174.0,52.0,3652.0,50.0,14.0,284.0,744.0,2.0,113.0,0.0,75.0,1.0,1546.0,19.0,0.0,16.0,1.0,7.0,0.0,39.0,0.0,185.0,16.0,12.0,167.0,0.0,4.0,632.0,1210.0,374.0,13.0,90.0,572.0,348.0,6.0,23290.0,16698.0,361.0,2320.0,33.0,6110.0,30.0,1542.0,5.0,8.0,1.0,0.0,637.0,0.0,12.0,407.0,5.0,549.0,1296.0,4.0,12.0,334.0,75.0,1.0,1198.0,3837.0,65.0,3.0,180.0,9.0,0.0,0.0,0.0,16808.0,3458.0,134.0,16.0,165.0,2640.0,118.0,724.0,17.0,44.0,2752.0,,,,
