pc11_district_id,pc11_state_id,vcf_min,vcf_max,vcf_mean,vcf_num_cells,year
128,08,0.0,43.0,9.252022179666731,209922,2013
128,08,0.0,47.0,6.415821114509199,209922,2014
128,08,0.0,33.0,5.350006192776364,209922,2015
128,08,0.0,32.0,4.093496632082393,209922,2016
128,08,0.0,30.0,4.83222339726184,209922,2017
128,08,0.0,32.0,3.252841531616505,209922,2018
128,08,0.0,42.0,6.380846219071846,209922,2019
128,08,0.0,43.0,7.803555606368079,209922,2020
129,08,0.0,24.0,5.166587592780027,189696,2001
129,08,0.0,28.0,8.009878964237517,189696,2002
129,08,0.0,26.0,4.299104883603239,189696,2003
129,08,0.0,25.0,6.346844424763833,189696,2004
129,08,0.0,32.0,7.919170673076923,189696,2005
129,08,0.0,31.0,6.821324645748988,189696,2006
129,08,0.0,28.0,6.152349021592443,189696,2007
129,08,0.0,34.0,7.0880935813090415,189696,2008
129,08,0.0,41.0,9.235508392375168,189696,2009
129,08,0.0,29.0,4.834255862010796,189696,2010
129,08,0.0,32.0,5.054518809041835,189696,2011
129,08,0.0,29.0,6.184547908232119,189696,2012
129,08,0.0,38.0,13.975081182523615,189696,2013
129,08,0.0,41.0,8.902797106950068,189696,2014
129,08,0.0,36.0,9.4233088731444,189696,2015
129,08,0.0,30.0,6.95547613022942,189696,2016
129,08,0.0,37.0,7.76710104588394,189696,2017
129,08,0.0,35.0,6.058193108974359,189696,2018
129,08,0.0,40.0,9.393629807692308,189696,2019
129,08,0.0,45.0,10.766953441295549,189696,2020
130,08,0.0,38.0,2.5947852893300105,347095,2001
130,08,0.0,39.0,4.424238320920785,347095,2002
130,08,0.0,39.0,2.9501951915181723,347095,2003
130,08,0.0,51.0,4.29150808856365,347095,2004
130,08,0.0,38.0,5.093847505726098,347095,2005
130,08,0.0,53.0,5.216793673201861,347095,2006
130,08,0.0,39.0,3.5455797404168887,347095,2007
130,08,0.0,48.0,4.071697950128927,347095,2008
130,08,0.0,45.0,3.971535170486466,347095,2009
130,08,0.0,26.0,2.906610582117288,347095,2010
130,08,0.0,37.0,2.973577838920181,347095,2011
130,08,0.0,37.0,4.606686930091185,347095,2012
130,08,0.0,41.0,5.669848312421672,347095,2013
130,08,0.0,50.0,5.578732047422175,347095,2014
130,08,0.0,55.0,5.774658234777222,347095,2015
130,08,0.0,32.0,2.928423054207061,347095,2016
130,08,0.0,69.0,4.123735576715308,347095,2017
130,08,0.0,41.0,3.154104783992855,347095,2018
130,08,0.0,51.0,5.206949106152495,347095,2019
130,08,0.0,70.0,6.9179677033665135,347095,2020
131,08,0.0,21.0,3.943959357440536,133653,2001
131,08,0.0,28.0,5.838641856149881,133653,2002
131,08,0.0,24.0,3.708109806738345,133653,2003
131,08,0.0,26.0,6.294359273641445,133653,2004
131,08,0.0,33.0,6.597128384697688,133653,2005
131,08,0.0,34.0,6.212834728737851,133653,2006
131,08,0.0,28.0,5.016677515656214,133653,2007
131,08,0.0,43.0,5.970902261827269,133653,2008
131,08,0.0,45.0,7.2130666726523165,133653,2009
131,08,0.0,25.0,4.089552797168788,133653,2010
131,08,0.0,32.0,3.811504418157468,133653,2011
131,08,0.0,37.0,5.564865734401772,133653,2012
131,08,0.0,40.0,9.751692816472508,133653,2013
131,08,0.0,33.0,6.362610640988231,133653,2014
131,08,0.0,32.0,6.119353849146671,133653,2015
131,08,0.0,23.0,4.6698465429133655,133653,2016
131,08,0.0,31.0,6.680553373287543,133653,2017
131,08,0.0,35.0,4.774745048745633,133653,2018
131,08,0.0,38.0,7.055606682977562,133653,2019
131,08,0.0,39.0,8.425362692943667,133653,2020
132,09,0.0,54.0,12.584291977682591,118831,2001
132,09,0.0,63.0,13.250355546953235,118831,2002
132,09,0.0,55.0,14.252686588516465,118831,2003
132,09,0.0,61.0,12.585672088933023,118831,2004
132,09,0.0,44.0,9.65724432176789,118831,2005
132,09,0.0,58.0,16.07315431158536,118831,2006
132,09,0.0,67.0,11.647255345827269,118831,2007
132,09,0.0,61.0,14.3638360360512,118831,2008
132,09,0.0,60.0,9.446516481389535,118831,2009
132,09,0.0,40.0,9.9404784946689,118831,2010
132,09,0.0,59.0,13.475221112336008,118831,2011
132,09,0.0,43.0,12.8742331546482,118831,2012
132,09,0.0,75.0,17.02076899125649,118831,2013
132,09,0.0,62.0,17.226885240383403,118831,2014
132,09,0.0,50.0,12.895237774654762,118831,2015
132,09,0.0,57.0,14.855795204954935,118831,2016
132,09,0.0,66.0,16.24975805976555,118831,2017
132,09,1.0,54.0,16.931095421228466,118831,2018
132,09,0.0,60.0,18.4684804470214,118831,2019
132,09,1.0,56.0,19.905512871220477,118831,2020
133,09,1.0,44.0,10.669648547218356,127101,2001
133,09,0.0,42.0,9.803022792896988,127101,2002
133,09,1.0,42.0,12.083705084932456,127101,2003
133,09,0.0,32.0,10.32338061856319,127101,2004
133,09,0.0,42.0,7.895374544653465,127101,2005
133,09,0.0,42.0,13.514637965082889,127101,2006
133,09,1.0,40.0,10.865980598107017,127101,2007
133,09,0.0,36.0,13.301948843832855,127101,2008
133,09,1.0,34.0,8.089181044995712,127101,2009
133,09,0.0,37.0,8.853187622441995,127101,2010
133,09,0.0,41.0,12.548091675124509,127101,2011
133,09,0.0,38.0,9.711544362357497,127101,2012
133,09,0.0,42.0,13.008866964067948,127101,2013
133,09,0.0,37.0,13.301539720379855,127101,2014
133,09,0.0,35.0,11.034924980920684,127101,2015
133,09,1.0,42.0,13.925334969827146,127101,2016
133,09,0.0,39.0,15.662772126104436,127101,2017
133,09,0.0,41.0,16.49292295103894,127101,2018
133,09,0.0,45.0,18.34310508965311,127101,2019
133,09,1.0,42.0,17.497273821606438,127101,2020
134,09,0.0,60.0,11.156868674792005,142189,2001
134,09,0.0,56.0,10.63340342783197,142189,2002
134,09,0.0,61.0,10.27957858906104,142189,2003
134,09,0.0,64.0,8.940065687219123,142189,2004
134,09,1.0,61.0,7.528226515412585,142189,2005
134,09,0.0,61.0,12.424477280239682,142189,2006
134,09,0.0,72.0,10.11474164668153,142189,2007
134,09,0.0,62.0,10.971861395747911,142189,2008
134,09,1.0,57.0,7.4610412901138625,142189,2009
134,09,0.0,56.0,5.906349998945066,142189,2010
134,09,0.0,61.0,11.323906912630372,142189,2011
134,09,0.0,63.0,8.326874793408773,142189,2012
134,09,0.0,66.0,12.087165673856628,142189,2013
134,09,0.0,53.0,13.69166391211697,142189,2014
134,09,0.0,55.0,11.453136318561912,142189,2015
134,09,1.0,59.0,12.24290908579426,142189,2016
134,09,0.0,58.0,13.976193657737236,142189,2017
134,09,1.0,59.0,14.297414005302802,142189,2018
134,09,1.0,65.0,20.43359894225292,142189,2019
134,09,1.0,56.0,18.08232704358284,142189,2020
135,09,0.0,30.0,5.299760926346598,117537,2001
135,09,0.0,29.0,4.497579485608787,117537,2002
135,09,0.0,40.0,8.112772999140697,117537,2003
135,09,1.0,24.0,5.8808970792176085,117537,2004
135,09,0.0,27.0,4.091418021559169,117537,2005
135,09,0.0,31.0,6.558819775900354,117537,2006
135,09,1.0,29.0,6.831448820371458,117537,2007
135,09,1.0,31.0,6.779720428460825,117537,2008
135,09,0.0,30.0,3.601810493716872,117537,2009
135,09,0.0,31.0,3.611917949241516,117537,2010
135,09,0.0,38.0,7.004305027353089,117537,2011
135,09,1.0,35.0,5.707853697133668,117537,2012
135,09,1.0,39.0,9.966146830359802,117537,2013
135,09,1.0,33.0,8.280294715706544,117537,2014
135,09,1.0,29.0,7.258369704858896,117537,2015
135,09,1.0,34.0,8.308660251665433,117537,2016
135,09,0.0,38.0,9.077260777457312,117537,2017
135,09,0.0,33.0,8.255145188323677,117537,2018
135,09,1.0,39.0,10.162382909211567,117537,2019
135,09,1.0,39.0,11.232326841760466,117537,2020
136,09,0.0,42.0,8.933933251323742,74788,2001
136,09,0.0,40.0,7.872278975236669,74788,2002
136,09,0.0,55.0,15.32688399208429,74788,2003
136,09,1.0,42.0,9.499037278707814,74788,2004
136,09,1.0,38.0,6.005014173396802,74788,2005
136,09,1.0,52.0,10.74283307482484,74788,2006
136,09,1.0,42.0,11.189134620527357,74788,2007
136,09,0.0,37.0,11.634727496389797,74788,2008
136,09,0.0,47.0,6.508504038080976,74788,2009
136,09,0.0,49.0,7.645999358185805,74788,2010
136,09,0.0,50.0,10.232577418837248,74788,2011
136,09,0.0,35.0,9.124043964272342,74788,2012
136,09,1.0,44.0,17.04753436380168,74788,2013
136,09,1.0,48.0,11.002955019521847,74788,2014
136,09,1.0,42.0,11.045047333796866,74788,2015
136,09,1.0,48.0,11.689629352302507,74788,2016
136,09,1.0,48.0,11.790434294271808,74788,2017
136,09,1.0,42.0,10.35095202438894,74788,2018
136,09,1.0,55.0,13.556546504786864,74788,2019
136,09,2.0,53.0,14.297186714446168,74788,2020
137,09,1.0,33.0,7.536686364373185,67859,2001
137,09,0.0,39.0,5.690019010006042,67859,2002
137,09,0.0,41.0,9.086650260098144,67859,2003
137,09,0.0,32.0,5.967476679585611,67859,2004
137,09,0.0,35.0,4.927526194019953,67859,2005
137,09,0.0,39.0,8.509600789873119,67859,2006
137,09,0.0,39.0,8.236622997686379,67859,2007
137,09,0.0,36.0,7.970217657200961,67859,2008
137,09,0.0,33.0,4.753076231597872,67859,2009
137,09,0.0,35.0,4.482264695913585,67859,2010
137,09,0.0,37.0,8.571803298015002,67859,2011
137,09,0.0,41.0,6.2558540503102025,67859,2012
137,09,1.0,42.0,8.96961346321048,67859,2013
137,09,1.0,35.0,8.22250548932345,67859,2014
137,09,0.0,37.0,8.264828541534653,67859,2015
137,09,1.0,38.0,10.173698404043678,67859,2016
137,09,0.0,44.0,12.984217274053552,67859,2017
137,09,1.0,41.0,10.695677802502248,67859,2018
137,09,1.0,46.0,13.270914690755832,67859,2019
137,09,1.0,44.0,14.373553986943516,67859,2020
138,09,0.0,39.0,9.17156229218164,79697,2001
138,09,0.0,38.0,7.808700452965607,79697,2002
138,09,0.0,47.0,11.07779464722637,79697,2003
138,09,0.0,40.0,8.578478487270537,79697,2004
138,09,0.0,42.0,7.086314415850032,79697,2005
138,09,0.0,48.0,11.31298543232493,79697,2006
138,09,0.0,39.0,9.95871864687504,79697,2007
138,09,0.0,38.0,11.928529304741708,79697,2008
138,09,0.0,38.0,6.60141536067857,79697,2009
138,09,0.0,39.0,7.333651203934903,79697,2010
138,09,0.0,43.0,10.642822189040992,79697,2011
138,09,0.0,42.0,8.487232894588253,79697,2012
138,09,0.0,45.0,10.577361757657126,79697,2013
138,09,0.0,42.0,9.80582707002773,79697,2014
138,09,0.0,40.0,8.775876130845578,79697,2015
138,09,0.0,46.0,12.603184561526785,79697,2016
138,09,0.0,40.0,14.296573271264917,79697,2017
138,09,1.0,44.0,13.295193043652835,79697,2018
138,09,1.0,46.0,15.195151636824471,79697,2019
138,09,1.0,47.0,16.28105198439088,79697,2020
139,09,1.0,31.0,7.375180923003915,42145,2001
139,09,0.0,31.0,6.862901886344762,42145,2002
139,09,1.0,38.0,8.230632340728437,42145,2003
139,09,1.0,32.0,6.477874006406454,42145,2004
139,09,0.0,36.0,4.615114485704117,42145,2005
139,09,1.0,40.0,7.738379404437063,42145,2006
139,09,1.0,36.0,7.5070352354965,42145,2007
139,09,0.0,34.0,9.881741606358998,42145,2008
139,09,1.0,30.0,5.149389014117927,42145,2009
139,09,1.0,36.0,6.500011863803535,42145,2010
139,09,0.0,29.0,8.35555819195634,42145,2011
139,09,0.0,36.0,6.895408708031795,42145,2012
139,09,1.0,40.0,7.112492585122791,42145,2013
139,09,1.0,32.0,8.096595088385337,42145,2014
139,09,0.0,34.0,6.954205718353304,42145,2015
139,09,1.0,34.0,8.936765927156246,42145,2016
139,09,1.0,38.0,10.405860718946494,42145,2017
139,09,1.0,38.0,10.584078775655476,42145,2018
139,09,1.0,39.0,11.278870565903429,42145,2019
139,09,2.0,45.0,13.854193854549768,42145,2020
140,09,0.0,38.0,6.503568485376207,64313,2001
140,09,0.0,37.0,6.564940214264612,64313,2002
140,09,1.0,47.0,8.313140422620622,64313,2003
140,09,0.0,34.0,6.434453376455771,64313,2004
140,09,0.0,41.0,5.720538615831947,64313,2005
140,09,0.0,43.0,7.964548380576244,64313,2006
140,09,0.0,33.0,7.17470806835321,64313,2007
140,09,0.0,37.0,8.40783356397618,64313,2008
140,09,0.0,34.0,4.724503599583288,64313,2009
140,09,0.0,39.0,5.807783807317339,64313,2010
140,09,1.0,38.0,7.671590502697744,64313,2011
140,09,0.0,40.0,7.452832242314929,64313,2012
140,09,1.0,42.0,8.90955172360176,64313,2013
140,09,0.0,36.0,7.17979257692846,64313,2014
140,09,0.0,36.0,7.082704896366209,64313,2015
140,09,0.0,40.0,9.04896366209009,64313,2016
140,09,0.0,40.0,9.887099031300048,64313,2017
140,09,1.0,40.0,8.915678012221479,64313,2018
140,09,0.0,42.0,8.773840436614682,64313,2019
140,09,1.0,46.0,11.992738637600484,64313,2020
141,09,0.0,28.0,4.170845391451328,39047,2001
141,09,0.0,44.0,4.185699285476477,39047,2002
141,09,0.0,36.0,4.9786667349604325,39047,2003
141,09,0.0,25.0,4.420826183829743,39047,2004
141,09,0.0,29.0,4.502727482264962,39047,2005
141,09,0.0,32.0,4.6415601710758825,39047,2006
141,09,0.0,26.0,3.998028017517351,39047,2007
141,09,0.0,26.0,5.6421748149665785,39047,2008
141,09,0.0,26.0,3.032781007503777,39047,2009
141,09,0.0,21.0,4.067610827976541,39047,2010
141,09,0.0,38.0,4.400235613491433,39047,2011
141,09,0.0,32.0,6.554639280866648,39047,2012
141,09,0.0,32.0,6.919737751939969,39047,2013
141,09,0.0,25.0,6.388096396650191,39047,2014
141,09,0.0,29.0,5.166952646810255,39047,2015
141,09,0.0,25.0,4.695418341998105,39047,2016
141,09,0.0,28.0,7.116398186800523,39047,2017
141,09,1.0,32.0,7.125284913053499,39047,2018
141,09,0.0,33.0,7.046200732450637,39047,2019
141,09,1.0,35.0,8.9759008374523,39047,2020
142,09,0.0,37.0,5.068250065853016,113890,2001
142,09,0.0,38.0,4.605417508121872,113890,2002
142,09,0.0,40.0,5.772728070945649,113890,2003
142,09,0.0,35.0,4.664132057248222,113890,2004
142,09,1.0,34.0,4.12810606725788,113890,2005
142,09,0.0,39.0,5.89328299236105,113890,2006
142,09,0.0,36.0,5.443261041355694,113890,2007
142,09,0.0,38.0,6.549161471595399,113890,2008
142,09,0.0,35.0,3.327798753182896,113890,2009
142,09,0.0,39.0,4.138159627710949,113890,2010
142,09,0.0,39.0,6.006787250856089,113890,2011
142,09,0.0,41.0,6.348950741943981,113890,2012
142,09,0.0,46.0,7.253024848538063,113890,2013
142,09,0.0,36.0,6.550320484678198,113890,2014
142,09,0.0,36.0,6.0507946263938885,113890,2015
142,09,0.0,41.0,6.3302309245763455,113890,2016
142,09,0.0,44.0,8.248283431381157,113890,2017
142,09,0.0,39.0,7.1110106242865925,113890,2018
142,09,0.0,40.0,6.411432083589428,113890,2019
142,09,0.0,44.0,10.543164456932129,113890,2020
143,09,0.0,30.0,3.3271397030174468,115495,2001
143,09,0.0,44.0,2.716732326074722,115495,2002
143,09,0.0,33.0,3.196545304991558,115495,2003
143,09,0.0,29.0,3.2332222174120093,115495,2004
143,09,0.0,34.0,4.352266331875839,115495,2005
143,09,0.0,33.0,3.176224078964457,115495,2006
143,09,0.0,26.0,3.419836356552232,115495,2007
143,09,0.0,29.0,4.894116628425473,115495,2008
143,09,0.0,30.0,2.381280574916663,115495,2009
143,09,0.0,35.0,3.4886098965323176,115495,2010
143,09,0.0,36.0,3.823628728516386,115495,2011
143,09,0.0,33.0,4.484263388025456,115495,2012
143,09,0.0,36.0,6.913528724187194,115495,2013
143,09,0.0,28.0,5.847889519026798,115495,2014
143,09,0.0,30.0,4.350404779427681,115495,2015
143,09,1.0,33.0,3.15531408286073,115495,2016
143,09,0.0,33.0,5.0920472747738,115495,2017
143,09,1.0,32.0,5.698367894714057,115495,2018
143,09,0.0,37.0,5.697865708472229,115495,2019
143,09,1.0,35.0,8.965643534352136,115495,2020
144,09,0.0,22.0,2.1606287718298827,56173,2001
144,09,0.0,19.0,2.013939081053175,56173,2002
144,09,0.0,25.0,2.0383102202125576,56173,2003
144,09,0.0,20.0,2.155572962099229,56173,2004
144,09,0.0,22.0,3.230573407152902,56173,2005
144,09,0.0,26.0,2.276111299022662,56173,2006
144,09,0.0,28.0,2.267584070638919,56173,2007
144,09,0.0,28.0,3.2752745981165328,56173,2008
144,09,0.0,25.0,1.7404090933366565,56173,2009
144,09,0.0,34.0,2.9818952165631174,56173,2010
144,09,0.0,21.0,2.6425684937603475,56173,2011
144,09,0.0,26.0,2.268865825218521,56173,2012
144,09,0.0,33.0,4.825574564292453,56173,2013
144,09,0.0,20.0,4.259110248695992,56173,2014
144,09,0.0,20.0,3.188898581168889,56173,2015
144,09,0.0,26.0,2.281718975308422,56173,2016
144,09,0.0,25.0,3.173517526213661,56173,2017
144,09,1.0,32.0,4.9757534758691895,56173,2018
144,09,1.0,33.0,4.49190892421626,56173,2019
144,09,0.0,40.0,7.674825984013672,56173,2020
145,09,0.0,31.0,2.965421043226178,100726,2001
145,09,0.0,27.0,2.7312709727379225,100726,2002
145,09,0.0,33.0,3.40513869308818,100726,2003
145,09,0.0,24.0,3.079502809602287,100726,2004
145,09,0.0,24.0,4.17674681810059,100726,2005
145,09,0.0,38.0,3.241873994797768,100726,2006
145,09,0.0,26.0,2.767140559537756,100726,2007
145,09,0.0,30.0,5.520123900482497,100726,2008
145,09,0.0,28.0,1.9850187637749936,100726,2009
145,09,0.0,27.0,4.120445565196672,100726,2010
145,09,0.0,39.0,4.975448245735957,100726,2011
145,09,0.0,29.0,4.876129301272759,100726,2012
145,09,0.0,32.0,6.9856442229414455,100726,2013
145,09,0.0,29.0,5.891636717431448,100726,2014
145,09,0.0,30.0,5.1245358695868,100726,2015
145,09,0.0,26.0,3.5617715386295496,100726,2016
145,09,0.0,27.0,4.013770029585212,100726,2017
145,09,1.0,30.0,7.962313603240474,100726,2018
145,09,0.0,53.0,7.5848341044020415,100726,2019
145,09,0.0,34.0,9.544407600818062,100726,2020
146,09,0.0,35.0,2.452763871758285,124047,2001
146,09,0.0,37.0,2.238925568534507,124047,2002
146,09,0.0,31.0,1.8490491507251283,124047,2003
146,09,0.0,27.0,1.970212903173797,124047,2004
146,09,0.0,36.0,3.6593387990036033,124047,2005
146,09,0.0,37.0,3.030827025240433,124047,2006
146,09,0.0,33.0,2.2545244947479586,124047,2007
146,09,0.0,31.0,3.150555837706676,124047,2008
146,09,0.0,29.0,2.07493933750917,124047,2009
146,09,0.0,30.0,2.6632486073826858,124047,2010
146,09,0.0,39.0,2.345103065773457,124047,2011
146,09,0.0,40.0,3.79074866784364,124047,2012
146,09,0.0,37.0,5.216297048699284,124047,2013
146,09,0.0,30.0,3.77988988044854,124047,2014
146,09,0.0,26.0,2.96262706877232,124047,2015
146,09,0.0,27.0,2.7496110345272355,124047,2016
146,09,0.0,39.0,2.435520407587447,124047,2017
146,09,0.0,32.0,5.092811595604892,124047,2018
146,09,0.0,39.0,4.398695655678896,124047,2019
146,09,0.0,43.0,7.59914387288689,124047,2020
147,09,0.0,22.0,2.176112216902469,74356,2001
147,09,0.0,25.0,1.7752030770886007,74356,2002
147,09,0.0,32.0,1.611652052288988,74356,2003
147,09,0.0,24.0,1.7040588520092528,74356,2004
147,09,0.0,21.0,3.1979396417236,74356,2005
147,09,0.0,31.0,2.5953655387594816,74356,2006
147,09,0.0,21.0,2.395569960729464,74356,2007
147,09,0.0,28.0,3.456277906288665,74356,2008
147,09,0.0,22.0,1.8489832696756143,74356,2009
147,09,0.0,19.0,2.488528161816128,74356,2010
147,09,0.0,33.0,2.2488434020119423,74356,2011
147,09,0.0,20.0,2.778175264941632,74356,2012
147,09,1.0,31.0,4.585050298563667,74356,2013
147,09,0.0,20.0,3.5792404109957503,74356,2014
147,09,0.0,20.0,3.047339824627468,74356,2015
147,09,0.0,21.0,2.37492603152402,74356,2016
147,09,0.0,25.0,2.253994297702943,74356,2017
147,09,0.0,32.0,4.454058852009253,74356,2018
147,09,0.0,39.0,3.727674969067728,74356,2019
147,09,1.0,36.0,7.35074506428533,74356,2020
148,09,0.0,25.0,3.0185044032974893,85277,2001
148,09,0.0,28.0,2.665056228525863,85277,2002
148,09,0.0,30.0,1.9763476670145528,85277,2003
148,09,0.0,22.0,2.3554534047867537,85277,2004
148,09,0.0,26.0,3.7059582302379295,85277,2005
148,09,0.0,35.0,3.081675012019653,85277,2006
148,09,0.0,35.0,2.801963014646388,85277,2007
148,09,1.0,29.0,4.437034604875875,85277,2008
148,09,0.0,19.0,1.7504719912754905,85277,2009
148,09,0.0,21.0,2.808072516622301,85277,2010
148,09,0.0,37.0,2.985904757437527,85277,2011
148,09,0.0,24.0,2.811226942786449,85277,2012
148,09,1.0,32.0,5.32620753544332,85277,2013
148,09,0.0,22.0,4.548272101504509,85277,2014
148,09,0.0,23.0,4.1888785956354,85277,2015
148,09,0.0,25.0,2.840285188268818,85277,2016
148,09,0.0,30.0,4.104541670086893,85277,2017
148,09,0.0,32.0,3.829942422927636,85277,2018
148,09,0.0,33.0,4.841504743365737,85277,2019
148,09,0.0,34.0,7.493474207582349,85277,2020
149,09,0.0,20.0,2.6609426172938653,159386,2001
149,09,0.0,34.0,1.7501537148808552,159386,2002
149,09,0.0,28.0,3.599826835481159,159386,2003
149,09,0.0,25.0,2.970750254100109,159386,2004
149,09,0.0,30.0,3.827174281304506,159386,2005
149,09,0.0,28.0,2.867654624621987,159386,2006
149,09,0.0,37.0,3.034068236858946,159386,2007
149,09,0.0,29.0,3.350557765424817,159386,2008
149,09,0.0,25.0,2.0561655352414894,159386,2009
149,09,0.0,29.0,2.594851492602864,159386,2010
149,09,0.0,36.0,2.9485588445660222,159386,2011
149,09,0.0,26.0,3.206812392556435,159386,2012
149,09,0.0,32.0,4.715219655427704,159386,2013
149,09,0.0,17.0,4.723570451608046,159386,2014
149,09,0.0,19.0,3.3998720088339,159386,2015
149,09,0.0,21.0,3.278192563964213,159386,2016
149,09,0.0,28.0,4.202558568506644,159386,2017
149,09,0.0,22.0,3.846536082215502,159386,2018
149,09,0.0,31.0,4.352546647760782,159386,2019
149,09,0.0,29.0,7.167856649893968,159386,2020
150,09,0.0,32.0,6.259185073614649,126809,2001
150,09,0.0,37.0,6.200167180562894,126809,2002
150,09,0.0,39.0,8.874724980088164,126809,2003
150,09,0.0,28.0,7.458610981870372,126809,2004
150,09,0.0,32.0,4.6625791544764175,126809,2005
150,09,0.0,34.0,6.785393781198495,126809,2006
150,09,0.0,28.0,7.665733504719697,126809,2007
150,09,0.0,33.0,7.18701354004842,126809,2008
150,09,0.0,30.0,3.89343027703081,126809,2009
150,09,0.0,32.0,5.075459943694848,126809,2010
150,09,0.0,38.0,7.78104077786277,126809,2011
150,09,0.0,38.0,6.011544921890402,126809,2012
150,09,0.0,44.0,12.118982091176491,126809,2013
150,09,0.0,37.0,9.015393229187202,126809,2014
150,09,0.0,51.0,8.293165311610375,126809,2015
150,09,1.0,40.0,7.576977974749426,126809,2016
150,09,0.0,38.0,9.29073646192305,126809,2017
150,09,0.0,34.0,8.478554361283505,126809,2018
150,09,0.0,43.0,10.65591558958749,126809,2019
150,09,1.0,42.0,12.7500966019762,126809,2020
151,09,1.0,66.0,13.636198807293724,116374,2001
151,09,0.0,68.0,14.79987797961744,116374,2002
151,09,0.0,61.0,17.070067197140254,116374,2003
151,09,0.0,66.0,16.86368948390534,116374,2004
151,09,1.0,60.0,10.955256328733222,116374,2005
151,09,0.0,71.0,15.818739581006067,116374,2006
151,09,0.0,69.0,13.580258476979392,116374,2007
151,09,0.0,66.0,14.878409266674687,116374,2008
151,09,0.0,62.0,12.573667657724236,116374,2009
151,09,0.0,68.0,10.556052039115269,116374,2010
151,09,0.0,68.0,16.48325227284445,116374,2011
151,09,0.0,73.0,13.412927286163576,116374,2012
151,09,0.0,72.0,18.05431625620843,116374,2013
151,09,0.0,79.0,18.11061749187963,116374,2014
151,09,0.0,80.0,16.303555777063604,116374,2015
151,09,1.0,60.0,13.391272964751575,116374,2016
151,09,0.0,78.0,14.96166669530995,116374,2017
151,09,0.0,63.0,15.840196263770258,116374,2018
151,09,1.0,65.0,18.99264440510767,116374,2019
151,09,1.0,62.0,19.617947307817897,116374,2020
152,09,0.0,46.0,5.275282232342862,134818,2001
152,09,0.0,49.0,5.305552671008322,134818,2002
152,09,0.0,54.0,7.1104600275927545,134818,2003
152,09,0.0,58.0,7.775311901971547,134818,2004
152,09,0.0,39.0,5.127186280763696,134818,2005
152,09,0.0,56.0,6.768109599608361,134818,2006
152,09,0.0,42.0,6.139321158895696,134818,2007
152,09,0.0,37.0,7.862058478838137,134818,2008
152,09,0.0,47.0,4.014708718420389,134818,2009
152,09,0.0,50.0,3.670689373822487,134818,2010
152,09,0.0,54.0,6.4345265469002655,134818,2011
152,09,0.0,44.0,6.614198400807014,134818,2012
152,09,0.0,50.0,11.22446557581332,134818,2013
152,09,0.0,51.0,8.670229494577875,134818,2014
152,09,0.0,43.0,7.444028245486508,134818,2015
152,09,0.0,43.0,5.13017549585367,134818,2016
152,09,0.0,49.0,6.995764660505274,134818,2017
152,09,0.0,46.0,8.023906303312614,134818,2018
152,09,0.0,59.0,8.820684181637466,134818,2019
152,09,1.0,53.0,10.944636472874542,134818,2020
153,09,0.0,65.0,13.621759251439864,236828,2001
153,09,0.0,68.0,11.422293816609525,236828,2002
153,09,0.0,59.0,11.826126978228926,236828,2003
153,09,0.0,71.0,14.548452885638522,236828,2004
153,09,0.0,65.0,9.78646950529498,236828,2005
153,09,0.0,67.0,13.844110493691623,236828,2006
153,09,0.0,69.0,12.139552755586331,236828,2007
153,09,0.0,65.0,12.56842518621109,236828,2008
153,09,0.0,62.0,10.54921293090344,236828,2009
153,09,0.0,68.0,10.052405121016095,236828,2010
153,09,0.0,69.0,12.60110291012887,236828,2011
153,09,0.0,62.0,10.27777543195906,236828,2012
153,09,0.0,76.0,14.592100596213283,236828,2013
153,09,0.0,60.0,15.87337645886466,236828,2014
153,09,0.0,72.0,13.086818281622106,236828,2015
153,09,0.0,66.0,11.499379296366984,236828,2016
153,09,0.0,76.0,13.93767206580303,236828,2017
153,09,0.0,65.0,13.75347087337646,236828,2018
153,09,0.0,61.0,15.80882328103096,236828,2019
153,09,1.0,76.0,17.75824649112436,236828,2020
154,09,0.0,37.0,6.973941404712366,177830,2001
154,09,0.0,38.0,4.279154248439521,177830,2002
154,09,0.0,40.0,5.504060057358151,177830,2003
154,09,0.0,33.0,6.56668166226171,177830,2004
154,09,1.0,33.0,4.883158072316257,177830,2005
154,09,0.0,33.0,5.112208288815161,177830,2006
154,09,0.0,40.0,6.07551031884384,177830,2007
154,09,0.0,33.0,7.527751223078221,177830,2008
154,09,0.0,32.0,4.319839172243154,177830,2009
154,09,0.0,30.0,4.618528932126188,177830,2010
154,09,0.0,41.0,7.068970364955295,177830,2011
154,09,0.0,36.0,4.453680481358601,177830,2012
154,09,0.0,35.0,6.7266096834055,177830,2013
154,09,0.0,36.0,8.493235112185795,177830,2014
154,09,0.0,34.0,6.969476466288028,177830,2015
154,09,0.0,27.0,4.670336838553675,177830,2016
154,09,0.0,33.0,6.472355620536468,177830,2017
154,09,0.0,35.0,7.914153967272114,177830,2018
154,09,1.0,40.0,8.398740370016307,177830,2019
154,09,1.0,42.0,11.674323792385987,177830,2020
155,09,0.0,34.0,3.6430981595092025,182560,2001
155,09,0.0,37.0,3.005494084136722,182560,2002
155,09,0.0,38.0,4.575065731814198,182560,2003
155,09,0.0,27.0,4.383123356704645,182560,2004
155,09,0.0,33.0,4.973301928133217,182560,2005
155,09,0.0,35.0,4.001791191936897,182560,2006
