,Sno.,Proposal No.,File No.,Project Name,Company,Proposal Status,Project Type,View
9,5260,SIA/AP/MIN/263442/2022,AP MIN CTR 04 2022 4141,NANDANAM-5 ORDINARY SAND REACH,JAIPRAKASHPOWERVENTURESLIMITED,EC Granted,EC,
0,5261,SIA/AP/IND3/249207/2021,AP  IND KRI 12 2021 3863,"Proposed to establish Bulk Drugs & Drug Intermediates Manufacturing Unit by Lakshmi Saras Chemtech Pvt. Ltd., Unit-II",LAKSHMI SARAS CHEMTECH PRIVATE LIMITED,EC Granted,EC,
1,5262,SIA/AP/IND3/249229/2021,AP  IND KRI 12 2021 3864,"Proposed to establish Bulk Drugs & Drug Intermediates Manufacturing Unit by Astraind Chemicals Pvt. Ltd., Unit-II",ASTRAIND CHEMICALS PRIVATE LIMITED,EC Granted,EC,
2,5263,SIA/AP/IND3/249237/2021,AP  IND KRI 12 2021 3865,Establishment of Active Pharma Ingredients (Bulk drug and intermediates) manufacturing unit by M/s. Myra Chem Pvt. Ltd.,MYRA CHEM PVT. LTD.,EC Granted,EC,
3,5264,SIA/AP/MIN/248618/2021,AP MIN CTR  01 2022 3920,"M/s Sri K Selvakumar, Black Granite Guarry",SELVAKUMAR,EC Granted,EC,
4,5265,SIA/AP/MIN/268689/2022,AP MIN EG 04 2022 4198,M/s Venkata Krishna Ready Mix,VENKATA KRISHNA READY MIX,EC Granted,EC,
5,5266,SIA/AP/MIN/288325/2022,AP  MIN EG 8 2022 4552,Tatapudi/2022-5 Sand Reach Of M/s. Jaiprakash Power Ventures Limited,M/S. JAIPRAKASH POWER VENTURES LIMITED,ADS by SEAC,EC,
6,5267,SIA/AP/MIN/82307/2022,AP/MIN/CTR/02/2022/3948,,JANAMITRA GRANITES,EC Granted,EC,
7,5268,SIA/AP/MIN/62898/2021,AP SKLM MIN 4 2021 3154,,M/S. PSY GRANITES,EC Granted,EC,
8,5269,SIA/AP/MIN/82057/2021,AP/CTR/MIN/11/2021/3581,,SRI K. YASHWANTH CHOWDARY,EC Granted,EC,
9,5270,SIA/AP/MIN/70739/2022,AP MIN CTR 01 2022 3877,,KONDURI JAYARAM MURALI,EC Granted,EC,
0,5271,SIA/AP/MIN/58514/2016,,K. Thippanna,K THIPPANNA,TransferToDEIAA,EC,
1,5272,SIA/AP/MIN/39431/2019,,Mekalacheruvu White Quartz Mine,SRI P GURURAJ,WithdrawEC,EC,
2,5273,SIA/AP/MIN/39760/2019,AP KNL MIN 07 2019 1185,Sri. L. Madhukar Reddy,SRI. L. MADHUKAR REDDY,EC Granted - Processed offline,EC,
3,5274,SIA/AP/MIN/40936/2019,AP SKM MIN 08 2019 1124,KILLIPALEM SAND REACH,KILLIPALEM SAND REACH,EC Granted - Processed offline,EC,
4,5275,SIA/AP/MIN/221159/2021,AP  KNL MIN    7 2021 3363,A.VINOD KUMAR REDDY,SRI. A.VINOD KUMAR REDDY,EC Granted,EC,
5,5276,SIA/AP/MIN/187278/2020,AP KRI  MIN 12  2020 2672,"M/s Modern Crushers, Mg.P: Sri T. Purnachandra Rao",M/S MODERN CRUSHER,EC Granted,EC,
6,5277,SIA/AP/MIN/24199/2013,AP PKM MIN VIO 07 2013 135,M/S sri surya granites,SRI SURYA GRANITES,EC Granted - Processed offline,EC,
7,5278,SIA/AP/MIN/33638/2019,AP EG MIN 03 2019 904,Ordinary Sand Mine of  Kapileswarapuram,ASST DIRECTOR OF MINES AND GEOLOGY,EC Granted,EC,
8,5279,SIA/AP/MIN/239629/2021,AP ANT  MIN 11 2021 3607,N.Surya,N.  SURYA,WithdrawEC,EC,
9,5280,SIA/AP/MIN/246356/2021,AP MIN EG 12 2021 3783,Smt. Kolla Padmavati,SMT. KOLLA PADMAVATI,EC Granted,EC,
0,5281,SIA/AP/MIN/55342/2020,AP MIN CTR 8 2020 2040,M/s. Jai Granites,M/S. JAI GRANITES,EC Granted,EC,
1,5282,SIA/AP/MIN/208519/2021,AP     CTR  MIN    4 2021 3116,M/s. Sai Krishna Granites,SAI KRISHNA  GRANITES,EC Granted,EC,
2,5283,SIA/AP/MIN/244543/2021,AP  CTR  MIN 12  2021 3762,M/s GAYATHRI GRANITES & EXPORTS,M/S. GAYATHRI GRANITES & EXPORTS,EC Granted,EC,
3,5284,SIA/AP/MIN/263442/2022,AP MIN CTR 04 2022 4141,NANDANAM-5 ORDINARY SAND REACH,JAIPRAKASHPOWERVENTURESLIMITED,EC Granted,EC,
4,5285,SIA/AP/MIN/207930/2021,AP     KRI MIN    4 2021 3108,N.V.Subba Rao & Co,NIMMAGADDA VENKATA SUBBARAO,Delisted,EC,
5,5286,SIA/AP/MIN/197466/2021,AP  KRI MIN  2  2021 2860,"M/s P.V.R.Chalapathi Metal Industries (Road Metal, Building Stone & Gravel Extent:2.47 Acres / 1.00 Hectares)",PVR CHALAPATHI METAL INSUTRIES,EC Granted,EC,
6,5287,SIA/AP/MIN/240085/2021,AP KDP MIN 11 2021 3611,M/s Royal Minerals 1.214,ROYALMINERALS,Delisted,EC,
7,5288,SIA/AP/MIN/271055/2022,AP MIN CTR 05 2022 4234,M/s. Srinivasa Granites,PONNEBOYINA VANILAKSHMI,EC Granted,EC,
8,5289,SIA/AP/MIN/35465/2015,AP ANT 214 MIN 12 2015,"B.Ramasiva Reddy,6.455 Hectares of Dolomite Mine (Existing) in Sy No:328/P Chandana (V),Yadiki (M),Anantapur (D),AP.",B RAMASIVA REDDY,Rejected - Processed offline,EC,
9,5290,SIA/AP/MIN/415931/2023,AP CTR MIN   1 2023 4888,B.N.R. PETA -II SAND REACH (NEEVA RIVER),JAIPRAKASHPOWERVENTURESLIMITED,EC Granted,EC,
0,5291,SIA/AP/MIN/280159/2022,AP  MIN  EG 6  2022 4416,Sri Ramavath Krishna Naik,SRI RAMAVATH KRISHNA NAIK,Delisted,EC,
1,5292,SIA/AP/MIN/281726/2022,AP  MIN NLR 7 2022 4473,Mining of Quartz Smt. Nanduri Achamma,ACHAMMA NANDURI,EC Granted,EC,
2,5293,SIA/AP/MIN/281190/2022,,Ms SANCO PROJECTS,APPALA SIRIPURAPU,Delisted,EC,
3,5294,SIA/AP/MIN/401988/2022,,M/s M.K.Constructions & Needs (1.012 Hectares of  Road Metal Mine),M K CONSTRUCTION NEEDS,WithdrawEC,EC,
4,5295,SIA/AP/MIN/424790/2023,/AP/WG/MIN/03/2022/4052,"M/s Jai Granites, Prop: Smt Bomma Usha Talupulamma Thalli",USHA BOMMA,ADS by SEAC,EC,
5,5296,SIA/AP/MIN/424825/2023,AP MIN VZM 4 2023 5016,Thumukapalli Sand Reach,GOPALA RAO REDDI,ADS by SEAC,EC,
6,5297,SIA/AP/MIN/405172/2022,AP WG MIN 8 2021 3403,"M/s Sri Mallikharjuna Minerals, Mg.P: Sri. U. V. P. Krishna Rao",VENKATA PHANI VUPPULURI,WithdrawEC,EC,
7,5298,SIA/AP/MIN/402049/2022,AP PKM MIN 11 2022 4685,M/s Applie Granites Limited,APPLE GRANITES LIMITED,Deferred by SEAC,EC,
8,5299,SIA/AP/MIN/422428/2023,/AP/MIN/VIO/VSP/09/2022/4598,"M/s Jagadamba Granite Metal Industries, Mg.P: Sri S. Gopi Rama Krishna Reddy",SRI JAGADAMBA GRANITE METAL INDUSTRIES,Deferred by SEIAA,EC,
9,5300,SIA/AP/MIN/424160/2023,AP MIN KRI 3 2023 5009,M/S. UNIQUE ENTERPRISES,NAGANJANEYULU GUMMADI,For further consideration(SEIAA),EC,
0,5301,SIA/AP/MIN/199732/2021,AP  GNT MIN 2  2021 2923,Sri Palaparthi Ramu (GRAVEL – 0.619 Ha),SRI PALAPARTHI RAMU,EC Granted,EC,
1,5302,SIA/AP/MIN/194232/2021,AP ANT MIN 1  2021 2790,Road Metal and Building Stone Quarry,SRI. A. SIVA RAMA KRISHNA REDDY,WithdrawEC,EC,
2,5303,SIA/AP/MIN/161501/2020,,M/S Sri Siva Sai Mines & Minerals (Ext : 3.00 Hectares),M/S SRI SIVA SAI MINES & MINERALS,Delisted,EC,
3,5304,SIA/AP/MIN/64386/2017,,Gravel,MUTYALA VENKATA RAO,TransferToDEIAA,EC,
4,5305,SIA/AP/MIN/66172/2017,AP ANT MIN 07 2017 362,Sri M. Siva Sankar Reddy-6.0ha,M. SIVA SANKAR REDDY,EC Granted,EC,
5,5306,SIA/AP/MIN/52244/2016,,M/s Vennela Stone Crusher,VENNELA STONE CRUSHER,TransferToDEIAA,EC,
6,5307,SIA/AP/MIN/156290/2020,AP MIN KDP  06 2020 1914,Sri V.V.V. Sai Chakravarthy (Road Metal & Building Stone – 4.868 Ha),V.V.V.SAI CHAKRAVARTHY,EC Granted - Processed offline,EC,
7,5308,SIA/AP/MIN/129244/2019,AP WG MIN  12 2019 1528,Koderu Sand Reach,"CHAIRMAN, DLSC DISTRICT COLLECTOR, WEST GODAVARI",EC Granted - Processed offline,EC,
