,Proposal,File_No,State,District,Tehsil,Date_1,Date_2,Category,Company,Status
0,SIA/CG/MIN/52634/2016,,Chhattisgarh,Durg,Dhamdha,Date of Submission for TOR: ,Date of Submission for EC: 08 Apr 2016 ,Non-Coal Mining,MS ANIL KUMAR AGRAWAL BRICK EARTH MINE,Delisted
1,SIA/CG/MIN/31618/2015,OL/EC/SANDMINE/BILASPUR/46,Chhattisgarh,Bilaspur,Pendraroad,Date of Submission for EC: 08 Oct 2015 ,Date of Ec Granted : 02 Dec 2015,Non-Coal Mining,SACHIV VILLAGE AMERITIKARA,EC Granted
2,SIA/CG/MIN/76070/2018,OL/EC/MIN/DURG/736,Chhattisgarh,Durg,Dhamdha,Date of Submission for EC: 26 Sep 2018 ,Date of Ec Granted : 11 Feb 2019,Non-Coal Mining,TEKENDRA CHANDRAKAR,EC Granted
3,SIA/CG/MIN/40977/2016,OL/EC/CLAYMINE/BILASPUR/309,Chhattisgarh,Bilaspur,Takhatpur,Date of Submission for EC: 14 Jan 2016 ,Date of Ec Granted : 05 Jul 2016,Non-Coal Mining,PAWAN KUMAR AGRAWAL,EC Granted
4,SIA/CG/IND/87271/2018,OL/EC/IND/RAIGARH/755,Chhattisgarh,Raigarh,Gharghoda,Date of Submission for EC: 01 Jan 2019 ,Date of Ec Granted : 10 Jun 2019,Industrial Projects - 1,SHREE BANKE BIHARI ISAPT PVT LIMITED,EC Granted
5,SIA/CG/MIN/48408/2018,OL/EC/MIN/DURG/735B,Chhattisgarh,Durg,Dhamdha,Date of Submission for EC: 14 Dec 2019 ,Date of Ec Granted : 17 Nov 2020,Non-Coal Mining,SANJAY AGRAWAL NANDINI KHUNDINI LIMESTONE MINE,EC Granted
6,SIA/CG/MIN/194726/2021,OL/EC/MIN/RAIGARH/1536,Chhattisgarh,Raigarh,Raigarh,Date of Submission for EC: 24 Jan 2021 ,Date of Ec Granted : 09 Jun 2021,Non-Coal Mining,TARAPUR SAND MINE,EC Granted
7,SIA/CG/MIN/197220/2021,OL/EC/MIN/DURG/1551,Chhattisgarh,Durg,Patan,Date of Submission for EC: 26 May 2021 ,Date of Ec Granted : 19 Dec 2022,Non-Coal Mining,ASHISH PALIWAL LIMESTONE QUARRY,EC Granted
8,SIA/CG/MIN/72180/2020,OL/EC/MIN/RAJNANDGAON/1392,Chhattisgarh,Rajnandgaon,Khairagarh,Date of Submission for TOR: ,Date of Submission for EC: 08 Jun 2022 ,Non-Coal Mining,SHRICHAND  CHACHRA,Awaiting EC
9,SIA/CG/MIN/72086/2019,OL/EC/MIN/RANJANDGAON/1005,Chhattisgarh,Rajnandgaon,Khairagarh,Date of Submission for TOR: ,Date of Submission for EC: 16 Mar 2022 ,Non-Coal Mining,SMT RAKHI TURHATE,Awaiting EC
10,SIA/CG/MIN/58988/2016,,Chhattisgarh,Raipur,Arang,Date of Submission for TOR: ,Date of Submission for EC: 13 Sep 2016 ,Non-Coal Mining,SARPANCH KUMHARIC,Delisted
11,SIA/CG/MIN/261543/2022,OL/EC/MIN/SUKMA/1964,Chhattisgarh,Sukma,No Data,Date of Submission for EC: 13 Mar 2022 ,Date of Ec Granted : 02 Jan 2023,Non-Coal Mining,SHEIKH HUSSAIN,EC Granted
12,SIA/CG/MIS/71199/2020,,Chhattisgarh,Raipur,Raipur,Date of Submission for TOR: ,Date of Submission for EC: 18 Jan 2022 ,INFRA-2,M/S. SMS WATERGRACE ENVIROPROTECT PVT. LTD.,WithdrawEC
13,SIA/CG/MIN/31467/2015,,Chhattisgarh,Raipur,Tilda,Date of Submission for TOR: ,Date of Submission for EC: 02 Oct 2015 ,Non-Coal Mining,Ashish Kumar Agrawal,Delisted
14,SIA/CG/MIN/31495/2015,OL/EC/SANDMINE/BALOD/33,Chhattisgarh,Durg,Gunderdehi,Date of Submission for EC: 05 Oct 2015 ,Date of Ec Granted : 26 Nov 2015,Non-Coal Mining,SARPANCH,EC Granted
15,SIA/CG/MIN/415260/2023,,Chhattisgarh,,,Date of Submission for TOR: ,Date of Submission for EC: 21 Jan 2023 ,Non-Coal Mining, TIRUPATI BUILD-CON PRIVATE LIMITED,Request for withdraw
16,SIA/CG/MIN/411932/2022,OL/EC/MIN/KORIYA/2241,Chhattisgarh,,,Date of Submission for TOR: ,Date of Submission for EC: 24 Dec 2022 ,Non-Coal Mining,DEV PATEL,Rejection Letter Granted
17,SIA/CG/MIN/52750/2016,,Chhattisgarh,Balod,Dondi,Date of Submission for TOR: ,Date of Submission for EC: 11 Apr 2016 ,Non-Coal Mining,MS DINESH CHAND NAKHAT LIME STONE MINE,Delisted
18,SIA/CG/MIN/52837/2016,OL/EC/SANDMINE/RAJNANDGAON/441,Chhattisgarh,Rajnandgaon,Rajnandgaon,Date of Submission for EC: 13 Apr 2016 ,Date of Ec Granted : 04 Jul 2016,Non-Coal Mining,SARPANCH MAGARDHOKHRA,EC Granted
19,SIA/CG/MIN/134085/2019,OL/EC/SAND_MIN/DANTEWADA/1087,Chhattisgarh,Dantewada,Dantewada,Date of Submission for TOR: ,Date of Submission for EC: 18 May 2020 ,Non-Coal Mining,DEVNDRA SING DESHMUKH,Rejection Letter Granted
20,SIA/CG/MIN/57836/2020,OL/EC/MIN/RAIPUR/1446,Chhattisgarh,Raipur,Tilda,Date of Submission for EC: 02 Feb 2022 ,Date of Ec Granted : 05 Apr 2023,Non-Coal Mining,JITENDRA AGRAWAL,EC Granted
21,SIA/CG/MIN/39314/2016,OL/EC/LIMESTONE_MINE/BILASPUR/298,Chhattisgarh,Bilaspur,Bilha,Date of Submission for TOR: ,Date of Submission for EC: 09 Jan 2016 ,Non-Coal Mining,MAHESH SHARMA,Rejection Letter Granted
22,SIA/CG/CMIN/16994/2012,OL/EC/COAL_MINING/SURAJPUR/477,Chhattisgarh,Surajpur,Surajpur,Date of Submission for EC: 13 Aug 2016 ,Date of Ec Granted : 27 Jan 2017,Coal Mining,HIND MULTI SERVICES PRIVATE LIMITED,EC Granted
23,SIA/CG/MIN/67413/2017,OL/EC/LIME_STONE/BALODA_BAZAAR/629,Chhattisgarh,Balodabazar,No Data,Date of Submission for EC: 15 Sep 2017 ,Date of Ec Granted : 22 Jan 2018,Non-Coal Mining,SAURABH AGRAWAL BHALUKONA LIMESTONE MINE,EC Granted
24,SIA/CG/IND2/21665/2016,OL/EC/IND2/RAIPUR/502,Chhattisgarh,Raipur,Raipur,Date of Submission for EC: 16 Jan 2018 ,Date of Ec Granted : 25 Feb 2019,Industrial Projects - 2,"INDIAN OIL CORPORATION LTD. RAIPUR, CG",EC Granted
25,SIA/CG/MIN/202107/2021,OL/EC/MIN/KABIRDHAM/1585,Chhattisgarh,Kabirdham,kawardha,Date of Submission for EC: 06 Mar 2021 ,Date of Ec Granted : 28 Jun 2021,Non-Coal Mining,MUDGHUSRI ORDINARY STONE MINE OF PRAVIN KESHARWANI,EC Granted - Processed offline
26,SIA/CG/MIN/40988/2019,OL/EC/MIN/MAHASAMUND/951,Chhattisgarh,Mahasamund,Mahasamund,Date of Submission for TOR: ,Date of Submission for EC: 25 Nov 2019 ,Non-Coal Mining,MOHAN LAL  SAHU,WithdrawEC
27,SIA/CG/MIN/42470/2019,OL/EC/MIN/RAJNANDGAON/972,Chhattisgarh,Rajnandgaon,Rajnandgaon,Date of Submission for EC: 26 Dec 2019 ,Date of Ec Granted : 08 May 2020,Non-Coal Mining,BHAGCHAND  JAIN,EC Granted
28,SIA/CG/MIN/274153/2022,,Chhattisgarh,Rajnandgaon,Mohla,Date of Submission for TOR: ,Date of Submission for EC: 24 May 2022 ,Non-Coal Mining,GAJADHAR RAM,Delisted
29,SIA/CG/MIN/275341/2022,OL/EC/MIN/RAJNANDGAON/2094,Chhattisgarh,Rajnandgaon,Dongargaon,Date of Submission for EC: 27 Jun 2022 ,Date of Ec Granted : 16 Mar 2023,Non-Coal Mining,BHEESHAM CHAKRADHARI,EC Granted
30,SIA/CG/MIN/65622/2017,OL/EC/SAND_MINE/JANJGIR_CHAMPA/615,Chhattisgarh,Janjgir - Champa,Nawagarh,Date of Submission for TOR: ,Date of Submission for EC: 19 Jul 2017 ,Non-Coal Mining,BHOGHAPARA SAND,Delisted
31,SIA/CG/MIS/53362/2020,OL/EC/MIS/RAIGARH/1313,Chhattisgarh,Raigarh,Tamnar,Date of Submission for EC: 26 Nov 2021 ,Date of Ec Granted : 26 Jul 2023,INFRA-2,V M TECHNO SOFT PVT LTD,EC Granted
32,SIA/CG/MIN/72885/2021,OL/EC/MIN/RAIGARH/1670,Chhattisgarh,Raigarh,Sarangarh,Date of Submission for EC: 06 Mar 2022 ,Date of Ec Granted : 21 Sep 2022,Non-Coal Mining,SHIV AGRAWAL,EC Granted
33,SIA/CG/MIN/175738/2020,OL/EC/MIN/DANTEWADA/1408,Chhattisgarh,Dantewada,Dantewada,Date of Submission for EC: 07 Dec 2020 ,Date of Ec Granted : 31 Mar 2021,Non-Coal Mining,ASHISH KUMAR CHAUHAN,EC Granted
34,SIA/CG/MIN/60196/2016,OL/EC/Quartzite Quarry/MAHASAMUND/520,Chhattisgarh,Mahasamund,Saraipali,Date of Submission for EC: 07 Nov 2016 ,Date of Ec Granted : 23 Oct 2017,Non-Coal Mining,ASHOK KUMAR JOHN,EC Granted
35,SIA/CG/MIN/56913/2016,,Chhattisgarh,Kanker,Narharpur,Date of Submission for TOR: ,Date of Submission for EC: 30 Jun 2016 ,Non-Coal Mining,V V CRUSHER STONES ORDINARY STONE QUARRY,Delisted
36,SIA/CG/MIN/33218/2018,OL/EC/MIN/RAJNANDGAON/793,Chhattisgarh,Rajnandgaon,Rajnandgaon,Date of Submission for EC: 04 May 2019 ,Date of Ec Granted : 10 Jul 2019,Non-Coal Mining,GIRDHARI LAL TALREJA,EC Granted
37,SIA/CG/MIN/33384/2019,OL/EC/MIN/MAHASAMUND/791,Chhattisgarh,Mahasamund,Mahasamund,Date of Submission for EC: 20 Mar 2019 ,Date of Ec Granted : 18 Jul 2019,Non-Coal Mining,SACHIV BARBASPUR,EC Granted
38,SIA/CG/MIN/33539/2019,OL/EC/MIN/BEMETARA/799,Chhattisgarh,Bemetara,Berla,Date of Submission for TOR: ,Date of Submission for EC: 25 Nov 2019 ,Non-Coal Mining,SARPANCH KANDRAKA,Rejection Letter Granted
39,SIA/CG/MIN/128496/2019,OL/EC/MIN/BIJAPUR/1042,Chhattisgarh,Bijapur,No Data,Date of Submission for EC: 01 Dec 2019 ,Date of Ec Granted : 25 Feb 2020,Non-Coal Mining,PEDAKODEPAL SAND MINE,EC Granted
40,SIA/CG/MIN/168941/2020,OL/EC/MIN/SUKMA/1372,Chhattisgarh,Sukma,No Data,Date of Submission for EC: 20 Aug 2020 ,Date of Ec Granted : 28 Dec 2020,Non-Coal Mining,MURTONDA ORDINARY STONE QUARRY,EC Granted
41,SIA/CG/MIN/143461/2020,OL/EC/MIN/RAIGARH/1179,Chhattisgarh,Raigarh,Raigarh,Date of Submission for EC: 15 Feb 2020 ,Date of Ec Granted : 23 Feb 2021,Non-Coal Mining,DHRUV KUMAR AGRAWAL,EC Granted
42,SIA/CG/MIN/175743/2020,OL/EC/MIN/BALRAMPUR/1409,Chhattisgarh,Balrampur,ramanujganj,Date of Submission for EC: 27 Sep 2020 ,Date of Ec Granted : 28 Dec 2020,Non-Coal Mining,TALKESHWARPUR SAND MINE OF RAMESH PATEL,EC Granted
43,SIA/CG/MIS/109058/2019,OL/EC/MIS/RAIPUR/911,Chhattisgarh,Raipur,Raipur,Date of Submission for TOR: 13 Nov 2020,Date of Submission for EC: 26 Jun 2019 ,INFRA-2,LK CORPORATE AND LOGISTICS PARK,Rejection Letter Granted
44,SIA/CG/MIN/147238/2020,OL/EC/MIN/RAJNANDGAON/1227,Chhattisgarh,Rajnandgaon,Rajnandgaon,Date of Submission for EC: 20 Mar 2020 ,Date of Ec Granted : 29 Oct 2020,Non-Coal Mining,SUNI KUMAR GODWANI,EC Granted
45,SIA/CG/MIN/42315/2016,,Chhattisgarh,Jashpur,Kunkuri,Date of Submission for TOR: ,Date of Submission for EC: 26 Jan 2016 ,Non-Coal Mining,VIDYASAGAR INFRASTRUCTURES,Delisted
46,SIA/CG/MIN/42504/2016,OL/EC/LIMESTONE_QUARRY/SURGUJA/346,Chhattisgarh,Surguja,Lundra,Date of Submission for TOR: ,Date of Submission for EC: 28 Jan 2016 ,Non-Coal Mining,LIMESTONE QUARRY VILLAGE CHANGORI PROPONENT MOHAN LAL AGRAWAL,Delisted
47,SIA/CG/MIN/416801/2023,OL/EC/MIN/MAHASAMUND/1581,Chhattisgarh,,,Date of Submission for EC: 09 Feb 2023 ,Date of Ec Granted : 07 Jul 2023,Non-Coal Mining,ASHOK KUMAR CHANDRAKAR S/O SHRI RAM SAHAY CHANDRAKARA,EC Granted
48,SIA/CG/MIN/30960/2015,OL/EC/SANDMINE/BASTAR/72,Chhattisgarh,Bastar,Jagdalpur,Date of Submission for EC: 13 Oct 2015 ,Date of Ec Granted : 05 Dec 2015,Non-Coal Mining,SACHIVE GRAM PANCHAYAT BADE AMABAL,EC Granted
49,SIA/CG/IND/32248/2015,OL/EC/SANDMINE/BALODABAZAR/105,Chhattisgarh,Raipur,Palari,Date of Submission for EC: 29 Oct 2015 ,Date of Ec Granted : 12 Jan 2016,Industrial Projects - 1,SACHIVDATRENGI,EC Granted
50,SIA/CG/MIN/143742/2020,OL/EC/MIN/RAIGARH/1186,Chhattisgarh,Koriya,Baikunthpur,Date of Submission for EC: 17 Feb 2020 ,Date of Ec Granted : 30 May 2020,Non-Coal Mining,KULDEEP SINGH AHUJA,EC Granted
51,SIA/CG/MIS/153845/2020,OL/EC/MIN/RAIPUR/1305,Chhattisgarh,Raipur,Raipur,Date of Submission for EC: 21 May 2020 ,Date of Ec Granted : 21 Sep 2021,INFRA-2,AVINASH DEVELOPERS PRIVATE LIMITED,EC Granted
52,SIA/CG/MIN/153868/2020,OL/EC/MIN/KANKER/1306,Chhattisgarh,Kanker,Charama,Date of Submission for TOR: ,Date of Submission for EC: 20 Feb 2022 ,Non-Coal Mining,KHAIRKHEDA ORDINARY STONE QUARRY,For further consideration(SEAC)
53,SIA/CG/MIN/42663/2019,OL/EC/MIN/JANJGIR_CHAMPA/955,Chhattisgarh,Janjgir - Champa,Janjgir,Date of Submission for EC: 25 Nov 2019 ,Date of Ec Granted : 05 Feb 2020,Non-Coal Mining,MS SATGURU MINERALS,EC Granted
54,SIA/CG/MIN/35786/2015,,Chhattisgarh,Mahasamund,Basna,Date of Submission for TOR: ,Date of Submission for EC: 24 Dec 2015 ,Non-Coal Mining,ULTIMATE ENVIROLYTICAL SOLUTION,Delisted
55,SIA/CG/MIN/147648/2020,OL/EC/MIN/RAJNANDGAON/1282,Chhattisgarh,Rajnandgaon,Dongargaon,Date of Submission for TOR: ,Date of Submission for EC: 12 Nov 2020 ,Non-Coal Mining,M/S MAHAVIR CONSTRUCTION  COMPANY,For further consideration(SEAC)
56,SIA/CG/MIN/147985/2020,OL/EC/MIN/SURAJPUR/1241,Chhattisgarh,Surajpur,Surajpur,Date of Submission for EC: 08 Mar 2020 ,Date of Ec Granted : 17 Jul 2020,Non-Coal Mining,MOHAMMAD NADIMUDDIN,EC Granted
57,SIA/CG/MIN/162994/2020,OL/EC/MIN/KANKER/1347,Chhattisgarh,Kanker,Pakhanjur,Date of Submission for EC: 27 Aug 2020 ,Date of Ec Granted : 05 Feb 2021,Non-Coal Mining,PHURPHUNDI  ORDINARY STONE QUARRY,EC Granted
58,SIA/CG/MIN/226956/2021,OL/EC/MIN/BALODABAZAR/1783,Chhattisgarh,Balodabazar,Baloda Bazar,Date of Submission for TOR: ,Date of Submission for EC: 22 Jan 2022 ,Non-Coal Mining,"TARASHIV BRICK EARTH CLAY MINE, BALODABAZAR - BHATAPARA, CHHATTISGARH",Agenda Uploaded by SEAC
59,SIA/CG/MIN/48532/2018,OL/EC/MIN/DURUG/735F,Chhattisgarh,Durg,Dhamdha,Date of Submission for EC: 16 Dec 2019 ,Date of Ec Granted : 17 Nov 2020,Non-Coal Mining,MOHINI DEVI MISHRA,EC Granted
60,SIA/CG/MIN/146773/2020,OL/EC/MIN/DHAMTARI/1221,Chhattisgarh,Dhamtari,Dhamtari,Date of Submission for EC: 02 Mar 2020 ,Date of Ec Granted : 15 Jun 2020,Non-Coal Mining,SAUNGA SAND MINE OF ASHISH SHUKLA,EC Granted
61,SIA/CG/IND/31935/2015,,Chhattisgarh,Raipur,Arang,Date of Submission for TOR: ,Date of Submission for EC: 17 Oct 2015 ,Industrial Projects - 1,SHRI KRISHNA METAL WORKS,Delisted
62,SIA/CG/MIN/31951/2015,OL/EC/SANDMINE/RAIPUR/88,Chhattisgarh,Raipur,Palari,Date of Submission for EC: 18 Oct 2015 ,Date of Ec Granted : 30 Nov 2015,Non-Coal Mining,SARPANCH CHARODA,EC Granted
63,SIA/CG/MIN/65029/2017,OL/EC/LIME_STONE/DURG/602,Uttar Pradesh,Bagpat,Baghpat,Date of Submission for TOR: ,Date of Submission for EC: 22 Jun 2017 ,Non-Coal Mining,LALMATI SINGH,Rejection Letter Granted
64,SIA/CG/MIN/39261/2019,OL/EC/MIN/MAHASAMUND/924,Chhattisgarh,Mahasamund,Mahasamund,Date of Submission for EC: 15 Jul 2019 ,Date of Ec Granted : 03 Feb 2020,Non-Coal Mining,RAJENDRA  GUPTA,EC Granted
65,SIA/CG/MIN/179586/2020,OL/EC/MIN/SURAJPUR/1427,Chhattisgarh,Surajpur,Surajpur,Date of Submission for TOR: ,Date of Submission for EC: 20 Oct 2020 ,Non-Coal Mining,KHAIRA STONE QUARRY,Under examination of SEIAA after SEAC
66,SIA/CG/MIN/175809/2020,OL/EC/MIN/SURAJPUR/1410,Chhattisgarh,Surajpur,Surajpur,Date of Submission for EC: 27 Sep 2020 ,Date of Ec Granted : 24 Feb 2021,Non-Coal Mining,DATIMA  BRICK EARTHCLAY QUARRY MINE & FIX CHIMNEY BRICK PLANT OF DINESH JAISWAL,EC Granted
67,SIA/CG/MIN/148978/2020,OL/EC/MIN/RAJNANDGAON/1260,Chhattisgarh,Rajnandgaon,Khairagarh,Date of Submission for EC: 20 May 2020 ,Date of Ec Granted : 23 Feb 2021,Non-Coal Mining,SHRI PRASHANT KANKARIYA,EC Granted
68,SIA/CG/MIN/33413/2015,OL/EC/SANDMINE/KANKER/180,Chhattisgarh,Kanker,Kanker,Date of Submission for EC: 28 Nov 2015 ,Date of Ec Granted : 14 Mar 2016,Non-Coal Mining,SARPANCH SARANGPAL,EC Granted
69,SIA/CG/IND2/51049/2016,OL/EC/Industry/BILASPUR/419,Chhattisgarh,Bilaspur,Bilha,Date of Submission for EC: 04 Mar 2016 ,Date of Ec Granted : 16 Sep 2016,Industrial Projects - 2,BHILAI ENGINEERING CORPORATION LIMITED,EC Granted
70,SIA/CG/MIN/141751/2020,OL/EC/MIN/KORIYA/1163,Chhattisgarh,Koriya,Baikunthpur,Date of Submission for EC: 08 Feb 2020 ,Date of Ec Granted : 30 May 2020,Non-Coal Mining,CHIRMI SAND MINE OF JAIPRAKASH PATEL,EC Granted
71,SIA/CG/MIN/32375/2019,OL/EC/MIN/KABIRDHAM/779,Chhattisgarh,Kabirdham,kawardha,Date of Submission for EC: 05 Mar 2019 ,Date of Ec Granted : 03 Jun 2019,Non-Coal Mining,TAJ CRUSHER,EC Granted
72,SIA/CG/MIN/33966/2019,,Chhattisgarh,Kanker,Kanker,Date of Submission for TOR: ,Date of Submission for EC: 30 Mar 2019 ,Non-Coal Mining,RAMESH PANJWANI,Delisted
73,SIA/CG/MIN/48357/2016,,Chhattisgarh,Kanker,Bhanupratappur,Date of Submission for TOR: ,Date of Submission for EC: 08 Feb 2016 ,Non-Coal Mining,PWD BHANUPRATAPPUR,Delisted
74,SIA/CG/MIN/136940/2020,OL/EC/MIN/KONDAGAON/1138,Chhattisgarh,Kondagaon,Kondagaon,Date of Submission for EC: 15 Jan 2020 ,Date of Ec Granted : 30 May 2020,Non-Coal Mining,UTKARSH ANTHONY 1,EC Granted
75,SIA/CG/MIN/143504/2020,OL/EC/MIN/J_CHAMPA/1183,Chhattisgarh,Janjgir - Champa,Nawagarh,Date of Submission for EC: 28 Feb 2020 ,Date of Ec Granted : 15 Jun 2020,Non-Coal Mining,BARBASPUR SAND MINE OF KUMARI KAVITA MISHRA,EC Granted
76,SIA/CG/MIN/168227/2020,OL/EC/MIN/BALOD/1369,Chhattisgarh,Balod,Dondi,Date of Submission for EC: 07 Oct 2020 ,Date of Ec Granted : 28 Dec 2020,Non-Coal Mining,TILKHAIRI (SALONI) ORDINARY SAND MINE BALOD CG,EC Granted
77,SIA/CG/MIN/168941/2020,OL/EC/MIN/SUKMA/1372,Chhattisgarh,Sukma,No Data,Date of Submission for EC: 20 Aug 2020 ,Date of Ec Granted : 28 Dec 2020,Non-Coal Mining,MURTONDA ORDINARY STONE QUARRY,EC Granted
78,SIA/CG/MIN/173567/2020,OL/EC/MIN/BALRAMPUR/1396,Chhattisgarh,Balrampur,ramanujganj,Date of Submission for EC: 16 Sep 2020 ,Date of Ec Granted : 28 Dec 2020,Non-Coal Mining,PACHAWAL SAND MINE OF HITESH SINGH THAKUR,EC Granted
79,SIA/CG/IND/16758/2016,OL/EC/LPG_BOTTLING_PLANT/RAIPUR/328,Chhattisgarh,Raipur,Tilda,Date of Submission for EC: 14 Jul 2016 ,Date of Ec Granted : 09 Aug 2016,Industrial Projects - 1,BHARAT PETROLEUM CORPORATION LIMITED,EC Granted - Processed offline
80,SIA/CG/MIN/196907/2021,OL/EC/MIN/KORIYA/1549,Chhattisgarh,Koriya,Baikunthpur,Date of Submission for EC: 08 Feb 2021 ,Date of Ec Granted : 28 Jun 2021,Non-Coal Mining,DIVYA KUMAR BAID,EC Granted
81,SIA/CG/MIN/252558/2022,OL/EC/MIN/RAJNANDGAON/2022,Chhattisgarh,Rajnandgaon,Dongargaon,Date of Submission for EC: 22 Jun 2022 ,Date of Ec Granted : 05 Apr 2023,Non-Coal Mining,M/S R D MINERALS (PARTNER- SHRI RAHUL GOLCHHA),EC Granted
82,SIA/CG/IND/33391/2019,OL/EC/IND/RAIGARH/800,Chhattisgarh,Raigarh,Gharghoda,Date of Submission for EC: 03 May 2019 ,Date of Ec Granted : ,Industrial Projects - 1,SADGURU ISPAT PRIVATE LIMITED,EC Granted - Processed offline
83,SIA/CG/MIN/180992/2020,OL/EC/MIN/RAIPUR/1445,Chhattisgarh,Raipur,Raipur,Date of Submission for EC: 28 Oct 2020 ,Date of Ec Granted : 28 Dec 2020,Non-Coal Mining,MAA SHARDAA MINERALS,EC Granted
84,SIA/CG/MIN/62943/2017,OL/EC/SAN_MINE/DURG/566,Chhattisgarh,Durg,Durg,Date of Submission for EC: 03 Mar 2017 ,Date of Ec Granted : 14 Aug 2017,Non-Coal Mining,GRAM PANCHAYAT THANAUD,EC Granted
85,SIA/CG/IND/87271/2018,OL/EC/IND/RAIGARH/755,Chhattisgarh,Raigarh,Gharghoda,Date of Submission for EC: 01 Jan 2019 ,Date of Ec Granted : 10 Jun 2019,Industrial Projects - 1,SHREE BANKE BIHARI ISAPT PVT LIMITED,EC Granted
86,SIA/CG/MIN/33512/2019,OL/EC/MIN/MAHASAMUND/798,Chhattisgarh,Mahasamund,Mahasamund,Date of Submission for EC: 23 Mar 2019 ,Date of Ec Granted : 18 Jul 2019,Non-Coal Mining,SACHIV BARBASPUR,EC Granted
87,SIA/CG/MIN/225456/2021,OL/EC/MIN/KORBA/1769,Chhattisgarh,Korba,Katghora,Date of Submission for EC: 19 Aug 2021 ,Date of Ec Granted : 28 Sep 2021,Non-Coal Mining,HARISHANKER SAHU,EC Granted
88,SIA/CG/IND/37500/2019,OL/EC/IND/BALODABAZAR/900,Chhattisgarh,Balodabazar,Simga,Date of Submission for EC: 21 Aug 2021 ,Date of Ec Granted : 28 Apr 2022,Industrial Projects - 1,AVINASH ENERGY PRIVATE LIMITED,EC Granted
89,SIA/CG/MIN/31728/2015,OL/EC/SANDMINE/JANJGIRCHAMPA/60,Chhattisgarh,Janjgir - Champa,Champa,Date of Submission for EC: 13 Oct 2015 ,Date of Ec Granted : 01 Dec 2015,Non-Coal Mining,SARPANCH,EC Granted
90,SIA/CG/MIN/136357/2020,OL/EC/SAND_MINE/DHAMTARI/1123,Chhattisgarh,Dhamtari,Kurud,Date of Submission for EC: 11 Jan 2020 ,Date of Ec Granted : 13 May 2020,Non-Coal Mining,PRATEEK SINGH NETAM1,EC Granted
91,SIA/CG/MIN/169627/2020,OL/EC/MIN/KANKER/1378,Chhattisgarh,Kanker,Kanker,Date of Submission for EC: 25 Aug 2020 ,Date of Ec Granted : 05 Feb 2021,Non-Coal Mining,KANKER  STONE,EC Granted
92,SIA/CG/MIN/169678/2020,OL/EC/MIN/J_Champa/1377,Chhattisgarh,Janjgir - Champa,Nawagarh,Date of Submission for EC: 25 Aug 2020 ,Date of Ec Granted : 09 Nov 2020,Non-Coal Mining,BHOGAHAPARA SAND MINE OF ABHISHEK AGRAWAL,EC Granted
93,SIA/CG/MIN/63153/2017,OL/EC/SAND_MINE/RAIPUR/569,Chhattisgarh,East Siang,Abhanpur,Date of Submission for EC: 14 Mar 2017 ,Date of Ec Granted : 28 Jul 2017,Non-Coal Mining,JANPAD PANCHAYAT ABHANPUR SAND MINE PARAGAON,EC Granted
94,SIA/CG/MIN/35348/2015,,Chhattisgarh,Bijapur,No Data,Date of Submission for TOR: ,Date of Submission for EC: 27 Apr 2019 ,Non-Coal Mining,M/S KEY STONE PVT. LTD. BHAIRAMGARH,Delisted
95,SIA/CG/MIN/74535/2018,OL/EC/MIN/BASTAR/705,Chhattisgarh,Bastar,Jagdalpur,Date of Submission for EC: 16 Sep 2018 ,Date of Ec Granted : 26 Mar 2019,Non-Coal Mining,KUSUM TULSHYAN,EC Granted - Processed offline
96,SIA/CG/MIN/48164/2016,OL/EC/SANDMINE/KANKER/373,Chhattisgarh,Kanker,Charama,Date of Submission for EC: 06 Feb 2016 ,Date of Ec Granted : 17 Jun 2016,Non-Coal Mining,SARPANCH TAHKAPAR,EC Granted
97,SIA/CG/MIN/31747/2015,,Chhattisgarh,Bilaspur,Pendraroad,Date of Submission for TOR: ,Date of Submission for EC: 14 Oct 2015 ,Non-Coal Mining,PANCHAYAT SACHIV,Delisted
98,SIA/CG/MIN/60337/2016,,Chhattisgarh,Janjgir - Champa,Dabhara,Date of Submission for TOR: ,Date of Submission for EC: 11 Nov 2016 ,Non-Coal Mining,CHANDRAPUR SAND QUARRY,Delisted
99,SIA/CG/MIN/33273/2015,OL/EC/SANDMINE/MUNGELI/172,Chhattisgarh,Mungeli,No Data,Date of Submission for EC: 26 Nov 2015 ,Date of Ec Granted : 14 Mar 2016,Non-Coal Mining,SARPANCH PAIJANIYA,EC Granted
100,SIA/CG/MIN/146648/2020,OL/EC/MIN/RAJNANDGAON/1219,Chhattisgarh,Rajnandgaon,Rajnandgaon,Date of Submission for EC: 20 Mar 2020 ,Date of Ec Granted : 29 Oct 2020,Non-Coal Mining,MAHESH KUMAR LOHANI MINES,EC Granted
101,SIA/CG/MIN/42470/2019,OL/EC/MIN/RAJNANDGAON/972,Chhattisgarh,Rajnandgaon,Rajnandgaon,Date of Submission for TOR: 08 May 2020,Date of Submission for EC: 15 Apr 2022 ,Non-Coal Mining,BHAGCHAND  JAIN,Awaiting EC
102,SIA/CG/MIN/274153/2022,,Chhattisgarh,Rajnandgaon,Mohla,Date of Submission for TOR: ,Date of Submission for EC: 24 May 2022 ,Non-Coal Mining,GAJADHAR RAM,Delisted
