,Sno.,Proposal No.,File No.,Project Name,Company,Proposal Status,Project Type,View
2,433,SIA/CG/MIN/58700/2016,,Gram Panchayat Bhilai Sand Quarry,GRAM PANCHAYAT BHILAI SAND QUARRY,WithdrawEC,EC,
3,434,SIA/CG/MIN/255551/2022,OL/EC/MIN/RAIGARH/1928,usrout sand mine,NAMONARAYAN PATEL,Awaiting EC,EC,
4,435,SIA/CG/MIN/276626/2022,OL/EC/MIN/MAHASAMUND/2068,Sher Brick Earthclay Quarry & Fix Chimney Brick Plant of Priti Sharma,PRITI SHARMA,Awaiting EC,EC,
5,436,SIA/CG/MIN/62957/2017,OL/EC/LIME_STONE/DURG/567,"Anand Enterprises
Sahegaon Limestone Mine",ANAND ENTERPRISES,EC Granted,EC,
6,437,SIA/CG/MIN/181397/2020,OL/EC/MIN/RAJNANDGAON/1456,PANCHRAM CHAKRADHARI,PANCHRAM  CHAKRADHARI,For further consideration(SEAC),EC,
7,438,SIA/CG/MIN/57005/2016,OL/EC/SANDMINE/Koriya/472,SAND MINING TENDUDAND,TENDUDAND SARPANCH,EC Granted,EC,
8,439,SIA/CG/MIN/40484/2019,OL/EC/MIN/DURG/934,SHRI VIKAS AGRAWAL LIMESTONE MINE DHAURABHATHA DURG CG,SHRI VIKAS AGRAWAL LIMESTONE MINE DHAURABHATHA DURG CG,EC Granted - Processed offline,EC,
9,440,SIA/CG/MIN/40620/2019,,Keshla sand Mine,NAGAR PANCHAYAT SITAPUR,Delisted,EC,
0,441,SIA/CG/MIN/41539/2016,OL/EC/LIMESTONE_MINE/DURG/318,OM PRAKASH AGRAWAL CHUNKATTA LIMESTONE MINE (MINOR),OM PRAKASH AGRAWAL CHUNKATTA LIMESTONE MINE,Delisted,EC,
1,442,SIA/CG/MIN/51564/2016,,Bilaigarh Dolomite Deposit,RAIGARH MINERALS PVT LTD,Delisted,EC,
2,443,SIA/CG/MIN/132036/2019,,kharenga sand mine,SEIKH ZAFAR KHARENGA,Delisted,EC,
3,444,SIA/CG/MIN/49037/2018,OL/EC/MIN/BASTAR/748,M/s Shiv Shakti Metals Takraguda Limestone Mine,SHIV SHAKTI METALS TAKRAGUDA LIMESTONE MINE,Rejection Letter Granted,EC,
4,445,SIA/CG/MIN/164687/2020,OL/EC/MIN/RAIGARH/1355,Mahloi Sand Mine of M/s. Maa Tarini Traders	(Proprietor:Prabhat Patnaik),MAHLOI SAND MINE OF MS MAA TARINI TRADERS,EC Granted,EC,
5,446,SIA/CG/MIN/413876/2023,OL/EC/MIN/MAHASAMUND/1614,"PROPOSED FARSHI PATHAR MINING PROJECT OF SHRI PREM NARAYAN CHANDRAKAR, SHRI DHIRENDRA LONARE AND SHRI HIRENDRA SAHU IN NANDGAON FARSHI PATTHAR MINING CLUSTER VILLAGE, NANDGAON: TEHSILMAHASAMUND, DISTRICT MAHASAMUND OF STATE CHHATTISGARH",HIRENDRA SAHU,EC Granted,EC,
6,447,SIA/CG/MIN/415905/2023,OL/EC/MIN/SUKMA/2293,Dhodhra Ordinary Stone Quarry (M/s Transsoft Infra),SIVA DHARMA TEJA YADLAPALLI,EC Granted,EC,
7,448,SIA/CG/MIN/35844/2015,OL/EC/sand_mine/BALODA_BAZAR/246,Bhalukona Sand Mine,GRAM PANCHAYAT SINGHARI,EC Granted,EC,
8,449,SIA/CG/NCP/33503/2015,OL/EC/CONSTRUCTION-PROJECT/RAIPUR/184,"Group Housing complex at plot no. c-05, sector 30, naya raipur",Delhi Development authority,EC Granted,EC,
9,450,SIA/CG/MIN/160834/2020,OL/EC/MIN/J_Champa/1344,DOLOMITE MINE,DOLOMINTE QUARRY VILLAGE BHAINSO,EC Granted,EC,
0,451,SIA/CG/MIN/134912/2020,OL/EC/SAND_MIN/DHAMTARI/1095,RAJPUR SANDSTONE QUARRY (C),CHEVROX CONSTRUCTION,EC Granted,EC,
1,452,SIA/CG/MIN/215024/2021,OL/EC/MIN/BALRAMPUR/1705,Paraswarkala Sand Mine of Ghuran Marawi,GHURAN MARAWI,EC Granted,EC,
2,453,SIA/CG/MIN/220887/2021,OL/EC/MIN/RAIGARH/1740,barbhauna sand mine,BARBHAUNA SAND MINE,Under examination of SEIAA after SEAC,EC,
3,454,SIA/CG/MIN/36894/2019,OL/EC/SANDMINEMINE/GARIABANDH/889,chaubebandha sand mine,CHAUBEBANDHA SAND MINE,Awaiting EC,EC,
4,455,SIA/CG/MIN/213495/2021,OL/EC/SANDMINE/KANKER/1686,basanwahi sand mine,KANKER SAND QUARRY,EC Granted,EC,
5,456,SIA/CG/MIN/48532/2018,OL/EC/MIN/DURUG/735F,Mohini Devi Mishra 4.55 Ha Nandini Khundini Limestone Mine,MOHINI DEVI MISHRA,EC Granted,EC,
6,457,SIA/CG/MIN/38356/2016,OL/EC/SANDMINE/DANTEWADA/281,SAND MINE BADE TUMNAR,SARPANCH GRAM PANCHAYAT BADE TUMNAR,Delisted,EC,
7,458,SIA/CG/MIN/34465/2015,OL/EC/siliceous shale _porecellanite/RAIGARH/220,Mining Plan of Phuthamuda,PHUTHAMUDA STONE QUARRY,EC Granted,EC,
8,459,SIA/CG/MIN/35727/2015,OL/EC/SANDMINE_MINE/RAIPUR/236,Nisda Sand Mine,SARPANCH,EC Granted,EC,
9,460,SIA/CG/IND/64573/2017,OL/EC/IND/RAIPUR/593,Shree Hanuman Loha Ltd Unit II,BALAJEE GROUP,EC Granted,EC,
0,461,SIA/CG/MIN/412758/2023,,Salka Ordinary Stone mine of Vivek Jaiswal,VIVEK JAISWAL,Pending at PP due to eds,EC,
1,462,SIA/CG/MIS/174475/2020,OL/EC/MIN/BASTAR/1403,"Super Specialty Hospital, under PMSSY  (Phase-IV), Jagdalpur",LATE BALIRAM KASHYAP MEMORIAL GOVERNMENT MEDICAL COLLEGE,Under examination of SEIAA after SEAC,EC,
2,463,SIA/CG/MIN/46292/2019,OL/EC/MIN/BIJAPUR/1024,Reguda sand quarry,SHRI MANISH SINGH,EC Granted,EC,
3,464,SIA/CG/MIN/125634/2019,OL/EC/MIN/SURGUJA/1020,Silma  Brick Earthclay Quarry Mine & Fix Chimney Brick Plant,SARITA BRICKS INDUSTRIES,EC Granted,EC,
4,465,SIA/CG/MIN/52225/2016,OL/EC/SANDMINE/RAJNANDGAON/432,Dhodiya Sand Mine,SARPACH DHODIYA,EC Granted,EC,
5,466,SIA/CG/IND/201773/2021,,"Expansion of manufacturing capacity of                   Re-rolled Products by Hot Charging  through Rolling Mill from 30,000 TPA to 60,000 TPA by M/s  Shriram Navin Kumar & Sons Ispat (P) Ltd",M/S.  SHRIRAM NAVIN KUMAR & SONS ISPAT (P) LTD,WithdrawEC,EC,
6,467,SIA/CG/MIN/203063/2021,OL/EC/MIN/JANJGIR_CHAMPA/1599,Kirari Limestone Mine,KRISHNA MINERALS 1.62,Awaiting EC,EC,
7,468,SIA/CG/MIN/164547/2020,OL/EC/MIN/raigarh/1353,Sohanpur Ordinary Stone Temporary Permit Quarry of Shree Sunil Kumar Agrawal LLP,SOHANPUR ORDINARY STONE QUARRY OF SHREE SUNIL KUMAR AGRAWAL LLP,EC Granted,EC,
8,469,SIA/CG/NCP/62323/2017,OL/EC/CONSTRUCTION_PROJECT/RAIPUR/557,"Commercial Office Campus Including Building and 			Services on plot no. C03 of  Phase-I,CBD Complex  , Sector-21, Naya Raipur.",NAYA RAIPUR DEVELOPMENT AUTHORITY,EC Granted,EC,
9,470,SIA/CG/MIN/257436/2022,OL/EC/MIN/KORIYA/1938,Bundeli Crusher stone Quarry,SUBHASH VERMA,Agenda Uploaded by SEAC,EC,
0,471,SIA/CG/MIS/114377/2019,OL/EC/MIS/BILASUR/942,"Super Specialty Hospital, under PMSSY (Phase-IV), Bilaspur",CHHATTISGARH INSTITUTE OF MEDICAL SCIENCES,EC Granted,EC,
1,472,SIA/CG/MIN/33339/2014,OL/EC/MIN/RAJNANDGAON/790,MERHA SAND MINES,MERHA SAND MINE,EC Granted,EC,
2,473,SIA/CG/MIN/34439/2019,OL/EC/LIMESTONEMINE/GARIABANDH/823,pitaiband sand mine,PITAIBAND SAND MINE,EC Granted,EC,
3,474,SIA/CG/MIN/73882/2020,OL/EC/MIN/RAJNANDGAON/969,Chaweli Limestone Mine,GIRDHARI  LAL  TALREJA,Awaiting EC,EC,
4,475,SIA/CG/MIN/423204/2023,OL/EC/MIN/JASHPUR/2352,Sajapani Ordinary Stone Mine for Making Gitti,SURENDRA GARG,For further consideration(SEAC),EC,
