,Sno.,Proposal No.,File No.,Project Name,Company,Proposal Status,Project Type,View
141,142,SIA/KL/MIN/44523/2019,1502/EC3/2019/SEIAA,Building S,BUILDING STONE QUARRY OF MR RIYAS KOLOTHUMTHODI,Delisted,EC,
142,143,SIA/KL/MIN/129437/2019,1539/EC3/2019/SEIAA,Granite Building Stone Quarry of Mr. Sebastian V.J,SEBASTIN,Delisted,EC,
143,144,SIA/KL/MIN/167408/2020,1946/EC6/2022/SEIAA,"GRANITE BUILDING STONE QUARRY OF Mr.SAJID AYOLI IN RE-SURVEY NO:291 IN OORAKAM VILLAGE,THIRURANGADI TALUK,MALAPPURAM DISTRICT,KERALA STATE","GRANITE BUILDING STONE QUARRY OF MR.SAJID AYOLI IN RE-SURVEY NO:291,OORAKAM VILLAGE,THIRURANGADI TALUK,MALAPPURAM DISTRICT,KERALA",Delisted,EC,
144,145,SIA/KL/NCP/63451/2017,,Environmental Clearance for Expansion of Existing Hospital campus Project developed by M/s St. Gregorios International Cancer Care Centre,ST. GREGORIOS INTERNATIONAL CANCER CARE CENTRE,WithdrawEC,EC,
145,146,SIA/KL/MIN/195057/2021,,"RIVER SAND MINING OF CHALIYAR RIVER,MAVOOR VILLAGE,KOZHIKODE TALUK,KOZHIKODE DISTRICT,AREA-4.60HA,RESYNO-42",RIVER SAND MINING OF CHALIYAR RIVER,Delisted,EC,
146,147,SIA/KL/MIN/207633/2021,1912/EC2/SEIAA/2021,Laterite Building Stone Quarry of Divakaran K,DIVAKARAN K,EC Granted,EC,
147,148,SIA/KL/MIS/209935/2021,1896/EC1/2021/SEIAA,Environmental Clearance for the proposed building construction project as part of development of IT/ITES campus (Phase-1) to be developed by M/s Tata Consultancy Services Ltd.,M/S TATA CONSULTANCY SERVICES LTD.,EC Granted,EC,
148,149,SIA/KL/MIN/415860/2023,2206/EC2/2023/SEIAA,LATERITE BUILDING STONE QUARRY OF Mr. ABDUL RAHMAN. M. A,MULIYAR ABDUL REHMAN,Agenda Uploaded by SEAC,EC,
149,150,SIA/KL/INFRA2/416126/2023,2223/EC1/2023/SEIAA,Environmental Clearance for the proposed Residential project developed by M/s Oceanus Dwellings Pvt. Ltd.,OCEANUS DWELLINGS PVT LTD,For further consideration(SEAC),EC,
150,151,SIA/KL/MIN/93483/2019,1242/EC2/2019/SEIAA,Proposed Granite building stone quarry of M/s Monarch Aggregates Pvt Ltd,HARITHA CONSULTANTS,Delisted,EC,
151,152,SIA/KL/MIN/93904/2019,1251/EC2/2019/SEIAA,Building Stone Quarry of Smt.Moly Shaji,GRANITE BUILDING STONE QUARRY OF SMT MOLY SHAJI,Rejected - Processed offline,EC,
152,153,SIA/KL/MIN/44123/2019,1495/EC2/2019/SEIAA,Granite Bu,THOMSUN AGGREGATES,EC Granted,EC,
153,154,SIA/KL/MIN/136936/2020,1655/EC3/2020/SEIAA,Granite Building Stone Quarry of Mr.Vargheese Kurian Madapparambil,BUILDING STONE QUARRY OF MR VARGHEESE KURIAN,Delisted,EC,
154,155,SIA/KL/MIN/137289/2020,,Laterite Building Stone quarry of Moideenkutty P P,LATERITE BUILDING STONE QUARRY OF MOIDEENKUTTY P P,Delisted,EC,
155,156,SIA/KL/MIN/140559/2020,1792/EC2/2020/SEIAA,BABU V N,BABU V N,Delisted,EC,
156,157,SIA/KL/MIN/208451/2021,(Old ToR Proposal No./File No.SIA/KL/MIN/39525/201,Conversion ToR to EC Building Stone Quarry of Mr. Hussain,GRANITE BUILDING STONE QUARRY OF MR HUSSAIN,Rejection Letter Granted,EC,
157,158,SIA/KL/MIN/267633/2022,2026/EC3/2022/SEIAA,MUHAMMED K P,KARAKKATTIL MUHAMMED,EC Granted,EC,
158,159,SIA/KL/MIN/410787/2022,2196/EC2/2023/SEIAA,"Building Stone Mine” Quarry Project situated at Re-Survey Block No. 18, Re-Survey Nos. 13/2, 13/3, 18/2, 18/3, 40/1-1, 40/1-2, 40/4, 40/4-2, 40/6, 41/1-1, 41/1-2, 41/2, 41/3, 41/4, 41/5 (Patta land - 6.1918 ha.), 18/1, 41/6 (Govt. land - 1.6787 ha.), Chakkuvarakkal Village, Kottarakkara Taluk, Kollam District, Kerala for an area of 7.8705 ha by M/s Darshan Granites.",DARSHAN GRANITES,Agenda Uploaded by SEAC,EC,
159,160,SIA/KL/MIN/410881/2022,2186/EC3/2023/SEIAA,Granite Building Stone Quarry,PJASSOCIATES,Agenda Uploaded by SEAC,EC,
160,161,SIA/KL/MIN/148066/2020,1693/EC2/2020/SEIAA,Building Stone Quarry of Mr. Babu. P,BUILDING STONE QUARRY OF MR BABU P,Awaiting EC,EC,
161,162,SIA/KL/MIN/149966/2020,1672/EC2/2020/SEIAA,Laterite Building Stone Quarry of Aneesh G Krishnan,LATERITE BUILDING STONE QUARRY OF ANEESH G KRISHNAN,WithdrawEC,EC,
162,163,SIA/KL/MIN/125574/2019,1584/EC4/2019/SEIAA,Ordinary E,SHRI. K. H. SHAJAHAN RAWATHER,EC Granted,EC,
163,164,SIA/KL/MIN/45636/2019,,ORDINARY E,ORDINARY EARTH MINING PROJECT OF MR. RAVEENDRAN,Delisted,EC,
164,165,SIA/KL/MIN/45874/2019,1541/EC3/2019/SEIAA,GRANITE BU,QUARRY OF MR KUNHIKANNAN,EC Granted,EC,
