,Proposal,File_No,State,District,Tehsil,Date_1,Date_2,Category,Company,Status
997,SIA/JH/MIS/107853/2019,,Jharkhand,Ranchi,Ormanjhi,Date of Submission for TOR: ,Date of Submission for EC: 04 Oct 2019 ,INFRA-2,DIAMONDCITY,Delisted
998,SIA/JH/MIN/185749/2020,,Jharkhand,Gumla,Gumla,Date of Submission for TOR: ,Date of Submission for EC: 30 Nov 2020 ,Non-Coal Mining,MS CRYSTAL CONSULTANTS,Delisted
999,SIA/JH/MIN/38511/2019,EC/SEIAA/2018-19/2148/2019,Jharkhand,Palamu,Chhatarpur,Date of Submission for EC: 21 Aug 2019 ,Date of Ec Granted : 23 Sep 2019,Non-Coal Mining,CRYSTAL CONSULTANTS,EC Granted
1000,SIA/JH/MIN/429994/2023,EC/SEIAA2023-24/2857/2023,Jharkhand,,,Date of Submission for TOR: ,Date of Submission for EC: 14 Jun 2023 ,Non-Coal Mining,SHATRUGHAN MANDAL,Under examination of SEIAA after SEAC
1001,SIA/JH/MIN/429525/2023,EC/SEIAA/2023-24/2823/2023,Jharkhand,,,Date of Submission for EC: 20 May 2023 ,Date of Ec Granted : 19 Jun 2023,Non-Coal Mining,PANKAJ SINGH,EC Granted
1002,SIA/JH/MIN/429266/2023,EC/SEIAA/2023-24/2833/2023,Jharkhand,,,Date of Submission for EC: 20 May 2023 ,Date of Ec Granted : 14 Jun 2023,Non-Coal Mining,MOHAN JAIN,EC Granted
1003,SIA/JH/MIS/195369/2021,EC/SEIAA/2020-21/2316/2021,Jharkhand,Ranchi,Kanke,Date of Submission for EC: 13 Apr 2021 ,Date of Ec Granted : 15 Jul 2021,INFRA-2,MORIAS INFRASTRUCTURE PVT. LTD.,EC Granted
1004,SIA/JH/MIN/244784/2021,EC/SEIAA/2021-22/2492/2021,Jharkhand,East Singhbhum,potka,Date of Submission for EC: 23 Feb 2022 ,Date of Ec Granted : 21 Apr 2022,Non-Coal Mining,M/S MAA BRICKS PROP.- RAJIB LOCHAN MANDAL,EC Granted
1005,SIA/JH/MIN/282512/2022,EC/SEIAA/2022-23/2608/2022,Jharkhand,Ranchi,Lapung,Date of Submission for EC: 12 Jul 2022 ,Date of Ec Granted : 12 Aug 2022,Non-Coal Mining,DEVENDRA KUMAR,EC Granted
1006,SIA/JH/INFRA2/422412/2023,EC/SEIAA/2022-23/2676/2023,Jharkhand,,,Date of Submission for TOR: ,Date of Submission for EC: 18 Mar 2023 ,INFRA-2, KAMINI KAUSHAL CONSTRUCTION,Rejected by SEIAA
1007,SIA/JH/NCP/79598/2018,,Jharkhand,Seraikela Kharsawan,Kharsawan,Date of Submission for TOR: ,Date of Submission for EC: 20 Sep 2018 ,INFRA-1,LALCHAND MAHTO,WithdrawEC
1008,SIA/JH/MIN/195402/2021,,Jharkhand,Giridih,Dumri,Date of Submission for TOR: ,Date of Submission for EC: 10 Jun 2021 ,Non-Coal Mining,M/S SHUBHAM ENGINEERING STONE COMPANY,WithdrawEC
1009,SIA/JH/MIN/193973/2021,EC/SEIAA/2020-21/2310/2021,Jharkhand,Ranchi,Ratu,Date of Submission for EC: 09 Feb 2021 ,Date of Ec Granted : 12 Apr 2021,Non-Coal Mining,CRYSTAL CONSULTANTS,EC Granted
1010,SIA/JH/MIS/185391/2020,,Jharkhand,Ranchi,Kanke,Date of Submission for TOR: ,Date of Submission for EC: 27 Nov 2020 ,INFRA-2,HOPE RESIDENCY,Delisted
1011,SIA/JH/MIS/58084/2020,,,,,Date of Submission for TOR: ,Date of Submission for EC: 03 Nov 2020 ,INFRA-2,SHEKHAR BUILDCON PVT. LTD.,Delisted
1012,SIA/JH/MIN/429538/2023,EC/SEIAA/2023-24/2834/2023,Jharkhand,,,Date of Submission for EC: 20 May 2023 ,Date of Ec Granted : 14 Jun 2023,Non-Coal Mining,LAXMI SINGH,EC Granted
1013,SIA/JH/NCP/75777/2018,EC/SEIAA/2018-19/2088/2018,Jharkhand,Ramgarh,Patratu,Date of Submission for EC: 17 Dec 2018 ,Date of Ec Granted : 07 Feb 2019,INFRA-1,PATRATU VIDYUT UTPADAN NIGAM LTD.,EC Granted
1014,SIA/JH/MIN/38250/2019,EC/SEIAA/2018-19/2163/2019,Jharkhand,Bokaro,Peterwar,Date of Submission for EC: 17 Aug 2019 ,Date of Ec Granted : 08 Nov 2019,Non-Coal Mining,MS SRI BHOLE MINERALS,EC Granted
1015,SIA/JH/IND/19606/2014,EC/SEIAA/2014-15/569/2014,Jharkhand,Giridih,Giridih,Date of Submission for EC: 27 Jul 2017 ,Date of Ec Granted : 13 Dec 2018,Industrial Projects - 1,MONGIA STEEL LIMITED,EC Granted
1016,SIA/JH/MIN/254632/2022,EC/SEIAA/2021-22/2531/2021,Jharkhand,Pakaur,Pakaur,Date of Submission for EC: 02 Mar 2022 ,Date of Ec Granted : 12 Aug 2022,Non-Coal Mining,ABHENMINING & ENGINEERING,EC Granted
1017,SIA/JH/MIN/433062/2023,EC/SEIAA/2023-24/2869/2023,Jharkhand,,,Date of Submission for TOR: ,Date of Submission for EC: 14 Jun 2023 ,Non-Coal Mining,SUNIL JHA,Under examination of SEIAA after SEAC
1018,SIA/JH/MIN/433294/2023,EC/SEIAA2023-24/2862/2023,Jharkhand,,,Date of Submission for TOR: ,Date of Submission for EC: 14 Jun 2023 ,Non-Coal Mining,RAJKUMAR DAS,Under examination of SEIAA after SEAC
1019,SIA/JH/MIN/62474/2017,,,,,Date of Submission for TOR: ,Date of Submission for EC: 13 Feb 2017 ,Non-Coal Mining,APEX MINITECH CONSULTANTS,Delisted
1020,SIA/JH/MIN/429917/2023,EC/SEIAA/2023-24/2844/2023,Jharkhand,,,Date of Submission for EC: 20 May 2023 ,Date of Ec Granted : 15 Jun 2023,Non-Coal Mining,RANDHIR PATHAK,EC Granted
1021,SIA/JH/MIN/429957/2023,EC/SEIAA2023-24/2853/2024,Jharkhand,,,Date of Submission for TOR: ,Date of Submission for EC: 14 Jun 2023 ,Non-Coal Mining,AFTAB ALAM,Under examination of SEIAA after SEAC
1022,SIA/JH/MIN/429434/2023,EC/SEIAA/2023-24/2824/2023,Jharkhand,,,Date of Submission for EC: 20 May 2023 ,Date of Ec Granted : 19 Jun 2023,Non-Coal Mining,SANTOSH MEHTA,EC Granted
1023,SIA/JH/MIN/20123/2017,EC/SEIAA/2017-18/2053/2017,Jharkhand,West Singhbhum,Noamundi,Date of Submission for EC: 20 Jan 2018 ,Date of Ec Granted : 10 Dec 2018,Non-Coal Mining,"Rourkela Steel Plant, Steel Authority of India Limited (SAIL)",EC Granted
1024,SIA/JH/MIN/38167/2019,,Jharkhand,Giridih,Bagodar,Date of Submission for TOR: ,Date of Submission for EC: 25 Jun 2019 ,Non-Coal Mining,MS BABA STONE,WithdrawEC
1025,SIA/JH/MIN/45073/2019,EC/SEIAA/2018-19/2257/2019,Jharkhand,Ranchi,Ormanjhi,Date of Submission for EC: 19 Oct 2019 ,Date of Ec Granted : 08 Nov 2019,Non-Coal Mining,CRYSTAL CONSULTANTS,EC Granted
1026,SIA/JH/MIN/425210/2023,EC/SEIAA/2023-24/2805/2023,Jharkhand,,,Date of Submission for EC: 12 Apr 2023 ,Date of Ec Granted : 04 May 2023,Non-Coal Mining,ISHAQUE SHAIKH,EC Granted
1027,SIA/JH/MIN/425543/2023,EC/SEIAA/2023-24/2803/2023,Jharkhand,,,Date of Submission for EC: 12 Apr 2023 ,Date of Ec Granted : 04 May 2023,Non-Coal Mining,SHIVAYOGI BALIKAI,EC Granted
1028,SIA/JH/MIN/33275/2015,EC/SEIAA/2015-16/1692/2015,Jharkhand,Ranchi,Murhu,Date of Submission for EC: 26 Nov 2015 ,Date of Ec Granted : 30 Dec 2015,Non-Coal Mining,MS CRYSTAL CONSULTANTS,EC Granted
1029,SIA/JH/MIN/33278/2015,EC/SEIAA/2015-16/1691/2015,Jharkhand,Ranchi,Khunti,Date of Submission for EC: 26 Nov 2015 ,Date of Ec Granted : 30 Dec 2021,Non-Coal Mining,MS CRYSTAL CONSULTANTS,EC Granted
1030,SIA/JH/MIN/201200/2021,EC/SEIAA/2021-22/2350/2021,Jharkhand,Deoghar,Madhupur,Date of Submission for EC: 17 Jun 2021 ,Date of Ec Granted : 15 Jul 2021,Non-Coal Mining,MR. AFTAB ALAM,EC Granted
1031,SIA/JH/MIN/429081/2023,EC/SEIAA/2023-24/2838/2023,Jharkhand,,,Date of Submission for EC: 20 May 2023 ,Date of Ec Granted : 14 Jun 2023,Non-Coal Mining,SANJAY RAY,EC Granted
1032,SIA/JH/MIN/33275/2015,EC/SEIAA/2015-16/1692/2015,Jharkhand,Ranchi,Murhu,Date of Submission for EC: 26 Nov 2015 ,Date of Ec Granted : 30 Dec 2015,Non-Coal Mining,MS CRYSTAL CONSULTANTS,EC Granted
1033,SIA/JH/MIN/33278/2015,EC/SEIAA/2015-16/1691/2015,Jharkhand,Ranchi,Khunti,Date of Submission for EC: 26 Nov 2015 ,Date of Ec Granted : 30 Dec 2021,Non-Coal Mining,MS CRYSTAL CONSULTANTS,EC Granted
1034,SIA/JH/MIN/256005/2022,EC/SEIAA/2021-22/2522/2021,Jharkhand,Hazaribag,Chauparan,Date of Submission for EC: 23 Feb 2022 ,Date of Ec Granted : 21 Apr 2022,Non-Coal Mining,KAILASH YADAV,EC Granted
1035,SIA/JH/MIN/288248/2022,EC/SEIAA/2022-23/2636/2022,Jharkhand,East Singhbhum,No Data,Date of Submission for EC: 17 Aug 2022 ,Date of Ec Granted : 09 Sep 2022,Non-Coal Mining,ASHIS MAITY,EC Granted
1036,SIA/JH/MIN/287927/2022,EC/SEIAA/2022-23/2637/2022,Jharkhand,Ranchi,Angara,Date of Submission for EC: 23 Aug 2022 ,Date of Ec Granted : 09 Sep 2022,Non-Coal Mining, DAMODAR ENTERPRISES,EC Granted
1037,SIA/JH/MIN/407525/2022,EC/SEIAA/2022-23/2678/2022,Jharkhand,Garhwa,,Date of Submission for EC: 13 Dec 2022 ,Date of Ec Granted : 19 Jan 2023,Non-Coal Mining,VIVEK SINGH,EC Granted
1038,SIA/JH/INFRA2/413061/2023,EC/SEIAA/2022-23/2665/2023,Jharkhand,,,Date of Submission for TOR: ,Date of Submission for EC: 17 Jan 2023 ,INFRA-2, RESIZONE BUILDWELL PRIVATE LIMITED,Awaiting EC
1039,SIA/JH/IND2/18612/2017,,Jharkhand,Bokaro,Chas,Date of Submission for TOR: ,Date of Submission for EC: 08 Nov 2019 ,Industrial Projects - 2,VEDANG HYDROCARBON PVT LTD,Delisted
1040,SIA/JH/MIN/50700/2016,,Jharkhand,Deoghar,Karon,Date of Submission for TOR: ,Date of Submission for EC: 22 Apr 2016 ,Non-Coal Mining,ANKUR KEJRIWAL,TransferToDEIAA
1041,SIA/JH/MIN/187675/2020,EC/SEIAA/2016-17/2022/2017,Jharkhand,Pakaur,Hiranpur,Date of Submission for EC: 13 Sep 2021 ,Date of Ec Granted : 31 Oct 2021,Non-Coal Mining,GURU STONE PRODUCTS,EC Granted
1042,SIA/JH/MIN/255038/2022,EC/SEIAA/2021-22/2520/2022,Jharkhand,Sahibganj,Pathna,Date of Submission for EC: 19 Feb 2022 ,Date of Ec Granted : 21 Apr 2022,Non-Coal Mining,CRYSTAL CONSULTANTS,EC Granted
1043,SIA/JH/INFRA2/433168/2023,EC/SEIAA2023-24/2860/2023,Jharkhand,,,Date of Submission for TOR: ,Date of Submission for EC: 14 Jun 2023 ,INFRA-2,M/S PRIVILEGE CCL EMPLOYEES GIRH NIRMAN SWAWLAMBI SAHKARI SAMITI LTD.,Under examination of SEIAA after SEAC
1044,SIA/JH/MIN/433286/2023,EC/SEIAA2023-24/2865/2023,Jharkhand,,,Date of Submission for TOR: ,Date of Submission for EC: 14 Jun 2023 ,Non-Coal Mining,ASIM KUMAR,Under examination of SEIAA after SEAC
1045,SIA/JH/MIN/78942/2018,EC/SEIAA/2018-19/2084/2018,Jharkhand,Godda,Poreyahat,Date of Submission for EC: 03 Oct 2018 ,Date of Ec Granted : 14 Feb 2019,Non-Coal Mining,JHARKHAND STATE MINERALS DEVELOPMENT CORPORATION LTD.,EC Granted
1046,SIA/JH/MIN/44871/2019,EC/SEIAA/2018-19/2244/2019,Jharkhand,Pakaur,Pakaur,Date of Submission for EC: 17 Oct 2019 ,Date of Ec Granted : 08 Nov 2019,Non-Coal Mining,KASILA STONE MINE MS BIDHAN CHANDRA TRIGUNAIT,EC Granted
1047,SIA/JH/MIN/268933/2022,EC/SEIAA/2022-23/2578/2022,Jharkhand,Chatra,Hunterganj,Date of Submission for EC: 07 May 2022 ,Date of Ec Granted : 28 Jun 2022,Non-Coal Mining,RANO STONE MINE OF M/S JAI SHANKAR STONE MINES,EC Granted
1048,SIA/JH/MIN/266076/2022,EC/SEIAA/2022-23/2586/2022,Jharkhand,Ranchi,Ratu,Date of Submission for EC: 13 May 2022 ,Date of Ec Granted : 28 Jun 2022,Non-Coal Mining,BHOLA SINGH,EC Granted
1049,SIA/JH/MIN/411902/2022,EC/SEIAA/2022-23/2707/2023,Jharkhand,,,Date of Submission for EC: 17 Jan 2023 ,Date of Ec Granted : 08 Feb 2023,Non-Coal Mining,CHITTA DAS,EC Granted
1050,SIA/JH/MIN/433286/2023,EC/SEIAA2023-24/2865/2023,Jharkhand,,,Date of Submission for TOR: ,Date of Submission for EC: 14 Jun 2023 ,Non-Coal Mining,ASIM KUMAR,Under examination of SEIAA after SEAC
1051,SIA/JH/MIN/241922/2021,EC/SEIAA/2021-22/2488/2021,Jharkhand,East Singhbhum,potka,Date of Submission for EC: 23 Feb 2022 ,Date of Ec Granted : 21 Apr 2022,Non-Coal Mining,SRI BIPENDRA SINGH,EC Granted
1052,SIA/JH/MIS/281936/2022,EC/SEIAA/2022-23/2509/2022,Jharkhand,Ranchi,Namkum,Date of Submission for EC: 13 Jul 2022 ,Date of Ec Granted : 10 Jan 2023,INFRA-2,VASUNDHRA HOMES PVT LTD,EC Granted
1053,SIA/JH/MIN/407965/2022,EC/SEIAA/2022-23/2683/2022,Jharkhand,Giridih,,Date of Submission for EC: 16 Dec 2022 ,Date of Ec Granted : 19 Jan 2023,Non-Coal Mining,MOHAMMAD ALAM,EC Granted
1054,SIA/JH/MIN/408866/2022,EC/SEIAA/2022-23/2684/2022,Jharkhand,,,Date of Submission for EC: 13 Dec 2022 ,Date of Ec Granted : 19 Jan 2023,Non-Coal Mining,SHATRUGHAN MANDAL,EC Granted
1055,SIA/JH/MIN/408149/2022,EC/SEIAA/2022-23/2677/2022,Jharkhand,,,Date of Submission for EC: 09 Jan 2023 ,Date of Ec Granted : 18 Jan 2023,Non-Coal Mining, M/S AGR MINERAL,EC Granted
1056,SIA/JH/MIN/41448/2019,EC/SEIAA/2018-19/2173/2019,Jharkhand,Dumka,Shikaripara,Date of Submission for EC: 17 Sep 2019 ,Date of Ec Granted : 04 Nov 2019,Non-Coal Mining,"SUPREME STONE MINING BY SH SUKHDEB PANDIT,SH JAGBANDHU PANDIT & SMT PUNAM RASHMI",EC Granted
1057,SIA/JH/MIN/67459/2017,EC/SEIAA/2017-18/2035/2017,Jharkhand,Ranchi,Kanke,Date of Submission for TOR: ,Date of Submission for EC: 14 Nov 2017 ,Non-Coal Mining,JAI GANESH,Delisted
1058,SIA/JH/NCP/79640/2018,,Jharkhand,Seraikela Kharsawan,Kharsawan,Date of Submission for TOR: ,Date of Submission for EC: 20 Sep 2018 ,INFRA-1,SHRACHI REALTY PVT. LTD.,Delisted
1059,SIA/JH/MIN/411902/2022,EC/SEIAA/2022-23/2707/2023,Jharkhand,,,Date of Submission for EC: 17 Jan 2023 ,Date of Ec Granted : 08 Feb 2023,Non-Coal Mining,CHITTA DAS,EC Granted
1060,SIA/JH/MIN/75163/2018,EC/SEIAA/2018-19/2079/2018,Jharkhand,Gumla,Sisai,Date of Submission for EC: 03 Sep 2018 ,Date of Ec Granted : 08 Nov 2019,Non-Coal Mining,MS CRYSTAL CONSULTANTS,EC Granted
1061,SIA/JH/MIN/38682/2019,,Jharkhand,Giridih,Dumri,Date of Submission for TOR: ,Date of Submission for EC: 05 Jul 2019 ,Non-Coal Mining,RANU BAGARIA,WithdrawEC
1062,SIA/JH/CMIN/411426/2022,,Jharkhand,,,Date of Submission for TOR: ,Date of Submission for EC: 23 Dec 2022 ,Coal Mining,Central Coalfields Limited,Query raised by SEIAA and pending at PP
1063,SIA/JH/MIN/432426/2023,EC/SEIAA/2023-24/2850/2023,Jharkhand,,,Date of Submission for TOR: ,Date of Submission for EC: 12 Jun 2023 ,Non-Coal Mining, TRIDEO STONE MINES,Under examination of SEIAA after SEAC
1064,SIA/JH/MIN/34691/2015,,Jharkhand,Gumla,Verno,Date of Submission for TOR: ,Date of Submission for EC: 22 Jun 2018 ,Non-Coal Mining,MS CRYSTAL CONSULTANTS,WithdrawEC
1065,SIA/JH/MIN/2582/2013,EC/SEIAA/2013-14/81/2013,Jharkhand,Bokaro,Bermo,Date of Submission for TOR: ,Date of Submission for EC: 29 Sep 2015 ,Non-Coal Mining,CENTRAL COALFIELDS LIMITED,Delisted
1066,SIA/JH/MIN/408681/2022,EC/SEIAA/2022-23/2692/2023,Jharkhand,,,Date of Submission for EC: 18 Jan 2023 ,Date of Ec Granted : 08 Feb 2023,Non-Coal Mining,CHHOTELAL MAHTO,EC Granted
1067,SIA/JH/MIN/429994/2023,EC/SEIAA2023-24/2857/2023,Jharkhand,,,Date of Submission for TOR: ,Date of Submission for EC: 14 Jun 2023 ,Non-Coal Mining,SHATRUGHAN MANDAL,Under examination of SEIAA after SEAC
1068,SIA/JH/MIN/429525/2023,EC/SEIAA/2023-24/2823/2023,Jharkhand,,,Date of Submission for EC: 20 May 2023 ,Date of Ec Granted : 19 Jun 2023,Non-Coal Mining,PANKAJ SINGH,EC Granted
1069,SIA/JH/MIN/429266/2023,EC/SEIAA/2023-24/2833/2023,Jharkhand,,,Date of Submission for EC: 20 May 2023 ,Date of Ec Granted : 14 Jun 2023,Non-Coal Mining,MOHAN JAIN,EC Granted
1070,SIA/JH/MIN/78909/2018,,Jharkhand,Godda,Poreyahat,Date of Submission for TOR: ,Date of Submission for EC: 14 Sep 2018 ,Non-Coal Mining,JHARKHAND STATE MINERALS DEVELOPMENT CORPORATION LTD.,WithdrawEC
1071,SIA/JH/MIN/221642/2021,EC/SEIAA/2021-22/2390/2021,Jharkhand,Pakaur,Pakaur,Date of Submission for EC: 27 Jul 2021 ,Date of Ec Granted : 14 Aug 2021,Non-Coal Mining,RAGDA MURMU C/O LATE MISIR MURMU,EC Granted
1072,SIA/JH/MIN/413198/2023,,Jharkhand,,,Date of Submission for TOR: ,Date of Submission for EC: 06 Jan 2023 ,Non-Coal Mining,UMLESH OJHA,Query raised by SEIAA and pending at PP
1073,SIA/JH/MIN/432725/2023,EC/SEIAA/2023-24/2848/2023,Jharkhand,,,Date of Submission for TOR: ,Date of Submission for EC: 12 Jun 2023 ,Non-Coal Mining,LALJI SAHU,Under examination of SEIAA after SEAC
1074,SIA/JH/MIN/38712/2019,,Jharkhand,Chatra,Gidhaur,Date of Submission for TOR: ,Date of Submission for EC: 24 Feb 2022 ,Non-Coal Mining,MS SUSMA BRICKS,WithdrawEC
1075,SIA/JH/MIN/188501/2020,EC/SEIAA/2021-22/2344/2021,Jharkhand,Pakaur,Maheshpur,Date of Submission for EC: 15 Jun 2021 ,Date of Ec Granted : 15 Jul 2021,Non-Coal Mining,M/S GURU SISAYA STONE WORKS,EC Granted
1076,SIA/JH/MIN/127505/2019,EC/SEIAA/2020-21/2286/2020,Jharkhand,Ranchi,Kanke,Date of Submission for EC: 30 Dec 2020 ,Date of Ec Granted : 14 Aug 2021,Non-Coal Mining,CRYSTAL CONSULTANTS,EC Granted
1077,SIA/JH/MIN/31535/1900,EC/SEIAA/2018-19/2179/2019,,,,Date of Submission for EC: 29 Aug 2019 ,Date of Ec Granted : 26 Oct 2019,Non-Coal Mining,MS CRYSTAL CONSULTANTS,EC Granted
1078,SIA/JH/MIN/190325/2020,EC/SEIAA/2020-21/2292/2020,Jharkhand,Pakaur,Maheshpur,Date of Submission for EC: 04 Jan 2021 ,Date of Ec Granted : 15 Jan 2021,Non-Coal Mining,SIRAMGARYA STONE MINE OF M/S DATA BABA STONE WORKS,EC Granted
1079,SIA/JH/MIN/418705/2023,EC/SEIAA/2022-23/2451/2023,Jharkhand,,,Date of Submission for EC: 27 Feb 2023 ,Date of Ec Granted : 31 Mar 2023,Non-Coal Mining,YAR MOHAMMAD,EC Granted
1080,SIA/JH/MIN/35873/2019,,Jharkhand,Kodarma,Jainagar,Date of Submission for TOR: ,Date of Submission for EC: 09 Jan 2020 ,Non-Coal Mining,Jharkhand State Mineral Development Corporation Limited,Delisted
1081,SIA/JH/MIN/201972/2021,,Jharkhand,Giridih,Dhanwar,Date of Submission for TOR: ,Date of Submission for EC: 05 Mar 2021 ,Non-Coal Mining,BASUDEV MODI & BINOD PRASAD BARNWAL,Delisted
1082,SIA/JH/MIN/418705/2023,EC/SEIAA/2022-23/2451/2023,Jharkhand,,,Date of Submission for EC: 27 Feb 2023 ,Date of Ec Granted : 31 Mar 2023,Non-Coal Mining,YAR MOHAMMAD,EC Granted
1083,SIA/JH/MIN/418965/2023,EC/SEIAA/2022-23/2757/2023,Jharkhand,,,Date of Submission for EC: 20 Feb 2023 ,Date of Ec Granted : 31 Mar 2023,Non-Coal Mining,ANIL GAUTAM,EC Granted
1084,SIA/JH/MIN/44020/2019,EC/SEIAA/2018-19/2209/2019,Jharkhand,Pakaur,Maheshpur,Date of Submission for EC: 01 Oct 2019 ,Date of Ec Granted : 04 Nov 2019,Non-Coal Mining,SUNDERPAHARI STONE DEPOSIT,EC Granted
1085,SIA/JH/MIN/190325/2020,EC/SEIAA/2020-21/2292/2020,Jharkhand,Pakaur,Maheshpur,Date of Submission for EC: 04 Jan 2021 ,Date of Ec Granted : 15 Jan 2021,Non-Coal Mining,SIRAMGARYA STONE MINE OF M/S DATA BABA STONE WORKS,EC Granted
1086,SIA/JH/MIN/427601/2023,EC/SEIAA/2023-24/2820/2023,Jharkhand,,,Date of Submission for EC: 19 May 2023 ,Date of Ec Granted : 19 Jun 2023,Non-Coal Mining,ARUN SINGH,EC Granted
1087,SIA/JH/MIN/66022/2017,EC/SEIAA/2017-18/2034/2017,Jharkhand,Pakaur,Pakuria,Date of Submission for EC: 17 Nov 2017 ,Date of Ec Granted : 05 Jun 2018,Non-Coal Mining,OVERSEAS MIN TECH CONSULTANTS,EC Granted
1088,SIA/JH/MIN/61080/2016,EC/SEIAA/2016-17/1986/2016,Jharkhand,Sahibganj,Mandro,Date of Submission for EC: 04 Jan 2017 ,Date of Ec Granted : 07 Feb 2019,Non-Coal Mining,MS CRYSTAL CONSULTANTS,EC Granted
1089,SIA/JH/MIN/127505/2019,EC/SEIAA/2020-21/2286/2020,Jharkhand,Ranchi,Kanke,Date of Submission for EC: 30 Dec 2020 ,Date of Ec Granted : 14 Aug 2021,Non-Coal Mining,CRYSTAL CONSULTANTS,EC Granted
1090,SIA/JH/MIN/204145/2021,,Jharkhand,East Singhbhum,potka,Date of Submission for TOR: ,Date of Submission for EC: 17 Mar 2021 ,Non-Coal Mining,M/S RAJESH KUMAR SINGH,Delisted
1091,SIA/JH/MIN/82529/2018,,Jharkhand,Seraikela Kharsawan,Kharsawan,Date of Submission for TOR: ,Date of Submission for EC: 15 Oct 2018 ,Non-Coal Mining,MS CHANDUKA MINERALS,WithdrawEC
1092,SIA/JH/THE/29621/2008,EC/SEIAA/2018-19/2096/2018,Jharkhand,Ramgarh,No Data,Date of Submission for EC: 05 Mar 2019 ,Date of Ec Granted : 05 Apr 2019,Thermal Projects,INLAND POWER LIMITED,EC Granted
1093,SIA/JH/MIS/184650/2020,EC/SEIAA/2021-22/2496/2021,Jharkhand,Chatra,Tandwa,Date of Submission for EC: 28 Feb 2022 ,Date of Ec Granted : 22 Apr 2022,INFRA-2,CENTRAL COALFIELD LTD.,EC Granted
1094,SIA/JH/MIN/201972/2021,,Jharkhand,Giridih,Dhanwar,Date of Submission for TOR: ,Date of Submission for EC: 05 Mar 2021 ,Non-Coal Mining,BASUDEV MODI & BINOD PRASAD BARNWAL,Delisted
1095,SIA/JH/MIN/37325/2019,EC/SEIAA/2018-19/2141/2018,Jharkhand,Ramgarh,Patratu,Date of Submission for EC: 18 Jul 2019 ,Date of Ec Granted : 02 Aug 2019,Non-Coal Mining,PALI STONE DEPOSIT,EC Granted
1096,SIA/JH/MIN/194447/2021,EC/SEIAA/2021-22/2328/2021,Jharkhand,Giridih,Giridih,Date of Submission for EC: 11 Jun 2021 ,Date of Ec Granted : 14 Jul 2021,Non-Coal Mining,M/S MAA LAXMI TRADERS,EC Granted
1097,SIA/JH/MIS/287540/2022,EC/SEIAA/2022-23/2561/2022,Jharkhand,Ranchi,Kanke,Date of Submission for EC: 17 Aug 2022 ,Date of Ec Granted : 28 Sep 2022,INFRA-2, BABITA,EC Granted
1098,SIA/JH/MIN/429746/2023,EC/SEIAA/2023-24/2836/2023,Jharkhand,,,Date of Submission for EC: 20 May 2023 ,Date of Ec Granted : 14 Jun 2023,Non-Coal Mining,ASHUTOSH SAW,EC Granted
1099,SIA/JH/MIN/190325/2020,EC/SEIAA/2020-21/2292/2020,Jharkhand,Pakaur,Maheshpur,Date of Submission for EC: 04 Jan 2021 ,Date of Ec Granted : 15 Jan 2021,Non-Coal Mining,SIRAMGARYA STONE MINE OF M/S DATA BABA STONE WORKS,EC Granted
1100,SIA/JH/MIN/127505/2019,EC/SEIAA/2020-21/2286/2020,Jharkhand,Ranchi,Kanke,Date of Submission for EC: 30 Dec 2020 ,Date of Ec Granted : 14 Aug 2021,Non-Coal Mining,CRYSTAL CONSULTANTS,EC Granted
1101,SIA/JH/MIN/40846/2019,EC/SEIAA/2018-19/2155/2019,Jharkhand,Sahibganj,Mandro,Date of Submission for EC: 07 Aug 2019 ,Date of Ec Granted : 09 Oct 2019,Non-Coal Mining,DAMIN BHITHA STONE DEPOSIT,EC Granted
1102,SIA/JH/MIN/183252/2020,,Jharkhand,Palamu,Bishrampur,Date of Submission for TOR: ,Date of Submission for EC: 07 Jun 2021 ,Non-Coal Mining,NARAYANI STONE & MORUM MINE AND CRUSHER,WithdrawEC
1103,SIA/JH/MIN/192826/2021,EC/SEIAA/2021-22/2423/2021,Jharkhand,Ranchi,Kanke,Date of Submission for EC: 10 Sep 2021 ,Date of Ec Granted : 23 Sep 2021,Non-Coal Mining,CRYSTAL CONSULTANTS,EC Granted
1104,SIA/JH/MIS/287540/2022,EC/SEIAA/2022-23/2561/2022,Jharkhand,Ranchi,Kanke,Date of Submission for EC: 17 Aug 2022 ,Date of Ec Granted : 28 Sep 2022,INFRA-2, BABITA,EC Granted
1105,SIA/JH/INFRA2/429098/2023,,Jharkhand,,,Date of Submission for TOR: ,Date of Submission for EC: 23 May 2023 ,INFRA-2,MORIAS INFRASTRUCTURE PRIVATE LIMITED,Query raised by SEIAA and pending at PP
1106,SIA/JH/NCP/61243/2016,EC/SEIAA/2016-17/1993/2017,Jharkhand,Seraikela Kharsawan,Adityapur,Date of Submission for TOR: ,Date of Submission for EC: 09 Jan 2017 ,INFRA-1,ASHIANA HOUSING LTD,WithdrawEC
1107,SIA/JH/MIN/75880/2018,EC/SEIAA/2018-19/2086/2018,Jharkhand,Palamu,Hussainabad,Date of Submission for EC: 04 Oct 2018 ,Date of Ec Granted : 14 Feb 2019,Non-Coal Mining,CRYSTAL CONSULTANTS,EC Granted
1108,SIA/JH/MIN/42342/2019,,Jharkhand,Latehar,Latehar,Date of Submission for TOR: ,Date of Submission for EC: 05 Sep 2019 ,Non-Coal Mining,MS CRYSTAL CONSULTANTS,Delisted
