,Proposal,File_No,State,District,Tehsil,Date_1,Date_2,Category,Company,Status
1917,SIA/KA/MIN/215722/2021,SEIAA 267 MIN 2021,Karnataka,Ramanagara,Kanakapura,Date of Submission for EC: 18 Jun 2021 ,Date of Ec Granted : 05 Feb 2022,Non-Coal Mining,AMANULLA SHARIEF,EC Granted
1918,SIA/KA/MIN/470/2015,,Karnataka,Chikmagalur,Tarikere,Date of Submission for TOR: ,Date of Submission for EC: 20 Jul 2015 ,Non-Coal Mining,"District Sand Monitoring Committe, Haveri",Delisted
1919,SIA/KA/MIN/20420/2017,,Karnataka,Bellary,Sandur,Date of Submission for TOR: ,Date of Submission for EC: 10 Jan 2019 ,Non-Coal Mining,JSW STEEL LIMITED,Under examination of SEIAA after SEAC
1920,SIA/KA/MIN/214004/2021,SEIAA 230 MIN 2021,Karnataka,Chamarajanagar,Gundlupet,Date of Submission for EC: 03 Jun 2021 ,Date of Ec Granted : 23 Mar 2022,Non-Coal Mining,SRI. S. UMESH KUMAR,EC Granted
1921,SIA/KA/MIN/230889/2021,SEIAA 532 MIN 2021,Karnataka,Hassan,Sakaleshpur,Date of Submission for TOR: ,Date of Submission for EC: 27 Sep 2021 ,Non-Coal Mining,KARNATAKA STATE MINERALS  CORPORATION LIMITED,Delisted
1922,SIA/KA/IND2/199930/2021,SEIAA 53 IND 2021,Karnataka,Yadgir,Yadgir,Date of Submission for EC: 21 Sep 2021 ,Date of Ec Granted : 29 Dec 2022,Industrial Projects - 2,CHARAKA LABORATORIES PVT LTD,EC Granted
1923,SIA/KA/MIN/1686/2015,SEIAA 1048 MIN 2015,Karnataka,Chamarajanagar,Chamarajanagar,Date of Submission for EC: 01 Sep 2015 ,Date of Ec Granted : 18 Nov 2015,Non-Coal Mining,MERAJ UL HAQ,EC Granted
1924,SIA/KA/MIN/63409/2017,SEIAA 26 MIN 2017,Karnataka,Chitradurga,Holalkere,Date of Submission for EC: 23 Mar 2017 ,Date of Ec Granted : 28 Apr 2017,Non-Coal Mining,SRI M R UMESH OF GREEN QUARTZ QUARRY,EC Granted
1925,SIA/KA/MIN/228575/2021,SEIAA 483 MIN 2021,Karnataka,Belgaum,Ramdurg,Date of Submission for EC: 13 Sep 2021 ,Date of Ec Granted : 25 Mar 2022,Non-Coal Mining,UMATARA BUILDING STONE QUARRY,EC Granted
1926,SIA/KA/MIS/201624/2021,SEIAA 42 CON 2021,Karnataka,Bangalore Rural,Hoskote,Date of Submission for TOR: ,Date of Submission for EC: 26 Mar 2021 ,INFRA-2,PRASAD V,Delisted
1927,SIA/KA/MIN/94228/2019,SEIAA 157 MIN 2019,Karnataka,Chikkaballapura,Chikkaballapura,Date of Submission for EC: 08 Feb 2019 ,Date of Ec Granted : 20 Apr 2019,Non-Coal Mining,SHANKAR GANESH,EC Granted
1928,SIA/KA/MIN/94402/2019,SEIAA 118 MIN 2019,Karnataka,Bagalkot,Badami,Date of Submission for EC: 05 Feb 2019 ,Date of Ec Granted : ,Non-Coal Mining,SRI BHARMAPPA D PUJARI,EC Granted
1929,SIA/KA/MIS/131449/2019,SEIAA 162 CON 2019,Karnataka,Bangalore Urban,Anekal,Date of Submission for EC: 14 Dec 2019 ,Date of Ec Granted : 05 Feb 2020,INFRA-2,"M/S. RAJIV GANDHI HOUSING CORPORATION LTD.,",EC Granted - Processed offline
1930,SIA/KA/MIN/782/2015,SEIAA 1001 MIN 2015,Karnataka,Chikmagalur,Tarikere,Date of Submission for EC: 24 Aug 2015 ,Date of Ec Granted : 31 Dec 2015,Non-Coal Mining,SUJATHA,EC Granted
1931,SIA/KA/MIN/1081/2015,SEIAA 1018 MIN 2015,Karnataka,Dakshina Kannada,Mangalore,Date of Submission for EC: 25 Aug 2015 ,Date of Ec Granted : 03 Dec 2015,Non-Coal Mining,DAKSHINA KANNADA DISTRICT SAND MONITORING COMMITTEE,EC Granted
1932,SIA/KA/MIN/35058/2015,SEIAA 1600 MIN 2015,Karnataka,Bangalore Urban,Bangalore South,Date of Submission for TOR: ,Date of Submission for EC: 19 Dec 2015 ,Non-Coal Mining,MS JYOTHI GRANITES,Rejection Letter Granted
1933,SIA/KA/MIN/52338/2016,SEIAA 129 MIN 2016,Karnataka,Dakshina Kannada,Mangalore,Date of Submission for EC: 30 Mar 2016 ,Date of Ec Granted : 11 Apr 2016,Non-Coal Mining,DISTRICT SAND MONITORING COMMITTEE MANGALORE,EC Granted
1934,SIA/KA/MIN/52339/2016,SEIAA 115 MIN 2016,Karnataka,Dakshina Kannada,Mangalore,Date of Submission for EC: 30 Mar 2016 ,Date of Ec Granted : 11 Apr 2016,Non-Coal Mining,DISTRICT SAND MONITORING COMMITTEE MANGALORE,EC Granted
1935,SIA/KA/MIN/30190/2015,SEIAA 988 MIN 2015,Karnataka,Koppal,Koppal,Date of Submission for EC: 19 Aug 2015 ,Date of Ec Granted : 08 Dec 2015,Non-Coal Mining,K RAJASHEKAR STONE CRUSHER,EC Granted
1936,SIA/KA/MIN/190266/2020,SEIAA 457 MIN 2020,Karnataka,Mandya,Mandya,Date of Submission for EC: 28 Dec 2020 ,Date of Ec Granted : 03 Jul 2021,Non-Coal Mining,SMT. NISCHITHA. M.N,EC Granted - Processed offline
1937,SIA/KA/MIN/227682/2021,SEIAA 467 MIN 2021,Karnataka,Chikkaballapura,Chikkaballapura,Date of Submission for EC: 03 Sep 2021 ,Date of Ec Granted : 28 Dec 2021,Non-Coal Mining,SRI. C. RAJAGOPAL,EC Granted
1938,SIA/KA/IND2/52915/2019,SEIAA 32 IND 2019,Karnataka,Ramanagara,Kanakapura,Date of Submission for EC: 29 Apr 2020 ,Date of Ec Granted : 24 Jul 2019,Industrial Projects - 2,MS ACEBRIGHT (INDIA) PHARMA PVT LTD,EC Granted - Processed offline
1939,SIA/KA/MIS/200099/2021,SEIAA 22 CON 2021,Karnataka,Bangalore Urban,Bangalore South,Date of Submission for EC: 25 Feb 2021 ,Date of Ec Granted : 19 Jan 2022,INFRA-2,N.D. DEVELOPERS (P) LTD,EC Granted
1940,SIA/KA/NCP/69978/2017,SEIAA 103 CON 2017,Karnataka,Dakshina Kannada,Mangalore,Date of Submission for EC: 11 Oct 2017 ,Date of Ec Granted : 12 Jan 2018,INFRA-1,IN-GROUP DEVELOPERS,EC Granted
1941,SIA/KA/NCP/70143/2017,SEIAA 98 CON 2017,Karnataka,Bangalore Urban,Bangalore East,Date of Submission for EC: 05 Oct 2017 ,Date of Ec Granted : 09 Jan 2018,INFRA-1,SBR HABITAT LLP,EC Granted
1942,SIA/KA/MIS/112914/2019,,Karnataka,Bangalore Urban,Bangalore East,Date of Submission for TOR: ,Date of Submission for EC: 07 Aug 2019 ,INFRA-2,CASA GRANDE GARDEN CITY BUILDERS PRIVATE LIMITED,WithdrawEC
1943,SIA/KA/NCP/33672/2019,SEIAA 48 CON 2019,,,,Date of Submission for EC: 26 Mar 2019 ,Date of Ec Granted : 11 Jun 2019,INFRA-1,MS BANGALORE BAPTIST HOSPITAL,EC Granted
1944,SIA/KA/MIN/34368/2019,SEIAA 324 MIN 2019,,,,Date of Submission for EC: 07 Apr 2019 ,Date of Ec Granted : 13 Jun 2019,Non-Coal Mining,BASAVEGOWDA,EC Granted
1945,SIA/KA/MIN/167207/2020,SEIAA 291 MIN 2020,Karnataka,Davanagere,Davanagere,Date of Submission for EC: 08 Aug 2020 ,Date of Ec Granted : 04 Sep 2020,Non-Coal Mining,M/S. SHIVAGANGA STONE CRUSHER,EC Granted - Processed offline
1946,SIA/KA/MIS/167410/2020,SEIAA 118 CON 2020,Karnataka,Bangalore Urban,Anekal,Date of Submission for EC: 10 Aug 2020 ,Date of Ec Granted : 04 Sep 2020,INFRA-2,M/S. ARATT ATLANTIS GREENS LLP,EC Granted - Processed offline
1947,SIA/KA/MIN/167629/2020,SEIAA 295 MIN 2020,Karnataka,Koppal,Kushtagi,Date of Submission for EC: 12 Aug 2020 ,Date of Ec Granted : 26 Feb 2021,Non-Coal Mining,PINK GRANITE QUARRY BY SRI.A. RAJA,EC Granted - Processed offline
1948,SIA/KA/IND2/154015/2020,SEIAA 29 IND 2020,Karnataka,Chikkaballapura,Chikkaballapura,Date of Submission for EC: 22 Jun 2020 ,Date of Ec Granted : 07 Aug 2020,Industrial Projects - 2,DYNARX TECHNOLOGY INDIA PVT LTD,EC Granted - Processed offline
1949,SIA/KA/NCP/58848/2016,SEIAA 136 CON 2016,Karnataka,Bangalore Urban,Bangalore East,Date of Submission for EC: 07 Sep 2016 ,Date of Ec Granted : 24 Dec 2016,INFRA-1,MS HI LIFE VENTURES PVT LTD,EC Granted
1950,SIA/KA/NCP/51421/2016,SEIAA 47 CON 2016,Karnataka,Bangalore Urban,Bangalore East,Date of Submission for EC: 10 Mar 2016 ,Date of Ec Granted : 16 Dec 2016,INFRA-1,OCEANUS DWELLINGS PVT LTD,EC Granted
1951,SIA/KA/NCP/59075/2016,,Karnataka,Bangalore Urban,Bangalore South,Date of Submission for TOR: ,Date of Submission for EC: 17 Sep 2016 ,INFRA-1,MS VAISHNAVI INFRASTRUCTURE PVT LTD,Delisted
1952,SIA/KA/MIS/113115/2019,SEIAA 41 CON 2019,Karnataka,Bangalore Urban,Bangalore North,Date of Submission for EC: 01 Aug 2019 ,Date of Ec Granted : 02 Dec 2019,INFRA-2,PURAVANKARA PROJECTS LIMITED,EC Granted - Processed offline
1953,SIA/KA/MIS/116734/2019,SEIAA 132 CON 2019,Karnataka,Bangalore Urban,Bangalore North,Date of Submission for EC: 03 Sep 2019 ,Date of Ec Granted : 27 Feb 2020,INFRA-2,M/S. MAC CHARLES (INDIA ) LTD,EC Granted - Processed offline
1954,SIA/KA/NCP/56317/2016,,Karnataka,Bangalore Urban,Bangalore South,Date of Submission for TOR: ,Date of Submission for EC: 17 Jun 2016 ,INFRA-1,MS SONA HEIGHTS,Delisted
1955,SIA/KA/MIN/52320/2016,SEIAA 122 MIN 2016,Karnataka,Dakshina Kannada,Mangalore,Date of Submission for EC: 29 Mar 2016 ,Date of Ec Granted : 11 Apr 2016,Non-Coal Mining,DISTRICT SAND MONITORING COMMITTEE MANGALORE,EC Granted
1956,SIA/KA/MIN/52324/2016,SEIAA 128 MIN 2016,Karnataka,Dakshina Kannada,Mangalore,Date of Submission for EC: 30 Mar 2016 ,Date of Ec Granted : 11 Apr 2016,Non-Coal Mining,DISTRICT SAND MONITORING COMMITTEE MANGALORE,EC Granted
1957,SIA/KA/NCP/89864/2018,SEIAA 01 CON 2019,Karnataka,Ramanagara,Kanakapura,Date of Submission for EC: 28 Dec 2018 ,Date of Ec Granted : 30 Jan 2019,INFRA-1,MS MAHATMA GANDHI VIDYA PEETHA TRUST,EC Granted
1958,SIA/KA/MIN/469/2015,,Karnataka,Chikmagalur,Tarikere,Date of Submission for TOR: ,Date of Submission for EC: 20 Jul 2015 ,Non-Coal Mining,"District Sand Monitoring Committe, Haveri",Delisted
1959,SIA/KA/MIN/195695/2021,SEIAA 59 MIN 2021,Karnataka,Bijapur,Indi,Date of Submission for EC: 02 Feb 2021 ,Date of Ec Granted : 19 Aug 2021,Non-Coal Mining,SRI. VITTALGOUDA Y. PATIL,EC Granted - Processed offline
1960,SIA/KA/MIN/91333/2019,SEIAA 28 MIN 2019,Karnataka,Chikkaballapura,Chikkaballapura,Date of Submission for TOR: ,Date of Submission for EC: 12 Jan 2019 ,Non-Coal Mining,BUILDING STONE QUARRY OF  MOHAN M,Rejected - Processed offline
1961,SIA/KA/MIN/91359/2019,SEIAA 19 MIN 2019,Karnataka,Chikkaballapura,Chikkaballapura,Date of Submission for EC: 12 Jan 2019 ,Date of Ec Granted : 28 Jun 2021,Non-Coal Mining,MS  VEXCON BLOCKS,EC Granted
1962,SIA/KA/MIN/164845/2020,SEIAA 260 MIN 2020,Karnataka,Tumkur,Tiptur,Date of Submission for EC: 24 Jul 2020 ,Date of Ec Granted : 04 Sep 2020,Non-Coal Mining,M/S. ANUPAMA ENTERPRISES,EC Granted - Processed offline
1963,SIA/KA/MIN/1315/2015,SEIAA 1015 MIN 2015,Karnataka,Bidar,Basavakalyana,Date of Submission for EC: 28 Aug 2015 ,Date of Ec Granted : 10 Dec 2015,Non-Coal Mining,LARSEN N TOUBRO LTD,EC Granted
1964,SIA/KA/MIN/217704/2021,SEIAA 375 MIN 2021,Karnataka,Udupi,Kundapura,Date of Submission for TOR: ,Date of Submission for EC: 10 Aug 2021 ,Non-Coal Mining,KARNATAKA STATE MINERALS  CORPORATION LIMITED,Delisted
1965,SIA/KA/NCP/30042/2015,SEIAA 124 CON 2015,Karnataka,Bangalore Urban,Bangalore North,Date of Submission for EC: 12 Aug 2015 ,Date of Ec Granted : 21 Dec 2015,INFRA-1,UNISHIRE LIFESTYLE DWELLINGS LLP,EC Granted
1966,SIA/KA/NCP/29608/2015,SEIAA 118 CON 2015,Karnataka,Bangalore Urban,Bangalore South,Date of Submission for EC: 28 Jul 2015 ,Date of Ec Granted : 23 Jun 2016,INFRA-1,PURAVANKARA PROJECTS LIMITED,EC Granted
1967,SIA/KA/MIN/148091/2020,SEIAA 123 MIN 2020,Karnataka,Bellary,Hagaribommanahalli,Date of Submission for EC: 09 Mar 2020 ,Date of Ec Granted : 14 Aug 2020,Non-Coal Mining,SRI. R. KOTRESH,EC Granted - Processed offline
1968,SIA/KA/MIN/70657/2017,,Karnataka,Bellary,Hadagalli,Date of Submission for TOR: ,Date of Submission for EC: 30 Oct 2017 ,Non-Coal Mining,SRI B N ITAGI,Delisted
1969,SIA/KA/IND2/2855/2015,SEIAA 28 IND 2015,Karnataka,Kolar,Malur,Date of Submission for TOR: ,Date of Submission for EC: 31 Oct 2017 ,Industrial Projects - 2,ECOF INDUSTRIES PVT LTD,Delisted
1970,SIA/KA/MIN/4230/2015,SEIAA 1448 MIN 2015,Karnataka,Davanagere,Harapanahalli,Date of Submission for EC: 17 Nov 2015 ,Date of Ec Granted : 30 Dec 2015,Non-Coal Mining,DISTRICT SAND MONITORING COMMITTEE,EC Granted
1971,SIA/KA/MIN/4207/2015,SEIAA 1436 MIN 2015,Karnataka,Yadgir,Shahpur,Date of Submission for EC: 16 Nov 2015 ,Date of Ec Granted : 28 Jan 2016,Non-Coal Mining,AHMED HUSSAIN,EC Granted
1972,SIA/KA/MIN/676/2015,SEIAA 947 MIN 2015,Karnataka,Chamarajanagar,Gundlupet,Date of Submission for EC: 11 Aug 2015 ,Date of Ec Granted : 16 Nov 2015,Non-Coal Mining,SRI MILTON JOSEPH PIAS,EC Granted
1973,SIA/KA/NCP/17833/2016,SEIAA 183 CON 2016,Karnataka,Mysore,Mysore,Date of Submission for EC: 25 Nov 2016 ,Date of Ec Granted : 10 Apr 2017,INFRA-1,PUBLIC WORKS DEPARTMENT MYSURU,EC Granted
1974,SIA/KA/MIN/34995/2015,SEIAA 1595 MIN 2015,Karnataka,Ramanagara,Kanakapura,Date of Submission for EC: 18 Dec 2015 ,Date of Ec Granted : 04 Mar 2016,Non-Coal Mining,SRI MATHA GRANITES,EC Granted
1975,SIA/KA/NCP/70226/2017,SEIAA 106 CON 2017,Karnataka,Udupi,Kundapura,Date of Submission for EC: 16 Oct 2017 ,Date of Ec Granted : 29 Dec 2017,INFRA-1,MS M D DEVELOPERS,EC Granted
1976,SIA/KA/IND2/190258/2020,SEIAA 08 IND 2021,Karnataka,Yadgir,Yadgir,Date of Submission for TOR: 24 Aug 2021,Date of Submission for EC: 12 Feb 2021 ,Industrial Projects - 2,N.SRINIVASARAO,Delisted
1977,SIA/KA/MIN/190263/2020,SEIAA 443 MIN 2020,Karnataka,Bangalore Rural,Hoskote,Date of Submission for EC: 28 Dec 2020 ,Date of Ec Granted : 29 Jun 2021,Non-Coal Mining,SRI B.  BABU RAO,EC Granted - Processed offline
1978,SIA/KA/MIN/3161/2015,SEIAA 1273 MIN 2015,Karnataka,Bangalore Urban,Bangalore South,Date of Submission for EC: 15 Oct 2015 ,Date of Ec Granted : 06 Jan 2016,Non-Coal Mining,SRI J YOGASAGAR,EC Granted
1979,SIA/KA/MIS/131449/2019,SEIAA 162 CON 2019,Karnataka,Bangalore Urban,Anekal,Date of Submission for EC: 14 Dec 2019 ,Date of Ec Granted : 05 Feb 2020,INFRA-2,"M/S. RAJIV GANDHI HOUSING CORPORATION LTD.,",EC Granted - Processed offline
1980,SIA/KA/MIN/231025/2021,SEIAA 523 MIN 2021,Karnataka,Kolar,Malur,Date of Submission for EC: 24 Sep 2021 ,Date of Ec Granted : 28 Dec 2021,Non-Coal Mining,M/S. SREE  VENKATESHWARA STONE CRUSHER,EC Granted
1981,SIA/KA/MIN/39616/2016,SEIAA 18 MIN 2016,Karnataka,Raichur,Lingsugur,Date of Submission for EC: 10 Jan 2016 ,Date of Ec Granted : 18 May 2016,Non-Coal Mining,MUDGAL GREY GRANITE QUARRY,EC Granted
1982,SIA/KA/MIN/52326/2016,SEIAA 127 MIN 2016,Karnataka,Dakshina Kannada,Mangalore,Date of Submission for EC: 30 Mar 2016 ,Date of Ec Granted : 11 Apr 2016,Non-Coal Mining,DISTRICT SAND MONITORING COMMITTEE MANGALORE,EC Granted
1983,SIA/KA/MIN/52327/2016,SEIAA 114 MIN 2016,Karnataka,Dakshina Kannada,Mangalore,Date of Submission for EC: 30 Mar 2016 ,Date of Ec Granted : 11 Apr 2016,Non-Coal Mining,DISTRICT SAND MONITORING COMMITTEE MANGALORE,EC Granted
1984,SIA/KA/NCP/63406/2017,SEIAA 47 CON 2017,Karnataka,Bangalore Urban,Bangalore East,Date of Submission for EC: 23 Mar 2017 ,Date of Ec Granted : 27 Apr 2017,INFRA-1,KALYANI TECH PARK PVT LTD,EC Granted
1985,SIA/KA/MIN/43059/2019,SEIAA 689 MIN 2019,Karnataka,Dharwad,Kalghatgi,Date of Submission for EC: 18 Sep 2019 ,Date of Ec Granted : 13 Dec 2019,Non-Coal Mining,UGGINAKERI BUILDING STONE QUARRY,EC Granted - Processed offline
1986,SIA/KA/MIN/43066/2019,SEIAA 690 MIN 2019,Karnataka,Bagalkot,Hungund,Date of Submission for EC: 21 Sep 2019 ,Date of Ec Granted : 21 Aug 2020,Non-Coal Mining,BALAKUNDI PINK GRANITE QUARRY MOHAN D,EC Granted - Processed offline
1987,SIA/KA/MIS/139641/2020,SEIAA 16 CON 2020,Karnataka,Bangalore Urban,Bangalore North,Date of Submission for EC: 30 Jan 2020 ,Date of Ec Granted : 20 Aug 2020,INFRA-2,M/S. SAI KALYAN BUILDERS AND DEVELOPERS PVT. LTD,EC Granted - Processed offline
1988,SIA/KA/NCP/69348/2017,SEIAA 81 CON 2017,Karnataka,Bangalore Urban,Bangalore North,Date of Submission for EC: 30 Oct 2017 ,Date of Ec Granted : 12 Jan 2018,INFRA-1,S V ENTERPRISES,EC Granted
1989,SIA/KA/NCP/69349/2017,SEIAA 82 CON 2017,Karnataka,Bangalore Urban,Bangalore East,Date of Submission for EC: 14 Sep 2017 ,Date of Ec Granted : 05 Feb 2018,INFRA-1,BRIGADE ENTERPRISES LIMITED,EC Granted
1990,SIA/KA/MIN/55182/2016,SEIAA 175 MIN 2016,Karnataka,kalaburagi,Jevargi,Date of Submission for EC: 27 Jun 2016 ,Date of Ec Granted : 22 Sep 2016,Non-Coal Mining,DISTRICT SAND MONITORING COMMITTEE KALABURAGI,EC Granted
1991,SIA/KA/MIN/64205/2017,SEIAA 40 MIN 2017,Karnataka,Davanagere,Honnali,Date of Submission for EC: 22 Sep 2017 ,Date of Ec Granted : 24 Feb 2018,Non-Coal Mining,KOTEHAL SAND BLOCK,EC Granted
1992,SIA/KA/MIN/91862/2019,SEIAA 105 MIN 2019,Karnataka,Chikkaballapura,Chikkaballapura,Date of Submission for EC: 31 Jan 2019 ,Date of Ec Granted : 18 Jul 2019,Non-Coal Mining,SRI. H.V. CHIKKAGARIGAREDDY,EC Granted
1993,SIA/KA/NCP/25719/2018,,Karnataka,Bangalore Urban,Bangalore East,Date of Submission for TOR: ,Date of Submission for EC: 13 Dec 2017 ,INFRA-1,MYSORE PROJECT PRIVATE LIMITED,Delisted
1994,SIA/KA/IND2/163653/2020,,Karnataka,Ramanagara,Kanakapura,Date of Submission for EC: 15 Jul 2020 ,Date of Ec Granted : 05 Sep 2020,Industrial Projects - 2,MS SIDDHI VINAYAKA SPECHEM PRIVATE LIMITED,EC Granted - Processed offline
1995,SIA/KA/MIN/55131/2019,SEIAA 673 MIN 2019,Karnataka,Raichur,Devadurga,Date of Submission for EC: 27 Jul 2020 ,Date of Ec Granted : 03 Sep 2020,Non-Coal Mining,"M/S. HORIZON MINING,",EC Granted - Processed offline
1996,SIA/KA/NCP/93308/2019,SEIAA 19 CON 2019,Karnataka,Bangalore Urban,Bangalore South,Date of Submission for TOR: ,Date of Submission for EC: 29 Jan 2019 ,INFRA-1,MS ESTEEM ALCHEMY,Rejected - Processed offline
1997,SIA/KA/MIN/3102/2015,SEIAA 1379 MIN 2015,Karnataka,kalaburagi,Chitapur,Date of Submission for EC: 04 Nov 2015 ,Date of Ec Granted : 08 Jan 2016,Non-Coal Mining,SIDDRAM REDDY,EC Granted
1998,SIA/KA/MIN/1996/2015,SEIAA 1119 MIN 2015,Karnataka,Bangalore Urban,Bangalore South,Date of Submission for EC: 10 Sep 2015 ,Date of Ec Granted : 01 Jan 2016,Non-Coal Mining,HEMALATHA,EC Granted
1999,SIA/KA/MIS/128060/2019,SEIAA 160 CON 2019,Karnataka,Bangalore Rural,Devanahalli,Date of Submission for EC: 28 Nov 2019 ,Date of Ec Granted : 12 Feb 2020,INFRA-2,M/S. MVN INFRASTRUCTURE PVT. LTD,EC Granted
2000,SIA/KA/MIN/130428/2019,SEIAA 827 MIN 2019,Karnataka,Gadag,Ron,Date of Submission for TOR: 27 Feb 2020,Date of Submission for EC: 09 Dec 2019 ,Non-Coal Mining,"SRI. RAJSHEKAR NAGARAJ KAMPLI,",Delisted
2001,SIA/KA/MIN/149150/2020,SEIAA 131 MIN 2020,Karnataka,Tumkur,Tumkur,Date of Submission for EC: 16 Mar 2020 ,Date of Ec Granted : 12 Aug 2020,Non-Coal Mining,SRI. DILIP KUMAR S.   D,EC Granted - Processed offline
2002,SIA/KA/NCP/60103/2016,SEIAA  167 CON 2016,Karnataka,Bangalore Urban,Bangalore East,Date of Submission for EC: 03 Nov 2016 ,Date of Ec Granted : 07 Apr 2017,INFRA-1,MS HARK PROPERTIES LLP,EC Granted
2003,SIA/KA/MIN/94675/2019,SEIAA 123 MIN 2019,Karnataka,Gadag,Mundargi,Date of Submission for TOR: ,Date of Submission for EC: 06 Feb 2019 ,Non-Coal Mining,ESHWARAPPA,Delisted
2004,SIA/KA/MIN/94683/2019,SEIAA 129 MIN 2019,Karnataka,Bidar,Bhalki,Date of Submission for EC: 06 Feb 2019 ,Date of Ec Granted : 24 Dec 2019,Non-Coal Mining,SRI MALLIKARJUNA M SWAMY,EC Granted - Processed offline
2005,SIA/KA/MIN/31747/1900,,,,,Date of Submission for TOR: ,Date of Submission for EC: 28 Mar 2019 ,Non-Coal Mining,KUKNUR GREY GRANITE QUARRY,Delisted
2006,SIA/KA/MIN/44758/2019,SEIAA 729 MIN 2019,Karnataka,Raichur,Lingsugur,Date of Submission for EC: 15 Oct 2019 ,Date of Ec Granted : 16 Jan 2020,Non-Coal Mining,LAL SAB,EC Granted
2007,SIA/KA/MIN/50041/2016,,Karnataka,Bellary,Hospet,Date of Submission for TOR: ,Date of Submission for EC: 20 Feb 2016 ,Non-Coal Mining,DISTRICT SAND MONITORING COMMITTEE BELLARY,Delisted
2008,SIA/KA/IND2/22338/2018,,Karnataka,Dharwad,Dharwad,Date of Submission for EC: 29 May 2019 ,Date of Ec Granted : 18 Nov 2019,Industrial Projects - 2,SHILPA MEDICARE LIMITED,EC Granted - Processed offline
2009,SIA/KA/IND2/18069/2016,SEIAA 2 IND 2017,Karnataka,Dakshina Kannada,Mangalore,Date of Submission for TOR: ,Date of Submission for EC: 16 Nov 2018 ,Industrial Projects - 2,ANTHEA AROMATICS PVT LTD,Delisted
2010,SIA/KA/NCP/53952/2016,SEIAA 76 CON 2016,Karnataka,Bangalore Urban,Bangalore East,Date of Submission for TOR: ,Date of Submission for EC: 20 May 2016 ,INFRA-1,GOLDEN GATE PROJECTS AND VENTURES LLP,Rejection Letter Granted
2011,SIA/KA/NCP/53979/2016,SEIAA 78 CON 2016,Karnataka,Bangalore Urban,Bangalore East,Date of Submission for EC: 21 May 2016 ,Date of Ec Granted : 02 Sep 2016,INFRA-1,MS ECOLIFE DEVELOPERS,EC Granted
2012,SIA/KA/MIN/1998/2015,SEIAA 1122 MIN 2015,Karnataka,Bangalore Urban,Bangalore South,Date of Submission for EC: 10 Sep 2015 ,Date of Ec Granted : 01 Jan 2016,Non-Coal Mining,HEMALATHA,EC Granted
2013,SIA/KA/MIN/1435/2015,SEIAA 1012 MIN 2015,Karnataka,Bellary,Siruguppa,Date of Submission for EC: 26 Aug 2015 ,Date of Ec Granted : 27 Nov 2015,Non-Coal Mining,YANTRODHARAKA,EC Granted
2014,SIA/KA/MIN/1194/2015,SEIAA 1030 MIN 2015,Karnataka,Ramanagara,Kanakapura,Date of Submission for EC: 27 Aug 2015 ,Date of Ec Granted : 28 Oct 2015,Non-Coal Mining,SHIVASHAKTI ENTERPRISES,EC Granted
2015,SIA/KA/NCP/1460/2015,SEIAA 138 CON 2015,Karnataka,Bangalore Urban,Bangalore East,Date of Submission for EC: 21 Mar 2016 ,Date of Ec Granted : 02 Sep 2016,INFRA-1,BROOKEFIELDS REAL ESTATES AND PROJECTS PRIVATE LIMITED,EC Granted
2016,SIA/KA/MIS/103676/2019,,Karnataka,Bangalore Urban,Bangalore South,Date of Submission for TOR: ,Date of Submission for EC: 03 May 2019 ,INFRA-2,NANDI HOUSING PRIVATE LIMITED,Delisted
2017,SIA/KA/MIN/143080/2020,SEIAA 84 MIN 2020,Karnataka,kalaburagi,Chitapur,Date of Submission for EC: 13 Feb 2020 ,Date of Ec Granted : 06 Aug 2020,Non-Coal Mining,SRI. SUNIL,EC Granted - Processed offline
2018,SIA/KA/MIS/213049/2021,SEIAA 65 CON 2021,Karnataka,Udupi,Udupi,Date of Submission for EC: 27 May 2021 ,Date of Ec Granted : 13 Oct 2021,INFRA-2,M/S. KIRTHI CONSTRUCTION,EC Granted - Processed offline
2019,SIA/KA/MIN/201319/2021,SEIAA 117 MIN 2021,Karnataka,Gadag,Ron,Date of Submission for EC: 03 Mar 2021 ,Date of Ec Granted : 28 Dec 2021,Non-Coal Mining,M/S EESHA SAND MINERS,EC Granted
2020,SIA/KA/MIS/132432/2019,SEIAA 165 CON 2019,Karnataka,Bangalore Urban,Anekal,Date of Submission for EC: 14 Jan 2020 ,Date of Ec Granted : 11 Mar 2020,INFRA-2,M/S. AHAD BUILDERS PRIVATE LTD,EC Granted - Processed offline
2021,SIA/KA/MIN/36551/2015,SEIAA 1628 MIN 2015,Karnataka,Dharwad,Hubli,Date of Submission for EC: 29 Dec 2015 ,Date of Ec Granted : 04 May 2016,Non-Coal Mining,R I CHIKKANAGOWDAR,EC Granted
2022,SIA/KA/MIN/36590/2015,SEIAA 1632 MIN 2015,Karnataka,Dakshina Kannada,Mangalore,Date of Submission for EC: 29 Dec 2015 ,Date of Ec Granted : 26 Apr 2016,Non-Coal Mining,ROBERT LOBO,EC Granted
2023,SIA/KA/MIN/37345/2015,SEIAA 1642 MIN 2015,Karnataka,Bangalore Urban,Bangalore South,Date of Submission for TOR: ,Date of Submission for EC: 31 Dec 2015 ,Non-Coal Mining,K V CRUSHERS,Rejection Letter Granted
