,Sno.,Proposal No.,File No.,Project Name,Company,Proposal Status,Project Type,View
3,4903,SIA/AP/MIN/409760/2022,,Smt Gottimukkala  Malleswari,MALLESWARI GOTTIMUKKALA,WithdrawEC,EC,
4,4904,SIA/AP/MIN/81789/2018,AP VSP MIN 11 2018 736,Sri.B.M.J.Appa Rao,SRI.B.M.J.APPA RAO,Delisted,EC,
5,4905,SIA/AP/MIN/420194/2023,,PADAMATI KAMBHAMPADU II SAND REACH,JAIPRAKASHPOWERVENTURESLIMITED,WithdrawEC,EC,
6,4906,SIA/AP/NCP/75809/2018,AP KRI CON 07 2018 652,Anne Venugopala Krishna Murthy & Others,ANNE VENUGOPALA KRISHNA MURTHY AND OTHERS,EC Granted,EC,
7,4907,SIA/AP/MIN/66147/2017,AP PKM MIN 07 2017 375,"M/s.Maruthi Minerals & Mining Industries, Sy.No.123/1,179,180 & 181/1 ,Thummalacheruvu Village,Tarlupadu mandal,Prakasam District.A.P.",MS MARUTHI MINERALS AND MINING INDUSTRIES,Delisted,EC,
8,4908,SIA/AP/MIN/60672/2016,,Smt. G. N. Usha Reddy -5.9ha,SMT. G. N. USHA REDDY,Delisted,EC,
9,4909,SIA/AP/MIN/94902/2019,AP ANT MIN  02 2019 832,Sri M. Sreekanth Reddy-2.910ha,SRI M. SREEKANTH REDDY,EC Granted,EC,
10,4910,SIA/AP/MIN/446129/2023,AP  PKM MIN 9  2023 5227,M/s DASTAGIRI SWAMY GRANITES,DASTAGIRI SWAMY GRANITES,Under examination of SEIAA after SEAC,EC,
1,4911,SIA/AP/MIN/33103/2015,AP EG 156 MIN 11 2015,BOBBARLANKA-PERAVARAM SAND REACH,DISTRICT PANCHAYAT OFFICE,EC Granted,EC,
2,4912,SIA/AP/INFRA2/414730/2023,AP  KKD CON 1 2023 4875,“AVAASA ONE” Residential Tower Project by AVAASA Realtors Private Limited,AVAASA REALTORS PRIVATE LIMITED,EC Granted,EC,
3,4913,SIA/AP/MIN/32479/2015,AP NLR 241 MIN 10 2015,Ordinary Sand Mine of Nidimusali Reach,DISTRICT PANCHAYAT OFFICER,EC Granted,EC,
