,Sno.,Proposal No.,File No.,Project Name,Company,Proposal Status,Project Type,View
4,95,SIA/WB/MIN/224582/2021,,BALIA BRICK SOIL MINING PROJECT FOR NEW PRASAD BRICK FIELD,NEW PRASAD BRICK FIELD,Delisted,EC,
5,96,SIA/WB/MIS/210967/2021,EN/T-II-1/111/2021,Proposed Residential Complex by Berlia Developers,BERLIA DEVELOPERS,EC Granted,EC,
6,97,SIA/WB/MIS/54310/2019,EN/T-II-1/050/2017,Expansion of “JAGANNATH GUPTA INSTITUTE OF MEDICAL SCIENCES & HOSPITAL” – (A unit of Urmila Devi Jagannath Gupta Charitable Trust) from 350 Beds to 750 Beds,JAGANNATH GUPTA INSTITUTE OF MEDICAL SCIENCES AND HOSPITAL A UNIT OF URMILA DEVI JAGANNATH GUPTA CHARITABLE TRUST,EC Granted,EC,
7,98,SIA/WB/MIN/256733/2022,,JIYATHOL QUARTZ & FELDSPAR MINE,SANJAY MONDAL,Delisted,EC,
8,99,SIA/WB/NCP/63929/2017,EN/T-II-1/034/2017,Proposed New Haj Tower Complex,HOOGLY RIVER BRIDGE COMMISSIONERS,Delisted,EC,
9,100,SIA/WB/MIN/199335/2021,EN/T-II-1/039/2021,Nekramara Sand Block MKSHB - 9 of Kailash Construction (Proprietor - Kumarjit Giri),M/S KAILASH CONSTRUCTION,Delisted,EC,
0,101,SIA/WB/NCP/25831/2017,EN/T-II-1/028/2018,IA/WB/NCP/63814/2017,MAHAKOSH PROPOERTY DEVELOPERS,EC Granted,EC,
1,102,SIA/WB/IND2/67972/2017,,Proposed chemical manufacturing unit for production of Linear Alkyl Benzene Sulphonic Acid (LABSA) and dilute sulphuric acid,M/S SAMRAT MANAGEMENT PRIVATE LIMITED,WithdrawEC,EC,
2,103,SIA/WB/MIS/64302/2017,T-II-1/035/2017,ALTIUS,HARMONY  VINIMAY PVT LTD,Rejection Letter Granted,EC,
3,104,SIA/WB/MIS/103146/2019,EN/T-II-1/037/2019,‘THE 102’ (Proposed B+G+15 Storied Housing Complex),PS VINAYAK COMPLEX LLP,Delisted,EC,
4,105,SIA/WB/NCP/66033/2017,EN/T-II-1/053/2017,"""LAKE BOULEVARD""",M/S. SOUMITA REALTY & INFRASTRUCTURE PVT. LTD.,Delisted,EC,
5,106,SIA/WB/IND2/42446/2018,EN/T-II-1/071/2019,TANDHAN BIOCHEMICALS PRIVATE LIMITED,TANDHAN BIOCHEMICALS PRIVATE LIMITED,EC Granted,EC,
6,107,SIA/WB/MIN/193776/2021,,"M/s Super Brick Field in Mouza – Sripur, Area 4.25 Acres",P & M SOLUTION,Delisted,EC,
7,108,SIA/WB/NCP/71281/2017,EN/T-II-1/085/2017,Residential Complex by Rishinox Buildwell LLP,RISHINOX BUILDWELL LLP,EC Granted,EC,
8,109,SIA/WB/MIN/415072/2023,EN/T-II-1/169/2023,Environmental clearance for proposed river bed sand mining having lease area 1.25 Ha of Katigram Sand Block Dwarka River.,GEE DEE MINING PRIVATE LIMITED,Rejection Letter Granted,EC,
9,110,SIA/WB/MIS/107866/2019,EN/T-II-1/069/2019,Commercial Building for Trading (Business) and other Allied purposes,SRPM HAAT LLP,WithdrawEC,EC,
0,111,SIA/WB/MIN/188839/2020,EN/T-II-1/133/2021,GURU BRICK EARTH,M/S GURU BRICKS,Delisted,EC,
1,112,SIA/WB/MIN/227326/2021,,"Purakonda Sand Mine (Area-4.75 Ha) On Damodar River on Plot No.-445(P). Located at Mouza – Purakonda, P.S.- Barjora, District- Bankura, West Bengal, Over Plot No. 445 (P), J.L. No.- 55.",M/S SHOMUK ENGINEERING & CONSULTANCY SERVICES,Delisted,EC,
2,113,SIA/WB/MIN/231229/2021,,Kotsimul Sand Mine,"KOTSIMUL SAND MINE, MAA TARA BUILDERS",Delisted,EC,
3,114,SIA/WB/MIN/231396/2021,,Gopiballavpur - II Sand Block MGB - 92 of Tanay Maity,TANAY MAITY,Delisted,EC,
4,115,SIA/WB/IND/61389/2019,EN/T-II-1/054/2019,"Expansion Project by Installation of 1 x 8 Ton Induction Furnace with production capacity of 24,960 Tons/Annum at JL No. 22, WBIDC Plasto Steel Park, Village – Kadasole, PO – Ghutgoria, PS – Barjora, District – Bankura, Pin 722202, West Bengal.",SURYA ALLOY INDUSTRIES LIMITED,Delisted,EC,
5,116,SIA/WB/MIS/245576/2021,EN/T-II-1/001/2022,Residential Complex by Nirvana Devcon LLP,NIRVANA DEVCON LLP,EC Granted,EC,
6,117,SIA/WB/MIN/246735/2021,,STONE CRUSHING UNIT OF M/S Mahanty Stone Crushing Unit and Arabinda Mahanty,STONE CRUSHING UNIT OF M/S MAHANTY STONE CRUSHING UNIT AND ARABINDA MAHANTY,Delisted,EC,
7,118,SIA/WB/MIN/264536/2022,,CHAITPUR SAND MINE,KRISHNA AGARWALA,Pending at PP due to eds,EC,
8,119,SIA/WB/MIN/264108/2022,,Dakhsin Gopalpur Sand Mine,GOURI SABOO,Delisted,EC,
9,120,SIA/WB/MIN/264425/2022,,"Excavation of “SAND” on KAROTOWA RIVER for lease area 1.9 Ha (4.6950 Acres) with the total production capacity of Sand- 15200 Cu.M / 536782 Cu.Ft. per annum (1st year) and 12160 Cu.M/ 429426 Cu.Ft. per annum (2nd, 3rd, 4th and 5th year), Mouza– Mehen",MANAB ROY,Delisted,EC,
0,121,SIA/WB/MIN/265291/2022,EN/T-II-1/118/2023,Bakulia Sand Mine,AMRIT VINTRADE PRIVATE LIMITED,Delisted,EC,
1,122,SIA/WB/MIN/415591/2023,EN/T-II-1/173/2023,Bherabheri Sand Mine,GANESH BERMAN,ADS by SEAC,EC,
2,123,SIA/WB/NCP/58229/2016,T-II-1/067/2016,Residential Complex,A AND J MAIN AND CO ENGINEERS PVT LTD,WithdrawEC,EC,
3,124,SIA/WB/NCP/82292/2018,EN/T-II-1/004/2019,Expansion of Residential Complex by Ganesh Tracom Pvt. Ltd. & Others,GANESH TRACOM PVT LTD AND OTHERS,Rejection Letter Granted,EC,
4,125,SIA/WB/NCP/30726/2018,EN/T-II-1/026/2018,Godrej Prakriti,M/s. Godrej Properties Ltd.,EC Granted,EC,
5,126,SIA/WB/MIN/183734/2020,EN/T-II-1/055/2020,River Bed Sand Mining Project on Ajay River of M/s Ganesh Nandy,M/S GANESH NANDY,Delisted,EC,
6,127,SIA/WB/MIN/188022/2020,EN/T-II-1/132/2021,FRIENDS BRICK FIELD,M/S FRIENDS BRICK,Delisted,EC,
7,128,SIA/WB/MIN/232782/2021,,"OWARI BRICK EARTH MINE FOR M/S SONA BRICK FIELD, AREA 3.03 ACRES",M/S SONA BRICK FIELD,Delisted,EC,
8,129,SIA/WB/MIN/125834/2019,,PALSARA BLACK STONE MINE,WEST BENGAL MINERAL DEVELOPMENT AND TRADING CORPORATION LIMITED,Delisted,EC,
9,130,SIA/WB/MIN/172750/2020,EN/T-II-1/068/2020,Sk Sajahan Propitor,SK SAJAHAN PROPITOR,Delisted,EC,
0,131,SIA/WB/IND2/25638/2015,EN/T-II-1/081/2015,"Proposed Storage Tank Terminal of Total Onsite Capacity of 18,496 kL at Budge Budge, District – 24 Parganas (S), West Bengal by M/s IMC Limited",I M C LIMITED,EC Granted,EC,
1,132,SIA/WB/MIS/153699/2020,,Proposed Institutional Project Biswa Bangla BiswaBidyalaya,DEPARTMENT OF HIGHER EDUCATION SCIENCE TECHNOLOGY AND BIO-TECHNOLOGY,Delisted,EC,
2,133,SIA/WB/MIN/180560/2020,EN/T-II-1/041/2020,Gopiballavpur - I Sand Block MGB - 124 of  Ezaharul Hossain,EZAHARUL HOSSAIN,Delisted,EC,
3,134,SIA/WB/MIN/180576/2020,EN/T-II-1/042/2020,Gopiballavpur - I Sand Block MGB - 125 of Sk. Karim.,SK. KARIM,Delisted,EC,
4,135,SIA/WB/MIS/223396/2021,EN/T-II-1/050/2018,Urbana,M/S. BENGAL NRI COMPLEX LTD.,EC Granted,EC,
5,136,SIA/WB/MIN/259432/2022,EN/T-II-1/301/2023,Chakmansur sand mine on Kangshabati river,MR. SITESH DHARA,Rejection Letter Granted,EC,
6,137,SIA/WB/MIN/262092/2022,,Kismatnarajol [Plot No. 1238(P); J.L. No.- 16] sand deposit on Kangshabati River,SUPRIYA SINGH,Pending at PP due to eds,EC,
7,138,SIA/WB/MIN/254529/2022,,Nekmara Sand Mine,BLUEBERRY NIRMAN PRIVATE LIMITED,Delisted,EC,
8,139,SIA/WB/MIN/261813/2022,EN/T-II-1/162/2023,Maheshpur [Plot No. 318 (P); J.L. No.- 100] sand deposit on Kangshabati River,ANUBHA PORIA,Rejection Letter Granted,EC,
9,140,SIA/WB/MIN/166404/2020,EN/T-II-1/034/2020,"Baranda Sand Mine (Area- 0.90 Hectares) on Silabati River on Plot No. 1(P), Mouza-Baranda, P.S-Garhbeta, Dist-Paschim Medinipur.",ATAUR RAHAMAN MONDAL,Delisted,EC,
