,Proposal.No.,File_No,Proposal Name,State,District,Tehsil,Date_1,Date_2,Category,Company,Status,Link,Timeline
1922,SIA/GJ/IND2/19072/2016,SIA/GJ/30904/2017,Pranav Chemicals,Gujarat,Ahmedabad,Ahmedabad City,Date of Submission for EC: 07 Apr 2017 ,Date of Ec Granted : 24 Aug 2017,Industrial Projects - 2,PRANAV CHEMICALS,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Gujarat&pno=SIA/GJ/IND2/19072/2016&pid=34863,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/IND2/19072/2016&type=EC&ID=34863
1923,SIA/GJ/NCP/64234/2017,SIA/GJ/65812/2017,"AMC, EWS, FP. No. 108, T.P.S. NO.110, NIKOL-KATHWADA, NIKOL, ASARWA,  AHMEDABAD 

",Gujarat,Ahmedabad,Ahmadabad City,Date of Submission for EC: 26 Dec 2017 ,Date of Ec Granted : 10 Aug 2018,INFRA-1,MEET ASSOCIATES,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Gujarat&pno=SIA/GJ/NCP/64234/2017&pid=35085,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/NCP/64234/2017&type=EC&ID=35085
1924,SIA/GJ/IND2/2223/2015,SIA/GJ/34110/2017,-1,Gujarat,Ahmedabad,Ahmedabad City,Date of Submission for EC: 23 Sep 2017 ,Date of Ec Granted : 17 Mar 2018,Industrial Projects - 2,ATLAS LIFE SCIENCES,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Gujarat&pno=SIA/GJ/IND2/2223/2015&pid=38680,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/IND2/2223/2015&type=EC&ID=38680
1925,SIA/GJ/MIS/260008/2022,SIA/GJ/43803/2022,Antonia,Gujarat,Surat,Surat City,Date of Submission for EC: 09 Mar 2022 ,Date of Ec Granted : 15 Jul 2022,INFRA-2, SHREE MAA SHAKTI CREATION PRIVATE LIMITED,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Gujarat&pno=SIA/GJ/MIS/260008/2022&pid=200072,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIS/260008/2022&type=EC&ID=200072
1926,SIA/GJ/IND2/278277/2022,SIA/GJ/125907/2022,Application for grant of EC for Onshore Exploration of Oil & Gas from 14 wells in 4 ML Blocks  in Bharuch and Vadodara District.,Gujarat,Bharuch,Jambusar,Date of Submission for EC: 07 Jul 2022 ,Date of Ec Granted : 04 Nov 2022,Industrial Projects - 2, OIL AND NATURAL GAS CORPORATION LIMITED,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Gujarat&pno=SIA/GJ/IND2/278277/2022&pid=204628,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/IND2/278277/2022&type=EC&ID=204628
1927,SIA/GJ/NCP/59933/2016,SIA/GJ/103510/2016,"ANAMOL LIFE STYLE
RESIDENTIAL CUM COMMERCIAL BUILDING
S. No. 206, O.P. NO. 129, F.P. NO. 129 OF D.T.P.S. NO.  241,  NANA CHILODA, GANDHINAGAR , GUJARAT
",Gujarat,Gandhinagar,Gandhinagar,Date of Submission for EC: 25 Oct 2016 ,Date of Ec Granted : 01 May 2017,INFRA-1,JAYESH PATEL ASSOCIATES,EC Granted - Processed offline,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Gujarat&pno=SIA/GJ/NCP/59933/2016&pid=32366,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/NCP/59933/2016&type=EC&ID=32366
1928,SIA/GJ/IND2/6399/2015,SIA/GJ/105311/2016,-1,Gujarat,Bharuch,Jhagadia,Date of Submission for EC: 08 Nov 2016 ,Date of Ec Granted : 23 Dec 2015,Industrial Projects - 2,PRANSHAV HEALTH CARE,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Gujarat&pno=SIA/GJ/IND2/6399/2015&pid=32443,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/IND2/6399/2015&type=EC&ID=32443
1929,SIA/GJ/IND3/70169/2019,SIA/GJ/251012/2021,Proposed Expansion Project of  Synthetic Organic Chemicals Manufacturing  by Dutt Chemicals,Gujarat,Ahmedabad,Daskroi,Date of Submission for EC: 21 Jan 2022 ,Date of Ec Granted : 10 Oct 2022,Industrial Projects - 3,DUTT CHEMICAL,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Gujarat&pno=SIA/GJ/IND3/70169/2019&pid=195064,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/IND3/70169/2019&type=EC&ID=195064
1930,SIA/GJ/IND3/241749/2021,SIA/GJ/232312/2021,Proposed Bulk Drugs & Drug Intermediates Manfacturing Unit - Devanil Life Sciences,Gujarat,Bharuch,Vagra,Date of Submission for EC: 30 Dec 2021 ,Date of Ec Granted : 01 Jun 2022,Industrial Projects - 3,DEVANIL LIFE SCIENCES,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Gujarat&pno=SIA/GJ/IND3/241749/2021&pid=194070,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/IND3/241749/2021&type=EC&ID=194070
1931,SIA/GJ/IND3/437428/2023,SIA/GJ/IND/113907/2023,"Proposed Active Pharmaceutical Ingredient (API) manufacturing unit of M/s. Depth Medicare at Sihor GIDC, Gujarat",Gujarat,,,Date of Submission for TOR: ,Date of Submission for EC: 02 Sep 2023 ,Industrial Projects - 3, DEPTH MEDICARE,Awaiting EC,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Gujarat&pno=SIA/GJ/IND3/437428/2023&pid=223092,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/IND3/437428/2023&type=EC&ID=223092
1932,SIA/GJ/IND3/435824/2023,SIA/GJ/IND/99007/2023,Ester India,Gujarat,,,Date of Submission for TOR: ,Date of Submission for EC: 08 Jul 2023 ,Industrial Projects - 3, ESTER INDIA,Under examination of SEIAA after SEAC,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Gujarat&pno=SIA/GJ/IND3/435824/2023&pid=222461,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/IND3/435824/2023&type=EC&ID=222461
1933,SIA/GJ/MIN/56825/2016,,"NEW ORDINARY SAND QUARRY LEASE PROJECT @ SR.NO-64 - SABARAMATI RIVER LAGU NADI PATT - 3.00.00
HA. AT-RAJPAR, TA/DIST-GANDHINAGAR",Gujarat,Gandhinagar,Gandhinagar,Date of Submission for TOR: ,Date of Submission for EC: 29 Jun 2016 ,Non-Coal Mining,VALINATH MAJUR AND KAMDAR SAHKARI MANDALI LTD,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Gujarat&pno=SIA/GJ/MIN/56825/2016&pid=22957,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/56825/2016&type=EC&ID=22957
1934,SIA/GJ/NCP/59200/2016,SIA/GJ/95809/2016,"SHIV INFRA SPACE
FP NO 31 TPS NO 34 JAGATPUR  
AHMEDABAD CITY WEST GUJARAT
",Gujarat,Ahmedabad,Ahmedabad City,Date of Submission for EC: 22 Sep 2016 ,Date of Ec Granted : 03 Feb 2017,INFRA-1,JAYESH PATEL ASSOCIATES,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Gujarat&pno=SIA/GJ/NCP/59200/2016&pid=31776,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/NCP/59200/2016&type=EC&ID=31776
1935,SIA/GJ/MIN/60275/2016,,GIRISHBHAI DAHYABHAI OAD,Gujarat,Tapi,Songadh,Date of Submission for TOR: ,Date of Submission for EC: 09 Nov 2016 ,Non-Coal Mining,OAD GIRISHBHAI D,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Gujarat&pno=SIA/GJ/MIN/60275/2016&pid=32602,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/60275/2016&type=EC&ID=32602
1936,SIA/GJ/IND3/247361/2021,SIA/GJ/260912/2021,SIGMA LIFE SCIENCE,Gujarat,Bharuch,Anklesvar,Date of Submission for EC: 24 Dec 2021 ,Date of Ec Granted : 01 Jun 2022,Industrial Projects - 3,SIGMA LIFE SCIENCE,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Gujarat&pno=SIA/GJ/IND3/247361/2021&pid=195633,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/IND3/247361/2021&type=EC&ID=195633
1937,SIA/GJ/IND3/249272/2021,SIA/GJ/277012/2021,Expansion of Synthetic Organic Chemicals only for area addition(Active Pharmaceuticals Ingredients),Gujarat,Ahmedabad,Bavla,Date of Submission for TOR: ,Date of Submission for EC: 31 Dec 2021 ,Industrial Projects - 3,NB HEALTH CARE PVT. LTD.,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Gujarat&pno=SIA/GJ/IND3/249272/2021&pid=196245,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/IND3/249272/2021&type=EC&ID=196245
1938,SIA/GJ/MIS/288771/2022,SIA/GJ/151008/2022,Aam Baag Two,Gujarat,Gandhinagar,Gandhinagar,Date of Submission for EC: 18 Aug 2022 ,Date of Ec Granted : 16 Dec 2022,INFRA-2, SHREENATH BUILDCON,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Gujarat&pno=SIA/GJ/MIS/288771/2022&pid=210190,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIS/288771/2022&type=EC&ID=210190
1939,SIA/GJ/MIS/288497/2022,SIA/GJ/147608/2022,HR Eliseo,Gujarat,Ahmedabad,Sanand,Date of Submission for EC: 13 Aug 2022 ,Date of Ec Granted : 01 Feb 2023,INFRA-2, HR SPACECON LLP,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Gujarat&pno=SIA/GJ/MIS/288497/2022&pid=210124,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIS/288497/2022&type=EC&ID=210124
1940,SIA/GJ/MIN/30210/2015,SIA/GJ/167312/2015,Building Lime Stone Mine of Kaushikbhai Ramjibhai Thakkar,Gujarat,Junagarh,Malia,Date of Submission for TOR: ,Date of Submission for EC: 22 Dec 2015 ,Non-Coal Mining,BUILDING LIME STONE MINE OF KAUSHIKBHAI RAMJIBHAI THAKKAR,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Gujarat&pno=SIA/GJ/MIN/30210/2015&pid=456,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/30210/2015&type=EC&ID=456
1941,SIA/GJ/MIN/48087/2016,,agariya ismail kasam,Gujarat,kutch,Mundra,Date of Submission for TOR: ,Date of Submission for EC: 05 Feb 2016 ,Non-Coal Mining,SHIV ENTERPRISE,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Gujarat&pno=SIA/GJ/MIN/48087/2016&pid=11927,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/48087/2016&type=EC&ID=11927
1942,SIA/GJ/IND2/152953/2020,SIA/GJ/146509/2020,Zaffre Synthesis LLP,Gujarat,Anand,Khambhat,Date of Submission for EC: 04 Nov 2020 ,Date of Ec Granted : 18 Apr 2022,Industrial Projects - 2,ZAFFRE SYNTHESIS LLP,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Gujarat&pno=SIA/GJ/IND2/152953/2020&pid=104708,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/IND2/152953/2020&type=EC&ID=104708
1943,SIA/GJ/NCP/2619/2015,SIA/GJ/64110/2015,Orabell Bunglows,Gujarat,Surat,Kamrej,Date of Submission for EC: 30 Sep 2015 ,Date of Ec Granted : 27 May 2016,INFRA-1,S B Power,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Gujarat&pno=SIA/GJ/NCP/2619/2015&pid=20358,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/NCP/2619/2015&type=EC&ID=20358
1944,SIA/GJ/NCP/94428/2019,SIA/GJ/19202/2019,Residential and commercial Project by Western Infra,Gujarat,Ahmedabad,Ahmedabad City,Date of Submission for EC: 05 Feb 2019 ,Date of Ec Granted : 24 May 2019,INFRA-1,PROPOSED RESIDENTIAL AND COMMERCIAL PROJECT BY WESTERN INFRA,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Gujarat&pno=SIA/GJ/NCP/94428/2019&pid=52614,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/NCP/94428/2019&type=EC&ID=52614
1945,SIA/GJ/MIS/274970/2022,SIA/GJ/95305/2022,Swati Symphony,Gujarat,Ahmedabad,Ahmedabad City,Date of Submission for EC: 26 May 2022 ,Date of Ec Granted : 16 Oct 2022,INFRA-2, SWATISANDHYA PROCON LLP,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Gujarat&pno=SIA/GJ/MIS/274970/2022&pid=203842,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIS/274970/2022&type=EC&ID=203842
1946,SIA/GJ/MIN/274764/2022,SIA/GJ/95105/2022,Shri Vijaybhai Laxmanbhai Oad,Gujarat,Navsari,Jalalpore,Date of Submission for TOR: ,Date of Submission for EC: 25 May 2022 ,Non-Coal Mining,SHRI VIJAYBHAI LAXMANBHAI OAD,For further consideration(SEAC),https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Gujarat&pno=SIA/GJ/MIN/274764/2022&pid=203796,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/274764/2022&type=EC&ID=203796
1947,SIA/GJ/MIN/57113/2016,,Marble Mining project,Gujarat,Banaskantha,Danta,Date of Submission for TOR: ,Date of Submission for EC: 05 Jul 2016 ,Non-Coal Mining,BALAJI MARBLE,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Gujarat&pno=SIA/GJ/MIN/57113/2016&pid=23198,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/57113/2016&type=EC&ID=23198
1948,SIA/GJ/IND2/16804/2015,SIA/GJ/84807/2016,M/s. Gokul Agro Resources Ltd.,Gujarat,kutch,Anjar,Date of Submission for EC: 20 Jul 2016 ,Date of Ec Granted : 13 Jan 2017,Industrial Projects - 2,GOKUL AGRO RESOURCES LTD,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Gujarat&pno=SIA/GJ/IND2/16804/2015&pid=23650,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/IND2/16804/2015&type=EC&ID=23650
1949,SIA/GJ/NCP/72134/2018,,"NILA INFRASTRUCTURES LTD 
S. NO. 2, F.P. 223/P+221/P, T.P. 8, ASARWA, AHMEDABAD, GUJARAT-380 010
",Gujarat,Ahmedabad,Ahmedabad City,Date of Submission for TOR: ,Date of Submission for EC: 16 Apr 2018 ,INFRA-1,NILA INFRASTRUCTURE,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Gujarat&pno=SIA/GJ/NCP/72134/2018&pid=41954,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/NCP/72134/2018&type=EC&ID=41954
1950,SIA/GJ/MIN/50797/2016,,naresh hanubhai solanki,Gujarat,Rajkot,Jasdan,Date of Submission for TOR: ,Date of Submission for EC: 29 Feb 2016 ,Non-Coal Mining,NAGABHAI BHAYABHAI NANDANIYA,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Gujarat&pno=SIA/GJ/MIN/50797/2016&pid=14581,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/50797/2016&type=EC&ID=14581
1951,SIA/GJ/IND2/56062/2016,,Zydus Corporate House,Gujarat,Gandhinagar,Gandhinagar,Date of Submission for TOR: ,Date of Submission for EC: 13 Jun 2016 ,Industrial Projects - 2,ZYDUS CORPORATE HOUSE,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Gujarat&pno=SIA/GJ/IND2/56062/2016&pid=22244,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/IND2/56062/2016&type=EC&ID=22244
1952,SIA/GJ/NCP/47926/2016,SIA/GJ/49002/2016,RIVER PALACE,Gujarat,Tapi,Vyara,Date of Submission for TOR: ,Date of Submission for EC: 05 Feb 2016 ,INFRA-1,RIVER PALACE,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Gujarat&pno=SIA/GJ/NCP/47926/2016&pid=11770,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/NCP/47926/2016&type=EC&ID=11770
1953,SIA/GJ/MIN/47953/2016,,Sohanbhai Chitubhai Vasava,Gujarat,Bharuch,Jhagadia,Date of Submission for TOR: ,Date of Submission for EC: 04 Feb 2016 ,Non-Coal Mining,VASAVA SOHANBHAI CHITUBHAI,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Gujarat&pno=SIA/GJ/MIN/47953/2016&pid=11797,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/47953/2016&type=EC&ID=11797
1954,SIA/GJ/IND2/38075/2018,SIA/GJ/78407/2019,Vaidik Industries,Gujarat,Bharuch,Vagra,Date of Submission for EC: 22 Jun 2019 ,Date of Ec Granted : 04 Nov 2019,Industrial Projects - 2,VAIDIK INDUSTRIES,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Gujarat&pno=SIA/GJ/IND2/38075/2018&pid=56874,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/IND2/38075/2018&type=EC&ID=56874
1955,SIA/GJ/IND2/175204/2020,SIA/GJ/165709/2020,M/s. Chemox Pharma Pvt. Ltd.,Gujarat,Bharuch,Vagra,Date of Submission for EC: 25 Sep 2020 ,Date of Ec Granted : 02 Jul 2021,Industrial Projects - 2,M/S. CHEMOX PHARMA PVT. LTD.,EC Granted - Processed offline,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Gujarat&pno=SIA/GJ/IND2/175204/2020&pid=132911,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/IND2/175204/2020&type=EC&ID=132911
1956,SIA/GJ/IND3/416191/2023,SIA/GJ/IND/19902/2023,Maheshraj Chemicals Pvt. Ltd.,Gujarat,,,Date of Submission for TOR: ,Date of Submission for EC: 11 Apr 2023 ,Industrial Projects - 3, MAHESHRAJ CHEMICALS PVT LTD,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Gujarat&pno=SIA/GJ/IND3/416191/2023&pid=216029,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/IND3/416191/2023&type=EC&ID=216029
1957,SIA/GJ/IND2/158541/2020,SIA/GJ/79606/2020,Shri Navkar Industries (API - Bulk Drugs & Its Intermediates Manufacturing Unit),Gujarat,Bharuch,Anklesvar,Date of Submission for EC: 18 Jun 2020 ,Date of Ec Granted : 03 Dec 2020,Industrial Projects - 2,SHRI NAVKAR INDUSTRIES,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Gujarat&pno=SIA/GJ/IND2/158541/2020&pid=113048,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/IND2/158541/2020&type=EC&ID=113048
1958,SIA/GJ/IND2/170378/2020,SIA/GJ/133709/2020,ADEN PHARMACEUTICALS PVT LTD,Gujarat,Vadodara,Padra,Date of Submission for TOR: ,Date of Submission for EC: 16 Jan 2021 ,Industrial Projects - 2,ADEN PHARMACEUTICALS PVT LTD,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Gujarat&pno=SIA/GJ/IND2/170378/2020&pid=125645,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/IND2/170378/2020&type=EC&ID=125645
1959,SIA/GJ/IND2/173480/2020,SIA/GJ/154009/2020,M/s. Mangalam Drugs and Organics Limited (Unit-II),Gujarat,Valsad,Pardi,Date of Submission for EC: 19 Sep 2020 ,Date of Ec Granted : 02 Jul 2021,Industrial Projects - 2,MANGALAM DRUGS & ORGANICS LIMITED UNIT-2,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Gujarat&pno=SIA/GJ/IND2/173480/2020&pid=130452,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/IND2/173480/2020&type=EC&ID=130452
1960,SIA/GJ/IND2/176591/2020,SIA/GJ/177709/2020,M/s. Mahesh Industries (API-Bulk Drug and Drug Intermediates),Gujarat,Bharuch,Anklesvar,Date of Submission for EC: 30 Sep 2020 ,Date of Ec Granted : 16 Mar 2022,Industrial Projects - 2,MAHESH INDUSTRIES,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Gujarat&pno=SIA/GJ/IND2/176591/2020&pid=135379,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/IND2/176591/2020&type=EC&ID=135379
1961,SIA/GJ/IND2/23277/2018,SIA/GJ/23402/2019,Phillips Carbon Black Limited,Gujarat,Bharuch,Bharuch,Date of Submission for EC: 12 Feb 2019 ,Date of Ec Granted : 04 May 2019,Industrial Projects - 2,PHILLIPS CARBON BLACK LIMITED,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Gujarat&pno=SIA/GJ/IND2/23277/2018&pid=52924,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/IND2/23277/2018&type=EC&ID=52924
1962,SIA/GJ/MIS/111906/2019,,Proposed Residential Building,Gujarat,Rajkot,Rajkot,Date of Submission for TOR: ,Date of Submission for EC: 19 Sep 2019 ,INFRA-2,SELENIUM INFRASTRUCTURE PVT LTD,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Gujarat&pno=SIA/GJ/MIS/111906/2019&pid=58629,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIS/111906/2019&type=EC&ID=58629
1963,SIA/GJ/MIN/52248/2016,,Hingora Mamadhusen Pirmamad,Gujarat,kutch,Abdasa,Date of Submission for TOR: ,Date of Submission for EC: 29 Mar 2016 ,Non-Coal Mining,ALTAF MEMON,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Gujarat&pno=SIA/GJ/MIN/52248/2016&pid=15906,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/52248/2016&type=EC&ID=15906
1964,SIA/GJ/MIN/49195/2016,,"EXISTING MINOR MINERAL ORDINARY SAND
MINING LEASE PROJECT @ SR.NO - 142,143 ON PURNA RIVER BED - 1.48.00",Gujarat,Navsari,Navsari,Date of Submission for TOR: ,Date of Submission for EC: 13 Feb 2016 ,Non-Coal Mining,PRAVINBHAI V. PATEL,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Gujarat&pno=SIA/GJ/MIN/49195/2016&pid=12998,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/49195/2016&type=EC&ID=12998
1965,SIA/GJ/MIN/80455/2020,SIA/GJ/164309/2022,Shri HetakumarDineshbhai Patel Ordinary Sand and Gravel Block D,Gujarat,Vadodara,Savli,Date of Submission for EC: 14 Sep 2022 ,Date of Ec Granted : 01 Aug 2023,Non-Coal Mining,AKSHAR TRADING,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Gujarat&pno=SIA/GJ/MIN/80455/2020&pid=208781,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/80455/2020&type=EC&ID=208781
1966,SIA/GJ/NCP/68326/2017,SIA/GJ/30009/2017,Twin Tower ,Gujarat,Surat,Surat City,Date of Submission for EC: 10 Sep 2017 ,Date of Ec Granted : 22 Feb 2018,INFRA-1,BLUE BIRD FINSTOCK PVT LTD,EC Granted - Processed offline,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Gujarat&pno=SIA/GJ/NCP/68326/2017&pid=38447,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/NCP/68326/2017&type=EC&ID=38447
1967,SIA/GJ/MIN/424602/2023,SIA/GJ/68405/2023,"Proposed River bed Ordinary Sand Mining of “Vadadli Ordinary Sand Block-A (Riverbed Sand Mine Lease Area: 2.50.00 Ha) at Village: Vadali, Taluka: Sankheda, District: Chhotaudepur, State: Gujarat.",Gujarat,,,Date of Submission for TOR: ,Date of Submission for EC: 03 Apr 2023 ,Non-Coal Mining,MENDPARA SANJAYBHAI D,Deferred by SEAC,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Gujarat&pno=SIA/GJ/MIN/424602/2023&pid=218352,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/424602/2023&type=EC&ID=218352
1968,SIA/GJ/MIS/246586/2021,SIA/GJ/251212/2021,Classic Highland,Gujarat,Ahmedabad,Ahmadabad City,Date of Submission for EC: 21 Dec 2021 ,Date of Ec Granted : 02 Jul 2022,INFRA-2, CLASSIC BUILD PROJECTS PRIVATE LIMITED,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Gujarat&pno=SIA/GJ/MIS/246586/2021&pid=195411,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIS/246586/2021&type=EC&ID=195411
1969,SIA/GJ/IND2/30905/2019,,Shree Ram Industries,Gujarat,Bharuch,Anklesvar,Date of Submission for TOR: ,Date of Submission for EC: 27 Jul 2019 ,Industrial Projects - 2,SHREE RAM INDUSTRIES,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Gujarat&pno=SIA/GJ/IND2/30905/2019&pid=58838,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/IND2/30905/2019&type=EC&ID=58838
1970,SIA/GJ/MIN/71516/2019,SIA/GJ/18501/2022,"Shri Kalyanji Shamji Patariya, Q.L.No. 12101",Gujarat,kutch,Mandvi,Date of Submission for EC: 28 Jan 2022 ,Date of Ec Granted : 19 May 2022,Non-Coal Mining,KALYANJI SHAMJI PATARIYA,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Gujarat&pno=SIA/GJ/MIN/71516/2019&pid=198449,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/71516/2019&type=EC&ID=198449
