,Proposal.No.,File_No,Proposal Name,State,District,Tehsil,Date_1,Date_2,Category,Company,Status,Link,Timeline
725,SIA/HR/MIN/431756/2023,SEIAA/HR/2023/314,"Proposed Sand Mining project at Villages Jarauli, Nabipur, Khirajpur and Mohamadpur, Tehsil: Karnal, District: Karnal, State : Haryana (Mining lease area:  76.90 ha ) by M/s Tripta projects and Infrastructure through Gurpreet Singh Sabharwal ",Haryana,,,Date of Submission for TOR: ,Date of Submission for EC: 01 Jun 2023 ,Non-Coal Mining,MOHIT GOYAL,,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Haryana&pno=SIA/HR/MIN/431756/2023&pid=220733,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIN/431756/2023&type=EC&ID=220733
726,SIA/HR/MIS/236901/2021,SEIAA/HR/2021/475,"Warehouse (Non-Agro Produce) Project at village- Bhora Kalan, Tehsil-Pataudi, Dist. Gurugram, Haryana by Sh. Raj Kumar & Others",Haryana,Gurgaon,Pataudi,Date of Submission for EC: 20 Nov 2021 ,Date of Ec Granted : 06 Jan 2022,INFRA-2,SH RAJ KUMAR & OTHERS,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Haryana&pno=SIA/HR/MIS/236901/2021&pid=192870,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/236901/2021&type=EC&ID=192870
727,SIA/HR/MIS/261858/2022,SEIAA/HR/2022/137,"Proposed Affordable Plotted Colony under Deen Dayal Jan Awas Yojna (DDJAY) 2016 of 5.00 Acres in the revenue estate of village-Maidawas, Sector-65, Gurugram, Haryana by M/s Countryside Properties Pvt. Ltd.",Haryana,Gurgaon,Gurgaon,Date of Submission for EC: 15 Mar 2022 ,Date of Ec Granted : 25 Jun 2022,INFRA-2, COUNTRY SIDE PROPERTIES PRIVATE LIMITED,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Haryana&pno=SIA/HR/MIS/261858/2022&pid=200531,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/261858/2022&type=EC&ID=200531
728,SIA/HR/MIS/73771/2020,SEIAA/HR/2022/148,"Amalgamation of EC of Multi Level Car Paring and Commercial Building on 32.36 acres (DLF Downtown Gurugram), Sector-25A, Gurugram",Haryana,Gurgaon,Gurgaon,Date of Submission for TOR: ,Date of Submission for EC: 01 Apr 2022 ,INFRA-2, DLF LIMITED,Rejection Letter Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Haryana&pno=SIA/HR/MIS/73771/2020&pid=200583,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/73771/2020&type=EC&ID=200583
729,SIA/HR/INFRA2/438492/2023,SEIAA/HR/2023/388,Hospital Project namely “Veda Hospital” by M/s Lalit Mohan Bansal ,Haryana,,,Date of Submission for EC: 01 Aug 2023 ,Date of Ec Granted : 18 Sep 2023,INFRA-2, LALIT MOHAN BANSAL,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Haryana&pno=SIA/HR/INFRA2/438492/2023&pid=223457,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/INFRA2/438492/2023&type=EC&ID=223457
730,SIA/HR/INFRA2/445261/2023,SEIAA/HR/2023/409,Mix Land Use Colony Project by M/s Ganga Global Homes Pvt. Ltd.,Haryana,,,Date of Submission for TOR: ,Date of Submission for EC: 21 Sep 2023 ,INFRA-2, GANGA GLOBAL HOMES PRIVATE LIMITED,Under examination of SEIAA after SEAC,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Haryana&pno=SIA/HR/INFRA2/445261/2023&pid=225449,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/INFRA2/445261/2023&type=EC&ID=225449
731,SIA/HR/MIS/31303/2019,,Expansion of warehouse for storage of non agriculture produce(logistics) by M/s Gokaldas Warehousing Corporation,Haryana,Panchkula,Panchkula,Date of Submission for TOR: ,Date of Submission for EC: 26 Sep 2018 ,INFRA-2,GOKALDAS WAREHOUSING CORPORATION,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Haryana&pno=SIA/HR/MIS/31303/2019&pid=52978,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/31303/2019&type=EC&ID=52978
732,SIA/HR/NCP/21283/2017,SEIAA/HR/17/322 dated 27.03.2017,,Haryana,Panchkula,Panchkula,Date of Submission for EC: 07 Dec 2017 ,Date of Ec Granted : 06 Jun 2018,INFRA-1,KAISER LIFE,EC Granted - Processed offline,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Haryana&pno=SIA/HR/NCP/21283/2017&pid=40620,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/NCP/21283/2017&type=EC&ID=40620
733,SIA/HR/NCP/62353/2017,SEIAA/HR/17/317 dated 16.02.2017,Revision & Expansion of Industrial/Logistics/Assembling Park,Haryana,Jhajjar,Jhajjar,Date of Submission for EC: 07 Feb 2017 ,Date of Ec Granted : 29 Jun 2017,INFRA-1,HCY INDUSTRIAL PARKS PVT. LTD.,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Haryana&pno=SIA/HR/NCP/62353/2017&pid=34039,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/NCP/62353/2017&type=EC&ID=34039
734,SIA/HR/NCP/75599/2018,SEIAA/HR/18/ 430 dated 05.07.2018,"Setting up of Commercial complex
At- village- Badshahpur, Sector-69, Gurgaon, Haryana
by Sirur Developers LLP (Formerly known as Sirur
Developers Pvt. Ltd.)",Haryana,Gurgaon,Gurgaon,Date of Submission for EC: 27 Jun 2018 ,Date of Ec Granted : 20 Aug 2018,INFRA-1,SIRUR DEVELOPERS LLP,EC Granted - Processed offline,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Haryana&pno=SIA/HR/NCP/75599/2018&pid=44668,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/NCP/75599/2018&type=EC&ID=44668
735,SIA/HR/MIS/161088/2020,SEIAA/HR/2020/290 hard copy to be submitted,"Expansion of Affordable Group Housing located at Village-Kadarpur, Sector-63A, Gurugram, Haryana",Haryana,Gurgaon,Gurgaon,Date of Submission for TOR: ,Date of Submission for EC: 28 Jun 2021 ,INFRA-2,SIGNATURE GLOBAL (INDIA) PVT LTD,Rejection Letter Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Haryana&pno=SIA/HR/MIS/161088/2020&pid=115490,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/161088/2020&type=EC&ID=115490
736,SIA/HR/NCP/41484/2015,SEIAA/HR/19/195 hard copy has t o submit. TOR was ,"Industrial Estate Phase- III (Industrial Model Township), Tehsil Sampla, Rohtak, Haryana by M/s HSIIDC",Haryana,Rohtak,Rohtak,Date of Submission for EC: 22 Aug 2019 ,Date of Ec Granted : 13 Jul 2021,INFRA-1,HSIIDC,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Haryana&pno=SIA/HR/NCP/41484/2015&pid=62646,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/NCP/41484/2015&type=EC&ID=62646
737,SIA/HR/MIS/72534/2022,SEIAA/HR/2022/197,"Expansion of Proposed Mixed Land Use Colony (70% Residential and 30% Commercial) on the land  measuring 14.4125 Acres in Revenue Estate of village Maidawas and Badshahpur, Sector 65 of GMUC, Gurugram",Haryana,Gurgaon,Gurgaon,Date of Submission for EC: 31 May 2022 ,Date of Ec Granted : 17 Nov 2022,INFRA-2,M/S MANGALAM MULTIPLEX PVT. LTD.,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Haryana&pno=SIA/HR/MIS/72534/2022&pid=204004,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/72534/2022&type=EC&ID=204004
738,SIA/HR/MIS/102560/2019,SEIAA/HR/19/47,"Proposed Affordable Group Housing Colony at Village Palra, Sector- 70A, Gurugram, Haryana by M/s Pyramid Infratech Pvt. Ltd.",Haryana,Gurgaon,Gurgaon,Date of Submission for EC: 17 Apr 2019 ,Date of Ec Granted : 30 Aug 2019,INFRA-2,PYRAMID INFRATECH PRIVATE LIMITED,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Haryana&pno=SIA/HR/MIS/102560/2019&pid=54879,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/102560/2019&type=EC&ID=54879
739,SIA/HR/MIS/102694/2019,SEIAA/HR/19/138 hard copy to be submitted,Proposed Affordable Group Housing Colony,Haryana,Gurgaon,Gurgaon,Date of Submission for EC: 18 Apr 2019 ,Date of Ec Granted : 10 Oct 2019,INFRA-2,PYRAMID INFRATECH PRIVATE LIMITED,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Haryana&pno=SIA/HR/MIS/102694/2019&pid=54912,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/102694/2019&type=EC&ID=54912
740,SIA/HR/MIS/198568/2021,SEIAA/HR/2021/371 hard copy to be submitted,"Revision & Expansion of Affordable Group Housing Colony located at Sector 104, Gurugram Manesar Urban Complex District Gurugram, Haryana by M/s Perfect Buildwell Pvt. Ltd.",Haryana,Gurgaon,Gurgaon,Date of Submission for EC: 09 Mar 2021 ,Date of Ec Granted : 17 Nov 2021,INFRA-2,PERFECT BUILDWELL PRIVATE LIMITED,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Haryana&pno=SIA/HR/MIS/198568/2021&pid=164402,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/198568/2021&type=EC&ID=164402
