,Proposal.No.,File_No,Proposal Name,State,District,Tehsil,Date_1,Date_2,Category,Company,Status,Link,Timeline
0,SIA/MP/MIN/40128/2019,6773/2020,LAKHNI FLAG STONE QUARRY,Madhya Pradesh,Damoh,Jabera,Date of Submission for EC: 07 Aug 2019 ,Date of Ec Granted : 20 May 2020,Non-Coal Mining,LAKHNI FLAG STONE QUARRY,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Madhya%20Pradesh&pno=SIA/MP/MIN/40128/2019&pid=58853,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/40128/2019&type=EC&ID=58853
1,SIA/MP/MIN/40913/2019,,"DHANELA STONE (GITTY) QUARRY  Khasra No. 3001, 3002, 3000 & 3190",Madhya Pradesh,Morena,Morena,Date of Submission for TOR: ,Date of Submission for EC: 19 Jan 2022 ,Non-Coal Mining,KAPOOR SINGH GURJAR,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Madhya%20Pradesh&pno=SIA/MP/MIN/40913/2019&pid=61292,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/40913/2019&type=EC&ID=61292
2,SIA/MP/MIN/59878/2019,6375/2019,Chatua Granite Mine,Madhya Pradesh,Anuppur,Anuppur,Date of Submission for EC: 16 Jan 2021 ,Date of Ec Granted : 17 Mar 2021,Non-Coal Mining,MARBLE PARK,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Madhya%20Pradesh&pno=SIA/MP/MIN/59878/2019&pid=160081,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/59878/2019&type=EC&ID=160081
3,SIA/MP/MIN/169495/2020,7836/2020,DHARTIKACHHAR ORDINARY SAND QUARRY,Madhya Pradesh,Jabalpur,Patan,Date of Submission for EC: 23 Sep 2020 ,Date of Ec Granted : 22 Oct 2020,Non-Coal Mining,AARADHYA LOGISTIC SOLUTION PVT LTD,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Madhya%20Pradesh&pno=SIA/MP/MIN/169495/2020&pid=124450,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/169495/2020&type=EC&ID=124450
4,SIA/MP/MIN/168086/2020,7507/2020,Ramnai Sand quarry,Madhya Pradesh,Panna,Ajaigarh,Date of Submission for EC: 14 Aug 2020 ,Date of Ec Granted : 23 Oct 2020,Non-Coal Mining,RASMEET SINGH MALHOTRA,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Madhya%20Pradesh&pno=SIA/MP/MIN/168086/2020&pid=124138,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/168086/2020&type=EC&ID=124138
5,SIA/MP/MIN/167325/2020,7647/2020,bamnoda stone quarry,Madhya Pradesh,Sagar,Garhakota,Date of Submission for EC: 09 Sep 2020 ,Date of Ec Granted : 20 Mar 2022,Non-Coal Mining,SHIR KAPIL PANDEY,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Madhya%20Pradesh&pno=SIA/MP/MIN/167325/2020&pid=121967,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/167325/2020&type=EC&ID=121967
6,SIA/MP/MIN/155936/2020,,Kayatkhedi Sand Quarry,Madhya Pradesh,Khargaone,No Data,Date of Submission for TOR: ,Date of Submission for EC: 04 Jun 2020 ,Non-Coal Mining,R.K.GUPTA CONTRACTORS AND ENGINEERS PRIVATE LIMITED,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Madhya%20Pradesh&pno=SIA/MP/MIN/155936/2020&pid=110533,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/155936/2020&type=EC&ID=110533
7,SIA/MP/MIN/155757/2020,7168/2020,Kulwara Stone Quarry of Ms Chandrika Mines and Minerals,Madhya Pradesh,Chhatarpur,Nowgaon,Date of Submission for EC: 04 Jun 2020 ,Date of Ec Granted : 10 Jul 2020,Non-Coal Mining,MS CHANDRIKA MINES AND MINERALS,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Madhya%20Pradesh&pno=SIA/MP/MIN/155757/2020&pid=110492,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/155757/2020&type=EC&ID=110492
8,SIA/MP/MIN/155762/2020,7234/2020,Pondi Sand Quarry,Madhya Pradesh,Sidhi,Kusmi,Date of Submission for EC: 03 Jun 2020 ,Date of Ec Granted : 05 Aug 2020,Non-Coal Mining,M/S SAINIK INDUSTRIES PVT. LTD.,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Madhya%20Pradesh&pno=SIA/MP/MIN/155762/2020&pid=110493,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/155762/2020&type=EC&ID=110493
9,SIA/MP/MIN/203932/2021,8386/2021,Sarra Kishore Sand Quarry,Madhya Pradesh,Hoshangabad,Pipariya,Date of Submission for EC: 16 Mar 2021 ,Date of Ec Granted : 12 May 2021,Non-Coal Mining,M/S R.K. TRANSPORT & CONSTRUCTIONS LIMITED,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Madhya%20Pradesh&pno=SIA/MP/MIN/203932/2021&pid=173759,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/203932/2021&type=EC&ID=173759
10,SIA/MP/MIN/196896/2021,8199/2021,Depalkhedi Sand Quarry Deposite,Madhya Pradesh,Ashoknagar,Nai Saray,Date of Submission for EC: 10 Feb 2021 ,Date of Ec Granted : 15 Mar 2021,Non-Coal Mining,NIKHLESH GANGHORIYA,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Madhya%20Pradesh&pno=SIA/MP/MIN/196896/2021&pid=162995,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/196896/2021&type=EC&ID=162995
11,SIA/MP/MIN/228255/2021,8758/2021,PAMRA QUARRY LEASE,Madhya Pradesh,Anuppur,Pushprajgarh,Date of Submission for EC: 01 Nov 2021 ,Date of Ec Granted : 12 Jan 2022,Non-Coal Mining,M/S MEHTA STONE CRUSHER,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Madhya%20Pradesh&pno=SIA/MP/MIN/228255/2021&pid=190949,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/228255/2021&type=EC&ID=190949
12,SIA/MP/MIN/224084/2021,8630/2021,Nogawan Stone Quarry (Temporary Permit),Madhya Pradesh,Ujjain,Ujjain,Date of Submission for EC: 16 Aug 2021 ,Date of Ec Granted : 18 Oct 2021,Non-Coal Mining,GAWAR CONSTRUCTION LIMITED AUTHORISED SIGNATORY PARVEEN KUMAR RAWAL,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Madhya%20Pradesh&pno=SIA/MP/MIN/224084/2021&pid=190007,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/224084/2021&type=EC&ID=190007
13,SIA/MP/MIN/76654/2021,8626/2021,GOBRI SAND QUARRY ON TIPAN RIVER OF M/S K. G. DEVELOPERS,Madhya Pradesh,Anuppur,Jaithari,Date of Submission for EC: 25 May 2022 ,Date of Ec Granted : 20 Dec 2022,Non-Coal Mining,M/S K. G. DEVELOPERS.,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Madhya%20Pradesh&pno=SIA/MP/MIN/76654/2021&pid=202965,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/76654/2021&type=EC&ID=202965
14,SIA/MP/MIN/37514/2019,6388/2019,"Dighori Stone Quarry, 0.77 Ha  at Village- Dighori, Tehsil- Seoni, District-Seoni (M.P.)",Madhya Pradesh,Seoni,Seoni,Date of Submission for EC: 12 Jun 2019 ,Date of Ec Granted : 22 Oct 2019,Non-Coal Mining,SMT SHASHI BAGHEL,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Madhya%20Pradesh&pno=SIA/MP/MIN/37514/2019&pid=56497,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/37514/2019&type=EC&ID=56497
15,SIA/MP/MIN/37717/1900,,Balkhad Murum Quarry of Shri Sadik Khan,,,,Date of Submission for TOR: ,Date of Submission for EC: 28 Jul 2019 ,Non-Coal Mining,SHRI SADIK KHAN,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Madhya%20Pradesh&pno=SIA/MP/MIN/37717/1900&pid=56631,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/37717/1900&type=EC&ID=56631
16,SIA/MP/IND2/166809/2020,7662/2020,"API Drugs Manufacturing Plant at Plot No. 92, Smart Industrial Park, Pithampur industrial Area, Pithampur, District Dhar Madhya Pradesh",Madhya Pradesh,Dhar,Pithampur,Date of Submission for EC: 08 Sep 2020 ,Date of Ec Granted : 29 Oct 2020,Industrial Projects - 2,LIFEFIRST PHARMA PRIVATE LIMITED,EC Granted - Processed offline,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Madhya%20Pradesh&pno=SIA/MP/IND2/166809/2020&pid=121841,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/IND2/166809/2020&type=EC&ID=121841
17,SIA/MP/MIN/140196/2020,6800/2020,Mohana Soil Quarry,Madhya Pradesh,Gwalior,Ghatigaon,Date of Submission for EC: 01 Feb 2020 ,Date of Ec Granted : 30 May 2020,Non-Coal Mining,SHRI BADRI PRASAD PRAJAPATI,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Madhya%20Pradesh&pno=SIA/MP/MIN/140196/2020&pid=86576,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/140196/2020&type=EC&ID=86576
18,SIA/MP/MIN/159389/2020,7367/2020,Saraipatera (Bhaisantola) Stone Quarry,Madhya Pradesh,Anuppur,Pushprajgarh,Date of Submission for EC: 21 Jun 2020 ,Date of Ec Granted : 08 Feb 2021,Non-Coal Mining,MR. SUNIL KUMAR GUPTA,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Madhya%20Pradesh&pno=SIA/MP/MIN/159389/2020&pid=113142,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/159389/2020&type=EC&ID=113142
19,SIA/MP/MIN/175490/2020,7869/2020,Jhara Stone Quarry,Madhya Pradesh,Singrouli,Sarai,Date of Submission for EC: 25 Sep 2020 ,Date of Ec Granted : 07 Dec 2020,Non-Coal Mining,SHRI ASHISH KUMAR TIWARI,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Madhya%20Pradesh&pno=SIA/MP/MIN/175490/2020&pid=134002,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/175490/2020&type=EC&ID=134002
20,SIA/MP/MIN/253977/2022,8997/2022,Dharola Stone Quarry,Madhya Pradesh,Agar Malwa,Nalkheda,Date of Submission for EC: 07 Feb 2022 ,Date of Ec Granted : 02 May 2022,Non-Coal Mining, R K INFRA,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Madhya%20Pradesh&pno=SIA/MP/MIN/253977/2022&pid=198544,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/253977/2022&type=EC&ID=198544
21,SIA/MP/MIN/254020/2022,8989/2022,"Dhanela Stone (Gitty) Quarry  Khasra No. 3001, 3002, 3000 & 3190",Madhya Pradesh,Morena,Morena,Date of Submission for EC: 03 Feb 2022 ,Date of Ec Granted : 20 Mar 2022,Non-Coal Mining,KAPOOR SINGH GURJAR,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Madhya%20Pradesh&pno=SIA/MP/MIN/254020/2022&pid=198559,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/254020/2022&type=EC&ID=198559
22,SIA/MP/MIN/56093/2020,7615/2020,Janwasa-1 Ordinary Sand Quarry,Madhya Pradesh,Sehore,Budni,Date of Submission for EC: 31 Jan 2021 ,Date of Ec Granted : 25 Feb 2021,Non-Coal Mining,POWER MECH   PROJECTS   LIMITED,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Madhya%20Pradesh&pno=SIA/MP/MIN/56093/2020&pid=162732,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/56093/2020&type=EC&ID=162732
23,SIA/MP/MIN/175291/2020,7876/2020,Dehriya Sand Mine,Madhya Pradesh,Khargaone,Barwaha,Date of Submission for EC: 25 Sep 2020 ,Date of Ec Granted : 07 Dec 2020,Non-Coal Mining,R.K.GUPTA CONTRACTORS AND ENGINEERS PRIVATE LIMITED,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Madhya%20Pradesh&pno=SIA/MP/MIN/175291/2020&pid=132935,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/175291/2020&type=EC&ID=132935
24,SIA/MP/MIN/127422/2019,6846/2020,Balkhad Murum Deposit,,,,Date of Submission for EC: 04 Feb 2020 ,Date of Ec Granted : 06 Jun 2020,Non-Coal Mining,SHRI SADIK KHAN,EC Granted - Processed offline,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Madhya%20Pradesh&pno=SIA/MP/MIN/127422/2019&pid=77420,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/127422/2019&type=EC&ID=77420
25,SIA/MP/MIN/35620/2019,6305/2019,Sandla Stone Quarry,Madhya Pradesh,Dhar,Badnawar,Date of Submission for EC: 14 May 2019 ,Date of Ec Granted : 06 Sep 2019,Non-Coal Mining,RAJDEEP S SISODIYA,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Madhya%20Pradesh&pno=SIA/MP/MIN/35620/2019&pid=55344,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/35620/2019&type=EC&ID=55344
26,SIA/MP/MIN/36011/2019,,LILWAR FLAG STONE QUARRY,Madhya Pradesh,Panna,Pawai,Date of Submission for TOR: ,Date of Submission for EC: 15 May 2019 ,Non-Coal Mining,SMT SHABRA BANO,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Madhya%20Pradesh&pno=SIA/MP/MIN/36011/2019&pid=55551,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/36011/2019&type=EC&ID=55551
27,SIA/MP/MIN/229357/2021,8721/2021,PAMRA STONE QUARRY,Madhya Pradesh,Anuppur,Pushprajgarh,Date of Submission for EC: 16 Sep 2021 ,Date of Ec Granted : 16 Feb 2022,Non-Coal Mining,M/S SARASWATI MINERALS,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Madhya%20Pradesh&pno=SIA/MP/MIN/229357/2021&pid=191163,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/229357/2021&type=EC&ID=191163
28,SIA/MP/MIN/154053/2020,7100/2020,Padri River Sand Quarry,Madhya Pradesh,Sidhi,Gopadbanas,Date of Submission for EC: 26 May 2020 ,Date of Ec Granted : 18 Jun 2020,Non-Coal Mining,M/S SAINIK INDUSTRIES PVT. LTD.,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Madhya%20Pradesh&pno=SIA/MP/MIN/154053/2020&pid=105974,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/154053/2020&type=EC&ID=105974
29,SIA/MP/MIN/154228/2020,7163/2020,Wakneri Sand Quarry,Madhya Pradesh,Alirajpur,No Data,Date of Submission for EC: 28 May 2020 ,Date of Ec Granted : 18 Jun 2020,Non-Coal Mining,SHRI VIRENDRA SINGH JADOUN,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Madhya%20Pradesh&pno=SIA/MP/MIN/154228/2020&pid=106037,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/154228/2020&type=EC&ID=106037
30,SIA/MP/MIN/155233/2020,8205/2021,Pipaldagadi  Khodu -Bharu Sand Quarry,Madhya Pradesh,Dhar,Dharampuri,Date of Submission for EC: 10 Feb 2021 ,Date of Ec Granted : 27 Feb 2021,Non-Coal Mining,VIRENDRA SINGH JADOUN,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Madhya%20Pradesh&pno=SIA/MP/MIN/155233/2020&pid=108338,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/155233/2020&type=EC&ID=108338
31,SIA/MP/MIN/53489/2020,,BAGMAU SAND QUARRY,Madhya Pradesh,Chhatarpur,Laundi,Date of Submission for TOR: ,Date of Submission for EC: 30 May 2020 ,Non-Coal Mining,M/S ANANDESHWAR AGRO FOODS PRIVATE LIMITED AUTHORIZED PERSON SHRI SUNIL KUMAR GUPTA,WithdrawEC,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Madhya%20Pradesh&pno=SIA/MP/MIN/53489/2020&pid=108340,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/53489/2020&type=EC&ID=108340
32,SIA/MP/MIN/155354/2020,7207/2020,Uchawad River Sand Quarry,Madhya Pradesh,Dhar,Dharampuri,Date of Submission for EC: 08 Jun 2020 ,Date of Ec Granted : 19 Jun 2020,Non-Coal Mining,VIRENDRA SINGH JADOUN,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Madhya%20Pradesh&pno=SIA/MP/MIN/155354/2020&pid=108387,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/155354/2020&type=EC&ID=108387
33,SIA/MP/MIN/155568/2020,,MURATPURA ORDINARY SAND QUARRY,Madhya Pradesh,Bhind,Ron,Date of Submission for TOR: ,Date of Submission for EC: 02 Jun 2020 ,Non-Coal Mining,POWER MECH PROJECTS LIMITED,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Madhya%20Pradesh&pno=SIA/MP/MIN/155568/2020&pid=108453,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/155568/2020&type=EC&ID=108453
34,SIA/MP/MIN/196153/2021,8247/2021,Harraha Quarry Lease,Madhya Pradesh,Rewa,Mauganj,Date of Submission for EC: 04 Feb 2021 ,Date of Ec Granted : 31 Mar 2021,Non-Coal Mining,MAHAMRITYUNJAY ENTERPRISES,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Madhya%20Pradesh&pno=SIA/MP/MIN/196153/2021&pid=162836,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/196153/2021&type=EC&ID=162836
35,SIA/MP/MIN/197742/2021,8238/2021,Kajlash (Basalt) Stone Quarry,Madhya Pradesh,Sehore,Ashta,Date of Submission for EC: 11 Feb 2021 ,Date of Ec Granted : 05 Apr 2021,Non-Coal Mining,NARENDRA SINGH THAKUR,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Madhya%20Pradesh&pno=SIA/MP/MIN/197742/2021&pid=163214,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/197742/2021&type=EC&ID=163214
36,SIA/MP/MIN/200843/2021,8325/2021,Sardaman Stone Quarry,Madhya Pradesh,Rewa,Hanumana,Date of Submission for EC: 02 Mar 2021 ,Date of Ec Granted : 07 Apr 2021,Non-Coal Mining,KAMALBHAN SINGH,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Madhya%20Pradesh&pno=SIA/MP/MIN/200843/2021&pid=168027,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/200843/2021&type=EC&ID=168027
37,SIA/MP/IND2/218112/2021,,Grain Based 60 KLD Distillery along With Cogeneration Power Plant of 1.8 MW,Madhya Pradesh,Raisen,Baraily,Date of Submission for TOR: ,Date of Submission for EC: 14 Jul 2021 ,Industrial Projects - 2,KP BIOFUELS PRIVATE LIMITED,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Madhya%20Pradesh&pno=SIA/MP/IND2/218112/2021&pid=188952,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/IND2/218112/2021&type=EC&ID=188952
38,SIA/MP/MIN/219067/2021,8923/2022,Bhanpur Crusher Stone Mine,Madhya Pradesh,Panna,Ajaigarh,Date of Submission for EC: 05 Jan 2022 ,Date of Ec Granted : 07 Mar 2022,Non-Coal Mining,M/S PARIHAR STONE CRUSHER,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Madhya%20Pradesh&pno=SIA/MP/MIN/219067/2021&pid=189130,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/219067/2021&type=EC&ID=189130
39,SIA/MP/MIN/233593/2021,8804/2021,Baglai Stone Quarry,Madhya Pradesh,Seoni,Keolari,Date of Submission for EC: 17 Nov 2021 ,Date of Ec Granted : 22 Jan 2022,Non-Coal Mining,SHRI MAYANK CHOURASIYA,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Madhya%20Pradesh&pno=SIA/MP/MIN/233593/2021&pid=192086,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/233593/2021&type=EC&ID=192086
40,SIA/MP/IND2/169248/2020,7602/2020,Proposed Expansion in Production Capacity of Synthetic Organic Chemicals including the API (Active Pharmaceutical Ingredient),Madhya Pradesh,Indore,Indore,Date of Submission for EC: 09 Sep 2020 ,Date of Ec Granted : 27 Oct 2020,Industrial Projects - 2,MP DYECHEM INDUSTRIES PVT. LTD.,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Madhya%20Pradesh&pno=SIA/MP/IND2/169248/2020&pid=124391,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/IND2/169248/2020&type=EC&ID=124391
41,SIA/MP/MIN/168692/2020,7514/2020,Samnapurkalan Stone Quarry Deposit,Madhya Pradesh,Raisen,Goharganj,Date of Submission for EC: 18 Aug 2020 ,Date of Ec Granted : ,Non-Coal Mining,SHRI SUMIT PACHOURI,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Madhya%20Pradesh&pno=SIA/MP/MIN/168692/2020&pid=124256,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/168692/2020&type=EC&ID=124256
42,SIA/MP/MIN/196520/2021,8245/2021,Kishanpur Soil Quarry,Madhya Pradesh,Morena,Morena,Date of Submission for EC: 08 Feb 2021 ,Date of Ec Granted : 05 Apr 2021,Non-Coal Mining,SUDHAR SINGH YADAV,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Madhya%20Pradesh&pno=SIA/MP/MIN/196520/2021&pid=162913,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/196520/2021&type=EC&ID=162913
43,SIA/MP/MIN/153729/2020,7077/2020,Pipla Kanhan Sand Mine Quarry,Madhya Pradesh,Chhindwara,Sausar,Date of Submission for EC: 20 May 2020 ,Date of Ec Granted : 18 Jun 2020,Non-Coal Mining,SHISHIR KHANDAR,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Madhya%20Pradesh&pno=SIA/MP/MIN/153729/2020&pid=104889,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/153729/2020&type=EC&ID=104889
44,SIA/MP/MIN/173663/2020,7776/2020,Sultaniya Khurd Crusher Stone Quarry,Madhya Pradesh,Rajgarh,Sarangpur,Date of Submission for EC: 17 Sep 2020 ,Date of Ec Granted : 27 Oct 2020,Non-Coal Mining,PIYUSH NAGAR S/O SHRI RAJESH NAGAR,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Madhya%20Pradesh&pno=SIA/MP/MIN/173663/2020&pid=130502,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/173663/2020&type=EC&ID=130502
45,SIA/MP/MIN/172791/2020,7747/2020,"CHOURI SOIL QUARRY  Survey No. 1213,1239 (Pvt. Ltd.)",Madhya Pradesh,Bhind,Lahar,Date of Submission for EC: 12 Sep 2020 ,Date of Ec Granted : 27 Oct 2020,Non-Coal Mining,SMT. MEENA SINGH,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Madhya%20Pradesh&pno=SIA/MP/MIN/172791/2020&pid=130254,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/172791/2020&type=EC&ID=130254
46,SIA/MP/MIN/204300/2021,8472/2021,Rafiqueganj Murum Quarry of Shri Vishal Nagar,Madhya Pradesh,Sehore,Sehore,Date of Submission for EC: 26 Mar 2021 ,Date of Ec Granted : 18 May 2021,Non-Coal Mining,VISHAL NAGAR,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Madhya%20Pradesh&pno=SIA/MP/MIN/204300/2021&pid=173866,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/204300/2021&type=EC&ID=173866
47,SIA/MP/MIN/249588/2022,8951/2022,Bhensroda Crusher Stone Quarry,Madhya Pradesh,Shajapur,Gulana,Date of Submission for EC: 21 Jan 2022 ,Date of Ec Granted : 20 Mar 2022,Non-Coal Mining,SMT. LATUBAI MEWADA W/O LATE SHRI ACHAL MEWADA,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Madhya%20Pradesh&pno=SIA/MP/MIN/249588/2022&pid=196344,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/249588/2022&type=EC&ID=196344
48,SIA/MP/MIN/39030/2019,6450/2019,banki crusher stone mine,Madhya Pradesh,Seoni,Seoni,Date of Submission for EC: 17 Jul 2019 ,Date of Ec Granted : 06 Nov 2019,Non-Coal Mining,SHRI BRAJMOHAN BAGHEL,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Madhya%20Pradesh&pno=SIA/MP/MIN/39030/2019&pid=57344,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/39030/2019&type=EC&ID=57344
49,SIA/MP/MIN/38929/1900,6437/2019,Pheti Stone Quarry of GMV INFRA FIRM,Madhya Pradesh,Agar Malwa,Nalkheda,Date of Submission for EC: 10 Jul 2019 ,Date of Ec Granted : 06 Nov 2019,Non-Coal Mining,GMV INFRA FIRM,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Madhya%20Pradesh&pno=SIA/MP/MIN/38929/1900&pid=57299,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/38929/1900&type=EC&ID=57299
