,Sno.,Proposal No.,File No.,Project Name,Company,Proposal Status,Project Type,View
3,644,SIA/OR/MIN/414569/2023,414569/1504-MINB1/03-2023,"Delanga Sand Quarry (Tigiria, Vansar & Basumandal) over an area of 14.63 ha. at Mouza Tigiria, Vansar & Basumandal of Tahasil Delanga in the district of Puri of Tahasildar, Delanga","TAHASILDAR,DELANGA",ADS by SEAC,EC,
4,645,SIA/OR/MIN/37745/2016,SEIAA/37745/1061-NCM/01-2016,"Bahalpur Sand Bed over an area of 5.00 Ha. in Village- Bahalpur, Tahasil- Ganjam, District- Ganjam, Odisha",V VENKAT RAO DORA,EC Granted - Processed offline,EC,
5,646,SIA/OR/MIN/75554/2018,75554/1995-NCM/06-2018,RASASINGH BRAHMANI SAND QUARRY,RATIKANT ROUT,EC Granted,EC,
6,647,SIA/OR/IND2/25625/2018,25625/384-IND2/04-2018,DHENKA OS SHOP,INDUDEVI GUPTA,EC Granted,EC,
7,648,SIA/OR/MIN/49927/2016,,Saraguda Sand Quarry,NIRANJAN SWAIN,Delisted,EC,
8,649,SIA/OR/MIN/38594/2016,SEIAA/38594/1079-NCM/01-2016,DHANIA -F STONE QUARRY,SUSHANTA KUMAR RATH,Delisted,EC,
9,650,SIA/OR/MIN/38645/2016,SEIAA/38645/1083-NCM/01-2016,JHARANA STONE QUARRY,DILLIP KUMAR PRADHAN,Delisted,EC,
0,651,SIA/OR/MIN/39372/2016,SEIAA/39372/1112-NCM/01-2016,DURKULIA STONE QUARRY,MS FLEXI INFRASTRUCTURE PROJECTS LTD,Delisted,EC,
1,652,SIA/OR/MIN/29806/2016,29806/28-NCMB1/11-2018,ORAGHAT IRON ORE MINE,RUNGTA SONS PRIVATE LIMITED,EC Granted,EC,
2,653,SIA/OR/MIN/271728/2022,271728/729-MINB2/05-2022,"Langalasila & Mayurdar Stone Quarry Over an area of 3.99 Acre or 1.614 Hectares in village Langalasila & Mayurdar under Kusumi,Badampahar Tahasil of Mayurbhanj District of Odisha.",TAHASILDARKUSUMIMAYURBHANJ,EC Granted,EC,
3,654,SIA/OR/IND2/27914/2018,27914/469-IND2/06-2018,Sapsilet O.S. liquor Shop,RAJESHKUMAR SAHU,EC Granted,EC,
4,655,SIA/OR/MIN/242214/2021,242214/772-MINB2/06-2022,GOGANDA- III STONE QUARRY,TAHASILDAR RAYAGADA,EC Granted,EC,
5,656,SIA/OR/MIN/69858/2020,69858/69-MINB1/01-2022,"Chandanpur  Decorative Stone Mines over an area of 3.602 Ha, Vill- Chandanpur, Tahasil- Lanjigarh, District- Kalahandi, Odisha (Case of Cluster, Cluster area 13.298 Ha)",JAY MINERALS,EC Granted,EC,
6,657,SIA/OR/MIN/37818/2016,SEIAA/37818/1044-NCM/12-2015,"Jhadankuli Road Metal Quarry Over lease area of 4.340 acre/1.756 Ha located at Village- Jhadankuli, Tahasil- Konisi, District- Ganjam.",PRAKASH CHANDRA SAHU,EC Granted - Processed offline,EC,
7,658,SIA/OR/MIN/37822/2016,SEIAA/37822/1047-NCM/01-2016,"Khanjamahal Stone Quarry-75 Over lease area of 1.50 acres located at Village- Khanjamahal, Tahasil- Soro, District- Balasore.",ASHOK KUMAR DHAL,Delisted,EC,
8,659,SIA/OR/MIN/237867/2021,237867/63-MINB2/11-2021,MALKANGIRI STONE QUARRY-A OF TAHASILDAR MALKANGIRI,"TAHASILDAR, MALKANGIRI",EC Granted,EC,
9,660,SIA/OR/MIN/251714/2022,251714/574-MINB2/02-2022,Taradipal Brahmani Nadi Sand,TAHASILDAR PATTAMUNDAI,EC Granted,EC,
0,661,SIA/OR/MIN/234478/2021,234478/104-MINB2/12-2021,BADAMPUR JAMBHIRA RIVER SAND BED OVER AN AREA OF 11.03 ACRES OR 4.463 HECTARES IN VILLAGE BADAMPUR UNDER RASGOBINDPUR TAHASIL OF MAYURBHANJ  DISTRICT OF ODISHA.,TAGASILDAR RASGOBINDPUR,EC Granted,EC,
1,662,SIA/OR/MIN/236715/2021,236715/115-MINB2/12-2021,Dhamanajholi Stone Quarry over an area of 12.00 Acres or 4.856 hectares of Khata No-309 & Plot No-212/A in village Dhamanajholi  of Kullada Gram Panchayat Under Ghumusar (Bhanjanagar) Tahasil of Ganjam District of Odisha,RAMA CHANDRA MALLIK,EC Granted,EC,
2,663,SIA/OR/MIN/276812/2022,276812/421-MINB2/08-2022,Balanposi Stone Quarry Over an area of 2.00 Acre or 0.809 Hectares in village Balanposi under Raruan Tahasil of Mayurbhanj District of Odisha.,SATYA ROUT,EC Granted,EC,
3,664,SIA/OR/MIN/276630/2022,276630/774-MINB2/06-2022,"PROPOSAL FOR FRESH EC OF JAGADALPUR SAND QUARRY OVER AN AREA OF 12.30 ACRES OR 4.977 HECTARES, AT VILLAGE-JAGADALPUR, UNDER JHARBANDH TAHASIL OF BARGARH DISTRICT, ODISHA","TAHASILDAR, JHARBANDH",EC Granted,EC,
4,665,SIA/OR/MIN/419424/2023,419424/801-MINB1/02-2023,"Baitarini River Sand Bed over an area of 5.26 ha. in village Dimiria, Tahasil Hatadih in Keonjhar district of Sri Chinmay Kumar Nayak for the sand production of 11137 CUM/Annum",CHINMAY KUMAR NAYAK,Deferred by SEAC,EC,
5,666,SIA/OR/MIN/38665/2016,SEIAA/38665/1084-NCM/01-2016,KOTAGARH STONE QUARRY,BIBHUTI BHUSAN PRADHAN,Delisted,EC,
6,667,SIA/OR/MIN/35638/2015,SEIAA/35638/982-NCM/12-2015,SUKHUAPATA STONE QUARRY NO.06,DAMBARUDHAR NAYAK,Delisted,EC,
7,668,SIA/OR/IND2/22462/2018,22462/221-IND2/03-2018,Bhatli O.S. Shop,HEMANTA KUMAR SAHU,EC Granted,EC,
8,669,SIA/OR/MIN/69128/2021,69128/168-MINB1/11-2021,"Environmental Clearance for River Sand  Mining of 14440 Cum/Annum over Madhyasasan Sand Quarry (ML area 5.99ha ) at Village Madhyasasan, Tahasil-Biridi, Dist- Jagatsinghpur, Odisha",BIRIDI TAHASILDAR,EC Granted,EC,
9,670,SIA/OR/MIN/256477/2022,256477/611-MINB2/02-2022,Dakadhola Sand Bed,BENUDHAR  PRADHAN,EC Granted,EC,
0,671,SIA/OR/MIN/225348/2021,,Badakamar Sand Quarry,"TAHSILDAR, PARJANG",WithdrawEC,EC,
1,672,SIA/OR/MIN/226952/2021,226952/03-MINB2/08-2021,"DHANIA SOUTH EAST NEW STONE QUARRY, 18/18",SHRI SOUBHAGYA CHANDRA DAS,EC Granted,EC,
2,673,SIA/OR/MIN/58363/2020,58363/79-MINB1/11-2020,"Cluster-2 mine  constituted of Aruha hillocks over an area of 148.00 Acres or 59.89 Hectares located in villages Aruha of Tahasil Dharmasala & District Jajpur,Odisha  including 5 nos of mining lease areas.",DHARMASALA TAHASIL,EC Granted,EC,
3,674,SIA/OR/MIS/36313/2018,36313/02-MIS-V/08-2019,Development Common Bio-Medical Waste Treatment Facility,MEDIAID,EC Granted,EC,
4,675,SIA/OR/MIN/61298/2021,61298/175-MINB1/12-2021,"NARASINGHPUR MORRUM QUARRY OVER AN AREA 12.303 HA. KHATA NO: 666, PLOT NO: 1503, 1511, 1515, AT: NARASINGHPUR, TAHASIL: CHATRAPUR, DIST: GANJAM.",TAHASILDAR CHHATRAPUR,EC Granted,EC,
5,676,SIA/OR/MIN/258815/2022,258815/598-MINB2/03-2022,"Environmental Clearance for Chitraposi Asanbani Sand Quarry over an area of 9.690 acres or 3.9214 hectares in village Bhalugoda @ Chitraposi & Asanbani of Karanjia Tahasil of Mayurbhanj district, Odisha",TAHASILDAR KARANJIA,EC Granted,EC,
6,677,SIA/OR/MIN/35918/2015,SEIAA/35918/992-NCM/12-2015,KATHACHUA STONE QUARRY NO. 01,KAMALENDU DAS,Delisted,EC,
7,678,SIA/OR/MIS/121869/2019,121869/05-MIN-V/10-2019,"“Residential Apartment” of M/s Kalvik Builders Pvt. Ltd. at Mouza- Patia, of Bhubaneswar Municipal Corporation in the Development plan area of Bhubaneswar District Khorda, State Odisha",KALVIK BUILDERS (P) LTD,Rejected - Processed offline,EC,
8,679,SIA/OR/MIN/61920/2017,61920/1796-NCM/02-2017,Bajrakote I sand Bed on Rushikulya River,SRI KRUPASINDHU MUDULI,EC Granted,EC,
9,680,SIA/OR/MIS/227993/2021,227993/54-MIS/09-2021,"2B+G+14 high rise residential apartment building in Mouza- Ghatikia, Bhubaneswar, Dist- Khurda, Odisha.",M/S SHUVAM CONSTRUCTION PVT LTD,EC Granted,EC,
0,681,SIA/OR/MIN/411733/2023,,"Raddu Sand Bed over an area of 10.00 acres or 4.046 hectares  bearing Khata no. 45, Plot no. 159 in Mouza Raddu, Tahasil Padmapur, District Rayagada, State Odisha",MEDI ERA LIFE SCIENCE,Pending at PP due to eds,EC,
1,682,SIA/OR/MIN/11068/2012,,MEDLEY MINERALS INDIA LIMITED,MEDLEY MINERALS INDIA LTD,Delisted,EC,
2,683,SIA/OR/MIN/73310/2018,73310/1966-NCM/03-2018,BELBARIA SAND BED,TAHASILDAR SARASKANA MAYURBHANJ,Delisted,EC,
3,684,SIA/OR/MIN/39256/2016,SEIAA/39256/1109-NCM/01-2016,KOTANISILA STONE QUARRY,BRUNDABAN SUNDARAY,Delisted,EC,
4,685,SIA/OR/MIN/273208/2022,273208/411-MINB2/08-2022,"Motigam Stone Quarry - III over an area of 1.50 acres or 0.607 hectares bearing Khata no. 654, Plot no. 3119, in village Motigam, Tahasil- Kodinga, District- Nabarangpur State Odisha.",TAHASILDAR KODINGA,EC Granted,EC,
5,686,SIA/OR/MIN/42358/2016,42358/1288-NCM/01-2016,"Badachapoi Sand Quarry Over lease area of 12.5 acres/5.059 ha located at Village- Badachapoi, Tahasil- Rasulpur, District- Jajpur",YUDHISTHIR NAYAK,EC Granted - Processed offline,EC,
6,687,SIA/OR/MIN/42359/2016,42359/1289-NCM/01-2016,"Jabara Sand Quarry Over lease area of 12.5 acres/5.059 ha located at Village- Jabara, Tahasil- Rasulpur, District- Jajpur",ABHIRAM MALIK,EC Granted - Processed offline,EC,
7,688,SIA/OR/MIN/417081/2023,417081/869-MINB2/02-2023,Dankari Black Stone Quarry No.17 over 2.023 Ha in Village Dankari Dharmasala Tahasil  in the District Jajpur,PJ MINERALS INTERNATIONAL PRIVATE LIMITED,EC Granted,EC,
8,689,SIA/OR/MIN/417367/2023,417367/797-MINB1/02-2023,"Bentakarpada Sand Quarry (under cluster approach) is a sand mining project over an area of 25.00 acres/10.12Ha Located in village Bentakarpada, Tahasil- Barang in District Cuttack of Sri Subash Chandra Rout.",SUBASH CHANDRA ROUT,Deferred by SEAC,EC,
9,690,SIA/OR/MIS/146514/2020,146514/21-MIS/03-2020,"Proposed Residential Building Project (B+G+7) of PSGREHCS Ltd.  At: Mouza-R.T.U. No-4, Tahasil-Rourkela, Rourkela, Dist- Sundargarh.",PANPOSH SUB DIVISON  REVENUE EMPLOYEE HOUSING CO-OPERATIVE SOCIETY LTD.,EC Granted,EC,
