,Proposal.No.,File_No,Proposal Name,State,District,Tehsil,Date_1,Date_2,Category,Company,Status,Link,Timeline
1896,SIA/RJ/MIN/76012/2018,11191,"Transfer of Quartz, Feldspar Mining Lease (ML No. 6/80 - 22/01(R), ML area 19.0 hectares) at Near Village: Kishanpura, Tehsil: –Beawer, District: Ajmer, Rajasthan.",Rajasthan,Ajmer,Beawar,Date of Submission for TOR: ,Date of Submission for EC: 31 Jul 2018 ,Non-Coal Mining,SHRI MUKESH SETHI,Rejection Letter Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Rajasthan&pno=SIA/RJ/MIN/76012/2018&pid=45143,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/76012/2018&type=EC&ID=45143
1897,SIA/RJ/MIN/49416/2016,,MANPURA LIMESTONE KHANDA FARSI Q.L. AREA PLOT NO.-182,Rajasthan,chittorgarh,chittorgarh,Date of Submission for TOR: ,Date of Submission for EC: 15 Feb 2016 ,Non-Coal Mining,ANIL TIWARI,Under examination of SEIAA - Processed offline,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Rajasthan&pno=SIA/RJ/MIN/49416/2016&pid=13217,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/49416/2016&type=EC&ID=13217
1898,SIA/RJ/MIN/49441/2016,,manpura limestone khanda farsi q.l. area plot no.-619,Rajasthan,chittorgarh,chittorgarh,Date of Submission for TOR: ,Date of Submission for EC: 15 Feb 2016 ,Non-Coal Mining,MR SHANKAR LAL,Under examination of SEIAA - Processed offline,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Rajasthan&pno=SIA/RJ/MIN/49441/2016&pid=13242,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/49441/2016&type=EC&ID=13242
1899,SIA/RJ/MIN/49746/2016,,manpura old limestone khanda farsi q.l. area plot no.-53,Rajasthan,chittorgarh,chittorgarh,Date of Submission for TOR: ,Date of Submission for EC: 16 Feb 2016 ,Non-Coal Mining,BHERU LAL,Under examination of SEIAA - Processed offline,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Rajasthan&pno=SIA/RJ/MIN/49746/2016&pid=13541,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/49746/2016&type=EC&ID=13541
1900,SIA/RJ/MIN/41546/2019,12153,"M/S Brij Gopal Construction Co, Pvt. Ltd  And Ramky Infrastructure Ltd(Jv) Interlinked with Crusher Project (STP NO.-15, Khasra No. 690, 691,709), Barmsar Masonary Stone STP  Project.",Rajasthan,Jaisalmer,Jaisalmer,Date of Submission for EC: 22 Aug 2019 ,Date of Ec Granted : 09 Oct 2019,Non-Coal Mining,"M/S BRIJ GOPAL CONSTRUCTION CO. PVT. LTD.  AND RAM K INFRASTRUCTURE LTD. (JV),",EC Granted - Processed offline,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Rajasthan&pno=SIA/RJ/MIN/41546/2019&pid=62683,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/41546/2019&type=EC&ID=62683
1901,SIA/RJ/MIN/54906/2016,,Vadal Masonry Stone Mine (71/2006),Rajasthan,Jalore,Raniwara,Date of Submission for TOR: ,Date of Submission for EC: 31 May 2016 ,Non-Coal Mining,BHERARAM,Under examination of SEIAA - Processed offline,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Rajasthan&pno=SIA/RJ/MIN/54906/2016&pid=21171,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/54906/2016&type=EC&ID=21171
1902,SIA/RJ/MIN/54911/2016,,SANDSTONE MINING PROJECT (Q.L. No. 927) KALORE-A Q.L. BOUNDARY,Rajasthan,Jodhpur,Shergarh,Date of Submission for TOR: ,Date of Submission for EC: 31 May 2016 ,Non-Coal Mining,AKHA RAM,Under examination of SEIAA - Processed offline,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Rajasthan&pno=SIA/RJ/MIN/54911/2016&pid=21176,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/54911/2016&type=EC&ID=21176
1903,SIA/RJ/NCP/62817/2017,,Mangaldeep Darshan,Rajasthan,Jodhpur,Jodhpur,Date of Submission for TOR: ,Date of Submission for EC: 28 Feb 2017 ,INFRA-1,MANGALDEEP DARSHAN,Under examination of SEIAA - Processed offline,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Rajasthan&pno=SIA/RJ/NCP/62817/2017&pid=34345,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/NCP/62817/2017&type=EC&ID=34345
1904,SIA/RJ/NCP/62316/2017,,"PROPOSED GROUP HOUSING PROJECT ""CAMELLIA GARDEN 1""",Rajasthan,Alwar,Tijara,Date of Submission for TOR: ,Date of Submission for EC: 06 Feb 2017 ,INFRA-1,CONNOISSEUR DEVELOPERS PVT LTD,Under examination of SEIAA - Processed offline,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Rajasthan&pno=SIA/RJ/NCP/62316/2017&pid=34018,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/NCP/62316/2017&type=EC&ID=34018
1905,SIA/RJ/MIN/50952/2016,,Khedliya Quartz & Feldspar Mining Project (M.L. No.- 40/07) Area 4.1125 Hect.,Rajasthan,Rajsamand,Kumbhalgarh,Date of Submission for TOR: ,Date of Submission for EC: 03 Mar 2016 ,Non-Coal Mining,UTAN MINES AND MINERALS,Under examination of SEIAA - Processed offline,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Rajasthan&pno=SIA/RJ/MIN/50952/2016&pid=14725,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/50952/2016&type=EC&ID=14725
