,Sno.,Proposal No.,File No.,Project Name,Company,Proposal Status,Project Type,View
7,4537,SIA/TG/NCP/58995/2016,SIA/TG/NCP/58995/2016,PHOENIX INFRASTRUCTURE PRIVATE LIMITED,PHOENIX INFRASTRUCTURE PRIVATE LIMITED,EC Granted,EC,
8,4538,SIA/TG/INFRA2/436397/2023,SIA/TG/INFRA2/436397/2023,Rajapushpa Properties Private Limited,RAJAPUSHPA PROPERTIES PRIVATE LIMITED,EC Granted,EC,
9,4539,SIA/TG/MIN/59383/2016,SIA/TG/MIN/59383/2016,"M. Laxman Rao, Laterite Mine",LAKSHMAN RAO M,EC Granted,EC,
10,4540,SIA/TG/MIN/433655/2023,SIA/TG/MIN/433655/2023,"M/s. TSMDC Ltd, Bheemavaram-I Sand Reach - 4.90Ha",TMDC,EC Granted,EC,
1,4541,SIA/TG/INFRA2/403192/2022,SIA/TG/INFRA2/403192/2022,Sri Sai Harihara Estates (P) Ltd.,SRI SAI HARIHARA ESTATES PRIVATE LIMITED,EC Granted,EC,
2,4542,SIA/TG/MIN/406357/2022,SIA/TG/MIN/406357/2022,M/s. Shreyan Reddy Stone Crusher and Rock Sand – 2.00 Ha,DURGA PEERLAPALLY,EC Granted,EC,
3,4543,SIA/TG/MIN/415927/2023,SIA/TG/MIN/415927/2023,Assistant Director of Mines and Geology - Rangareddy -4.86 Ha,GAUTHAM GADPALE,EC Granted,EC,
4,4544,SIA/TG/MIN/432222/2023,SIA/TG/MIN/432222/2023,Sri A Chandra shekar,CHANDRA ASKANI,Rejection Letter Granted,EC,
5,4545,SIA/TG/MIN/436277/2023,,M/s. GRG GROUP OF MINERALS,JANGAYYA PULAGAJULA,Under examination of SEIAA,EC,
6,4546,SIA/TG/INFRA2/422212/2023,SIA/TG/INFRA2/422212/2023,"Revision and Expansion of GMR Logistics and Warehousing Park at Village-Mamidipalli, Mandal- Saroor Nagar, District- Rangareddy, Shamshabad, Telangana by M/s ESR GMR Logistics Park Pvt. Ltd.",ESR GMR LOGISTICS PARK PRIVATE LIMITED,EC Granted,EC,
7,4547,SIA/TG/MIN/78256/2018,,M/s.Katta Stones-Colour Granite Quarry-5.80 Ha.,KATTA STONES,WithdrawEC,EC,
8,4548,SIA/TG/NCP/85279/2018,SIA/TG/NCP/85279/2018,Hallmark County,HALLMARK INFRACON INDIA PVT. LTD.,EC Granted,EC,
9,4549,SIA/TG/NCP/70021/2017,SIA/TG/NCP/70021/2017,Aparna Luxor Park,APARNA CONSTRUCTIONS AND ESTATES PVT. LTD.,EC Granted - Processed offline,EC,
