State_Name,Assembly_No,Constituency_No,Year,month,DelimID,Poll_No,Position,Candidate,Sex,Party,Votes,Age,Candidate_Type,Valid_Votes,Electors,Constituency_Name,Constituency_Type,District_Name,Sub_Region,N_Cand,Turnout_Percentage,Vote_Share_Percentage,Deposit_Lost,Margin,Margin_Percentage,ENOP,pid,Party_Type_TCPD,Party_ID,last_poll,Contested,Last_Party,Last_Party_ID,Last_Constituency_Name,Same_Constituency,Same_Party,No_Terms,Turncoat,Incumbent,Recontest,MyNeta_education,TCPD_Prof_Main,TCPD_Prof_Main_Desc,TCPD_Prof_Second,TCPD_Prof_Second_Desc,Election_Type
Kerala,15,91,2016,5,4,0,8,IDUKKI RAVI,M,IND,250,46,ST,141278,184218,IDUKKI,GEN,IDUKKI,TRAVANCORE (SOUTH KERALA),7,76.69,0.18,yes,0,0,2.86,AEKL100991,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Agriculture,,,,State Assembly Election (AE)
Kerala,15,92,2016,5,4,0,1,E S BIJIMOL,F,CPI,56584,44,GEN,128768,175524,PEERUMADE,GEN,IDUKKI,TRAVANCORE (SOUTH KERALA),7,73.36,43.94,no,314,0.24,2.56,AEKL103017,State-based Party,2444,TRUE,3,CPI,2444,PEERUMADE,TRUE,TRUE,3,FALSE,TRUE,TRUE,Graduate,Politics,,,,State Assembly Election (AE)
Kerala,15,92,2016,5,4,0,2,ADV. SYRIAC THOMAS,M,INC,56270,50,GEN,128768,175524,PEERUMADE,GEN,IDUKKI,TRAVANCORE (SOUTH KERALA),7,73.36,43.7,no,44437,34.51,2.56,AEKL100993,National Party,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Kerala,15,92,2016,5,4,0,3,KUMAR,M,BJP,11833,43,GEN,128768,175524,PEERUMADE,GEN,IDUKKI,TRAVANCORE (SOUTH KERALA),7,73.36,9.19,yes,8971,6.97,2.56,AEKL100994,National Party,1605,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Literate,Agriculture,,,,State Assembly Election (AE)
Kerala,15,92,2016,5,4,0,4,ABDUL KHADER,M,ADMK,2862,51,GEN,128768,175524,PEERUMADE,GEN,IDUKKI,TRAVANCORE (SOUTH KERALA),7,73.36,2.22,yes,2373,1.84,2.56,AEKL100995,State-based Party (Other State),930,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Kerala,15,92,2016,5,4,0,5,BENNY THOMAS,M,BSP,489,47,GEN,128768,175524,PEERUMADE,GEN,IDUKKI,TRAVANCORE (SOUTH KERALA),7,73.36,0.38,yes,41,0.03,2.56,AEKL102033,State-based Party (Other State),16651,TRUE,2,BSP,16651,UDUMBANCHOLA,FALSE,TRUE,0,FALSE,FALSE,TRUE,8th Pass,Agriculture,,,,State Assembly Election (AE)
Kerala,15,92,2016,5,4,0,6,None of the Above,,NOTA,448,,,128768,175524,PEERUMADE,GEN,IDUKKI,TRAVANCORE (SOUTH KERALA),7,73.36,0.35,,273,0.21,2.56,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Kerala,15,92,2016,5,4,0,7,RAMASWAMY GOVINDAN,M,IND,175,57,SC,128768,175524,PEERUMADE,GEN,IDUKKI,TRAVANCORE (SOUTH KERALA),7,73.36,0.14,yes,68,0.05,2.56,AEKL100997,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Other,,,,State Assembly Election (AE)
Kerala,15,92,2016,5,4,0,8,JOSEPH M T,M,IND,107,56,GEN,128768,175524,PEERUMADE,GEN,IDUKKI,TRAVANCORE (SOUTH KERALA),7,73.36,0.08,yes,0,0,2.56,AEKL100998,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Small Business or Self-employed,Shop Keeper,,,State Assembly Election (AE)
Kerala,15,93,2016,5,4,0,1,K M MANI,M,KEC(M),58884,83,GEN,139775,180091,PALA,GEN,KOTTAYAM,TRAVANCORE (SOUTH KERALA),8,77.61,42.13,no,4703,3.36,2.78,AEKL110171,State-based Party,11341,FALSE,13,KEC(M),11341,PALA,TRUE,TRUE,13,FALSE,TRUE,TRUE,Graduate Professional,Politics,Party Worker,,,State Assembly Election (AE)
Kerala,15,93,2016,5,4,0,2,MANI C KAPPEN,M,NCP,54181,59,GEN,139775,180091,PALA,GEN,KOTTAYAM,TRAVANCORE (SOUTH KERALA),8,77.61,38.76,no,29360,21.01,2.78,AEKL103066,State-based Party (Other State),5792,FALSE,3,NCP,5792,PALA,TRUE,TRUE,0,FALSE,FALSE,TRUE,Post Graduate,Business,Film Producer,Agriculture,,State Assembly Election (AE)
Kerala,15,93,2016,5,4,0,3,N HARI,M,BJP,24821,38,GEN,139775,180091,PALA,GEN,KOTTAYAM,TRAVANCORE (SOUTH KERALA),8,77.61,17.76,no,23914,17.11,2.78,AEKL101001,National Party,1605,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Social Work,,,,State Assembly Election (AE)
Kerala,15,93,2016,5,4,0,4,None of the Above,,NOTA,907,,,139775,180091,PALA,GEN,KOTTAYAM,TRAVANCORE (SOUTH KERALA),8,77.61,0.65,,418,0.3,2.78,,NOTA,5897,FALSE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Kerala,15,93,2016,5,4,0,5,ADV. JOSE THOMAS PANDIYAMMAKKAL,M,IND,489,63,GEN,139775,180091,PALA,GEN,KOTTAYAM,TRAVANCORE (SOUTH KERALA),8,77.61,0.35,yes,272,0.19,2.78,AEKL101002,Independents,10809,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Liberal Profession or Professional,Lawyer,,,State Assembly Election (AE)
Kerala,15,93,2016,5,4,0,6,ANTONY,M,IND,217,40,GEN,139775,180091,PALA,GEN,KOTTAYAM,TRAVANCORE (SOUTH KERALA),8,77.61,0.16,yes,114,0.08,2.78,AEKL105810,Independents,10809,FALSE,3,IND,10809,TRIVANDRUM WEST,FALSE,TRUE,0,FALSE,FALSE,FALSE,10th Pass,Labourer or Daily Wage,Taxi Driver,,,State Assembly Election (AE)
Kerala,15,93,2016,5,4,0,7,SHAIJU PONKUNNAM,M,IND,103,42,SC,139775,180091,PALA,GEN,KOTTAYAM,TRAVANCORE (SOUTH KERALA),8,77.61,0.07,yes,13,0.01,2.78,AEKL101004,Independents,10809,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Other,,,,State Assembly Election (AE)
Kerala,15,93,2016,5,4,0,8,HASSAN KUNJU P S,M,IND,90,59,GEN,139775,180091,PALA,GEN,KOTTAYAM,TRAVANCORE (SOUTH KERALA),8,77.61,0.06,yes,7,0.01,2.78,AEKL101005,Independents,10809,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Agriculture,,,,State Assembly Election (AE)
Kerala,15,93,2016,5,4,0,9,BABU,M,IND,83,50,GEN,139775,180091,PALA,GEN,KOTTAYAM,TRAVANCORE (SOUTH KERALA),8,77.61,0.06,yes,0,0,2.78,GEKL73430,Independents,10809,FALSE,4,IND,10809,CHITTUR,FALSE,TRUE,0,FALSE,FALSE,FALSE,10th Pass,Business,,,,State Assembly Election (AE)
Kerala,15,94,2016,5,4,0,1,ADV. MONS JOSEPH,M,KEC(M),73793,51,GEN,127172,182749,KADUTHURUTHY,GEN,KOTTAYAM,TRAVANCORE (SOUTH KERALA),6,69.59,58.03,no,42256,33.23,2.38,AEKL103883,State-based Party,11341,TRUE,5,KEC(M),11341,KADUTHURUTHY,TRUE,TRUE,4,FALSE,TRUE,TRUE,Graduate Professional,Liberal Profession or Professional,Lawyer,,,State Assembly Election (AE)
Kerala,15,94,2016,5,4,0,2,SCARIA THOMAS,M,KCST,31537,70,GEN,127172,182749,KADUTHURUTHY,GEN,KOTTAYAM,TRAVANCORE (SOUTH KERALA),6,69.59,24.8,no,14001,11.01,2.38,AEKL101008,Local Party,4835,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Kerala,15,94,2016,5,4,0,3,STEPHEN CHAZHIKADAN,M,KEC,17536,52,GEN,127172,182749,KADUTHURUTHY,GEN,KOTTAYAM,TRAVANCORE (SOUTH KERALA),6,69.59,13.79,yes,16003,12.58,2.38,AEKL101009,State-based Party,4807,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Kerala,15,94,2016,5,4,0,4,None of the Above,,NOTA,1533,,,127172,182749,KADUTHURUTHY,GEN,KOTTAYAM,TRAVANCORE (SOUTH KERALA),6,69.59,1.21,,60,0.05,2.38,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Kerala,15,94,2016,5,4,0,5,GINISH JOHN M,M,BSP,1473,40,GEN,127172,182749,KADUTHURUTHY,GEN,KOTTAYAM,TRAVANCORE (SOUTH KERALA),6,69.59,1.16,yes,505,0.4,2.38,AEKL101010,State-based Party (Other State),16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Liberal Profession or Professional,Musician or Artist,,,State Assembly Election (AE)
Kerala,15,94,2016,5,4,0,6,T P KUTTAPPAN KURUPPANTHARA,M,KLJP,968,63,SC,127172,182749,KADUTHURUTHY,GEN,KOTTAYAM,TRAVANCORE (SOUTH KERALA),6,69.59,0.76,yes,636,0.5,2.38,AEKL101011,Local Party,4841,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Business,,,,State Assembly Election (AE)
Kerala,15,94,2016,5,4,0,7,RAJEEV KIDANGOOR,M,IND,332,36,GEN,127172,182749,KADUTHURUTHY,GEN,KOTTAYAM,TRAVANCORE (SOUTH KERALA),6,69.59,0.26,yes,0,0,2.38,AEKL101012,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Small Business or Self-employed,Self-employed,,,State Assembly Election (AE)
Kerala,15,95,2016,5,4,0,1,C K ASHA,F,CPI,61997,40,SC,132048,162632,VAIKOM,SC,KOTTAYAM,TRAVANCORE (SOUTH KERALA),8,81.19,46.95,no,24584,18.62,2.86,AEKL101013,State-based Party,2444,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,Graduate,Other,Household,,,State Assembly Election (AE)
Kerala,15,95,2016,5,4,0,2,ADV. A SANEESHKUMAR,M,INC,37413,39,SC,132048,162632,VAIKOM,SC,KOTTAYAM,TRAVANCORE (SOUTH KERALA),8,81.19,28.33,no,7346,5.56,2.86,AEKL102071,National Party,3482,TRUE,2,INC,3482,VAIKOM,TRUE,TRUE,0,FALSE,FALSE,TRUE,Post Graduate,Liberal Profession or Professional,Lawyer,,,State Assembly Election (AE)
Kerala,15,95,2016,5,4,0,3,N K NEELAKANDAN MASTER,M,BDJS,30067,66,SC,132048,162632,VAIKOM,SC,KOTTAYAM,TRAVANCORE (SOUTH KERALA),8,81.19,22.77,no,29267,22.16,2.86,AEKL101015,Local Party,1338,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Others,Retired or Pension,,,,State Assembly Election (AE)
Kerala,15,95,2016,5,4,0,4,None of the Above,,NOTA,800,,,132048,162632,VAIKOM,SC,KOTTAYAM,TRAVANCORE (SOUTH KERALA),8,81.19,0.61,,260,0.2,2.86,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Kerala,15,95,2016,5,4,0,5,K C CHANDRASEKHARAN,M,BSP,540,51,SC,132048,162632,VAIKOM,SC,KOTTAYAM,TRAVANCORE (SOUTH KERALA),8,81.19,0.41,yes,51,0.04,2.86,AEKL101016,State-based Party (Other State),16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Labourer or Daily Wage,Coolie,,,State Assembly Election (AE)
Kerala,15,95,2016,5,4,0,6,SUBEESH SURENDRAN,M,PDP,489,31,SC,132048,162632,VAIKOM,SC,KOTTAYAM,TRAVANCORE (SOUTH KERALA),8,81.19,0.37,yes,69,0.05,2.86,AEKL101017,Local Party,6045,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Kerala,15,95,2016,5,4,0,7,ANILA BOSE,F,SUCI,420,25,SC,132048,162632,VAIKOM,SC,KOTTAYAM,TRAVANCORE (SOUTH KERALA),8,81.19,0.32,yes,216,0.16,2.86,AEKL101018,State-based Party (Other State),8082,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Other,,,,State Assembly Election (AE)
Kerala,15,95,2016,5,4,0,8,K C PRAKASH,M,CPIM,204,53,SC,132048,162632,VAIKOM,SC,KOTTAYAM,TRAVANCORE (SOUTH KERALA),8,81.19,0.15,yes,86,0.07,2.86,AEKL101019,Local Party,2560,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Kerala,15,95,2016,5,4,0,9,KUTTAN KATTACHIRA,M,IND,118,59,SC,132048,162632,VAIKOM,SC,KOTTAYAM,TRAVANCORE (SOUTH KERALA),8,81.19,0.09,yes,0,0,2.86,GEKL110892,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Kerala,15,96,2016,5,4,0,1,SURESH KURUP,M,CPM,53805,59,GEN,132304,165464,ETTUMANOOR,GEN,KOTTAYAM,TRAVANCORE (SOUTH KERALA),8,79.96,40.67,no,8899,6.73,3.03,AEKL102077,National Party,14635,TRUE,2,CPM,14635,ETTUMANOOR,TRUE,TRUE,2,FALSE,TRUE,TRUE,Graduate Professional,Liberal Profession or Professional,Lawyer,,,State Assembly Election (AE)
Kerala,15,96,2016,5,4,0,2,THOMAS CHAZHIKADAN,M,KEC(M),44906,63,GEN,132304,165464,ETTUMANOOR,GEN,KOTTAYAM,TRAVANCORE (SOUTH KERALA),8,79.96,33.94,no,17366,13.13,3.03,AEKL105844,State-based Party,11341,TRUE,6,KEC(M),11341,ETTUMANOOR,TRUE,TRUE,4,FALSE,FALSE,TRUE,Graduate Professional,Salaried Work or Employed,Accountant,,,State Assembly Election (AE)
Kerala,15,96,2016,5,4,0,3,A G THANKAPPAN,M,BDJS,27540,66,GEN,132304,165464,ETTUMANOOR,GEN,KOTTAYAM,TRAVANCORE (SOUTH KERALA),8,79.96,20.82,no,23766,17.96,3.03,AEKL101023,Local Party,1338,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Social Work,,,,State Assembly Election (AE)
Kerala,15,96,2016,5,4,0,4,JOSEMON MUNDACKAL,M,IND,3774,42,GEN,132304,165464,ETTUMANOOR,GEN,KOTTAYAM,TRAVANCORE (SOUTH KERALA),8,79.96,2.85,yes,3068,2.32,3.03,AEKL101024,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Kerala,15,96,2016,5,4,0,5,ABDUL NAZAR,M,SDPI,706,56,GEN,132304,165464,ETTUMANOOR,GEN,KOTTAYAM,TRAVANCORE (SOUTH KERALA),8,79.96,0.53,yes,106,0.08,3.03,AEKL101025,Local Party,7985,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Other,,,,State Assembly Election (AE)
Kerala,15,96,2016,5,4,0,6,None of the Above,,NOTA,600,,,132304,165464,ETTUMANOOR,GEN,KOTTAYAM,TRAVANCORE (SOUTH KERALA),8,79.96,0.45,,147,0.11,3.03,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Kerala,15,96,2016,5,4,0,7,ADV. C P RAJESH,M,BSP,453,44,SC,132304,165464,ETTUMANOOR,GEN,KOTTAYAM,TRAVANCORE (SOUTH KERALA),8,79.96,0.34,yes,115,0.09,3.03,AEKL101026,State-based Party (Other State),16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Liberal Profession or Professional,Lawyer,,,State Assembly Election (AE)
Kerala,15,96,2016,5,4,0,8,M S NOUSHAD,M,PDP,338,49,GEN,132304,165464,ETTUMANOOR,GEN,KOTTAYAM,TRAVANCORE (SOUTH KERALA),8,79.96,0.26,yes,156,0.12,3.03,AEKL101027,Local Party,6045,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Kerala,15,96,2016,5,4,0,9,ASHARAJ,F,SUCI,182,35,GEN,132304,165464,ETTUMANOOR,GEN,KOTTAYAM,TRAVANCORE (SOUTH KERALA),8,79.96,0.14,yes,0,0,3.03,AEKL101028,State-based Party (Other State),8082,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Social Work,,,,State Assembly Election (AE)
Kerala,15,97,2016,5,4,0,1,THIRUVANCHOOR RADHAKRISHNAN,M,INC,73894,66,GEN,128603,164097,KOTTAYAM,GEN,KOTTAYAM,TRAVANCORE (SOUTH KERALA),8,78.37,57.46,no,33632,26.15,2.27,AEKL106020,National Party,3482,TRUE,7,INC,3482,KOTTAYAM,TRUE,TRUE,6,FALSE,TRUE,TRUE,Graduate Professional,Politics,Party Worker,,,State Assembly Election (AE)
Kerala,15,97,2016,5,4,0,2,ADV. REJI SAKHARIYA,M,CPM,40262,49,GEN,128603,164097,KOTTAYAM,GEN,KOTTAYAM,TRAVANCORE (SOUTH KERALA),8,78.37,31.31,no,27680,21.52,2.27,AEKL101030,National Party,14635,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Liberal Profession or Professional,Lawyer,,,State Assembly Election (AE)
Kerala,15,97,2016,5,4,0,3,ADV. M S KARUNAKARAN,M,BJP,12582,62,GEN,128603,164097,KOTTAYAM,GEN,KOTTAYAM,TRAVANCORE (SOUTH KERALA),8,78.37,9.78,yes,11931,9.28,2.27,AEKL101031,National Party,1605,TRUE,2,BJP,1605,PUTHUPPALLY,FALSE,TRUE,0,FALSE,FALSE,FALSE,Graduate Professional,Liberal Profession or Professional,Lawyer,,,State Assembly Election (AE)
Kerala,15,97,2016,5,4,0,4,ADV. P K GEETHA KRISHNAN,M,BSP,651,39,SC,128603,164097,KOTTAYAM,GEN,KOTTAYAM,TRAVANCORE (SOUTH KERALA),8,78.37,0.51,yes,168,0.13,2.27,AEKL101032,State-based Party (Other State),16651,TRUE,2,BSP,16651,KANJIRAPPALLY,FALSE,TRUE,0,FALSE,FALSE,TRUE,Post Graduate,Other,,,,State Assembly Election (AE)
Kerala,15,97,2016,5,4,0,5,None of the Above,,NOTA,483,,,128603,164097,KOTTAYAM,GEN,KOTTAYAM,TRAVANCORE (SOUTH KERALA),8,78.37,0.38,,80,0.06,2.27,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Kerala,15,97,2016,5,4,0,6,ROY CHEMMANAM,M,SP,403,49,GEN,128603,164097,KOTTAYAM,GEN,KOTTAYAM,TRAVANCORE (SOUTH KERALA),8,78.37,0.31,yes,221,0.17,2.27,AEKL101033,State-based Party (Other State),7425,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Social Work,,,,State Assembly Election (AE)
Kerala,15,97,2016,5,4,0,7,REJITHA JAYARAM,F,SUCI,182,38,GEN,128603,164097,KOTTAYAM,GEN,KOTTAYAM,TRAVANCORE (SOUTH KERALA),8,78.37,0.14,yes,94,0.07,2.27,AEKL101034,State-based Party (Other State),8082,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Social Work,,,,State Assembly Election (AE)
Kerala,15,97,2016,5,4,0,8,JOHN JOY,M,IND,88,60,GEN,128603,164097,KOTTAYAM,GEN,KOTTAYAM,TRAVANCORE (SOUTH KERALA),8,78.37,0.07,yes,30,0.02,2.27,AEKL101035,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Social Work,,,,State Assembly Election (AE)
Kerala,15,97,2016,5,4,0,9,PAYAS C P,M,IND,58,52,GEN,128603,164097,KOTTAYAM,GEN,KOTTAYAM,TRAVANCORE (SOUTH KERALA),8,78.37,0.05,yes,0,0,2.27,AEKL101036,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Literate,Salaried Work or Employed,,,,State Assembly Election (AE)
Kerala,15,98,2016,5,4,0,1,OOMMEN CHANDY,M,INC,71597,72,GEN,134034,173253,PUTHUPPALLY,GEN,KOTTAYAM,TRAVANCORE (SOUTH KERALA),9,77.36,53.42,no,27092,20.21,2.44,AEKL109684,National Party,3482,TRUE,11,INC,3482,PUTHUPPALLY,TRUE,TRUE,11,FALSE,TRUE,TRUE,Graduate Professional,Politics,Party Worker,,,State Assembly Election (AE)
Kerala,15,98,2016,5,4,0,2,JAICK C THOMAS,M,CPM,44505,26,GEN,134034,173253,PUTHUPPALLY,GEN,KOTTAYAM,TRAVANCORE (SOUTH KERALA),9,77.36,33.2,no,28512,21.27,2.44,AEKL101038,National Party,14635,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Student,,,,State Assembly Election (AE)
Kerala,15,98,2016,5,4,0,3,ADV. GEORGE KURIAN,M,BJP,15993,55,GEN,134034,173253,PUTHUPPALLY,GEN,KOTTAYAM,TRAVANCORE (SOUTH KERALA),9,77.36,11.93,yes,15082,11.25,2.44,GEKL44794,National Party,1605,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Liberal Profession or Professional,Lawyer,,,State Assembly Election (AE)
Kerala,15,98,2016,5,4,0,4,SHIBU PARAKADAVAN,M,BSP,911,43,GEN,134034,173253,PUTHUPPALLY,GEN,KOTTAYAM,TRAVANCORE (SOUTH KERALA),9,77.36,0.68,yes,281,0.21,2.44,AEKL101040,State-based Party (Other State),16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Others,Salaried Work or Employed,,,,State Assembly Election (AE)
Kerala,15,98,2016,5,4,0,5,None of the Above,,NOTA,630,,,134034,173253,PUTHUPPALLY,GEN,KOTTAYAM,TRAVANCORE (SOUTH KERALA),9,77.36,0.47,,499,0.37,2.44,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Kerala,15,98,2016,5,4,0,6,M V CHERIAN,M,SUCI,131,46,GEN,134034,173253,PUTHUPPALLY,GEN,KOTTAYAM,TRAVANCORE (SOUTH KERALA),9,77.36,0.1,yes,28,0.02,2.44,AEKL101041,State-based Party (Other State),8082,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Small Business or Self-employed,Self-employed,,,State Assembly Election (AE)
Kerala,15,98,2016,5,4,0,7,K M SIVAPRASAD GANDHI,M,IND,103,36,GEN,134034,173253,PUTHUPPALLY,GEN,KOTTAYAM,TRAVANCORE (SOUTH KERALA),9,77.36,0.08,yes,39,0.03,2.44,AEKL101042,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Education,School Teacher,,,State Assembly Election (AE)
Kerala,15,98,2016,5,4,0,8,A K SHAJI,M,IND,64,45,GEN,134034,173253,PUTHUPPALLY,GEN,KOTTAYAM,TRAVANCORE (SOUTH KERALA),9,77.36,0.05,yes,13,0.01,2.44,AEKL101043,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Kerala,15,98,2016,5,4,0,9,JIJO,M,IND,51,38,GEN,134034,173253,PUTHUPPALLY,GEN,KOTTAYAM,TRAVANCORE (SOUTH KERALA),9,77.36,0.04,yes,2,0,2.44,AEKL100821,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Social Work,,,,State Assembly Election (AE)
Kerala,15,98,2016,5,4,0,10,JOSEPH T M,M,IND,49,58,GEN,134034,173253,PUTHUPPALLY,GEN,KOTTAYAM,TRAVANCORE (SOUTH KERALA),9,77.36,0.04,yes,0,0,2.44,AEKL101045,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Agriculture,,,,State Assembly Election (AE)
Kerala,15,99,2016,5,4,0,1,C F THOMAS,M,KEC(M),50371,76,GEN,125793,167180,CHANGANASSERY,GEN,KOTTAYAM,TRAVANCORE (SOUTH KERALA),10,75.24,40.04,no,1849,1.47,2.94,AEKL103856,State-based Party,11341,TRUE,8,KEC(M),11341,CHANGANASSERY,TRUE,TRUE,8,FALSE,TRUE,TRUE,Others,Social Work,,,,State Assembly Election (AE)
Kerala,15,99,2016,5,4,0,2,DR. K C JOSEPH,M,IND,48522,66,GEN,125793,167180,CHANGANASSERY,GEN,KOTTAYAM,TRAVANCORE (SOUTH KERALA),10,75.24,38.57,no,27067,21.52,2.94,AEKL2007,Independents,10809,TRUE,2,IND,10809,IRIKKUR,FALSE,TRUE,0,FALSE,FALSE,FALSE,Graduate Professional,Social Work,,,,State Assembly Election (AE)
Kerala,15,99,2016,5,4,0,3,ETTUMANOOR RADHAKRISHNAN,M,BJP,21455,68,GEN,125793,167180,CHANGANASSERY,GEN,KOTTAYAM,TRAVANCORE (SOUTH KERALA),10,75.24,17.06,no,19658,15.63,2.94,GEKL40451,National Party,1605,TRUE,4,BJP,1605,ETTUMANOOR,FALSE,TRUE,0,FALSE,FALSE,FALSE,Graduate,Other,,,,State Assembly Election (AE)
Kerala,15,99,2016,5,4,0,4,ALTHAPH HASSAN,M,SDPI,1797,44,GEN,125793,167180,CHANGANASSERY,GEN,KOTTAYAM,TRAVANCORE (SOUTH KERALA),10,75.24,1.43,yes,747,0.59,2.94,AEKL101049,Local Party,7985,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Business,,,,State Assembly Election (AE)
Kerala,15,99,2016,5,4,0,5,ADV. SOJAN PAVIYANOSE,M,IND,1050,41,GEN,125793,167180,CHANGANASSERY,GEN,KOTTAYAM,TRAVANCORE (SOUTH KERALA),10,75.24,0.83,yes,374,0.3,2.94,AEKL101050,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Kerala,15,99,2016,5,4,0,6,RAJI RAJAN,F,BSP,676,41,GEN,125793,167180,CHANGANASSERY,GEN,KOTTAYAM,TRAVANCORE (SOUTH KERALA),10,75.24,0.54,yes,80,0.06,2.94,AEKL101051,State-based Party (Other State),16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Former Government,Ex Civil Service,,,State Assembly Election (AE)
Kerala,15,99,2016,5,4,0,7,SURESH K,M,IND,596,37,GEN,125793,167180,CHANGANASSERY,GEN,KOTTAYAM,TRAVANCORE (SOUTH KERALA),10,75.24,0.47,yes,25,0.02,2.94,AEKL101052,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Unemployed,,,,State Assembly Election (AE)
Kerala,15,99,2016,5,4,0,8,None of the Above,,NOTA,571,,,125793,167180,CHANGANASSERY,GEN,KOTTAYAM,TRAVANCORE (SOUTH KERALA),10,75.24,0.45,,259,0.21,2.94,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Kerala,15,99,2016,5,4,0,9,K N RAJAN,M,SUCI,312,53,GEN,125793,167180,CHANGANASSERY,GEN,KOTTAYAM,TRAVANCORE (SOUTH KERALA),10,75.24,0.25,yes,20,0.02,2.94,AEKL101053,State-based Party (Other State),8082,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Labourer or Daily Wage,Taxi Driver,,,State Assembly Election (AE)
Kerala,15,99,2016,5,4,0,10,BABU VARGESE,M,KCS,292,44,GEN,125793,167180,CHANGANASSERY,GEN,KOTTAYAM,TRAVANCORE (SOUTH KERALA),10,75.24,0.23,yes,141,0.11,2.94,AEKL101054,Local Party,4836,TRUE,2,KEC,4807,KOTHAMANGALAM,FALSE,FALSE,0,TRUE,FALSE,FALSE,Post Graduate,Education,School Teacher,,,State Assembly Election (AE)
