,Sno.,Proposal No.,File No.,Project Name,Company,Proposal Status,Project Type,View
9,1030,SIA/AS/MIS/117606/2019,,Borjuri P.P. Land Stone Mining Contract Area,TULARAM TERANG,EC Granted - Processed offline,EC,
0,1031,SIA/AS/MIN/288980/2022,SEIAA. 3160/2022,LANGKHANG VILLAGE PATTA LAND STONE QUARRY,SANJAY PHANGCHO,EC Granted,EC,
1,1032,SIA/AS/MIN/415729/2023,SEIAA. 3347/2023,"Sand, Gravel & Boulder Mahal at Huthuti River (Balagari Village)",TAMESWAR BASUMATARY,Delisted,EC,
2,1033,SIA/AS/MIN/416214/2023,SEIAA. 3357/2023,Jhanji Tamulichiga Mining Permit Area for Sand,SAMUDRA GOGOI,EC Granted,EC,
3,1034,SIA/AS/MIS/143876/2020,,CLAY AND RIVER SILT MINING PERMIT AREA ON BRAHMAPUTRA RIVER AT HATISILA-B,GAIL INDIA LIMITED,EC Granted - Processed offline,EC,
4,1035,SIA/AS/MIS/286285/2022,,Additional Daigrung Sand Gravel Quarry,M P AGARWALA,Delisted,EC,
5,1036,SIA/AS/MIS/139437/2020,,TARANGAPUR (PT-I) PATTA LAND ORDINARY EARTH MINING PERMIT AREA,MD. ABBAS ALI,EC Granted - Processed offline,EC,
6,1037,SIA/AS/MIN/199046/2021,,Jamuna River Sand Mahal New (Lagkangbop),REKHA ENGTIPI,WithdrawEC,EC,
7,1038,SIA/AS/MIN/412356/2022,SEIAA. 3307/2022,"Desang River Sand Mining Permit Area, Chengkoli Ghat",MRIGHEN MOHAN,EC Granted,EC,
8,1039,SIA/AS/MIS/121409/2019,,Buroi River Sand and Gravel Mining Permit Area,BINOD SHARMA,EC Granted - Processed offline,EC,
9,1040,SIA/AS/MIN/428033/2023,SEIAA. 3485/2023,1 NO TEGHERIA VILLAGE ORDINARY EARTH MINING PERMIT AREA,MRIDUL BORO,Under examination of SEAC,EC,
0,1041,SIA/AS/MIN/416880/2023,SEIAA. 3343/2023,DIKHARU RIVER SAND MAHAL HABERAM RONGPHAR GAON MINING AREA,SUBHAS HANSE,WithdrawEC,EC,
1,1042,SIA/AS/MIN/123710/2019,,Kharkhari Gaon Ordinary Earth Mining Permit Area,GANNON DUNKERLEY AND CO LTD,EC Granted - Processed offline,EC,
2,1043,SIA/AS/MIS/185211/2020,SEIAA.1531/2021,"Environmental Clearance for 2.26 Hectares Dumped earth Mining Permit Area Plot-1, Inside Refinery premises, Owguri Chapori Gaon, P.O. Numaligarh , Dist: Golaghat , Assam.",NUMALIGARH REFINERY LIMITED,EC Granted,EC,
3,1044,SIA/AS/MIN/168712/2020,SEIAA.1402/2020,Hongthor Adong P.P. Land Stone Mining Permit Area,GAWAR-SINGH (JV),EC Granted,EC,
4,1045,SIA/AS/MIN/270067/2022,,SODAR BRICK INDUSTRY,PARESH PATGIRI,Delisted,EC,
5,1046,SIA/AS/MIN/410729/2022,SEIAA. 1145/2020,"M/s NECEM CEMENTS  LTD.,  NEW UMRANGSHU LIMESTONE MINE",MS NECEM CEMENT LTD,EC Granted,EC,
6,1047,SIA/AS/MIN/432957/2023,SEIAA. 3507/2023,"Buridehing River Ordinary Clay (Silt) Mining Permit Area, Gamon Area",GANPATI BUILDERS,Under examination of SEAC,EC,
7,1048,SIA/AS/MIN/148369/2020,SEIAA.1315/2020,Gumi Tapar Pathar Brahmaputra River Silt Mining Permit Area,"EXECUTIVE ENGINEER, GUWAHATI WEST W.R. DIVISION",EC Granted,EC,
8,1049,SIA/AS/MIS/142593/2020,SEIAA.1277/2020,Barbakara Sand Mining Permit area,PABITRA RABHA,EC Granted,EC,
9,1050,SIA/AS/MIS/145355/2020,,Brick Earth (U.S.A. Bricks) Mining Permit Area at Tilai Bongali Gaon,U.S.A. BRICK FIELD,Delisted,EC,
0,1051,SIA/AS/MIN/128992/2019,SEIAA.1378/2020,Purangaon Brick Kiln Earth Mining Permit area,"SHRI DULAL SEIKH, PROP. M/S DMI BRICK INDUSTRY",EC Granted,EC,
1,1052,SIA/AS/MIN/45446/2019,SEIAA.1108/2020,Construction of Anti-Erosion works for Protection of Majuli Island from flood erosion,T.K.ENGINEERING CONSORTIUM PVT.LTD,EC Granted,EC,
2,1053,SIA/AS/MIN/254975/2022,SEIAA. 2013/2022,Barkhanajan Ordinary Clay Mining Permit Area,BABUL BARO,EC Granted,EC,
3,1054,SIA/AS/MIN/266530/2022,SEIAA. 3008/2022,TIMUNG GAON QUARTZITE BLOCK MINING PERMIT AREA,ASSAM MINERAL DEVELOPMENT CORPORATION LIMITED,EC Granted,EC,
4,1055,SIA/AS/MIN/289444/2022,SEIAA. 3229/2022,Malow Ali Bypass Bhogdoi River Silt MPA,PRASURJYA KOLITA,EC Granted,EC,
5,1056,SIA/AS/MIN/288717/2022,SEIAA.3127/2022,Napani Hemphu Anglong No.1 PP Land Stone MCA,DHONSING TERANG,Rejection Letter Granted,EC,
6,1057,SIA/AS/MIS/149706/2020,,PAUL BRICK FACOTY BRICK EARTH MINING PERMIT AREA,M/S PAUL BRICK INDUSTRIES,Delisted,EC,
7,1058,SIA/AS/MIN/182488/2020,,Nunoi Takankata (Namjola) Sand Mahal,NILAMANI BORO,Delisted,EC,
8,1059,SIA/AS/MIN/265347/2022,SEIAA.2085/2022,SILA VILLAGE PATTA LAND ORDINARY EARTH AND WEATHERED STONE MINING PERMIT AREA,PRABHU SIOTIA,EC Granted,EC,
9,1060,SIA/AS/MIN/265762/2022,SEIAA. 3022/2022,RAJAPARA GHAT ORDINARY CLAY MINING PERMIT AREA ON BRAHMAPUTRA RIVER BED,ASSAM MINERAL DEVELOPMENT CORPORATION LIMITED,EC Granted,EC,
0,1061,SIA/AS/MIS/124199/2019,,Ranikhamar Sand Mining Permit Area,MR PURAN RABHA,EC Granted - Processed offline,EC,
1,1062,SIA/AS/MIS/145684/2020,,NABIN BRICK INDUSTRY BRICK EARTH MINING PERMIT AREA,MD. ABDUS HUSSAIN,Delisted,EC,
2,1063,SIA/AS/MIN/269433/2022,SEIAA. 3040/2022,DAMRA PATPARA VILLAGE PATTA LAND ORDINARY SAND MINING PERMIT AREA,BIDYA RAJBONGSHI,EC Granted,EC,
3,1064,SIA/AS/MIN/409775/2022,SEIAA. 3293/2022,A.N. Brick Field Mining Permit Area,ABDUL HAMID,EC Granted,EC,
4,1065,SIA/AS/MIN/412065/2022,SEIAA. 3304/2022,Dhansiri River Ordinary   Clay/Silt MPA” Halmira Mohkhuti,LARSEN & TOUBRO LIMITED,EC Granted,EC,
5,1066,SIA/AS/MIN/412068/2022,SEIAA. 3305/2022,Borpani Sand Permit Area Part-I-A,RANJU SAIKIA,ADS by SEAC,EC,
6,1067,SIA/AS/INFRA2/431462/2023,,Proposed residential complex Fortune Victor(phase 1) a unit of Fortune Tower India Private Limited,FORTUNE TOWERS (INDIA) PRIVATE LIMITED,WithdrawEC,EC,
7,1068,SIA/AS/MIN/250961/2022,SEIAA.1994/2022,SARMAJULI GAON ORDINARY CLAY MINING PERMIT AREA NEAR AGYATHURI ON BRAHMAPUTRA RIVER BED,FATIK DAS,EC Granted,EC,
8,1069,SIA/AS/INFRA2/401705/2022,SEIAA. 3134/2022,New Medical College at Bongaigaon,"BONGAIGAON NEW MEDICAL COLLEGE AND HOSPITAL(A UNIT OF DIRECTORATE OF MEDICAL EDUCATION, ASSAM)",EC Granted,EC,
9,1070,SIA/AS/MIN/415064/2023,,Manaha Brick Earth permit Area,NLG BRICKS,Pending at PP due to eds,EC,
0,1071,SIA/AS/MIN/187372/2020,SEIAA.1552/2021,GOHAIN GAON ORDINARY EARTH MINING  PERMIT AREA,BOGADHAR PATOR,EC Granted,EC,
1,1072,SIA/AS/MIS/144923/2020,,Ms Asha Bricks Earth,MS ASHA BRICKS,Delisted,EC,
2,1073,SIA/AS/MIN/162175/2020,SEIAA.1372/2020,4.50 Ha Jiabharali River Bed Ordinary Earth Mining Permit Area,SIMPLEX INFRASTRUCTURE LIMITED,EC Granted,EC,
3,1074,SIA/AS/MIN/271029/2022,SEIAA. 3025/2022,"GARMUR DULIA GAON SAND MINING PERMIT   AREA, BHOGDOI RIVER BED, JORHAT",BIJOY RAJKHOWA,EC Granted,EC,
4,1075,SIA/AS/MIN/411962/2022,SEIAA. 3303/2022,Pukhuripar Village Mining Permit Area,UTTAM KALITA,EC Granted,EC,
5,1076,SIA/AS/MIN/182554/2020,,JAMUNA RIVER SAND MAHAL,HARLONGBI ENGTI,Delisted,EC,
6,1077,SIA/AS/MIN/196587/2021,SEIAA.1640/2021,KAMALAJARI VILLAGE PATTA LAND SAND MINING AREA,SRI. DIMBESWAR KOCH,EC Granted,EC,
7,1078,SIA/AS/MIN/252341/2022,SEIAA. 2019/2022,"Outside Dikhow River Ordinary Clay Mining Permit Area, Boliaghat",JUAL ALI,Rejection Letter Granted,EC,
8,1079,SIA/AS/MIN/207746/2021,SEIAA.1771/2021,RANGANADI RIVER ORDINARY EARTH MINING PERMIT AREA,M/S DRA-TKEE (JV),EC Granted,EC,
9,1080,SIA/AS/MIN/411186/2022,,DBR/23/Buridehing/Charaihabi/Sand MCA,DIVISIONAL FOREST OFFICER,Pending at PP due to eds,EC,
0,1081,SIA/AS/MIN/179561/2020,,GOHAINKUR GAON ORDINARY EARTH MINING  PERMIT AREA,M/S GANNON DUNKERLEY & CO LTD.,Delisted,EC,
1,1082,SIA/AS/MIN/239403/2021,SEIAA.1920/2021,ORDINARY EARTH MINING PERMIT AREA FROM PATTA LAND AT FALIMARI VILLAGE,SRI. MANNAF ALI,EC Granted,EC,
2,1083,SIA/AS/MIN/404555/2022,SEIAA. 3197/2022,2.0 Ha Lower Dikrong (Pithaguri) Mining Permit Area (Outside The R.F.),KHAGEN HAZARIKA,EC Granted,EC,
3,1084,SIA/AS/MIN/408118/2022,SEIAA. 3283/2022,SOLMORA BHOGDOI RIVER SILT MPA,PRASURJYA KOLITA,EC Granted,EC,
4,1085,SIA/AS/MIN/405917/2022,SEIAA. 3199/2022,Mineral Deposit Area in Doigrung River (Haluagaon),DIVISIONAL FOREST OFFICER GOLAGHAT DIVISION,EC Granted,EC,
5,1086,SIA/AS/MIN/426038/2023,SEIAA. 4367/2023,Domoni River Sand Mahal No.2,"DIVISIONAL FOREST OFFICER (T), GOALPARA DIVISION",EC Granted,EC,
6,1087,SIA/AS/MIS/121026/2019,,Borjuri P.P. Land,MS. MIRLON ENGTIPI,Delisted,EC,
7,1088,SIA/AS/MIN/181320/2020,SEIAA.1540/2021,KHALASI R.F. MOHAL,RAJIB NARZARY,EC Granted,EC,
8,1089,SIA/AS/MIN/210645/2021,SEIAA.1782/2021,JATINGA RIVER MINOR MINERAL UNIT (SAND),SRI. SAMAR DEB,EC Granted,EC,
9,1090,SIA/AS/MIN/172861/2020,,Niz Sahar Brick Earth Permit Area,MS BRICKS,Delisted,EC,
0,1091,SIA/AS/MIN/431076/2023,SEIAA. 3494/2023,Nunoi Sand/Stone Mahal No.1 (Gitibari),HEMEN BASUMATARY,Under examination of SEAC,EC,
1,1092,SIA/AS/MIS/115978/2019,,Numaligarh (Parghat Area) Mining Permit Area 1,BHARTIA MAHAABALA JV,EC Granted - Processed offline,EC,
2,1093,SIA/AS/MIN/181629/2020,,Bogorighat – Sildubi Sand Contract Permit Area,AMERICA CHAUHAN,Delisted,EC,
3,1094,SIA/AS/MIN/203591/2021,SEIAA.1762/2021,NUMALIGARH DHANSIRI RIVER (PARGHAT AREA) SILT MINING PERMIT AREA,BHARTIA MAHAABALA JV,EC Granted,EC,
4,1095,SIA/AS/MIS/121409/2019,,Buroi River Sand and Gravel Mining Permit Area,BINOD SHARMA,EC Granted - Processed offline,EC,
5,1096,SIA/AS/MIN/173191/2020,SEIAA.1400/2020,DHANSIRI PAR GAON P.P. LAND MINING PERMIT  AREA,HOREN BORA,EC Granted,EC,
