,Proposal,File_No,State,District,Tehsil,Date_1,Date_2,Category,Company,Status
263,SIA/AS/MIN/136390/2020,SEIAA. 1238 / 2020,Assam,Dibrugarh,Naharkathiya,Date of Submission for TOR: ,Date of Submission for EC: 21 Jan 2020 ,Non-Coal Mining,M/S I.I.C. BRICK FIELD,Delisted
264,SIA/AS/MIN/180810/2020,SEIAA.1421/2020,Assam,Kamrup,North Guwahati,Date of Submission for EC: 27 Oct 2020 ,Date of Ec Granted : 27 Nov 2020,Non-Coal Mining,NATIONAL INSTITUTE OF PHARMACEUTICAL EDUCATION RESEARCH (NIPER),EC Granted
265,SIA/AS/MIS/137533/2020,SEIAA.1199/2020,Assam,Bongaigaon,Bijni,Date of Submission for EC: 18 Jan 2020 ,Date of Ec Granted : 07 Jan 2021,INFRA-2,MD. ABDUL LATIF BANIA,EC Granted
266,SIA/AS/MIS/115684/2019,,Assam,Kamrup,Sonapur,Date of Submission for TOR: ,Date of Submission for EC: 25 Aug 2019 ,INFRA-2,FOUR STAR GUWAHATI,Delisted
267,SIA/AS/MIN/195418/2021,SEIAA.1632/2021,Assam,Kamrup,North Guwahati,Date of Submission for EC: 29 Jan 2021 ,Date of Ec Granted : 10 Mar 2021,Non-Coal Mining,JITU BORO,EC Granted
268,SIA/AS/MIS/130084/2019,,Assam,Dibrugarh,Dibrugarh East,Date of Submission for EC: 07 Dec 2019 ,Date of Ec Granted : 29 Feb 2020,INFRA-2,S. A. BRICK FIELD,EC Granted - Processed offline
269,SIA/AS/MIN/234119/2021,SEIAA.1874/2021,Assam,Hojai,lankacircle,Date of Submission for EC: 09 Dec 2021 ,Date of Ec Granted : 17 Jan 2022,Non-Coal Mining,MR HASAN SHAHRUK AHMED,EC Granted
270,SIA/AS/MIN/248395/2021,,Assam,Karbi Anglong,Lumbajong,Date of Submission for TOR: ,Date of Submission for EC: 29 Dec 2021 ,Non-Coal Mining,PRAMOD KRAMSA,Delisted
271,SIA/AS/MIN/179596/2020,SEIAA.1460/2020,Assam,Sibsagar,Sibsagar,Date of Submission for EC: 18 Oct 2020 ,Date of Ec Granted : 10 Mar 2021,Non-Coal Mining,GANNON DUNKERLEY & COMP LTD,EC Granted
272,SIA/AS/MIN/174570/2020,SEIAA.1410/2020,Assam,Biswanath,Chariduar,Date of Submission for EC: 22 Sep 2020 ,Date of Ec Granted : 30 Dec 2020,Non-Coal Mining,ECI ENGINEERING & CONSTRUCTION CO. LTD.,EC Granted
273,SIA/AS/MIN/185105/2020,SEIAA.1498/2020,Assam,Biswanath,Chariduar,Date of Submission for EC: 26 Nov 2020 ,Date of Ec Granted : 05 Feb 2021,Non-Coal Mining,KESHAB KHAREL,EC Granted
274,SIA/AS/MIN/252735/2022,,Assam,Goalpara,Balijana,Date of Submission for TOR: ,Date of Submission for EC: 22 Jan 2022 ,Non-Coal Mining,AMIRUL KHAN,Delisted
275,SIA/AS/MIN/225123/2021,SEIAA.1833/2021,Assam,Dibrugarh,Moran,Date of Submission for EC: 17 Aug 2021 ,Date of Ec Granted : 30 Sep 2021,Non-Coal Mining,M/S P.N.B. BRICK FIELD,EC Granted
276,SIA/AS/MIN/254814/2022,SEIAA. 2014/2022,Assam,Barpeta,Barpeta,Date of Submission for EC: 07 May 2022 ,Date of Ec Granted : 16 Jul 2022,Non-Coal Mining,MOHAMMAD SIKDER,EC Granted
277,SIA/AS/MIS/206161/2021,,Assam,Karbi Anglong,Diphu,Date of Submission for TOR: ,Date of Submission for EC: 26 Mar 2021 ,INFRA-2,BIDYA SING ENGTI,WithdrawEC
278,SIA/AS/MIN/135051/2020,SEIAA.1232/2020,Assam,Dibrugarh,Chabua,Date of Submission for EC: 16 Oct 2020 ,Date of Ec Granted : 10 Dec 2020,Non-Coal Mining,M/S D.B. BRICK FIELD,EC Granted
279,SIA/AS/MIS/135128/2020,,Assam,Kamrup,Sonapur,Date of Submission for EC: 04 Jan 2020 ,Date of Ec Granted : 29 Feb 2020,INFRA-2,JAYANTA DEY,EC Granted - Processed offline
280,SIA/AS/MIN/174563/2020,,Assam,Chirang,No Data,Date of Submission for TOR: ,Date of Submission for EC: 22 Sep 2020 ,Non-Coal Mining,SAMAR MUCHAHARY,Delisted
281,SIA/AS/MIN/178186/2020,,Assam,Nagaon,Koliabor,Date of Submission for TOR: ,Date of Submission for EC: 09 Dec 2021 ,Non-Coal Mining,M/S R.C. BRICKS,Delisted
282,SIA/AS/MIN/256468/2022,SEIAA. 3205/2022,Assam,Jorhat,Jorhat East,Date of Submission for EC: 11 Nov 2022 ,Date of Ec Granted : 23 Dec 2022,Non-Coal Mining,MANOJ DUTTA,EC Granted
283,SIA/AS/MIS/143493/2020,,Assam,West Karbi Anglong,Diphu,Date of Submission for TOR: ,Date of Submission for EC: 15 Feb 2020 ,INFRA-2,M/S RAKHI BRICKS EARTH,Delisted
284,SIA/AS/MIN/45973/2019,,Assam,Dima Hasao,Mahur,Date of Submission for TOR: ,Date of Submission for EC: 09 Nov 2019 ,Non-Coal Mining,SATYAJIT JIDUNG,Delisted
285,SIA/AS/MIN/125963/2019,,Assam,Nalbari,Ghograpar,Date of Submission for EC: 18 Nov 2019 ,Date of Ec Granted : 07 Feb 2020,Non-Coal Mining,OSMAN ALI,EC Granted - Processed offline
286,SIA/AS/MIN/193457/2021,,Assam,Sibsagar,Sonari,Date of Submission for TOR: ,Date of Submission for EC: 16 Jan 2021 ,Non-Coal Mining,MS TOP BRICK INDUSTRY,Delisted
287,SIA/AS/MIN/179925/2020,,Assam,Nagaon,Rupahi,Date of Submission for TOR: ,Date of Submission for EC: 20 Dec 2021 ,Non-Coal Mining,M/S D.L. BRICKS,Delisted
288,SIA/AS/MIN/181286/2020,SEIAA.1600/2021,Assam,Kokrajhar,Kokrajhar,Date of Submission for EC: 31 Oct 2020 ,Date of Ec Granted : 25 Feb 2021,Non-Coal Mining,SWGWMSAR MACHAHARY,EC Granted
289,SIA/AS/MIN/178491/2020,SEIAA.1545/2021,Assam,Kamrup,Chhaygaon,Date of Submission for EC: 18 Mar 2021 ,Date of Ec Granted : 27 Apr 2021,Non-Coal Mining,"M/S PBI BRICK INDUSTRY, PROP. SRI PANKAJ SOUD",EC Granted
290,SIA/AS/MIN/187967/2020,SEIAA.1650/2021,Assam,West Karbi Anglong,Donka,Date of Submission for TOR: ,Date of Submission for EC: 25 Oct 2021 ,Non-Coal Mining,DHON TISSO,Delisted
291,SIA/AS/MIS/117539/2019,,Assam,Sibsagar,Sibsagar,Date of Submission for EC: 15 Sep 2019 ,Date of Ec Granted : 07 Feb 2020,INFRA-2,JYOTI RAJKHOWA,EC Granted - Processed offline
292,SIA/AS/MIS/146046/2020,,Assam,Dhubri,Chapar,Date of Submission for TOR: ,Date of Submission for EC: 28 Feb 2020 ,INFRA-2,M/S R.K. BRICKS INDUSTRIES,Delisted
293,SIA/AS/MIN/182359/2020,SEIAA.1481/2020,Assam,Kamrup,North Guwahati,Date of Submission for EC: 07 Nov 2020 ,Date of Ec Granted : 16 Mar 2021,Non-Coal Mining,RANG INFRASTRUCTURE,EC Granted
294,SIA/AS/MIN/262274/2022,,Assam,Jorhat,Titabar,Date of Submission for TOR: ,Date of Submission for EC: 17 Mar 2022 ,Non-Coal Mining, MPA BLA JV,Delisted
295,SIA/AS/MIN/187774/2020,SEIAA.1601/2021,Rajasthan,chittorgarh,Begun,Date of Submission for TOR: ,Date of Submission for EC: 13 Dec 2020 ,Non-Coal Mining,MD. WAJED ALI,Delisted
296,SIA/AS/MIN/190385/2020,SEIAA.1517/2021,Assam,Marigaon,Mayong,Date of Submission for EC: 29 Dec 2020 ,Date of Ec Granted : 07 May 2021,Non-Coal Mining,JRN CONTRACTS & PHARMACEUTICAL (OPC) PVT. LTD.,EC Granted
297,SIA/AS/MIN/192587/2021,,Assam,Nagaon,Rupahi,Date of Submission for TOR: ,Date of Submission for EC: 11 Jan 2021 ,Non-Coal Mining,M/S N.K BRICKS,Delisted
298,SIA/AS/MIN/290559/2022,SEIAA. 3117/2022,Assam,Karbi Anglong,Donka,Date of Submission for EC: 27 Aug 2022 ,Date of Ec Granted : 01 Oct 2022,Non-Coal Mining,AMPHU TERONPI,EC Granted
299,SIA/AS/MIS/127208/2019,,Assam,Dibrugarh,Naharkathiya,Date of Submission for EC: 24 Nov 2019 ,Date of Ec Granted : 28 Feb 2020,INFRA-2,RIPON BORAH,EC Granted - Processed offline
300,SIA/AS/MIS/127697/2019,,Assam,Dibrugarh,Dibrugarh West,Date of Submission for TOR: ,Date of Submission for EC: 27 Nov 2019 ,INFRA-2,MZA BRICK FIELD,Delisted
301,SIA/AS/MIS/117380/2019,,Assam,Bongaigaon,Boitamari,Date of Submission for EC: 16 Sep 2019 ,Date of Ec Granted : 07 Jan 2019,INFRA-2,LABANYA BARUAH,EC Granted - Processed offline
302,SIA/AS/MIN/149215/2020,SEIAA.1303/2020,Assam,West Karbi Anglong,Donka,Date of Submission for EC: 18 Mar 2020 ,Date of Ec Granted : 05 Sep 2020,Non-Coal Mining,SHREE MAA MULTIPURPOSE CO-OPERATIVE SOCIETY LTD.,EC Granted
303,SIA/AS/MIN/258683/2022,SEIAA.3218/2022,Assam,Kamrup,Palasbari,Date of Submission for EC: 23 Nov 2022 ,Date of Ec Granted : 05 Jan 2023,Non-Coal Mining,BHABEN MAJUMDAR,EC Granted
304,SIA/AS/MIN/275596/2022,SEIAA. 3048/2022,Assam,West Karbi Anglong,Chinthong,Date of Submission for EC: 12 Aug 2022 ,Date of Ec Granted : 29 Sep 2022,Non-Coal Mining,FUKUN RONGPI,EC Granted
305,SIA/AS/MIN/418724/2023,SEIAA.3435/2023,Assam,,,Date of Submission for EC: 24 Apr 2023 ,Date of Ec Granted : 31 May 2023,Non-Coal Mining,MONOJ SINGH,EC Granted
306,SIA/AS/MIN/416626/2023,Examined KML file . its shown that the mining area,Assam,,,Date of Submission for TOR: ,Date of Submission for EC: 02 Mar 2023 ,Non-Coal Mining,HIRAK GOGOI,ADS by SEAC
307,SIA/AS/MIN/407010/2022,SEIAA. 3239/2022,Assam,KAMRUP METRO,,Date of Submission for EC: 18 Nov 2022 ,Date of Ec Granted : 07 Feb 2023,Non-Coal Mining, ALLIED CONSTRUCTION,EC Granted
308,SIA/AS/MIN/404745/2022,,Assam,,,Date of Submission for TOR: ,Date of Submission for EC: 24 Jan 2023 ,Non-Coal Mining, PROTECH BUILDCON PRIVATE LIMITED,Query raised by SEIAA and pending at PP
309,SIA/AS/IND3/424230/2023,SEIAA. 3428/2023,Assam,,,Date of Submission for TOR: ,Date of Submission for EC: 31 Mar 2023 ,Industrial Projects - 3, LUMDING PLYWOOD PASTING PVT.LTD.,ADS by SEAC
310,SIA/AS/MIN/405550/2022,,Assam,Kamrup,,Date of Submission for TOR: ,Date of Submission for EC: 05 Nov 2022 ,Non-Coal Mining,MAJIDUL HUSSAIN,Query raised by SEIAA and pending at PP
311,SIA/AS/MIN/410907/2022,SEIAA. 3301/2022,Assam,,,Date of Submission for EC: 16 Dec 2022 ,Date of Ec Granted : 19 May 2023,Non-Coal Mining, MEKONG ENGINEERING AND INFRASTRUCTURES PRIVATE LIMITED,EC Granted
312,SIA/AS/MIN/409742/2022,SEIAA. 3234/2022,Assam,,,Date of Submission for EC: 08 Dec 2022 ,Date of Ec Granted : 07 Feb 2023,Non-Coal Mining,TOYA CHETRY,EC Granted
313,SIA/AS/MIN/437623/2023,,Assam,,,Date of Submission for TOR: ,Date of Submission for EC: 21 Jul 2023 ,Non-Coal Mining, YFC-TTC(JV),Under examination of SEIAA
314,SIA/AS/MIN/434380/2023,,Assam,,,Date of Submission for TOR: ,Date of Submission for EC: 23 Jun 2023 ,Non-Coal Mining,MS JEET BRICK INDUSTRY,Under examination of SEIAA
315,SIA/AS/MIN/252871/2022,SEIAA2035/2022,Assam,Dibrugarh,Moran,Date of Submission for EC: 25 Mar 2022 ,Date of Ec Granted : 12 May 2022,Non-Coal Mining,BABAKAN SONOWAL,EC Granted
316,SIA/AS/MIN/188229/2020,SEIAA.1512/2021,Assam,Barpeta,Barpeta,Date of Submission for EC: 16 Dec 2020 ,Date of Ec Granted : 25 Feb 2021,Non-Coal Mining,ABDUL HANNAN,EC Granted
317,SIA/AS/MIN/255167/2022,,Assam,Karbi Anglong,Howraghat,Date of Submission for TOR: ,Date of Submission for EC: 05 Feb 2022 ,Non-Coal Mining,RAJIV LASKAR,Delisted
318,SIA/AS/MIN/276940/2022,SEIAA. 3138/2022,Assam,Cachar,Udarbond,Date of Submission for EC: 09 Sep 2022 ,Date of Ec Granted : 06 Jan 2023,Non-Coal Mining,NISHI DAS,EC Granted
319,SIA/AS/MIN/219728/2021,SEIAA.1797/2021,Assam,Dhubri,Dhubri,Date of Submission for EC: 04 Aug 2021 ,Date of Ec Granted : 30 Sep 2021,Non-Coal Mining,ABUL KALAM,EC Granted
320,SIA/AS/MIN/179075/2020,SEIAA.1546/2021,Assam,Marigaon,Marigaon,Date of Submission for EC: 14 Oct 2020 ,Date of Ec Granted : 10 Mar 2021,Non-Coal Mining,M/S RAJA BRICK,EC Granted
321,SIA/AS/MIS/180129/2020,SEIAA.1467/2020,Assam,Karbi Anglong,Silonijan,Date of Submission for EC: 22 Oct 2020 ,Date of Ec Granted : 05 Feb 2021,INFRA-2,M P AGARWALA,EC Granted
322,SIA/AS/MIN/133155/2019,SEIAA 2110/2020,Assam,West Karbi Anglong,Phuloni,Date of Submission for TOR: ,Date of Submission for EC: 30 Dec 2019 ,Non-Coal Mining,BHUPEN KILLING,Rejection Letter Granted
323,SIA/AS/MIN/133400/2019,SEIAA.1204/2020,Assam,Kamrup,Hajo,Date of Submission for EC: 25 Dec 2019 ,Date of Ec Granted : 05 Sep 2020,Non-Coal Mining,APURBA KR. DAS,EC Granted
324,SIA/AS/MIS/49659/2020,SEIAA. 1178/2020,Assam,Barpeta,Sarupeta,Date of Submission for EC: 30 Jan 2023 ,Date of Ec Granted : 16 May 2023,INFRA-1,KSEPYA ENVIRONMENT MANAGEMENT PRIVATE 1 LIMITED,EC Granted
325,SIA/AS/MIN/225051/2021,SEIAA.1830/2021,Assam,Barpeta,Kalgachia,Date of Submission for EC: 18 Aug 2021 ,Date of Ec Granted : 30 Sep 2021,Non-Coal Mining,MOHAMMAD  ALI,EC Granted
326,SIA/AS/MIN/225081/2021,SEIAA.1828/2021,Assam,Cachar,Udarbond,Date of Submission for EC: 17 Aug 2021 ,Date of Ec Granted : 29 Jan 2022,Non-Coal Mining,MR. PURNAM DEB,EC Granted
327,SIA/AS/MIN/277844/2022,SEIAA. 3073/2022,Assam,Karbi Anglong,Diphu,Date of Submission for TOR: ,Date of Submission for EC: 20 Jul 2022 ,Non-Coal Mining,BABU TOKBI,Delisted
328,SIA/AS/MIS/117960/2019,,Assam,Karbi Anglong,Phuloni,Date of Submission for TOR: ,Date of Submission for EC: 14 Sep 2019 ,INFRA-2,PARKUP PAHAR,Delisted
329,SIA/AS/MIS/121409/2019,,Assam,Biswanath,Chariduar,Date of Submission for EC: 14 Oct 2019 ,Date of Ec Granted : 01 Feb 2020,INFRA-2,BINOD SHARMA,EC Granted - Processed offline
330,SIA/AS/MIN/240465/2021,SEIAA.1998/2022,Assam,Golaghat,Sarupathar,Date of Submission for EC: 28 Nov 2021 ,Date of Ec Granted : 07 Mar 2022,Non-Coal Mining,RICKY BORAH,EC Granted
331,SIA/AS/MIN/257267/2022,SEIAA.2044/2022,Assam,Barpeta,Barnagar,Date of Submission for EC: 18 Feb 2022 ,Date of Ec Granted : 21 Mar 2022,Non-Coal Mining,PALASH DAS,EC Granted
332,SIA/AS/MIN/257791/2022,Uploaded Approved Mining Plan GPS Co-ordinates and,Assam,Dibrugarh,Tingkhong,Date of Submission for EC: 10 Jun 2022 ,Date of Ec Granted : 09 Sep 2022,Non-Coal Mining,DULAL BORA,EC Granted
333,SIA/AS/MIS/115931/2019,,,,,Date of Submission for EC: 27 Aug 2019 ,Date of Ec Granted : 26 Dec 2019,INFRA-2,ALLIED CONSTRUCTION,EC Granted - Processed offline
334,SIA/AS/MIS/115964/2019,,Assam,West Karbi Anglong,Donka,Date of Submission for EC: 27 Aug 2019 ,Date of Ec Granted : 10 Jan 2020,INFRA-2,MS BLUE BELL,EC Granted - Processed offline
335,SIA/AS/MIS/145327/2020,SEIAA.1268/2020,Assam,Kamrup,Guwahati,Date of Submission for TOR: ,Date of Submission for EC: 01 Dec 2020 ,INFRA-2,SRI JADOB CHANDRA MAHANTA,Delisted
336,SIA/AS/MIN/58501/2020,SEIAA.1652/2021,Assam,Jorhat,Jorhat West,Date of Submission for EC: 12 Dec 2020 ,Date of Ec Granted : 07 Jul 2021,Non-Coal Mining,M/S S.U.J. BRICK FIELD,EC Granted
337,SIA/AS/MIN/235743/2021,,Assam,Goalpara,Balijana,Date of Submission for TOR: ,Date of Submission for EC: 26 Oct 2021 ,Non-Coal Mining,MD. AJMAL HOQUE,Delisted
338,SIA/AS/MIN/258572/2022,SEIAA. 2092/2022,Assam,Lakhimpur,North Lakhimpur,Date of Submission for EC: 28 Mar 2022 ,Date of Ec Granted : 04 Jun 2022,Non-Coal Mining, ASSAM MINERAL DEVELOPMENT CORPORATION LIMITED,EC Granted
339,SIA/AS/MIN/258592/2022,SEIAA. 2059/2022,Assam,West Karbi Anglong,Diphu,Date of Submission for EC: 04 Mar 2022 ,Date of Ec Granted : 12 May 2022,Non-Coal Mining,PRIYANKA BARUAH,EC Granted
340,SIA/AS/MIS/126868/2019,,Assam,Dibrugarh,Moran,Date of Submission for EC: 22 Nov 2019 ,Date of Ec Granted : 19 Feb 2020,INFRA-2,EMERALD CONSTRUCTION,EC Granted - Processed offline
341,SIA/AS/MIS/144934/2020,,Assam,West Karbi Anglong,Donka,Date of Submission for TOR: ,Date of Submission for EC: 23 Feb 2020 ,INFRA-2,MS KK BRICKS,Delisted
342,SIA/AS/MIS/145685/2020,SEIAA.1305/2021,Assam,Golaghat,Golaghat,Date of Submission for EC: 31 Jan 2021 ,Date of Ec Granted : 08 Sep 2021,INFRA-2,PARTHA PROTIM BORA,EC Granted
343,SIA/AS/MIN/194190/2021,SEIAA.1642/2021,Assam,Darrang,Dalgaon,Date of Submission for EC: 21 Jan 2021 ,Date of Ec Granted : 06 Mar 2021,Non-Coal Mining,KHAGEN BORO,EC Granted
344,SIA/AS/MIS/127437/2019,,Assam,Dibrugarh,Moran,Date of Submission for TOR: ,Date of Submission for EC: 26 Nov 2019 ,INFRA-2,LIC BRICK FIELD,Delisted
345,SIA/AS/MIS/124494/2019,SEIAA.1248/2020,Assam,Tinsukia,Doom Dooma,Date of Submission for EC: 08 Nov 2019 ,Date of Ec Granted : 09 Oct 2020,INFRA-2,RB ENTERPRISE,EC Granted
346,SIA/AS/MIS/124641/2019,,Assam,Nagaon,Koliabor,Date of Submission for EC: 11 Nov 2019 ,Date of Ec Granted : 29 Feb 2020,INFRA-2,GAMMON INDIA LTD.-SPSCPL(JV),EC Granted - Processed offline
347,SIA/AS/MIN/261435/2022,,Assam,Kamrup,Chamaria,Date of Submission for TOR: ,Date of Submission for EC: 30 Jul 2023 ,Non-Coal Mining,PARBIN SULTAN,Under examination of SEIAA
348,SIA/AS/MIN/169039/2020,SEIAA.1332/2020,Assam,Dibrugarh,Moran,Date of Submission for EC: 17 Sep 2020 ,Date of Ec Granted : 09 Oct 2020,Non-Coal Mining,LAKHYA KONWAR,EC Granted
349,SIA/AS/MIN/175716/2020,SEIAA/1589/2021,Assam,Dhubri,Agamoni,Date of Submission for TOR: ,Date of Submission for EC: 26 Sep 2020 ,Non-Coal Mining,M/S MUKTA BRICK FACTORY,Delisted
350,SIA/AS/MIN/197106/2021,,Assam,Karbi Anglong,Phuloni,Date of Submission for TOR: ,Date of Submission for EC: 08 Feb 2021 ,Non-Coal Mining,DHANIRAM  RONGPI,Delisted
351,SIA/AS/MIN/248507/2021,SEIAA.1975/2021,Assam,Dibrugarh,Tengakhat,Date of Submission for EC: 29 Dec 2021 ,Date of Ec Granted : 07 Mar 2022,Non-Coal Mining,SUCHAN GOGOI,EC Granted
352,SIA/AS/MIN/178751/2020,,Assam,Dhubri,Chapar,Date of Submission for TOR: ,Date of Submission for EC: 12 Oct 2020 ,Non-Coal Mining,MD. ABBAS ALI,WithdrawEC
353,SIA/AS/MIS/130307/2019,,Assam,Kamrup,Sonapur,Date of Submission for EC: 08 Dec 2019 ,Date of Ec Granted : 10 Feb 2020,INFRA-2,SRI TARUN TERON,EC Granted - Processed offline
354,SIA/AS/MIN/239810/2021,,Assam,Jorhat,Teok,Date of Submission for TOR: ,Date of Submission for EC: 20 Nov 2021 ,Non-Coal Mining,M/S JOGDUAR BRICK FIELS MINING PERMIT AREA,WithdrawEC
355,SIA/AS/MIN/252225/2022,SEIAA.2025/2022,Assam,Cachar,Silchar,Date of Submission for EC: 15 Mar 2022 ,Date of Ec Granted : 12 May 2022,Non-Coal Mining,DFO CACHAR,EC Granted
356,SIA/AS/MIN/251979/2022,SEIAA.1999/2022,Assam,Cachar,Silchar,Date of Submission for EC: 17 Jan 2022 ,Date of Ec Granted : 07 Mar 2022,Non-Coal Mining, DIVISIONAL FOREST OFFICER CACHAR,EC Granted
357,SIA/AS/MIS/275008/2022,SEIAA. 3064/2022,Assam,Kamrup,Guwahati,Date of Submission for EC: 19 Jul 2022 ,Date of Ec Granted : 29 Sep 2022,INFRA-2, ROYALE ASSOCIATES,EC Granted
358,SIA/AS/MIS/117011/2019,,Assam,Dhemaji,Dhemaji,Date of Submission for TOR: ,Date of Submission for EC: 06 Sep 2019 ,INFRA-2,TASADUK ARIFUL HUSSAIN RQP,WithdrawEC
359,SIA/AS/MIS/121925/2019,SEIAA.995/2019,Assam,Dibrugarh,Tengakhat,Date of Submission for EC: 08 Feb 2021 ,Date of Ec Granted : 27 Apr 2021,INFRA-2,HN DEY SONS ENTERPRISE BRICK FIELD,EC Granted
360,SIA/AS/MIN/158723/2020,SEIAA.1380/2020,Assam,Chirang,No Data,Date of Submission for EC: 19 Jun 2020 ,Date of Ec Granted : 06 Nov 2020,Non-Coal Mining,ANJAN BASUMATARY,EC Granted
361,SIA/AS/MIS/157203/2020,,Assam,Bongaigaon,Bongaigaon,Date of Submission for TOR: ,Date of Submission for EC: 02 Apr 2021 ,INFRA-2,M/S JOGIGHOPA BRICK INDUSTRIES,Delisted
362,SIA/AS/MIN/256999/2022,SEIAA. 2054/2022,Assam,Nagaon,Nagaon,Date of Submission for EC: 16 Nov 2022 ,Date of Ec Granted : 26 Dec 2022,Non-Coal Mining,SANJAY KHETAWAT,EC Granted
363,SIA/AS/MIN/257010/2022,,Assam,Kamrup,Palasbari,Date of Submission for TOR: ,Date of Submission for EC: 16 Feb 2022 ,Non-Coal Mining,ANIL DAS,WithdrawEC
364,SIA/AS/MIS/136427/2020,,Assam,Kamrup,Guwahati,Date of Submission for EC: 11 Jan 2020 ,Date of Ec Granted : 29 Feb 2020,INFRA-2,SRI SAILAJANANDA BHARALI,EC Granted - Processed offline
365,SIA/AS/MIS/137060/2020,SEIAA.1163/2020,Assam,Sibsagar,Sibsagar,Date of Submission for EC: 17 Jan 2020 ,Date of Ec Granted : 05 Sep 2020,INFRA-2,UJJAL BARUAH,EC Granted
366,SIA/AS/MIN/157193/2020,SEIAA.1312/2020,Assam,Chirang,No Data,Date of Submission for EC: 15 Mar 2021 ,Date of Ec Granted : 22 Apr 2021,Non-Coal Mining,ROSHID MANDAL,EC Granted
367,SIA/AS/MIN/189302/2020,SEIAA.1615/2021,Assam,Dhubri,Dhubri,Date of Submission for TOR: ,Date of Submission for EC: 19 Nov 2021 ,Non-Coal Mining,SAMSUL HOQUE,Rejection Letter Granted
368,SIA/AS/MIN/44349/1900,,Assam,Nalbari,Nalbari,Date of Submission for EC: 09 Oct 2019 ,Date of Ec Granted : 20 Feb 2020,Non-Coal Mining,MANJIL AHMED,EC Granted - Processed offline
369,SIA/AS/MIS/160407/2020,SEIAA.1464/2020,Assam,Sibsagar,Sonari,Date of Submission for EC: 18 Dec 2020 ,Date of Ec Granted : 07 Jan 2021,INFRA-2,CHANDESWAR BHARATI,EC Granted
370,SIA/AS/MIN/205031/2021,,Assam,Biswanath,Biswanath,Date of Submission for TOR: ,Date of Submission for EC: 21 Mar 2021 ,Non-Coal Mining,M/S TK ENGINEERING CONSORTIUM PVT. LTD.,Delisted
371,SIA/AS/MIN/259634/2022,SEIAA. 3021/2022,Assam,Dibrugarh,Moran,Date of Submission for EC: 04 May 2022 ,Date of Ec Granted : 20 Jul 2022,Non-Coal Mining,KAMALA BARUAH,EC Granted
372,SIA/AS/MIN/45446/2019,SEIAA.1108/2020,Assam,Jorhat,Majuli,Date of Submission for EC: 24 Oct 2019 ,Date of Ec Granted : 25 Feb 2021,Non-Coal Mining,T.K.ENGINEERING CONSORTIUM PVT.LTD,EC Granted
373,SIA/AS/MIS/123193/2019,,Assam,Dhemaji,Dhemaji,Date of Submission for TOR: ,Date of Submission for EC: 25 Oct 2019 ,INFRA-2,SURJYA KONWAR,Delisted
374,SIA/AS/MIN/420875/2023,,Assam,,,Date of Submission for TOR: ,Date of Submission for EC: 04 Mar 2023 ,Non-Coal Mining,UDDHAB NATH,Query raised by SEIAA and pending at PP
375,SIA/AS/MIN/186775/2020,SEIAA.1566/2020,Assam,Kamrup,Sonapur,Date of Submission for EC: 05 Dec 2020 ,Date of Ec Granted : 25 Feb 2021,Non-Coal Mining,SRI AMAL DOLOI & SRI LALIT DOLOI,EC Granted
376,SIA/AS/MIN/140000/2020,,Assam,Dibrugarh,Naharkathiya,Date of Submission for TOR: ,Date of Submission for EC: 06 Oct 2021 ,Non-Coal Mining,M/S R.M. BRICK FIELD,Delisted
377,SIA/AS/MIN/140168/2020,SEIAA.1218/2020,Assam,Dhubri,Dhubri,Date of Submission for EC: 01 Feb 2020 ,Date of Ec Granted : 30 Sep 2020,Non-Coal Mining,JURAN ALIAKAND,EC Granted
378,SIA/AS/MIN/204760/2021,,Assam,West Karbi Anglong,Donka,Date of Submission for TOR: ,Date of Submission for EC: 26 Mar 2021 ,Non-Coal Mining,PANKAJ DEKARAJA,Delisted
379,SIA/AS/MIN/207925/2021,,Assam,Barpeta,Barnagar,Date of Submission for TOR: ,Date of Submission for EC: 05 Apr 2021 ,Non-Coal Mining,SRI DILIP KUMAR SAHA,Delisted
380,SIA/AS/MIN/253130/2022,,Assam,Darrang,Sipajhar,Date of Submission for TOR: ,Date of Submission for EC: 25 Jan 2022 ,Non-Coal Mining,MOHD ALI,Delisted
381,SIA/AS/MIS/124716/2019,,Assam,Sibsagar,Sibsagar,Date of Submission for TOR: ,Date of Submission for EC: 07 Dec 2020 ,INFRA-2,INAMUL HUSSAIN,Delisted
382,SIA/AS/MIS/125001/2019,,Assam,Dibrugarh,Moran,Date of Submission for EC: 12 Nov 2019 ,Date of Ec Granted : 29 Feb 2020,INFRA-2,AN BRICK FIELD,EC Granted - Processed offline
383,SIA/AS/MIN/236844/2021,,Assam,Jorhat,Teok,Date of Submission for TOR: ,Date of Submission for EC: 05 Aug 2022 ,Non-Coal Mining,M/S JAGDUAR BRICK FIELD,WithdrawEC
384,SIA/AS/MIN/236849/2021,,Assam,Chirang,bijini,Date of Submission for TOR: ,Date of Submission for EC: 01 Nov 2021 ,Non-Coal Mining,SAMAR  MUCHAHARY,Delisted
385,SIA/AS/MIN/193469/2021,,Assam,Sibsagar,Sonari,Date of Submission for TOR: ,Date of Submission for EC: 17 Jan 2021 ,Non-Coal Mining,M/S CO-OPERATION BRICK INDUSTRY,Delisted
