,Proposal Number,Project Name,Project Sector,Date of Submission,Submitted by Proponent,Query for Shortcoming(if any) by SEIAA,Resubmission of Proposal by Proponent 1,Accepted by SEIAA and forwarded to SEAC,Query for Shortcoming(if any) by SEAC,Resubmission of Proposal by Proponent 2,Accepted by SEAC,Forwarded to SEIAA for EC,EC Letter Uploaded On/EC Granted,Link
711,SIA/JH/CMIN/408531/2022,Chasnalla Colliery ,Coal Mining,17 Jul 2023,30/11/2022,14/07/2023,17/07/2023,17/07/2023,,,18/07/2023,,21/08/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/CMIN/408531/2022&type=EC&ID=213332
712,SIA/JH/MIN/440312/2023,KORIADIH STONE DEPOSIT  (Area- 2.21 ha.),Non-Coal Mining,14 Aug 2023,13/08/2023,14/08/2023,14/08/2023,15/08/2023,,,15/08/2023,,11/09/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/440312/2023&type=EC&ID=223969
713,SIA/JH/MIN/448571/2023,Gobardhasa - B Stone Block,Non-Coal Mining,16 Oct 2023,12/10/2023,13/10/2023,16/10/2023,16/10/2023,,,17/10/2023,,30/11/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/448571/2023&type=EC&ID=226684
714,SIA/JH/MIN/407977/2022,Khaprajola Stone Mine,Non-Coal Mining,13 Dec 2022,25/11/2022,01/12/2022,13/12/2022,15/12/2022,,,06/01/2023,,19/01/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/407977/2022&type=EC&ID=213131
715,SIA/JH/MIN/413658/2023,SINGARI STONE DEPOSIT,Non-Coal Mining,12 Jan 2023,07/01/2023,09/01/2023,12/01/2023,17/01/2023,,,20/01/2023,,08/02/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/413658/2023&type=EC&ID=215026
716,SIA/JH/INFRA2/432690/2023,The Pride,INFRA-2,15 Aug 2023,12/08/2023,12/08/2023,15/08/2023,15/08/2023,,,15/08/2023,,30/11/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/INFRA2/432690/2023&type=EC&ID=223960
717,SIA/JH/MIN/62453/2017,Mahesmunda Sand Mine,Non-Coal Mining,22 Feb 2017,22/02/2017,25/05/2017,22/02/2017,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/62453/2017&type=EC&ID=34116
718,SIA/JH/MIN/439950/2023,Baliari Stone Deposit of Sri Suresh Kumar Jhanjhri,Non-Coal Mining,14 Aug 2023,10/08/2023,11/08/2023,14/08/2023,15/08/2023,,,15/08/2023,,11/09/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/439950/2023&type=EC&ID=223845
719,SIA/JH/MIN/403281/2022,Kutlu Brick Clay Deposit,Non-Coal Mining,15 Oct 2022,15/10/2022,02/11/2022,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/403281/2022&type=EC&ID=211566
720,SIA/JH/MIN/447318/2023,Barmartola Itra Stone Block,Non-Coal Mining,08 Oct 2023,07/10/2023,07/10/2023,08/10/2023,08/10/2023,,,08/10/2023,,29/11/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/447318/2023&type=EC&ID=226474
721,SIA/JH/MIN/446610/2023,"Proposed brick earth mining from Khora Patratoli Brick Clay Deposit for mining of Brick Clay (Earth) over an area of 2.0 Acres (0.809 ha.), at Khata No. 417; Plot No. 6156 (P) at Village–Khora Patratoli, Thana- Gumla,Thana No.- 77, District – Gumla, Jharkhand by M/s Rahul Traders",Non-Coal Mining,06 Oct 2023,03/10/2023,05/10/2023,06/10/2023,08/10/2023,,,08/10/2023,,30/11/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/446610/2023&type=EC&ID=226272
722,SIA/JH/MIN/444406/2023,Shimaldhav Stone Mine  (Area- 2.31 ha or 5.71 Acre) ,Non-Coal Mining,18 Sep 2023,15/09/2023,15/09/2023,18/09/2023,18/09/2023,,,18/09/2023,,11/10/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/444406/2023&type=EC&ID=225192
723,SIA/JH/MIN/408024/2022,Hathigarh Stone Mine (Area- 2.368 ha.),Non-Coal Mining,13 Dec 2022,25/11/2022,01/12/2022,13/12/2022,15/12/2022,,,06/01/2023,,18/01/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/408024/2022&type=EC&ID=213136
724,SIA/JH/MIN/446739/2023,Hehal Stone Quarry (Area- 0.63 ha.),Non-Coal Mining,08 Oct 2023,03/10/2023,03/10/2023,08/10/2023,08/10/2023,,,08/10/2023,,30/11/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/446739/2023&type=EC&ID=226283
725,SIA/JH/MIN/32463/2015,"DAMDAMI STONE & MORUM MINE
(M/S MAA STONE WORKS)",Non-Coal Mining,04 Nov 2015,04/11/2015,,,09/11/2015,,,06/02/2018,06/02/2018,30/12/2015,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/32463/2015&type=EC&ID=1984
726,SIA/JH/MIN/413805/2023,Govindpur Stone Deposit  (1.376 ha.),Non-Coal Mining,17 Jan 2023,09/01/2023,09/01/2023,17/01/2023,18/01/2023,,,20/01/2023,,08/02/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/413805/2023&type=EC&ID=215086
727,SIA/JH/MIN/65920/2017,BELPAHARI STONE MINING,Non-Coal Mining,04 Jul 2017,04/07/2017,03/01/2018,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/65920/2017&type=EC&ID=35741
728,SIA/JH/MIN/62821/2017,"M/s Jamtara Traders
Nildaha Stone Mine",Non-Coal Mining,28 Feb 2017,28/02/2017,01/03/2017,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/62821/2017&type=EC&ID=34348
729,SIA/JH/MIN/443173/2023,Kunhara Kalan Stone Deposit,Non-Coal Mining,18 Sep 2023,05/09/2023,06/09/2023,18/09/2023,18/09/2023,,,18/09/2023,,11/10/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/443173/2023&type=EC&ID=224810
730,SIA/JH/MIN/67459/2017,Manatu Stone Deposit (6.25Acre/ 2.53Ha),Non-Coal Mining,14 Nov 2017,14/11/2017,24/10/2017,14/11/2017,14/11/2017,,,29/11/2017,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/67459/2017&type=EC&ID=37194
731,SIA/JH/MIN/411902/2022,Sarmanda Stone Block – A,Non-Coal Mining,17 Jan 2023,24/12/2022,26/12/2022,17/01/2023,18/01/2023,,,20/01/2023,,08/02/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/411902/2022&type=EC&ID=214453
732,SIA/JH/MIN/447012/2023,Tigra Brick Clay Mine ,Non-Coal Mining,08 Oct 2023,05/10/2023,05/10/2023,08/10/2023,08/10/2023,,,08/10/2023,,29/11/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/447012/2023&type=EC&ID=226355
733,SIA/JH/MIN/448737/2023,M/s Sahu Bricks (Khora Brick Earth Mine)   Proprietor: Satyanarayan Sahu ,Non-Coal Mining,17 Oct 2023,13/10/2023,14/10/2023,17/10/2023,17/10/2023,,,17/10/2023,,30/11/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/448737/2023&type=EC&ID=226750
734,SIA/JH/MIN/407965/2022,Kharagdiha Stone Deposit,Non-Coal Mining,16 Dec 2022,25/11/2022,01/12/2022,16/12/2022,22/12/2022,,,06/01/2023,,19/01/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/407965/2022&type=EC&ID=213118
735,SIA/JH/MIN/448935/2023,Tirildih Stone Deposit  (Area - 0.97 ha.),Non-Coal Mining,16 Oct 2023,14/10/2023,15/10/2023,16/10/2023,17/10/2023,,,17/10/2023,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/448935/2023&type=EC&ID=226852
736,SIA/JH/MIN/33252/2015,"LOHATAMBA (AGAIYA) STONE MINE
(M/S MAA TARA STONE WORKS)",Non-Coal Mining,25 Nov 2015,25/11/2015,,,27/11/2015,,,06/02/2018,06/02/2018,30/12/2015,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/33252/2015&type=EC&ID=2704
737,SIA/JH/MIN/409239/2022,Karhiya Stone Deposit ,Non-Coal Mining,09 Jan 2023,04/12/2022,04/12/2022,09/01/2023,09/01/2023,,,11/01/2023,,18/01/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/409239/2022&type=EC&ID=213524
738,SIA/JH/MIN/34518/2015,"BORNA STONE MINE
(M/S ARK NIRMAN PVT LTD 8.62 AC",Non-Coal Mining,14 Dec 2015,14/12/2015,,,01/02/2016,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/34518/2015&type=EC&ID=3907
739,SIA/JH/MIN/447289/2023,Mansinghpur Stone Mine (Area – 2.98 Ha or 7.35 Acre),Non-Coal Mining,08 Oct 2023,06/10/2023,06/10/2023,08/10/2023,08/10/2023,,,08/10/2023,,29/11/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/447289/2023&type=EC&ID=226458
740,SIA/JH/MIN/447149/2023,Brick Soil Mining for M/s T.S. Bricks,Non-Coal Mining,08 Oct 2023,06/10/2023,07/10/2023,08/10/2023,08/10/2023,,,08/10/2023,,01/12/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/447149/2023&type=EC&ID=226410
741,SIA/JH/MIN/404509/2022,Brick Soil Mining,Non-Coal Mining,17 Jan 2023,28/10/2022,03/11/2022,17/01/2023,18/01/2023,,,20/01/2023,,08/02/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/404509/2022&type=EC&ID=211942
742,SIA/JH/MIN/67705/2017,"Dhumsipahar Stone Deposit, 18.07 Acres (7.31 Ha)",Non-Coal Mining,07 Nov 2017,07/11/2017,28/12/2017,07/11/2017,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/67705/2017&type=EC&ID=37273
743,SIA/JH/CMIN/426263/2023,North West Quarry of Pakri Barwadih opencast Coal Mine Project,Coal Mining,11 Sep 2023,24/04/2023,08/09/2023,11/09/2023,18/09/2023,,,18/09/2023,,11/10/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/CMIN/426263/2023&type=EC&ID=219022
744,SIA/JH/MIN/34546/2015,"PAKTURI STONE MINE
(SHRI SANJHLA MURMU)",Non-Coal Mining,15 Dec 2015,15/12/2015,,,01/02/2016,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/34546/2015&type=EC&ID=3924
745,SIA/JH/IND1/406493/2022,"Enhancement of M.S. Billet production from 24000TPA to 148,500TPA through2x15T Induction Furnaces (by replacing existing 1x8T Furnace with 1x15T & installing additional 2x15T Furnaces along with CCM – 2x2 strand), Slag Crusher from 4200TPA to 33,000TPA capacity and production of 145,500TPA TMT Bars & Rolled Products by installing Rolling Mills of 1X25TPH Capacity by M/s Pavanputra Steel and Alloys at Plot No. 57/B, Barhi Industrial Area, Village: Konra, P.S.: Barhi, District: Hazaribagh, Jharkha",Industrial Projects - 1,14 Dec 2022,16/11/2022,21/11/2022,14/12/2022,22/12/2022,,,06/01/2023,,19/01/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/IND1/406493/2022&type=EC&ID=212682
746,SIA/JH/IND/22210/2016,Proposed  expansion of existing Cement Grinding Unit from 2.1  MTPA to 3.0 MTPA,Industrial Projects - 1,07 Apr 2018,07/04/2018,04/04/2018,07/04/2018,25/04/2018,,,08/06/2018,15/10/2018,10/12/2018,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/IND/22210/2016&type=EC&ID=42698
747,SIA/JH/CMIN/446176/2023,KEDLA UNDERGROUND PROJECT,Coal Mining,29 Sep 2023,29/09/2023,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/CMIN/446176/2023&type=EC&ID=226130
748,SIA/JH/INFRA2/448845/2023,"Proposed Group Housing “BLUE ERRA” at Mauza-Sidrol, Namkun, Ranchi Jharkhand.",INFRA-2,17 Oct 2023,14/10/2023,15/10/2023,17/10/2023,17/10/2023,,,17/10/2023,,29/11/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/INFRA2/448845/2023&type=EC&ID=226826
749,SIA/JH/MIN/436510/2023,Salboni Stone Mine (1.846 ha.),Non-Coal Mining,17 Jul 2023,14/07/2023,14/07/2023,17/07/2023,17/07/2023,,,18/07/2023,,21/08/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/436510/2023&type=EC&ID=222709
750,SIA/JH/MIN/449074/2023,Tursadih Stone Mine (Area – 0.934 ha or 2.31 Acre),Non-Coal Mining,17 Oct 2023,16/10/2023,16/10/2023,17/10/2023,17/10/2023,,,17/10/2023,,29/11/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/449074/2023&type=EC&ID=226914
751,SIA/JH/MIN/448875/2023,"Proposed production of 92,228 TPA Granite gneiss through mechanised opencast mining method with maximum excavation of 39,545 cum spread over 7.02 acres (2.84 ha.) in Mouza – Kelyadabar, Thana –Pindrajora, Thana No. – 139, District – Bokaro, State Jharkhand for M/s Jyoti Minerals",Non-Coal Mining,16 Oct 2023,14/10/2023,14/10/2023,16/10/2023,16/10/2023,,,17/10/2023,,30/11/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/448875/2023&type=EC&ID=226830
752,SIA/JH/NCP/79598/2018,"Shrachi Greens Project, Tata Nagar, Jharkhand",INFRA-1,20 Sep 2018,20/09/2018,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/NCP/79598/2018&type=EC&ID=45790
753,SIA/JH/MIS/5288/2014,INTEGRATED MUNICIPAL SOLID WASTE MANAGEMENT FACILITY OF M/S TSL,INFRA-2,20 Dec 2015,20/12/2015,13/12/2016,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIS/5288/2014&type=EC&ID=4451
754,SIA/JH/MIN/444660/2023,Kasinathpur Stone Mine ( 1.655 Ha),Non-Coal Mining,18 Sep 2023,16/09/2023,17/09/2023,18/09/2023,18/09/2023,,,18/09/2023,,11/10/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/444660/2023&type=EC&ID=225257
755,SIA/JH/MIN/448650/2023,"“Stone Mining Project in Mouza- Bardohi, PS- Govindpur, District- Dhanbad, State- Jharkhand [Lease area- 2.36 Acre (0.95 ha)] in Khata No 88 & 182 Plot No - 4401 (P), 4403 (P) & 4402",Non-Coal Mining,16 Oct 2023,12/10/2023,13/10/2023,16/10/2023,17/10/2023,,,17/10/2023,,30/11/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/448650/2023&type=EC&ID=226710
756,SIA/JH/MIN/63865/2017,"M/s Sparkal World PVT Ltd
 Futberiya Sand Mine
Area- 46.50 Acre/18.26 Ha",Non-Coal Mining,09 May 2017,09/05/2017,18/04/2017,09/05/2017,25/05/2017,,,29/05/2017,28/11/2017,05/06/2018,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/63865/2017&type=EC&ID=34899
757,SIA/JH/INFRA2/408128/2022,"Residential Group Housing Project ""ATC Ultima""",INFRA-2,18 Mar 2023,08/12/2022,10/03/2023,18/03/2023,18/03/2023,,,18/03/2023,,17/04/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/INFRA2/408128/2022&type=EC&ID=213662
758,SIA/JH/MIN/69557/2017,DIAKEL  & CHURGI  SAND MINING PROJECT ON CHENGARJHORE RIVER (12.75 Acres/ 5.16 HA),Non-Coal Mining,18 Sep 2017,18/09/2017,24/10/2017,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/69557/2017&type=EC&ID=38573
759,SIA/JH/MIN/409280/2022,Salbona Pahar Stone Mine,Non-Coal Mining,09 Dec 2022,05/12/2022,05/12/2022,,30/12/2022,,09/12/2022,06/01/2023,,19/01/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/409280/2022&type=EC&ID=213542
760,SIA/JH/MIN/448534/2023,Tangartoli - A Stone block ,Non-Coal Mining,16 Oct 2023,12/10/2023,12/10/2023,16/10/2023,16/10/2023,,,17/10/2023,,29/11/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/448534/2023&type=EC&ID=226662
761,SIA/JH/MIN/409047/2022,Govindpur Stone Deposit ,Non-Coal Mining,09 Jan 2023,02/12/2022,08/05/2023,09/01/2023,,,09/01/2023,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/409047/2022&type=EC&ID=213439
762,SIA/JH/MIN/438646/2023,Dahuatola Stone Deposit (Area- 1.125 ha.),Non-Coal Mining,15 Aug 2023,31/07/2023,09/08/2023,15/08/2023,15/08/2023,,,15/08/2023,,11/09/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/438646/2023&type=EC&ID=223378
763,SIA/JH/MIN/34410/2015,"KUSHMAI STONE MINE
(M/S BAJRANG MINERAL WORKS)",Non-Coal Mining,13 Dec 2015,13/12/2015,,,01/02/2016,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/34410/2015&type=EC&ID=3813
764,SIA/JH/MIN/448819/2023,"Proposed mining of Brick Clay (Earth) from Kumbakera Brick Earth Deposit over an area of 3.44 Acres (1.39 ha.), at Khata No. 87 & 74; Plot No. 05, 06 & 20 at Mouza–  Kumbakera, Thana No. – 126, District – Simdega, State-Jharkhand.",Non-Coal Mining,16 Oct 2023,14/10/2023,14/10/2023,16/10/2023,16/10/2023,,,17/10/2023,,29/11/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/448819/2023&type=EC&ID=226810
765,SIA/JH/IND/10616/2014,M/s Sundaram Steel Pvt Ltd,Industrial Projects - 1,09 Mar 2016,09/03/2016,13/12/2016,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/IND/10616/2014&type=EC&ID=15090
766,SIA/JH/MIN/404394/2022,"Proposed 1200 cum per annum brick earth excavation from Kharswati brick earth deposit over mine lease area of 0.95 Ha (2.35 Ac) at village Kharswati, P S Ghatshila, district East Singhbhum, state Jharkhand for M/s BMB Bricks, proprietor - Shri Subhas Gorai ",Non-Coal Mining,17 Jan 2023,28/10/2022,22/11/2022,17/01/2023,18/01/2023,,,20/01/2023,,08/02/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/404394/2022&type=EC&ID=211905
767,SIA/JH/NCP/68055/2017,EC for Convention Centre at Ranchi Smart City,INFRA-1,24 Apr 2018,24/04/2018,19/04/2018,24/04/2018,25/04/2018,,,08/06/2018,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/NCP/68055/2017&type=EC&ID=38412
768,SIA/JH/MIN/407525/2022,Puregara Stone Deposit,Non-Coal Mining,13 Dec 2022,22/11/2022,01/12/2022,,30/12/2022,,13/12/2022,06/01/2023,,19/01/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/407525/2022&type=EC&ID=212998
769,SIA/JH/MIN/447201/2023,Barkichanpi Brick Clay Deposit ,Non-Coal Mining,08 Oct 2023,06/10/2023,07/10/2023,08/10/2023,08/10/2023,,,08/10/2023,,29/11/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/447201/2023&type=EC&ID=226422
770,SIA/JH/MIN/446101/2023,Dhobapahari Stone Mine (Area –2.20 Ha / 5.43 Acre),Non-Coal Mining,08 Oct 2023,27/09/2023,29/09/2023,08/10/2023,08/10/2023,,,08/10/2023,,29/11/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/446101/2023&type=EC&ID=225698
771,SIA/JH/MIN/447119/2023,Dhowadangal & Bhimpur Stone Deposit,Non-Coal Mining,07 Oct 2023,05/10/2023,05/10/2023,07/10/2023,08/10/2023,,,08/10/2023,,30/11/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/447119/2023&type=EC&ID=226390
772,SIA/JH/MIN/429081/2023,PURNADIH STONE DEPOSITE ,Non-Coal Mining,20 May 2023,19/05/2023,19/05/2023,20/05/2023,20/05/2023,,,20/05/2023,,14/06/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/429081/2023&type=EC&ID=219902
773,SIA/JH/IND1/440120/2023,"Environmental Clearance for enhancing the production of TMT Bars/Rods from 16,500TPA to 64,680TPA by modernization of Existing Re-Rolling Mill from 5TPH to 10TPH capacity and by enhancing the production of M.S. Billets from 12,210TPA to 79,200TPA by installing additional 2x10T induction furnace along with existing 1x4T induction furnace and existing 1x2 Strand, 4/7 Radius CCM by M/s Lall Steels Pvt Ltd at Village - Mahtodih, P.S – Mahtodih P.O - Udnabad, and District- Giridih, Jharkhand",Industrial Projects - 1,15 Aug 2023,12/08/2023,12/08/2023,15/08/2023,15/08/2023,,,15/08/2023,,11/09/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/IND1/440120/2023&type=EC&ID=223924
774,SIA/JH/MIN/446728/2023,Birgram Stone Mine (Area – 2.34 Ha / 5.78 Acre),Non-Coal Mining,04 Oct 2023,04/10/2023,12/10/2023,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/446728/2023&type=EC&ID=226317
775,SIA/JH/MIN/62233/2017,Majurahi Stone Deposit (5.868 Hectares),Non-Coal Mining,03 Mar 2017,03/03/2017,23/02/2017,03/03/2017,22/03/2017,,,28/04/2017,29/05/2017,28/08/2017,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/62233/2017&type=EC&ID=33974
776,SIA/JH/MIN/429420/2023,PINDRA  STONE  DEPOSIT (2.821 ha),Non-Coal Mining,20 May 2023,16/05/2023,18/05/2023,20/05/2023,20/05/2023,,,20/05/2023,,19/06/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/429420/2023&type=EC&ID=219742
777,SIA/JH/IND1/440210/2023,"Expansion of existing Rebars & Wire Rods at Wire Rod Mill from capacity 2,67,000 TPA to 4,75,200 TPA & HC & MS GI Wires at Wire Mill  from 62,050 TPA to 2,37,600 TPA and 100 TPA Graphene Powder production facility, located at Jamshedpur Notified Area Committee, District: East Singhbhum, Jharkhand",Industrial Projects - 1,15 Aug 2023,12/08/2023,12/08/2023,15/08/2023,15/08/2023,,,15/08/2023,,11/09/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/IND1/440210/2023&type=EC&ID=223945
778,SIA/JH/INFRA2/401415/2022,SAMRIDDHI HEIGHTS ,INFRA-2,09 Nov 2022,27/09/2022,11/10/2022,09/11/2022,10/11/2022,,,16/11/2022,,10/01/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/INFRA2/401415/2022&type=EC&ID=210993
779,SIA/JH/MIN/193420/2021,"KUSUMDANGA STONE MINE OF J.R.L. ENGICON PRIVATE LIMITED, PARTNER- SHRI RAHUL KUMAR SHAH",Non-Coal Mining,18 Jan 2021,16/01/2021,16/01/2021,18/01/2021,18/01/2021,,,19/01/2021,22/01/2021,27/01/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/193420/2021&type=EC&ID=160145
780,SIA/JH/MIN/185655/2020,M/s Rani Bricks (Jhargaon Brick Earth Mine),Non-Coal Mining,30 Nov 2020,30/11/2020,14/12/2020,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/185655/2020&type=EC&ID=145423
781,SIA/JH/MIN/255004/2022,Kunhara Kalan Stone Deposit,Non-Coal Mining,23 Feb 2022,04/02/2022,08/02/2022,23/02/2022,24/02/2022,,,28/02/2022,15/03/2022,21/04/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/255004/2022&type=EC&ID=198810
782,SIA/JH/MIN/44400/2019,Chhinnmastika Stone mine,Non-Coal Mining,08 Oct 2019,08/10/2019,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/44400/2019&type=EC&ID=68508
783,SIA/JH/MIN/247188/2021,Kadamjora Brick Soil Mine,Non-Coal Mining,23 Feb 2022,24/12/2021,08/02/2022,23/02/2022,24/02/2022,,,28/02/2022,15/03/2022,22/04/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/247188/2021&type=EC&ID=195584
784,SIA/JH/MIN/448730/2023,DHEKJORA STONE DEPOSIT ,Non-Coal Mining,17 Oct 2023,13/10/2023,14/10/2023,17/10/2023,17/10/2023,,,17/10/2023,,29/11/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/448730/2023&type=EC&ID=226745
785,SIA/JH/MIN/74896/2018,SHERUA SAND GHAT,Non-Coal Mining,08 May 2018,08/05/2018,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/74896/2018&type=EC&ID=44032
786,SIA/JH/MIN/416251/2023,Tirildih Stone Block  (4.27 ha.),Non-Coal Mining,17 Feb 2023,30/01/2023,01/02/2023,17/02/2023,22/02/2023,,,13/03/2023,,31/03/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/416251/2023&type=EC&ID=215869
787,SIA/JH/MIN/431700/2023,Chhota-Mirkhi Stone Mine,Non-Coal Mining,05 Jun 2023,05/06/2023,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/431700/2023&type=EC&ID=220931
788,SIA/JH/MIN/92491/2019,Budhachanch Stone Mine (Dilip Buildcon Ltd),Non-Coal Mining,23 Jan 2019,23/01/2019,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/92491/2019&type=EC&ID=52045
789,SIA/JH/MIN/18399/2013,Sl. No. - III,Non-Coal Mining,01 Feb 2017,01/02/2017,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/18399/2013&type=EC&ID=33934
790,SIA/JH/MIN/428366/2023,Girdhartanr Stone Deposit (Area 2.954 Ha.),Non-Coal Mining,20 May 2023,06/05/2023,08/05/2023,20/05/2023,20/05/2023,,,20/05/2023,,15/06/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/428366/2023&type=EC&ID=219414
791,SIA/JH/MIN/61080/2016,"M/S TAMANNA STONE WORKS
(Marikuti Stone Mine, 13.31 Ac)",Non-Coal Mining,04 Jan 2017,04/01/2017,29/12/2016,04/01/2017,04/01/2017,,,09/01/2017,02/08/2017,07/02/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/61080/2016&type=EC&ID=33148
792,SIA/JH/MIN/425735/2023,M/S MAA DURGA STONE WORKS FOR AMLAGACHI STONE MINE,Non-Coal Mining,12 Apr 2023,11/04/2023,11/04/2023,12/04/2023,12/04/2023,,,12/04/2023,,04/05/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/JH/MIN/425735/2023&type=EC&ID=218688
