,Proposal,File_No,State,District,Tehsil,Date_1,Date_2,Category,Company,Status
1467,SIA/OR/MIN/37952/2016,SEIAA/37952/1065-NCM/01-2016,Orissa,Baleshwar,Soro,Date of Submission for TOR: ,Date of Submission for EC: 03 Jan 2016 ,Non-Coal Mining,HEMANTA KUMAR MOHAPATRA,Delisted
1468,SIA/OR/MIN/41125/2016,41125/1164-NCM/01-2016,Orissa,Mayurbhanj,Badampahar,Date of Submission for TOR: ,Date of Submission for EC: 16 Jan 2016 ,Non-Coal Mining,BIMAL KUMAR SWAIN,Delisted
1469,SIA/OR/IND2/26192/2018,26192/430-IND2/05-2018,Orissa,Ganjam,Nuagaon,Date of Submission for EC: 22 May 2018 ,Date of Ec Granted : 28 Jul 2018,Industrial Projects - 2,SRI B MOHAN RAO,EC Granted
1470,SIA/OR/MIN/63923/2021,63923/275-MINB1/07-2022,Orissa,Nuapada,Nuapada,Date of Submission for EC: 23 Jul 2022 ,Date of Ec Granted : 17 Jan 2023,Non-Coal Mining,TAHSILDAR NUAPADA,EC Granted
1471,SIA/OR/MIN/282992/2022,282992/342-MINB2/07-2022,Orissa,Kalahandi,Dharamgarh,Date of Submission for EC: 12 Jul 2022 ,Date of Ec Granted : 22 Aug 2022,Non-Coal Mining,JIBAN PANDA,EC Granted
1472,SIA/OR/MIN/253435/2022,253435/213-MINB2/01-2022,Orissa,Ganjam,Chhatrapur,Date of Submission for EC: 26 Jan 2022 ,Date of Ec Granted : 30 Jul 2022,Non-Coal Mining,TAHASILDAR CHIKITI,EC Granted
1473,SIA/OR/MIN/273977/2022,273977/283-MINB2/05-2022,Orissa,Kandhamal,Phulabani Town,Date of Submission for EC: 20 May 2022 ,Date of Ec Granted : 30 Jul 2022,Non-Coal Mining,DINAMANI NAIK,EC Granted
1474,SIA/OR/IND/57093/2020,57093/15-IND/10-2020,Orissa,Kendujhar,Barbil,Date of Submission for EC: 01 Oct 2020 ,Date of Ec Granted : ,Industrial Projects - 1,SUMRIT METALIKS PVT. LTD.,EC Granted
1475,SIA/OR/MIN/236951/2021,236951/543-MINB2/02-2022,Orissa,Kendrapara,Aali,Date of Submission for EC: 07 Feb 2022 ,Date of Ec Granted : 13 Apr 2022,Non-Coal Mining,TAHASILDAR AUL,EC Granted
1476,SIA/OR/MIN/85180/2018,,Orissa,Ganjam,Chhatrapur,Date of Submission for TOR: ,Date of Submission for EC: 12 Nov 2018 ,Non-Coal Mining,SMT. G. GAYATRI REDDY,Delisted
1477,SIA/OR/IND2/21813/2018,21813/123-IND2/01-2018,Orissa,Balangir,Khaprakhol,Date of Submission for EC: 31 Jan 2018 ,Date of Ec Granted : 20 Apr 2018,Industrial Projects - 2,SANJAAY KUMAR SAHU,EC Granted
1478,SIA/OR/IND2/21692/2018,21692/91-IND2/01-2018,Orissa,Balangir,Patnagarh,Date of Submission for EC: 18 Jan 2018 ,Date of Ec Granted : 20 Apr 2018,Industrial Projects - 2,SANJAAY KUMAR SAHU,EC Granted
1479,SIA/OR/MIS/36313/2018,36313/02-MIS-V/08-2019,Orissa,Ganjam,Hinjili,Date of Submission for EC: 29 Aug 2019 ,Date of Ec Granted : 06 Mar 2020,INFRA-2,MEDIAID,EC Granted
1480,SIA/OR/MIN/242010/2021,242010/95-MINB2/12-2021,Orissa,Mayurbhanj,Koliana,Date of Submission for EC: 02 Dec 2021 ,Date of Ec Granted : 05 Nov 2022,Non-Coal Mining,"TAHASILDAR,KULIANA",EC Granted
1481,SIA/OR/MIS/244531/2021,244531/66-MIS/01-2022,Orissa,Cuttack,Cuttack Sadar,Date of Submission for EC: 04 Jan 2022 ,Date of Ec Granted : 14 Mar 2023,INFRA-2, RIVER FRONT DEVELOPERS PRIVATE LIMITED,EC Granted
1482,SIA/OR/MIN/76137/2020,76137/644-MINB1/04-2022,Orissa,Jajpur,Dharmasala,Date of Submission for EC: 26 Apr 2022 ,Date of Ec Granted : 03 Jun 2022,Non-Coal Mining,RAM NIWAS,EC Granted
1483,SIA/OR/MIN/245878/2021,245878/139-MINB2/12-2021,Orissa,Jharsuguda,Lakhanpur,Date of Submission for EC: 20 Dec 2021 ,Date of Ec Granted : 18 Feb 2022,Non-Coal Mining,SATYENDRA CHANDRA,EC Granted
1484,SIA/OR/MIN/227421/2021,227421/23-MINB2/09-2021,Orissa,Khordha,Begunia,Date of Submission for EC: 08 Sep 2021 ,Date of Ec Granted : 19 Nov 2021,Non-Coal Mining,SHRI KAILASHA CHANDRA PARIJA,EC Granted
1485,SIA/OR/MIN/60986/2021,60986/617-MINB1/04-2022,Orissa,Sambalpur,Rengali,Date of Submission for EC: 02 May 2022 ,Date of Ec Granted : 02 Jun 2022,Non-Coal Mining, SUMI TRADING CO,EC Granted
1486,SIA/OR/MIN/256465/2022,256465/575-MINB2/02-2022,Delhi,South West,Najafgarh,Date of Submission for EC: 14 Feb 2022 ,Date of Ec Granted : 06 May 2022,Non-Coal Mining,TAHASILDAR PATNA,EC Granted
1487,SIA/OR/MIN/48694/2016,48694/1460-NCM/02-2016,Orissa,Ganjam,Bhanjanagar,Date of Submission for TOR: ,Date of Submission for EC: 10 Feb 2016 ,Non-Coal Mining,BASANTA KUMAR BISOYI,Delisted
1488,SIA/OR/MIN/80950/2018,,Orissa,Jharsuguda,Lakhanpur,Date of Submission for TOR: ,Date of Submission for EC: 01 Oct 2018 ,Non-Coal Mining,MS SHREE BALAJI ENGICONS PVT LTD,Delisted
1489,SIA/OR/IND2/22570/2018,22570/266-IND2/03-2018,Orissa,Sambalpur,Kochinda,Date of Submission for EC: 26 Mar 2018 ,Date of Ec Granted : 28 Jul 2018,Industrial Projects - 2,DINESH PR SAHU,EC Granted
1490,SIA/OR/IND2/22636/2018,22636/259-IND2/03-2018,Orissa,Nuapada,Khariar,Date of Submission for EC: 26 Mar 2018 ,Date of Ec Granted : 04 Oct 2018,Industrial Projects - 2,GOPALPRASAD,EC Granted
1491,SIA/OR/MIN/403303/2022,,Orissa,Mayurbhanj,,Date of Submission for TOR: ,Date of Submission for EC: 17 Jan 2023 ,Non-Coal Mining,TAHASILDAR GOPABANDHU NAGAR,Query raised by SEIAA and pending at PP
1492,SIA/OR/IND2/22461/2018,22461/220-IND2/03-2018,Orissa,Sambalpur,Jujomura,Date of Submission for EC: 18 Mar 2018 ,Date of Ec Granted : 01 Jun 2018,Industrial Projects - 2,HEMANTA KUMAR SAHU,EC Granted
1493,SIA/OR/MIN/42237/2016,42237/1269-NCM/01-2016,Orissa,Mayurbhanj,Bahalda,Date of Submission for TOR: ,Date of Submission for EC: 25 Jan 2016 ,Non-Coal Mining,DINESH CHANDRA DAS,Delisted
1494,SIA/OR/MIN/405306/2022,405306/320-MINB1/03-2023,Orissa,Jagatsinghapur,,Date of Submission for TOR: ,Date of Submission for EC: 27 Mar 2023 ,Non-Coal Mining,SRI DAMODAR MOHAPATRA,ADS by SEAC
1495,SIA/OR/MIN/74627/2018,74627/1973-NCM/04-2018,Orissa,Balangir,Balangir,Date of Submission for EC: 17 Apr 2018 ,Date of Ec Granted : 30 Jun 2018,Non-Coal Mining,UMESSH MAHAKUR,EC Granted
1496,SIA/OR/NCP/83620/2018,83620/42-NCP/10-2018,Orissa,Khordha,Saheednagar,Date of Submission for EC: 27 Oct 2018 ,Date of Ec Granted : 03 Dec 2018,INFRA-1,M/S PARAMITRA SMART INFRA SNA PVT. LTD,EC Granted
1497,SIA/OR/MIN/41211/2016,41211/1172-NCM/01-2016,Orissa,Koraput,Kotpad,Date of Submission for TOR: ,Date of Submission for EC: 16 Jan 2016 ,Non-Coal Mining,G VENKAT RAO,Delisted
1498,SIA/OR/MIN/35201/2015,SEIAA/35201/956-NCM/12-2015,Orissa,Mayurbhanj,Kaptipada,Date of Submission for TOR: ,Date of Submission for EC: 22 Dec 2015 ,Non-Coal Mining,DAMBARUDHAR NAYAK,Delisted
1499,SIA/OR/MIN/64755/2017,64755/1856-NCM/05-2017,Orissa,Kendujhar,Patana,Date of Submission for EC: 17 May 2017 ,Date of Ec Granted : 23 Oct 2017,Non-Coal Mining,ASHOK KUMAR PRUSTY,EC Granted
1500,SIA/OR/MIN/49142/2016,49142/1497-NCM/02-2016,Orissa,Ganjam,Purusottampur,Date of Submission for TOR: ,Date of Submission for EC: 12 Feb 2016 ,Non-Coal Mining,SANJAY KUMAR NAYAK,Delisted
1501,SIA/OR/MIN/50059/2016,,Orissa,Sundargarh,Bisra,Date of Submission for TOR: ,Date of Submission for EC: 20 Feb 2016 ,Non-Coal Mining,PRAMOD KUMAR HALWAI,Delisted
1502,SIA/OR/IND2/26029/2018,26029/401-IND2/05-2018,Orissa,Balangir,Tushura,Date of Submission for EC: 08 May 2018 ,Date of Ec Granted : 31 Aug 2018,Industrial Projects - 2,BHOLANATH SAHOO,EC Granted
1503,SIA/OR/MIN/39227/2016,SEIAA/39227/1108-NCM/01-2016,Orissa,Nayagarh,Ranapur,Date of Submission for TOR: ,Date of Submission for EC: 09 Jan 2016 ,Non-Coal Mining,BRAMHACHARI MAJHI,Delisted
1504,SIA/OR/MIN/50018/2016,,Orissa,Mayurbhanj,Bahalda,Date of Submission for TOR: ,Date of Submission for EC: 19 Feb 2016 ,Non-Coal Mining,MANOJ KUMAR MOHANTY,Delisted
1505,SIA/OR/MIN/404415/2022,,Orissa,Jharsuguda,,Date of Submission for TOR: ,Date of Submission for EC: 20 Dec 2022 ,Non-Coal Mining,BASANT HATI,Query raised by SEIAA and pending at PP
1506,SIA/OR/IND2/28071/2018,28071/488-IND2/07-2018,Orissa,Debagarh,Barkot,Date of Submission for EC: 06 Jul 2018 ,Date of Ec Granted : 31 Aug 2018,Industrial Projects - 2,RAJENDRA PRASAD JAISWAL,EC Granted
1507,SIA/OR/IND2/22020/2018,22020/172-IND2/02-2018,Orissa,Ganjam,Buguda,Date of Submission for EC: 15 Feb 2018 ,Date of Ec Granted : 01 Jun 2018,Industrial Projects - 2,NARAYAN SAHU,EC Granted
1508,SIA/OR/IND2/19538/2016,19538/10-IND2/06-2017,Orissa,Ganjam,Chhatrapur,Date of Submission for EC: 09 Jun 2017 ,Date of Ec Granted : 25 Oct 2017,Industrial Projects - 2,GRASIM INDUSTRIES LIMITED CHEMICAL DIVISION,EC Granted - Processed offline
1509,SIA/OR/MIN/414395/2023,,Orissa,,,Date of Submission for TOR: ,Date of Submission for EC: 13 Jan 2023 ,Non-Coal Mining,TAHASILDAR LOISINGHA,Query raised by SEIAA and pending at PP
1510,SIA/OR/MIN/60767/2016,60767/1751-NCM/11-2016,Orissa,Gajapati,Parlakhemundi,Date of Submission for TOR: ,Date of Submission for EC: 30 Nov 2016 ,Non-Coal Mining,SRI BALLA MOHAN RAO,Delisted
1511,SIA/OR/MIN/75066/2018,75066/1985-NCM/05-2018,Orissa,Krishna,Nayagarh,Date of Submission for EC: 21 May 2018 ,Date of Ec Granted : 13 Aug 2018,Non-Coal Mining,MAHESWAR  JENA,EC Granted
1512,SIA/OR/MIN/42235/2016,42235/1268-NCM/01-2016,Orissa,Mayurbhanj,Bahalda,Date of Submission for TOR: ,Date of Submission for EC: 25 Jan 2016 ,Non-Coal Mining,DINESH CHANDRA DAS,Delisted
1513,SIA/OR/IND2/21781/2018,21781/112-IND2/01-2018,Orissa,Kalahandi,Narala,Date of Submission for EC: 27 Jan 2018 ,Date of Ec Granted : 20 Apr 2018,Industrial Projects - 2,DURGA PRASAD SAHU,EC Granted
1514,SIA/OR/MIN/38264/2016,SEIAA/38264/1073-NCM/01-2016,Orissa,Ganjam,Chhatrapur,Date of Submission for EC: 05 Jan 2016 ,Date of Ec Granted : 26 Jul 2018,Non-Coal Mining,SANJEEV KUMAR JHA,EC Granted
1515,SIA/OR/IND2/28835/2018,28835/523-IND2/09-2018,Orissa,Nuapada,Sinapali,Date of Submission for EC: 05 Sep 2018 ,Date of Ec Granted : 17 Nov 2018,Industrial Projects - 2,RAJESHKUMAR SAHU,EC Granted
1516,SIA/OR/IND2/21908/2018,21908/149-IND2/02-2018,Orissa,Koraput,Boriguma,Date of Submission for EC: 06 Feb 2018 ,Date of Ec Granted : 26 Jul 2018,Industrial Projects - 2,SUBASH CHANDRA AGRAWAL,EC Granted
1517,SIA/OR/MIN/38665/2016,SEIAA/38665/1084-NCM/01-2016,Orissa,Nayagarh,Ranapur,Date of Submission for TOR: ,Date of Submission for EC: 07 Jan 2016 ,Non-Coal Mining,BIBHUTI BHUSAN PRADHAN,Delisted
1518,SIA/OR/IND/19604/2015,19604/4-IND/06-2017,Orissa,Jajpur,Jajapur Road,Date of Submission for EC: 14 Jun 2017 ,Date of Ec Granted : 17 Oct 2017,Industrial Projects - 1,JSW CEMENT LTD,EC Granted
1519,SIA/OR/IND2/21830/2018,21830/159-IND2/02-2018,Orissa,Sonapur,Sonapur,Date of Submission for EC: 07 Feb 2018 ,Date of Ec Granted : 27 Jul 2018,Industrial Projects - 2,SARJAN SAHU,EC Granted
1520,SIA/OR/IND2/23250/2018,23250/361-IND2/04-2018,Orissa,Jharsuguda,Lakhanpur,Date of Submission for EC: 07 Apr 2018 ,Date of Ec Granted : 21 Jul 2018,Industrial Projects - 2,SANTOSH KUMAR JAISWAL,EC Granted
1521,SIA/OR/MIN/63715/2017,63715/1824-NCM/04-2017,Orissa,Baleshwar,Jaleswar,Date of Submission for EC: 04 Apr 2017 ,Date of Ec Granted : 13 Jul 2017,Non-Coal Mining,RAJESHH KUMAR KHATUA,EC Granted
1522,SIA/OR/IND2/22141/2018,22141/180-IND2/02-2018,Orissa,Bargarh,Gaisilet,Date of Submission for EC: 21 Feb 2018 ,Date of Ec Granted : 09 May 2018,Industrial Projects - 2,PRABHASH KUMAR SAHU,EC Granted
1523,SIA/OR/IND2/26025/2018,26025/398-IND2/05-2018,Orissa,Kalahandi,Narala,Date of Submission for EC: 08 May 2018 ,Date of Ec Granted : 11 Sep 2018,Industrial Projects - 2,M/S BALDEV SAHU AND SONS,EC Granted
1524,SIA/OR/IND2/29047/2018,29047/544-IND2/09-2018,Orissa,Mayurbhanj,Kaptipada,Date of Submission for EC: 22 Sep 2018 ,Date of Ec Granted : 16 Nov 2018,Industrial Projects - 2,ANTARYAMI BEHERA,EC Granted
1525,SIA/OR/MIN/402145/2022,402145/772-MINB1/10-2022,Orissa,,,Date of Submission for EC: 29 Oct 2022 ,Date of Ec Granted : 05 Jan 2023,Non-Coal Mining, JENA MINERALS PRIVATE LIMITED,EC Granted
1526,SIA/OR/MIN/419420/2023,419420/1206-MINB2/03-2023,Orissa,,,Date of Submission for TOR: ,Date of Submission for EC: 02 Mar 2023 ,Non-Coal Mining,TAHASILDAR BALANGIR,Rejection Letter Granted
1527,SIA/OR/IND2/23266/2018,23266/346-IND2/04-2018,Orissa,Boudh,Kantamal,Date of Submission for EC: 01 Apr 2018 ,Date of Ec Granted : 07 Jun 2018,Industrial Projects - 2,ASHISH KUMAR SAHU,EC Granted
1528,SIA/OR/MIN/401811/2022,,Orissa,Khordha,,Date of Submission for TOR: ,Date of Submission for EC: 25 Jan 2023 ,Non-Coal Mining,TAHASILDAR TANGI,Query raised by SEIAA and pending at PP
1529,SIA/OR/MIN/75959/2018,,Orissa,Cuttack,Salepur,Date of Submission for TOR: ,Date of Submission for EC: 27 Jul 2018 ,Non-Coal Mining,AMRIK SINGH DIRECTOR SAHU METALIKS PVT LTD,Delisted
1530,SIA/OR/MIN/38079/2016,SEIAA/38079/1071-NCM/01-2016,Orissa,Baleshwar,Jaleswar,Date of Submission for EC: 05 Jan 2016 ,Date of Ec Granted : 27 Jul 2016,Non-Coal Mining,HIMANSHU SEKHAR PRADHAN,EC Granted - Processed offline
1531,SIA/OR/MIN/83136/2022,To be assigned,,,,Date of Submission for TOR: ,Date of Submission for EC: 15 Nov 2022 ,Non-Coal Mining,RUNGTA MINES LTD,WithdrawEC
1532,SIA/OR/MIN/50808/2016,50808/1578-NCM/04-2016,Orissa,Ganjam,Purusottampur,Date of Submission for EC: 08 Apr 2016 ,Date of Ec Granted : 04 May 2017,Non-Coal Mining,BABU JENA,EC Granted
1533,SIA/OR/MIN/404116/2022,404116/813-MINB2/10-2022,Orissa,Sambalpur,,Date of Submission for EC: 28 Oct 2022 ,Date of Ec Granted : 20 Dec 2022,Non-Coal Mining,LAXMAN AMAT,EC Granted
1534,SIA/OR/IND2/16695/2015,16695/11-IND2/07-2016,Orissa,Khordha,Khordha,Date of Submission for EC: 19 Jul 2016 ,Date of Ec Granted : 30 Dec 2016,Industrial Projects - 2,BHARAT PETROLEUM CORPORATION LTD KHURDA,EC Granted
1535,SIA/OR/IND2/22252/2018,22252/192-IND2/03-2018,Orissa,Sundargarh,Hemgir,Date of Submission for EC: 07 Mar 2018 ,Date of Ec Granted : 24 May 2018,Industrial Projects - 2,SRI PRADEEP KUMAR AGARWAL,EC Granted
1536,SIA/OR/MIN/82131/2018,,Orissa,Kendujhar,Nandipada,Date of Submission for TOR: ,Date of Submission for EC: 11 Oct 2018 ,Non-Coal Mining,TAHASILDAR HATADIHI,Delisted
1537,SIA/OR/MIN/425288/2023,425288/911-MINB2/03-2023,Orissa,,,Date of Submission for TOR: ,Date of Submission for EC: 10 Apr 2023 ,Non-Coal Mining,SAROJ MOHANTY,Accepted by SEIAA and forwarded to SEAC
1538,SIA/OR/IND2/21783/2018,21783/114-IND2/01-2018,Orissa,Kalahandi,Sadar,Date of Submission for EC: 27 Jan 2018 ,Date of Ec Granted : 09 May 2018,Industrial Projects - 2,LAXMI NARAYAN MANMOHNLAL,EC Granted
1539,SIA/OR/IND2/22680/2018,22680/282-IND2/03-2018,Orissa,Sonapur,Rampur,Date of Submission for EC: 27 Mar 2018 ,Date of Ec Granted : 30 Jul 2018,Industrial Projects - 2,UMA SANKAR PRASAD,EC Granted
1540,SIA/OR/MIN/403463/2022,403463/844-MINB2/12-2022,Orissa,Balangir,,Date of Submission for TOR: ,Date of Submission for EC: 24 Dec 2022 ,Non-Coal Mining,UMESH MAHAKUR,Deferred by SEIAA
1541,SIA/OR/MIN/405308/2022,405308/98-MINB1/11-2022,Orissa,Sundargarh,,Date of Submission for TOR: ,Date of Submission for EC: 25 Nov 2022 ,Non-Coal Mining,NATIONAL  ENTERPRISES,Rejection Letter Granted
1542,SIA/OR/MIN/62047/2017,62047/1792-NCM/01-2017,Orissa,Ganjam,Hinjili,Date of Submission for EC: 26 Jan 2017 ,Date of Ec Granted : 24 Jul 2017,Non-Coal Mining,TRILOCHAN SAMANTARA,EC Granted
1543,SIA/OR/IND2/27889/2018,27889/459-IND2/06-2018,Orissa,Kalahandi,Junagarh,Date of Submission for EC: 26 Jun 2018 ,Date of Ec Granted : 25 Sep 2018,Industrial Projects - 2,RAJESHKUMAR SAHU,EC Granted
1544,SIA/OR/MIN/67715/2017,67715/1905-NCM/08-2017,Orissa,Mayurbhanj,Khunta,Date of Submission for TOR: ,Date of Submission for EC: 27 Aug 2017 ,Non-Coal Mining,SUKANTA KUMAR BINDHANI,Delisted
1545,SIA/OR/IND2/20868/2017,20868/51-IND2/11-2017,Orissa,Ganjam,Khalikote,Date of Submission for EC: 01 Nov 2017 ,Date of Ec Granted : 20 Apr 2018,Industrial Projects - 2,SURESH CHANDRA SAHU,EC Granted
1546,SIA/OR/MIN/92155/2019,,Orissa,Baleshwar,Jaleswar,Date of Submission for TOR: ,Date of Submission for EC: 20 Jan 2019 ,Non-Coal Mining,SOUMYADIP CHAKRABARTY,Delisted
1547,SIA/OR/MIN/49886/2016,49886/1572-NCM/04-2016,Orissa,Ganjam,Bhanjanagar,Date of Submission for EC: 08 Apr 2016 ,Date of Ec Granted : 13 Jun 2016,Non-Coal Mining,KRUPASINGHU MUDULI,EC Granted - Processed offline
1548,SIA/OR/IND2/26184/2018,26184/428-IND2/05-2018,Orissa,Ganjam,Asika,Date of Submission for EC: 22 May 2018 ,Date of Ec Granted : 28 Jul 2018,Industrial Projects - 2,SMT. ESPERENTA MALI,EC Granted
1549,SIA/OR/MIN/42647/2016,42647/1322-NCM/01-2016,Orissa,Jajpur,Balichandrapur,Date of Submission for TOR: ,Date of Submission for EC: 29 Jan 2016 ,Non-Coal Mining,MAHESWAR JENA,Delisted
1550,SIA/OR/IND2/25912/2018,25912/388-IND2/04-2018,Orissa,Balangir,Bangomunda,Date of Submission for EC: 28 Apr 2018 ,Date of Ec Granted : 31 Aug 2018,Industrial Projects - 2,BINOD KUMAR GUPTA &  ANANT KUMAR GUPTA,EC Granted
1551,SIA/OR/IND2/23161/2018,23161/320-IND2/03-2018,Orissa,Anugul,Athmallik,Date of Submission for EC: 30 Mar 2018 ,Date of Ec Granted : 11 Sep 2018,Industrial Projects - 2,SRI RAM MURTI PRASAD,EC Granted
1552,SIA/OR/MIN/79639/2018,,Orissa,Gajapati,Parlakhemundi,Date of Submission for TOR: ,Date of Submission for EC: 24 Sep 2018 ,Non-Coal Mining,PARSURAMPUR DECORATIVE STONE MINES,Delisted
1553,SIA/OR/MIN/417366/2023,417366/918-MINB2/04-2023,Orissa,,,Date of Submission for TOR: ,Date of Submission for EC: 26 Apr 2023 ,Non-Coal Mining, LAXMI EXPORTS,Accepted by SEIAA and forwarded to SEAC
1554,SIA/OR/MIN/422346/2023,,Orissa,,,Date of Submission for TOR: ,Date of Submission for EC: 17 Mar 2023 ,Non-Coal Mining,KRUTIBAS MISHRA,Query raised by SEIAA and pending at PP
1555,SIA/OR/IND2/22149/2018,22149/184-IND2/02-2018,Orissa,Bargarh,Jharabandha,Date of Submission for EC: 21 Feb 2018 ,Date of Ec Granted : 09 May 2018,Industrial Projects - 2,PRABHASH KUMAR SAHU,EC Granted
1556,SIA/OR/MIN/422764/2023,422764/806-MINB1/03-2023,Orissa,,,Date of Submission for TOR: ,Date of Submission for EC: 21 Mar 2023 ,Non-Coal Mining,AJAY TIWARI,Accepted by SEIAA and forwarded to SEAC
1557,SIA/OR/IND2/26036/2018,26036/403-IND2/05-2018,Orissa,Bargarh,Ambabhona,Date of Submission for EC: 08 May 2018 ,Date of Ec Granted : 21 Jul 2018,Industrial Projects - 2,HEMANTA KUMAR SAHU,EC Granted
1558,SIA/OR/MIN/408894/2022,408894/768-MINB1/12-2022,Orissa,,,Date of Submission for TOR: ,Date of Submission for EC: 28 Dec 2022 ,Non-Coal Mining,Sanjeev Das,Delisted
1559,SIA/OR/MIN/411509/2022,,Orissa,,,Date of Submission for TOR: ,Date of Submission for EC: 08 May 2023 ,Non-Coal Mining,Revenue and Disaster Management Department,Under examination of SEIAA
1560,SIA/OR/MIN/425812/2023,,Orissa,,,Date of Submission for TOR: ,Date of Submission for EC: 17 Apr 2023 ,Non-Coal Mining,ABHIMANYU SINGH,Query raised by SEIAA and pending at PP
1561,SIA/OR/IND2/21801/2018,21801/152-IND2/02-2018,Orissa,Sonapur,Binika,Date of Submission for EC: 07 Feb 2018 ,Date of Ec Granted : 09 May 2018,Industrial Projects - 2,PRASANT KUMAR SAHU,EC Granted
1562,SIA/OR/IND2/22721/2018,22721/300-IND2/03-2018,Orissa,Balangir,Kantabanji,Date of Submission for EC: 27 Mar 2018 ,Date of Ec Granted : 28 Jul 2018,Industrial Projects - 2,BINOD KUMAR GUPTA,EC Granted
1563,SIA/OR/IND2/22140/2018,22140/179-IND2/02-2018,Orissa,Bargarh,Jharabandha,Date of Submission for EC: 21 Feb 2018 ,Date of Ec Granted : 09 May 2018,Industrial Projects - 2,PRABHASH KUMAR SAHU,EC Granted
1564,SIA/OR/MIN/41505/2016,41505/1220-NCM/01-2016,Orissa,Koraput,Kundura,Date of Submission for EC: 19 Jan 2016 ,Date of Ec Granted : 26 Mar 2016,Non-Coal Mining,BAIDA ROUT,EC Granted - Processed offline
1565,SIA/OR/IND2/26017/2018,26017/397-IND2/05-2018,Orissa,Kendujhar,Anandapur,Date of Submission for EC: 07 May 2018 ,Date of Ec Granted : 26 Jul 2018,Industrial Projects - 2,DINESH PRASAD SAHA,EC Granted
1566,SIA/OR/IND2/22474/2018,22474/229-IND2/03-2018,Orissa,Sambalpur,Rengali,Date of Submission for EC: 19 Mar 2018 ,Date of Ec Granted : 01 Jun 2018,Industrial Projects - 2,KP SAHU AND DP SAHU,EC Granted
1567,SIA/OR/MIN/403601/2022,,Orissa,Ganjam,,Date of Submission for TOR: ,Date of Submission for EC: 26 Apr 2023 ,Non-Coal Mining,NILA RAUTA,Query raised by SEIAA and pending at PP
1568,SIA/OR/MIN/417777/2023,417777/321-MINB1/03-2023,Orissa,,,Date of Submission for TOR: ,Date of Submission for EC: 27 Mar 2023 ,Non-Coal Mining,KALPANA NAYAK,ADS by SEAC
1569,SIA/OR/IND2/28104/2018,28104/563-IND2/08-2018,Orissa,Dhenkanal,Gandia,Date of Submission for EC: 30 Aug 2018 ,Date of Ec Granted : 25 Jul 2019,Industrial Projects - 2,RAJESHKUMAR SAHU,EC Granted
1570,SIA/OR/IND2/29175/2018,29175/530-IND2/09-2018,Orissa,Gajapati,Parlakhemundi,Date of Submission for EC: 26 Sep 2018 ,Date of Ec Granted : 15 Nov 2018,Industrial Projects - 2,SRI MADHAB PATRO,EC Granted
1571,SIA/OR/MIN/50144/2016,,Orissa,Mayurbhanj,Bahalda,Date of Submission for TOR: ,Date of Submission for EC: 21 Feb 2016 ,Non-Coal Mining,DEEPAK KUMAR MOHANTY,Delisted
1572,SIA/OR/NCP/83491/2018,83491/41-NCP/10-2018,Orissa,Khordha,Khordha,Date of Submission for EC: 25 Oct 2018 ,Date of Ec Granted : 30 Nov 2018,INFRA-1,PARAMITRA SMART INFRA PVT LTD,EC Granted
1573,SIA/OR/IND2/21275/2017,21275/97-IND2/01-2018,Orissa,Nabarangpur,Paparahandi,Date of Submission for EC: 21 Jan 2018 ,Date of Ec Granted : 09 May 2018,Industrial Projects - 2,NALANIKANTA MOHANTY,EC Granted
1574,SIA/OR/MIN/60451/2016,60451/1743-NCM/11-2016,Orissa,Mayurbhanj,Barsahi,Date of Submission for EC: 16 Nov 2016 ,Date of Ec Granted : 04 Feb 2017,Non-Coal Mining,PRADEEP KUMAR BINDHANI,EC Granted
1575,SIA/OR/MIN/36381/2015,SEIAA/36381/1028-NCM/12-2015,Orissa,Mayurbhanj,Kaptipada,Date of Submission for EC: 29 Dec 2015 ,Date of Ec Granted : 21 Jul 2016,Non-Coal Mining,PURNACHANDRA KAR,EC Granted - Processed offline
1576,SIA/OR/MIN/75440/2018,75440/1993-NCM/06-2018,Orissa,Nuapada,Nuapada,Date of Submission for EC: 17 Jun 2018 ,Date of Ec Granted : 14 Aug 2018,Non-Coal Mining,CHANDRAKAR PYARILAL,EC Granted
1577,SIA/OR/MIN/50717/2016,,Orissa,Dhenkanal,Hindol,Date of Submission for TOR: ,Date of Submission for EC: 29 Feb 2016 ,Non-Coal Mining,PRADEEP KUMAR NAYAK,Delisted
1578,SIA/OR/IND2/22649/2018,22649/264-IND2/03-2018,Orissa,Nuapada,Nuapada,Date of Submission for EC: 26 Mar 2018 ,Date of Ec Granted : 26 Jul 2018,Industrial Projects - 2,RITESHSAHU,EC Granted
1579,SIA/OR/MIN/42358/2016,42358/1288-NCM/01-2016,Orissa,Jajpur,Jajapur   ,Date of Submission for EC: 26 Jan 2016 ,Date of Ec Granted : 25 Jun 2016,Non-Coal Mining,YUDHISTHIR NAYAK,EC Granted - Processed offline
1580,SIA/OR/MIN/418587/2023,418587/878-MINB2/03-2023,Orissa,,,Date of Submission for TOR: ,Date of Submission for EC: 18 Feb 2023 ,Non-Coal Mining,SUDIP NATH,Accepted by SEIAA and forwarded to SEAC
1581,SIA/OR/IND2/20820/2017,20820/47-IND2/10-2017,Orissa,Ganjam,Bhanjanagar,Date of Submission for EC: 27 Oct 2017 ,Date of Ec Granted : 20 Apr 2018,Industrial Projects - 2,JOGENDRA PRASAD,EC Granted
