,Proposal,File_No,State,District,Tehsil,Date_1,Date_2,Category,Company,Status
682,SIA/BR/MIN/136820/2020,,Bihar,Gopalganj,Thawe,Date of Submission for TOR: ,Date of Submission for EC: 14 Jan 2020 ,Non-Coal Mining,"M/S. A X BRICKS, PROP- AMIR ALAM, MAUZA-NASIR CHHAPRA",Delisted
683,SIA/BR/MIN/136832/2020,,Bihar,Gaya,Fatehpur,Date of Submission for TOR: ,Date of Submission for EC: 25 Jan 2020 ,Non-Coal Mining,M/S S R CHIMNEY UDYOG,Delisted
684,SIA/BR/MIN/167200/2020,,Bihar,Samastipur,Shivaji Nagar,Date of Submission for TOR: ,Date of Submission for EC: 29 Aug 2020 ,Non-Coal Mining,BSCPL INFRASTRUCTURE LTD MAZUA RAHIYAR KUANCHI,Delisted
685,SIA/BR/MIN/31801/2019,,Bihar,Vaishali,Raghopur,Date of Submission for TOR: ,Date of Submission for EC: 24 Jan 2020 ,Non-Coal Mining,BANSHIDHAR CONSTRUCTION PRIVATE LIMITED,Delisted
686,SIA/BR/MIN/147677/2020,,Bihar,Darbhanga,Baheri,Date of Submission for TOR: ,Date of Submission for EC: 06 Mar 2020 ,Non-Coal Mining,M/S NUTAN INT UDYOG,Delisted
687,SIA/BR/MIN/129865/2019,,Bihar,Sitamarhi,Suppi,Date of Submission for TOR: ,Date of Submission for EC: 10 Dec 2019 ,Non-Coal Mining,NAVEENKUMAR SITAMARHI,Delisted
688,SIA/BR/MIN/60635/2016,SIA/1(a)/377/16,Bihar,Bhojpur,Koilwar,Date of Submission for EC: 25 Nov 2016 ,Date of Ec Granted : 16 Feb 2017,Non-Coal Mining,BROADSON COMODITIES PVT LTD,EC Granted
689,SIA/BR/MIN/33988/2019,,Bihar,Sheikhpura,Shekhopur Sarai,Date of Submission for TOR: ,Date of Submission for EC: 30 Mar 2019 ,Non-Coal Mining,MS KATYAYNI CONTRACTORS PRIVATE LIMITED,Query raised by SEIAA and pending at PP
690,SIA/BR/MIN/31507/2015,SIA/1(a)/22/2015,Bihar,Katihar,Korha,Date of Submission for TOR: ,Date of Submission for EC: 05 Oct 2015 ,Non-Coal Mining,SURESH KUMAR MEGHANI,Delisted
691,SIA/BR/MIN/31558/2015,SIA/1(a)/27/2015,Bihar,Siwan,Pachrukhi,Date of Submission for TOR: ,Date of Submission for EC: 07 Oct 2015 ,Non-Coal Mining,SSD INT UDYOG,Delisted
692,SIA/BR/MIN/74975/2018,SIA/1(a)/527/18,Bihar,Sheikhpura,Sheikhpura,Date of Submission for TOR: ,Date of Submission for EC: 15 May 2018 ,Non-Coal Mining,NATRAJ ENGINEERS PVT. LTD,Delisted
693,SIA/BR/MIN/69939/2017,,Bihar,Gaya,Belaganj,Date of Submission for TOR: ,Date of Submission for EC: 28 Sep 2017 ,Non-Coal Mining,WESTLINK TRADING PRIVATE LIMITED,Delisted
694,SIA/BR/MIS/70669/2021,SIA/8(b)/1851/2021,Bihar,Patna,Patna Sadar,Date of Submission for EC: 07 Apr 2022 ,Date of Ec Granted : 30 Apr 2022,INFRA-2,BIHAR ANIMAL SCIENCES UNIVERSITY (BASU),EC Granted
695,SIA/BR/MIN/49347/2020,,Bihar,Sheikhpura,Sheikhpura,Date of Submission for TOR: ,Date of Submission for EC: 22 Nov 2022 ,Non-Coal Mining,MS BALAJIENTERPRISES,Query raised by SEIAA and pending at PP
696,SIA/BR/MIN/137606/2020,,Bihar,Bhagalpur,Naugachhia,Date of Submission for TOR: ,Date of Submission for EC: 09 Feb 2020 ,Non-Coal Mining,RAJESH KUMAR BHAGALPUR,Delisted
697,SIA/BR/MIN/145793/2020,,Bihar,Nalanda,Asthawan,Date of Submission for TOR: ,Date of Submission for EC: 27 Feb 2020 ,Non-Coal Mining,M/S P M B EET UDYOG PROP SUVELAL PRASAD,Delisted
698,SIA/BR/MIN/147267/2020,,Bihar,Siwan,Barharia,Date of Submission for TOR: ,Date of Submission for EC: 04 Mar 2020 ,Non-Coal Mining,M/S SIR INT UDYOG,Delisted
699,SIA/BR/INFRA2/423072/2023,SIA/8(a)/2344/2023,Bihar,,,Date of Submission for EC: 23 Mar 2023 ,Date of Ec Granted : 17 May 2023,INFRA-2, LUV KUSH HOMES AND CONSTRUCTIONS PRIVATE LIMITED,EC Granted
700,SIA/BR/IND/37807/2017,,Bihar,Patna,Fatwah,Date of Submission for TOR: ,Date of Submission for EC: 06 Sep 2019 ,Industrial Projects - 1,ROCK HILL HITECH CEMENT PVT LTD,Delisted
701,SIA/BR/MIN/129833/2019,,Bihar,Sitamarhi,Runisaidpur,Date of Submission for TOR: ,Date of Submission for EC: 06 Dec 2019 ,Non-Coal Mining,NAVEENKUMAR SITAMARHI,Delisted
702,SIA/BR/MIN/130384/2019,,Bihar,West Champaran,Majhaulia,Date of Submission for TOR: ,Date of Submission for EC: 09 Dec 2019 ,Non-Coal Mining,M/S SHIVA INT UDYOG,Delisted
703,SIA/BR/MIN/30748/2015,3496,Bihar,Saran,Garkha,Date of Submission for TOR: ,Date of Submission for EC: 08 Sep 2015 ,Non-Coal Mining,D K BRICKS,Delisted
704,SIA/BR/MIN/60619/2016,SIA/1(a)/372/16,Bihar,Saran,Sonepur,Date of Submission for TOR: ,Date of Submission for EC: 24 Nov 2016 ,Non-Coal Mining,BROADSON COMODITIES PVT LTD,Delisted
705,SIA/BR/MIN/136312/2020,,Bihar,Patna,Patna Rural (a) Patna Rural (b),Date of Submission for TOR: ,Date of Submission for EC: 11 Jan 2020 ,Non-Coal Mining,M/S RADHA BRICKS,Delisted
706,SIA/BR/MIN/128524/2019,,Bihar,Patna,Sampatchak,Date of Submission for TOR: ,Date of Submission for EC: 30 Nov 2019 ,Non-Coal Mining,M/S KUMAR BRICKS,Delisted
707,SIA/BR/MIN/130169/2019,,Bihar,Khagaria,Alauli,Date of Submission for TOR: ,Date of Submission for EC: 10 Dec 2019 ,Non-Coal Mining,M/S DADA INT UDYOG,Delisted
708,SIA/BR/MIN/130584/2019,,Bihar,Patna,Barh,Date of Submission for TOR: ,Date of Submission for EC: 10 Dec 2019 ,Non-Coal Mining,M/S GURU KRIPA BRICKS,Delisted
709,SIA/BR/MIN/134328/2019,,Bihar,Bhagalpur,Sabour,Date of Submission for TOR: ,Date of Submission for EC: 31 Dec 2019 ,Non-Coal Mining,M/S ASTHA  GOLD BRICKS,Delisted
710,SIA/BR/IND2/227034/2021,SIA/5(g)/1653/2021,Bihar,Patna,Bakhtiarpur,Date of Submission for EC: 27 Sep 2021 ,Date of Ec Granted : 03 Mar 2022,Industrial Projects - 2,NEWGEN BIOFUEL PVT LTD,EC Granted
711,SIA/BR/MIN/134008/2019,,Bihar,Begusarai,Teghra,Date of Submission for TOR: ,Date of Submission for EC: 28 Dec 2019 ,Non-Coal Mining,"M/S. PRASAD BRICKS INDUSTRIES, PROP- VIKASH KUMAR",Delisted
712,SIA/BR/MIN/136830/2020,,Bihar,Buxar,Dumraon,Date of Submission for TOR: ,Date of Submission for EC: 14 Jan 2020 ,Non-Coal Mining,M/S- PRADHAN INT BHATTA UDYOG,Delisted
713,SIA/BR/MIN/130425/2019,,Bihar,Begusarai,Barauni,Date of Submission for TOR: ,Date of Submission for EC: 09 Dec 2019 ,Non-Coal Mining,BISHWA RAMAN KUMAR SINGH,Delisted
714,SIA/BR/MIN/140880/2020,,Bihar,West Champaran,Mainatanr,Date of Submission for TOR: ,Date of Submission for EC: 05 Feb 2020 ,Non-Coal Mining,M/S RAKESH INT UDYOG,Delisted
715,SIA/BR/INFRA2/429806/2023,,Bihar,,,Date of Submission for TOR: ,Date of Submission for EC: 30 May 2023 ,INFRA-2, YASH RAJ BUILDERS AND PROMOTERS PRIVATE LIMITED,Under examination of SEIAA
716,SIA/BR/MIN/429676/2023,SIA/1(a)/2053/2022,Bihar,,,Date of Submission for TOR: ,Date of Submission for EC: 24 May 2023 ,Non-Coal Mining,RANGESH GAUTAM,Agenda Uploaded by SEAC
717,SIA/BR/MIN/137403/2020,,Bihar,Rohtas,Tilouthu,Date of Submission for TOR: ,Date of Submission for EC: 17 Jan 2020 ,Non-Coal Mining,M/S SAINIK INT BHATTA PROP RAM PHAL SINGH,Delisted
718,SIA/BR/MIN/71319/2017,,Bihar,Gaya,Fatehpur,Date of Submission for TOR: ,Date of Submission for EC: 30 Nov 2017 ,Non-Coal Mining,WESTLINK TRADING PRIVATE LIMITED,Delisted
719,SIA/BR/MIN/31828/2015,,Bihar,Buxar,Buxar,Date of Submission for TOR: ,Date of Submission for EC: 16 Oct 2015 ,Non-Coal Mining,BHAIRAV RAI,Delisted
720,SIA/BR/NCP/62326/2017,SIA/8(a)/445/17,Bihar,Patna,Patna Rural (a) Patna Rural (b),Date of Submission for EC: 06 Feb 2017 ,Date of Ec Granted : 16 Mar 2017,INFRA-1,S D S D AND P PVT LTD,EC Granted
721,SIA/BR/MIN/30872/2019,SIA/1(a)/625/19,Bihar,Patna,Bihta,Date of Submission for EC: 02 Feb 2020 ,Date of Ec Granted : 22 Apr 2020,Non-Coal Mining,BROADSON COMODITIES PVT LTD,EC Granted
722,SIA/BR/MIN/132362/2019,,Bihar,Patna,Naubatpur,Date of Submission for TOR: ,Date of Submission for EC: 19 Dec 2019 ,Non-Coal Mining,SUDAMA PRASAD,Delisted
723,SIA/BR/MIN/138178/2020,,Bihar,Nalanda,Ekangarsarai,Date of Submission for TOR: ,Date of Submission for EC: 23 Jan 2020 ,Non-Coal Mining,M/S SHUBHAM INT UDYOG PROP RAVI RANJAN KUMAR NIRALA,Delisted
724,SIA/BR/MIN/141027/2020,,Bihar,Darbhanga,Baheri,Date of Submission for TOR: ,Date of Submission for EC: 02 Jul 2020 ,Non-Coal Mining,BSCPL INFRASTRUCTURE LTD. MAUZA HATHAURI AREA 9.87 AC,Delisted
725,SIA/BR/MIN/144006/2020,,Bihar,Samastipur,Bithan,Date of Submission for TOR: ,Date of Submission for EC: 26 Feb 2020 ,Non-Coal Mining,BSCPL INFRASTRUCTURE LTD MAUZA JAGMOHRA AREA 5.58 AC,Delisted
726,SIA/BR/MIN/60592/2016,SIA/1(a)/369/16,Bihar,Saran,Chapra,Date of Submission for EC: 23 Nov 2016 ,Date of Ec Granted : 23 Dec 2016,Non-Coal Mining,BROADSON COMODITIES PVT LTD,EC Granted
727,SIA/BR/MIS/135121/2020,SIA/8(a)/987/2020,Bihar,Patna,Dinapur-Cum-Khagaul,Date of Submission for EC: 04 Feb 2020 ,Date of Ec Granted : ,INFRA-2,M/S SURYA NESTBUILD LIMITED,EC Granted
728,SIA/BR/IND1/431534/2023,SIA/3(a)/2048/2022,Bihar,,,Date of Submission for TOR: ,Date of Submission for EC: 31 May 2023 ,Industrial Projects - 1, KAALENDI VENTURES LLP,Agenda Uploaded by SEAC
729,SIA/BR/MIN/41143/2019,SIA/1(a)/570/18,Bihar,Jamui,Jhajha,Date of Submission for EC: 05 Sep 2019 ,Date of Ec Granted : 06 Nov 2019,Non-Coal Mining,WESTLINK TRADING PRIVATE LIMITED,EC Granted
730,SIA/BR/MIS/86089/2018,SIA/8(a)/599/18,Bihar,Patna,Patna Rural (a) Patna Rural (b),Date of Submission for EC: 20 Nov 2018 ,Date of Ec Granted : 14 Jan 2019,INFRA-2,FLYING ELEPHANT STUDIO,EC Granted
731,SIA/BR/MIN/30328/2015,3441,Bihar,Saran,Revelganj,Date of Submission for TOR: ,Date of Submission for EC: 25 Aug 2015 ,Non-Coal Mining,BALMIKI INT UDYOG,Delisted
732,SIA/BR/MIN/143960/2020,,Bihar,Samastipur,Shivaji Nagar,Date of Submission for TOR: ,Date of Submission for EC: 25 Feb 2020 ,Non-Coal Mining,BSCPL INFRASTRUCTURE LTD MAUZA CHHATAUNI AREA 7.87 AC,Delisted
733,SIA/BR/MIN/144018/2020,,Bihar,Khagaria,Alauli,Date of Submission for TOR: ,Date of Submission for EC: 27 Feb 2020 ,Non-Coal Mining,BSCPL INFRASTRUCTURE LTD MAUZA SANTOKH BISHUNPUR AREA 9.70 AC,Delisted
734,SIA/BR/IND/19053/2015,SIA/3(b)/455/17,Bihar,Patna,Fatwah,Date of Submission for EC: 05 Apr 2017 ,Date of Ec Granted : 27 Jun 2017,Industrial Projects - 1,SHREE BALAJEE CEMENT INDUSTRIES PVT LTD,EC Granted
735,SIA/BR/MIN/134667/2020,,Bihar,Sitamarhi,Sonbarsa,Date of Submission for TOR: ,Date of Submission for EC: 02 Jan 2020 ,Non-Coal Mining,M/S SAH INT UDYOG PART DEVENDRA SAH AND VIJAY SAH,Delisted
736,SIA/BR/NCP/78299/2018,SIA/8(a)/567/18,Bihar,Gaya,Gaya,Date of Submission for EC: 04 Oct 2018 ,Date of Ec Granted : 14 Jan 2019,INFRA-1,CENTRAL PUBLIC WORKS DEPARTMENT,EC Granted
737,SIA/BR/MIN/132584/2019,,Bihar,Patna,Bakhtiarpur,Date of Submission for TOR: ,Date of Submission for EC: 20 Dec 2019 ,Non-Coal Mining,M/S RADHABRICKS,Delisted
738,SIA/BR/MIN/31049/2015,3492,Bihar,Siwan,Siwan,Date of Submission for TOR: ,Date of Submission for EC: 17 Sep 2015 ,Non-Coal Mining,MAHAL INT UDYOG,Delisted
739,SIA/BR/MIN/128330/2019,,Bihar,Buxar,Chausa,Date of Submission for TOR: ,Date of Submission for EC: 29 Nov 2019 ,Non-Coal Mining,M/S SUBHASH BRICKS,Delisted
740,SIA/BR/MIN/139756/2020,,Bihar,Khagaria,Chautham,Date of Submission for TOR: ,Date of Submission for EC: 30 Jan 2020 ,Non-Coal Mining,BSCPL INFRASTRUCTURE LTD. MAUZA DIGHARI AREA 11.00 AC,Delisted
741,SIA/BR/MIN/144479/2020,,Bihar,Nawada,Kashi Chak,Date of Submission for TOR: ,Date of Submission for EC: 21 Feb 2020 ,Non-Coal Mining,M/S- RAM KRIPAL SINGH CONST. PVT. LTD.,Delisted
742,SIA/BR/MIN/132131/2019,,Bihar,Patna,Naubatpur,Date of Submission for TOR: ,Date of Submission for EC: 18 Dec 2019 ,Non-Coal Mining,M/S RANJANA ENTERPRISES RAMRAJ SHARMA,Delisted
743,SIA/BR/MIN/147251/2020,,Bihar,Madhubani,Phulparas,Date of Submission for TOR: ,Date of Submission for EC: 04 Mar 2020 ,Non-Coal Mining,M/S AMAN INT UDYOG,Delisted
744,SIA/BR/MIS/127441/2019,SIA/8(a)/699/19,Bihar,Patna,Bihta,Date of Submission for EC: 09 Dec 2019 ,Date of Ec Granted : 23 Jul 2020,INFRA-2,MS ASHIRWAD ENGICON PRIVATE LIMITED,EC Granted
745,SIA/BR/MIN/430526/2023,SIA/1(a)/2052/2022,Bihar,,,Date of Submission for TOR: ,Date of Submission for EC: 24 May 2023 ,Non-Coal Mining,BABITA SINHA,Agenda Uploaded by SEAC
746,SIA/BR/MIN/136861/2020,,Bihar,West Champaran,Bettiah,Date of Submission for TOR: ,Date of Submission for EC: 14 Jan 2020 ,Non-Coal Mining,M/S BIDHATA BRICKS,Delisted
747,SIA/BR/MIN/25920/2017,SIA/1(a)/344/16,Bihar,Nalanda,Bihar,Date of Submission for EC: 28 Apr 2018 ,Date of Ec Granted : 22 Feb 2019,Non-Coal Mining,MAHADEV ENCLAVE PVT LTD,EC Granted
748,SIA/BR/MIN/131978/2019,,Bihar,Patna,Maner,Date of Submission for TOR: ,Date of Submission for EC: 18 Dec 2019 ,Non-Coal Mining,MS HARI INT UDYOG,Delisted
749,SIA/BR/MIN/30922/2019,SIA/1(a)/548/18,Bihar,Lakhisarai,Lakhisarai,Date of Submission for EC: 01 Sep 2019 ,Date of Ec Granted : 06 Nov 2019,Non-Coal Mining,WESTLINK TRADING PRIVATE LIMITED,EC Granted
750,SIA/BR/MIN/138826/2020,,Bihar,Khagaria,Mansi,Date of Submission for TOR: ,Date of Submission for EC: 31 Jan 2020 ,Non-Coal Mining,BSCPL INFRASTRUCTURE LTD. MAUZA KHIRNIYA AREA 12.21 AC 4.94 HA,Delisted
751,SIA/BR/MIN/149149/2020,,Bihar,Samastipur,Shivaji Nagar,Date of Submission for TOR: ,Date of Submission for EC: 21 Mar 2020 ,Non-Coal Mining,BSCPL INFRASTRUCTURE LTD MAUZA PARWANA AREA 12.34 AC,Delisted
752,SIA/BR/MIN/154309/2020,,Bihar,Madhubani,Laukaha,Date of Submission for TOR: ,Date of Submission for EC: 31 May 2020 ,Non-Coal Mining,M/S BSCPL INFRASTRUCTURE LTD.,Delisted
753,SIA/BR/MIN/60746/2016,SIA/1(a)/393/16,Bihar,Patna,Mokameh,Date of Submission for EC: 02 Dec 2016 ,Date of Ec Granted : 23 Dec 2016,Non-Coal Mining,BROADSON COMODITIES PVT LTD,EC Granted
754,SIA/BR/MIN/137379/2020,,Bihar,Samastipur,Mohanpur,Date of Submission for TOR: ,Date of Submission for EC: 17 Jan 2020 ,Non-Coal Mining,M/S RCM BRICKS,Delisted
755,SIA/BR/MIN/30963/2019,SIA/1(a)/576/18,Bihar,Jamui,Jamui,Date of Submission for EC: 31 Aug 2019 ,Date of Ec Granted : 24 Oct 2019,Non-Coal Mining,WESTLINK TRADING PRIVATE LIMITED,EC Granted
756,SIA/BR/MIN/34061/2019,,Bihar,Supaul,Tribeniganj,Date of Submission for TOR: ,Date of Submission for EC: 01 Apr 2019 ,Non-Coal Mining,SUJEET KUMAR,Query raised by SEIAA and pending at PP
757,SIA/BR/MIN/200052/2021,,Bihar,East Champaran,No Data,Date of Submission for TOR: ,Date of Submission for EC: 25 Feb 2021 ,Non-Coal Mining,N.K. INT UDYOG,Delisted
758,SIA/BR/INFRA2/430479/2023,,Bihar,,,Date of Submission for TOR: ,Date of Submission for EC: 08 Jun 2023 ,INFRA-2,UJJWAL HOMES PRIVATE LIMITED,Under examination of SEIAA
759,SIA/BR/MIN/66094/2017,SIA/1(a)/558/18,Bihar,Jamui,Jamui,Date of Submission for TOR: ,Date of Submission for EC: 26 Sep 2018 ,Non-Coal Mining,WESTLINK TRADING PRIVATE LIMITED,Delisted
760,SIA/BR/MIS/256899/2022,SIA/8(a)/1911/2022,Bihar,Patna,Dinapur-Cum-Khagaul,Date of Submission for EC: 25 Feb 2022 ,Date of Ec Granted : 06 May 2022,INFRA-2, WINSOME REALTORS,EC Granted
761,SIA/BR/MIS/53022/2019,SIA/8(b)/696/19,Bihar,Patna,Patna Rural (a) Patna Rural (b),Date of Submission for EC: 01 Jul 2020 ,Date of Ec Granted : 27 Sep 2021,INFRA-2,PMCH,EC Granted
762,SIA/BR/MIS/17344/2016,SIA/7(h)/339/16,Bihar,Patna,Fatwah,Date of Submission for EC: 20 Apr 2018 ,Date of Ec Granted : 15 Nov 2018,INFRA-2,BIHAR INDUSTRIAL AREA DEVELOPMENT AUTHORITY,EC Granted
763,SIA/BR/MIN/17393/2016,SIA/1(a)/345/16,Bihar,Nalanda,Rajgir,Date of Submission for EC: 26 Apr 2018 ,Date of Ec Granted : 22 Feb 2019,Non-Coal Mining,MAHADEV ENCLAVE PVT LTD,EC Granted
764,SIA/BR/MIS/50259/2019,SIA/8(b)/686/19,Bihar,Patna,Patna Rural (a) Patna Rural (b),Date of Submission for EC: 15 Feb 2020 ,Date of Ec Granted : 22 Apr 2020,INFRA-2,GARDANIBAGH HOUSING PROJECTS,EC Granted
765,SIA/BR/MIN/33472/2019,,Bihar,Munger,Tarapur,Date of Submission for TOR: ,Date of Submission for EC: 22 Mar 2019 ,Non-Coal Mining,KATYAYNI CONTRACTORS PVT. LTD.,Query raised by SEIAA and pending at PP
766,SIA/BR/MIN/134334/2019,,Bihar,Buxar,Dumraon,Date of Submission for TOR: ,Date of Submission for EC: 31 Dec 2019 ,Non-Coal Mining,M/S PRADHAN INT BHATTA UDYOG,Delisted
767,SIA/BR/MIN/137921/2020,,Bihar,Bhojpur,Jagdishpur,Date of Submission for TOR: ,Date of Submission for EC: 21 Jan 2020 ,Non-Coal Mining,M/S- MAHAL INT UDYOG,Delisted
768,SIA/BR/MIN/48821/2016,,Bihar,Buxar,Chausa,Date of Submission for TOR: ,Date of Submission for EC: 10 Feb 2016 ,Non-Coal Mining,MS KATYAYNI CONTRACTORS PVT LTD,Delisted
769,SIA/BR/MIN/48828/2016,,Bihar,Buxar,Buxar,Date of Submission for TOR: ,Date of Submission for EC: 10 Feb 2016 ,Non-Coal Mining,MS KATYAYNI CONTRACTORS PVT LTD,Delisted
770,SIA/BR/MIN/149286/2020,,Bihar,Samastipur,Bithan,Date of Submission for TOR: ,Date of Submission for EC: 24 Jun 2020 ,Non-Coal Mining,BSCPL INFRASTRUCTURE LTD MAUZA BARDAUNI AREA 12.32 AC,Delisted
771,SIA/BR/MIN/131774/2019,,Bihar,Patna,Masaurhi,Date of Submission for TOR: ,Date of Submission for EC: 17 Dec 2019 ,Non-Coal Mining,M/S C.B.M BRICKS,Delisted
772,SIA/BR/MIN/31329/2015,SIA/1(a)/11/2015,Bihar,Patna,Barh,Date of Submission for TOR: ,Date of Submission for EC: 28 Sep 2015 ,Non-Coal Mining,OM SAI BRICKS,Delisted
773,SIA/BR/MIN/167031/2020,,West Bengal,North 24 Parganas,Barasat - I,Date of Submission for TOR: ,Date of Submission for EC: 07 Aug 2020 ,Non-Coal Mining,M/S C M D INT UYDOG PROP DEVENDRA KUMAR,Delisted
774,SIA/BR/INFRA2/428950/2023,,Bihar,,,Date of Submission for TOR: ,Date of Submission for EC: 12 May 2023 ,INFRA-2, RAM MERTIYA DEVELOPERS,Query raised by SEIAA and pending at PP
775,SIA/BR/MIS/226137/2021,SIA/8(a)/1654/2021,Bihar,Gaya,Gaya,Date of Submission for EC: 04 Oct 2021 ,Date of Ec Granted : 02 Dec 2021,INFRA-2,A.V.S BUILDERS & DEVELOPERS PVT. LTD.,EC Granted
776,SIA/BR/MIN/129177/2019,,Bihar,Patna,Phulwari,Date of Submission for TOR: ,Date of Submission for EC: 03 Dec 2019 ,Non-Coal Mining,M/S MAA BRICKS MANUFACTURING,Delisted
777,SIA/BR/MIN/65394/2017,SIA/1(a)/515/17,Bihar,Gaya,Bodh Gaya,Date of Submission for EC: 14 Jun 2017 ,Date of Ec Granted : 31 May 2018,Non-Coal Mining,WESTLINK TRADING PRIVATE LIMITED,EC Granted
778,SIA/BR/MIN/66035/2017,SIA/1(a)/541/18,Bihar,Lakhisarai,Lakhisarai,Date of Submission for TOR: ,Date of Submission for EC: 25 Sep 2018 ,Non-Coal Mining,WESTLINK TRADING PRIVATE LIMITED,Delisted
779,SIA/BR/MIN/34462/2019,,Bihar,East Champaran,No Data,Date of Submission for TOR: ,Date of Submission for EC: 09 Apr 2019 ,Non-Coal Mining,VINAY  KUMAR,Query raised by SEIAA and pending at PP
780,SIA/BR/MIS/17343/2016,SIA/7(h)/341/16,Bihar,Bhagalpur,Goradih,Date of Submission for EC: 20 Apr 2018 ,Date of Ec Granted : 15 Nov 2018,INFRA-2,BIHAR INDUSTRIAL AREA DEVELOPMENT AUTHORITY,EC Granted
781,SIA/BR/IND2/25875/2018,,Bihar,West Champaran,Ramnagar,Date of Submission for EC: 12 Dec 2018 ,Date of Ec Granted : 30 Jan 2019,Industrial Projects - 2,HARINAGAR SUGAR MILLS LTD,EC Granted
782,SIA/BR/MIN/30945/2019,SIA/1(a)/582/18,Bihar,Jamui,Jamui,Date of Submission for EC: 31 Aug 2019 ,Date of Ec Granted : 24 Oct 2019,Non-Coal Mining,WESTLINK TRADING PRIVATE LIMITED,EC Granted
783,SIA/BR/MIN/146848/2020,,Bihar,Bhagalpur,Sultanganj,Date of Submission for TOR: ,Date of Submission for EC: 04 Mar 2020 ,Non-Coal Mining,AKS BRICKS PROP ANIMESH KUMAR SINGH,Delisted
784,SIA/BR/INFRA2/423296/2023,SIA/8(b)/2041/2022,Bihar,,,Date of Submission for EC: 25 Mar 2023 ,Date of Ec Granted : 17 May 2023,INFRA-2,MINISTRY OF ROAD TRANSPORT & HIGNWAY,EC Granted
785,SIA/BR/MIN/31033/2019,SIA/1(a)/622/19,Bihar,Bhojpur,Sandesh,Date of Submission for EC: 15 Dec 2019 ,Date of Ec Granted : 21 Apr 2020,Non-Coal Mining,BROADSON COMODITIES PVT LTD,EC Granted
786,SIA/BR/MIN/31240/2015,SIA/1(a)/07/2015,Bihar,Siwan,Darauli,Date of Submission for TOR: ,Date of Submission for EC: 23 Sep 2015 ,Non-Coal Mining,DAS INT UDYOG,Delisted
787,SIA/BR/MIN/134917/2020,,Bihar,Patna,Khusrupur,Date of Submission for TOR: ,Date of Submission for EC: 03 Jan 2020 ,Non-Coal Mining,M/S PIHU BRICKS,Delisted
788,SIA/BR/MIN/66291/2017,SIA/1(a)/554/18,Bihar,Lakhisarai,Halsi,Date of Submission for TOR: ,Date of Submission for EC: 25 Sep 2018 ,Non-Coal Mining,WESTLINK TRADING PRIVATE LIMITED,Delisted
789,SIA/BR/MIS/226298/2021,,Bihar,Patna,Patna Rural (a) Patna Rural (b),Date of Submission for TOR: ,Date of Submission for EC: 25 Aug 2021 ,INFRA-2,M/S SAI SHREE BALAJEE HOMES PVT. LTD.,WithdrawEC
790,SIA/BR/NCP/52882/2020,SIA/8(b)/1259/2020,Bihar,Patna,Dinapur-Cum-Khagaul,Date of Submission for EC: 20 Feb 2021 ,Date of Ec Granted : 02 Apr 2021,INFRA-2,MUNDESHWARI MULTICOM PVT. LTD.,EC Granted
791,SIA/BR/MIN/30501/2015,3453,Bihar,Purnia,Baisa,Date of Submission for TOR: ,Date of Submission for EC: 31 Aug 2015 ,Non-Coal Mining,SPB BRICKS,Delisted
792,SIA/BR/MIN/30504/2015,3452,Bihar,Purnia,Baisa,Date of Submission for TOR: ,Date of Submission for EC: 31 Aug 2015 ,Non-Coal Mining,NBF BRICKS,Delisted
793,SIA/BR/MIS/60823/2020,,Bihar,Patna,Dinapur-Cum-Khagaul,Date of Submission for TOR: ,Date of Submission for EC: 17 Feb 2021 ,INFRA-2,MUNDESHWARI MULTICOM PVT. LTD.,Delisted
794,SIA/BR/MIN/136326/2020,,Bihar,Katihar,Korha,Date of Submission for TOR: ,Date of Submission for EC: 12 Jan 2020 ,Non-Coal Mining,"M/S. ROSE BRICKS (AMP) PROP MD. AZHARUL HAQUE, GORGAON",Delisted
795,SIA/BR/MIN/60621/2016,SIA/1(a)/373/16,Bihar,Saran,Chapra,Date of Submission for EC: 24 Nov 2016 ,Date of Ec Granted : 23 Dec 2016,Non-Coal Mining,BROADSON COMODITIES PVT LTD,EC Granted
796,SIA/BR/MIN/31473/2015,SIA/1(a)/19/2015,Bihar,Vaishali,Raja Pakar,Date of Submission for TOR: ,Date of Submission for EC: 03 Oct 2015 ,Non-Coal Mining,NATIONAL BRICKS INDUSTRIES,Delisted
797,SIA/BR/MIN/137000/2020,,Bihar,Bhagalpur,Nathnagar,Date of Submission for TOR: ,Date of Submission for EC: 18 Jan 2020 ,Non-Coal Mining,M/S MAA TARA BRICKS,Delisted
798,SIA/BR/MIN/127991/2019,,Bihar,Begusarai,Barauni,Date of Submission for TOR: ,Date of Submission for EC: 28 Nov 2019 ,Non-Coal Mining,M/S RAJA.BRICKS,Delisted
799,SIA/BR/MIN/30885/2019,SIA/1(a)/620/19,Bihar,Patna,Paliganj,Date of Submission for EC: 05 Feb 2020 ,Date of Ec Granted : 22 Apr 2020,Non-Coal Mining,BROADSON COMODITIES PVT LTD,EC Granted
800,SIA/BR/MIN/142652/2020,,Bihar,Jehanabad,Makhdumpur,Date of Submission for TOR: ,Date of Submission for EC: 12 Feb 2020 ,Non-Coal Mining,M/S SABERA INT UDYOG,Delisted
801,SIA/BR/IND1/431625/2023,SIA/3(a)/2245/2023,Bihar,,,Date of Submission for TOR: ,Date of Submission for EC: 02 Jun 2023 ,Industrial Projects - 1, DINA MAHABIR RE ROLLERS PRIVATE LIMITED,Agenda Uploaded by SEAC
