,Sno.,Proposal No.,File No.,Project Name,Company,Proposal Status,Project Type,View
7,8177,SIA/MH/MIN/274508/2022,SIA/MH/MIN/274508/2022,"Stone Quarry proposal of Milan Mallapa Kalyanshetty Gut No-816/5 Part, Akkalkot(Gramin), Tal-Akkalkot, Dist-Solapur, Maharashtra",MILAN MALLAPA KALYANSHETTY,EC Granted,EC,
8,8178,SIA/MH/MIN/414049/2023,SIA/MH/MIN/414049/2023,"SAKUR 2 SAND GHAT TQ ARNI DIST YAVATMAL OVER RIVER PENGANGA AREA 1.00HA QTY 1775 NEAREST GUT NO 116,119,120 to 135",DMO YAVATMAL,EC Granted,EC,
9,8179,SIA/MH/MIN/414063/2023,SIA/MH/MIN/414063/2023,"RANIDHANORA 2 SAND GHAT TQ ARNI DIST YAVATMAL OVER PENGANGA RIVER AREA 2.40HA QTY 4240 BRASS NEAREST GUT NO 17,18,21,24",DMO YAVATMAL,EC Granted,EC,
10,8180,SIA/MH/MIN/414114/2023,SIA/MH/MIN/414114/2023,"RATNAPUR SAND GHAT TQ GHATANJI DIST YAVATMAL RIVER ADAN AREA 1.20HA QTY 2120 NEAREST GUT NOS 29,30",DMO YAVATMAL,EC Granted,EC,
1,8181,SIA/MH/INFRA2/430608/2023,SIA/MH/INFRA2/430608/2023,"Proposed Slum Rehabilitation Scheme under Reg. 33(10) and Reg. 33(11) of DCPR 2034 on plot bearing C.T.S. No. 41 (pt.), 41/l(pt), 41/2 (pt.), 41/3 (pt.), 41/4 (pt.), 59 (pt.), 59/1 to 11 & 59/12 (pt.) of village Bandivali of DCPR 2034, Jogeshwari (W), Mumbai-400 102.",CHANDIWALA ENTERPRISES PRIVATE LIMITED,Under examination of SEAC,EC,
2,8182,SIA/MH/MIN/429606/2023,SIA/MH/MIN/429606/2023,Shri. Mujmil Hameed Sayyed,MUJMIL SAYYAD,Under examination of SEAC,EC,
3,8183,SIA/MH/INFRA2/404959/2022,SIA/MH/INFRA2/404959/2022,Akshar Business Park- Proposed Expansion Commercial Project,AKSHAR DEVELOPERS,Deferred by SEIAA,EC,
4,8184,SIA/MH/MIS/265352/2022,SIA/MH/MIS/265352/2022,"Expansion of Proposed Residential cum shop line Building on plot bearing Survey No.183, H.No. 1 to 11 and Survey No.266, H.No.1 To 13, Village Nilemore, Nallsopara [W], Tal.Vasai, Dist.Palghar. by  Kishore D Naik",KISHOR NAIK,WithdrawEC,EC,
5,8185,SIA/MH/MIS/265559/2022,SIA/MH/MIS/265559/2022,"Proposed Residential Building on Plot  Bearing S. No. 16/1 (PT), H.No. 1. Mauje Umbarli, Tal – Ambernath, Dist – Thane by M/s. Gopal Sons",GOPAL SONS,Delisted,EC,
6,8186,SIA/MH/MIN/284974/2022,SIA/MH/MIN/284974/2022,Shri. Prakash Namdev Karpe and Sau.Prabhavati Laxman Karpe,PRAKASH KARPE,Delisted,EC,
7,8187,SIA/MH/MIS/284827/2022,SIA/MH/MIS/284827/2022,"Proposed Residential Complex “Sai Icon” On plot bearing S.No. 20(P), S.No. 21, H.No. 1,2(P), CTS No. 914/B & 914/A(P) (31/6/A/14), at village Shahad Tal. Kalyan Dist. Thane. By Mutha Construction.",MANISH MUTHA,Rejection Letter Granted,EC,
8,8188,SIA/MH/INFRA2/406832/2022,SIA/MH/INFRA2/406832/2022,"Proposed amendment in residential  cum commercial  bldg. on plot bearing new S. no 56, old S.no 310 H.no 2 B of village goddev, tal & district – thane. Mira road (east), mira-bhayandar municipal corporation by M/s  Virtuoso Realty Enterprises",M/S. VIRTUOSO REALTY ENTERPRISES,Agenda Uploaded by SEIAA,EC,
9,8189,SIA/MH/MIN/407513/2022,SIA/MH/MIN/407513/2022,"Ranjani Sand Ghat, River Dudhna,Gut No. 39,41,42,44,48,49,55,56,Tq  Ghansawangi,District Jalna, Area-1.125 Ha,Qty- 3180  Brass",DISTRICT MINING OFFICER JALNA,EC Granted,EC,
10,8190,SIA/MH/MIN/407576/2022,SIA/MH/MIN/407576/2022,"Kautha Sand Ghat Tq Jalna Dist Jalna S. No. 39,40,41,42,43,44,45,48 River Dudhna Area 2.20Ha Qty 6219 Brass",DISTRICT MINING OFFICER JALNA,Rejection Letter Granted,EC,
