,Proposal.No.,File_No,Proposal Name,State,District,Tehsil,Date_1,Date_2,Category,Company,Status,Link,Timeline
0,SIA/PB/MIS/154129/2020,SEIAA/PB/MIS/EC/2020/14,"Group Housing Project namely “Gold Homes” located at Sector-116, Village Sante Majra, Kharar-Landran Road, Distt. SAS Nagar (Mohali), Punjab by M/s Shubham Builders",Punjab,SAS Nagar,Kharar,Date of Submission for EC: 24 Sep 2020 ,Date of Ec Granted : 05 Nov 2020,INFRA-2,M/S SHUBHAM BUILDERS,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Punjab&pno=SIA/PB/MIS/154129/2020&pid=105999,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/MIS/154129/2020&type=EC&ID=105999
1,SIA/PB/IND3/246448/2021,SEIAA/PB/IND/2022/EC/06,"M/s Akums Life Sciences Ltd. at Free Enterprise Zone in Village Sundran, Mubarakpur, Derabassi, Punjab, India",Punjab,SAS Nagar,Derabassi,Date of Submission for EC: 10 Mar 2022 ,Date of Ec Granted : 25 Apr 2022,Industrial Projects - 3, AKUMS LIFESCIENCES LIMITED,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Punjab&pno=SIA/PB/IND3/246448/2021&pid=195372,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/IND3/246448/2021&type=EC&ID=195372
2,SIA/PB/MIN/179934/2020,SEIAA/PB/MIN/EC/2020/31,Sand Mine Project at Village Midda Haji Area 3.47 ha,Punjab,Firozpur,Firozepur,Date of Submission for EC: 21 Oct 2020 ,Date of Ec Granted : 05 Nov 2020,Non-Coal Mining,PRIME VISION INDUSTRIES PVT LTD,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Punjab&pno=SIA/PB/MIN/179934/2020&pid=139065,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/MIN/179934/2020&type=EC&ID=139065
3,SIA/PB/MIN/178165/2020,,Kale ke hittar Sand mining Project,Punjab,Firozpur,Firozepur,Date of Submission for TOR: ,Date of Submission for EC: 08 Oct 2020 ,Non-Coal Mining,PRIME VISION INDUSTRIES PVT LTD,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Punjab&pno=SIA/PB/MIN/178165/2020&pid=137686,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/MIN/178165/2020&type=EC&ID=137686
4,SIA/PB/IND2/206078/2021,SEIAA/PB/IND2/EC/07,"Proposed Expansion of API And Intermediate Bulk Drug Manufacturing Unit  namely ""M/S Saurav Chemicals Limited"" at Village- Baghwanpura, Derabassi-Barwala Road, Derabassi, Distt. Sahibzada Ajit Singh Nagar, Punjab",Punjab,SAS Nagar,Derabassi,Date of Submission for EC: 26 Mar 2021 ,Date of Ec Granted : 07 Jun 2021,Industrial Projects - 2,M/S SOURAV CHEMICALS LIMITED,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Punjab&pno=SIA/PB/IND2/206078/2021&pid=175317,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/IND2/206078/2021&type=EC&ID=175317
5,SIA/PB/MIS/270264/2022,,"Proposed construction of multistory office building for Punjab State Office, Senior Management Centre/Transit Camp building",Punjab,SAS Nagar,S.A.S.Nagar (Mohali),Date of Submission for TOR: ,Date of Submission for EC: 01 Feb 2023 ,INFRA-2, INDIAN OIL CORPORATION LTD,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Punjab&pno=SIA/PB/MIS/270264/2022&pid=202699,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/MIS/270264/2022&type=EC&ID=202699
6,SIA/PB/IND/37379/2018,SEIAA/PB/IND/EC/2019/27,M/s Renny Strips Pvt. Ltd. (Furnace Division),Punjab,Ludhiana,Ludhiana (East),Date of Submission for EC: 01 Nov 2019 ,Date of Ec Granted : 20 May 2020,Industrial Projects - 1,M/S RENNY STRIPS PVT. LTD. (FURNACE DIVISION),EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Punjab&pno=SIA/PB/IND/37379/2018&pid=56416,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/IND/37379/2018&type=EC&ID=56416
7,SIA/PB/MIN/34406/2017,,Rana-2 sand Mining Project,Punjab,Fazilka,Fazilka,Date of Submission for TOR: ,Date of Submission for EC: 15 Apr 2019 ,Non-Coal Mining,RANA - 2 SAND MINING PROJECT,Query raised by SEIAA and pending at PP,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Punjab&pno=SIA/PB/MIN/34406/2017&pid=54630,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/MIN/34406/2017&type=EC&ID=54630
8,SIA/PB/MIS/250845/2022,SEIAA/PB/MIS/2022/EC/03,"The Commercial Project namely “Mohali Citi Centre” (9.78 acres) Block F, Aero City, SAS Nagar, Mohali, (Punjab) by KLG Infra.",Punjab,SAS Nagar,S.A.S.Nagar (Mohali),Date of Submission for EC: 02 Feb 2022 ,Date of Ec Granted : 02 Mar 2022,INFRA-2, KLG INFRA,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Punjab&pno=SIA/PB/MIS/250845/2022&pid=197674,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/MIS/250845/2022&type=EC&ID=197674
9,SIA/PB/MIS/271700/2022,SEIAA/PB/MIS/2022/EC/21,Residential Group Housing Project by Suman Divine Homes at Village Ramgarh Bhudda Tehsil Dera Bassi District SAS Nagar Punjab,Punjab,SAS Nagar,Derabassi,Date of Submission for EC: 13 May 2022 ,Date of Ec Granted : 16 Jul 2022,INFRA-2, SUMAN DIVINE HOMES,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Punjab&pno=SIA/PB/MIS/271700/2022&pid=203058,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/MIS/271700/2022&type=EC&ID=203058
10,SIA/PB/MIS/110787/2019,SEIAA/PB/NCP/EC/2019/21,LOK AWAS,Punjab,SAS Nagar,S.A.S.Nagar (Mohali),Date of Submission for EC: 29 Jul 2019 ,Date of Ec Granted : 03 Mar 2020,INFRA-2,VERA DEVELOPERS PVT LTD,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Punjab&pno=SIA/PB/MIS/110787/2019&pid=57347,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/MIS/110787/2019&type=EC&ID=57347
11,SIA/PB/MIS/68321/2021,,Mega Integrated Residential Township,Punjab,SAS Nagar,S.A.S.Nagar (Mohali),Date of Submission for TOR: ,Date of Submission for EC: 19 Feb 2022 ,INFRA-2,MEGA INTEGRATED RESIDENTIAL TOWNSHIP,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Punjab&pno=SIA/PB/MIS/68321/2021&pid=192122,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/MIS/68321/2021&type=EC&ID=192122
12,SIA/PB/IND/36904/2018,SEIAA/PB/IND/EC/2019/16,M/s Hansco Iron & Steel (P) Limited,Punjab,Fatehgarh Sahib,Amloh,Date of Submission for EC: 08 Nov 2019 ,Date of Ec Granted : 20 May 2020,Industrial Projects - 1,HANSCO IRON AND STEEL PVT LIMITED,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Punjab&pno=SIA/PB/IND/36904/2018&pid=56057,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/IND/36904/2018&type=EC&ID=56057
13,SIA/PB/IND2/204489/2021,,"Proposed installation of 200 KLPD grain based Ethanol Plant (Biofuel) and 10 MW of Power Cogeneration at the existing grain based distillery plant located at Village Machhana and Sangat Kalan, Tehsil Sangat, District Bathinda, Punjab",Punjab,Bathinda,Bathinda,Date of Submission for TOR: ,Date of Submission for EC: 30 Apr 2021 ,Industrial Projects - 2,BCL INDUSTRIES LTD.,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Punjab&pno=SIA/PB/IND2/204489/2021&pid=173907,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/IND2/204489/2021&type=EC&ID=173907
14,SIA/PB/MIS/235639/2021,SEIAA/PB/MIS/2022/EC/02,CENTRAL STREET,Punjab,SAS Nagar,S.A.S.Nagar (Mohali),Date of Submission for EC: 17 Feb 2022 ,Date of Ec Granted : 28 Mar 2022,INFRA-2,ALAKNANDA ENTERPRISES,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Punjab&pno=SIA/PB/MIS/235639/2021&pid=192586,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/MIS/235639/2021&type=EC&ID=192586
15,SIA/PB/MIN/177777/2020,SEIAA/PB/MIN/EC/2020/25,Chamb Sand mining Project,Punjab,Firozpur,Zira,Date of Submission for EC: 07 Oct 2020 ,Date of Ec Granted : 05 Nov 2020,Non-Coal Mining,PRIME VISION INDUSTRIES PVT LTD,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Punjab&pno=SIA/PB/MIN/177777/2020&pid=136634,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/MIN/177777/2020&type=EC&ID=136634
16,SIA/PB/MIN/42052/2019,,Brick earth excavation project by M/s Sharma & Company BKO,Punjab,SAS Nagar,Derabassi,Date of Submission for TOR: ,Date of Submission for EC: 31 Aug 2019 ,Non-Coal Mining,M/S SHARMA & COMPANY BKO,Query raised by SEIAA and pending at PP,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Punjab&pno=SIA/PB/MIN/42052/2019&pid=63005,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/MIN/42052/2019&type=EC&ID=63005
17,SIA/PB/MIN/149047/2020,SEIAA/PB/MIN/EC/2020/11,"Environment Clearance of Mining lease Located at Village- Jama Rakhaiya Uttar, Tehsil & District- Ferozepur on the Agricultural Land having an area of  1.65 ha",Punjab,Firozpur,Firozepur,Date of Submission for EC: 15 Jun 2020 ,Date of Ec Granted : 09 Oct 2020,Non-Coal Mining,PRIME VISION INDUSTRIES PVT LTD,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Punjab&pno=SIA/PB/MIN/149047/2020&pid=98637,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/MIN/149047/2020&type=EC&ID=98637
18,SIA/PB/IND/63738/2020,SEIAA/PB/IND/EC/14,"Expansion in the existing Steel Manufacturing Unit ""M/s Sharu Special Alloys Pvt. Ltd. Unit-II"" located at Village- Mehlon, Kohara-Lakhowal road, District- Ludhiana< Punjab",Punjab,Ludhiana,Ludhiana (East),Date of Submission for EC: 07 Jun 2021 ,Date of Ec Granted : 23 Jul 2021,Industrial Projects - 1,M/S SHARU SPECIAL ALLOYS PVT. LTD. UNIT-II,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Punjab&pno=SIA/PB/IND/63738/2020&pid=188170,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/IND/63738/2020&type=EC&ID=188170
19,SIA/PB/IND3/248344/2021,SEIAA/PB/IND/2022/EC(EXP)/01,"Proposed Expansion in API Drug Manufacturing Unit namely ""M/s Infinity Laboratories Private Limited ""at Village-Behra, Gulabgarh-Behra road, Tehsil-Derabassi, District-SAS Nagar, State-Punjab.",Punjab,SAS Nagar,Derabassi,Date of Submission for EC: 23 Nov 2022 ,Date of Ec Granted : 19 Jan 2023,Industrial Projects - 3, INFINITY LABORATORIES PRIVATE LIMITED,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Punjab&pno=SIA/PB/IND3/248344/2021&pid=195925,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/IND3/248344/2021&type=EC&ID=195925
20,SIA/PB/MIS/272060/2022,SEIAA/PB/MIS/2022/EC/22,"Commercial Project namely “Medallion 68” located at Plot No. 2 & 3, Sector 68, Distt. SAS Nagar, Mohali, (Punjab) by M/s Turnstone Realty LLP.",Punjab,SAS Nagar,S.A.S.Nagar (Mohali),Date of Submission for EC: 10 May 2022 ,Date of Ec Granted : 16 Jul 2022,INFRA-2,M/S TURNSTONE REALTY LLP,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Punjab&pno=SIA/PB/MIS/272060/2022&pid=203140,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/MIS/272060/2022&type=EC&ID=203140
21,SIA/PB/MIS/201862/2021,SEIAA/PB/MIS/EC/02,Mohali Citi Centre,Punjab,SAS Nagar,S.A.S.Nagar (Mohali),Date of Submission for EC: 06 Mar 2021 ,Date of Ec Granted : 20 May 2021,INFRA-2,M/S KLG JEWELLERS,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Punjab&pno=SIA/PB/MIS/201862/2021&pid=172201,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/MIS/201862/2021&type=EC&ID=172201
22,SIA/PB/IND/256882/2022,SEIAA/PB/IND/2022/EC/10,Expansion of steel manufacturing unit namely JMK Industries,Punjab,Fatehgarh Sahib,Sirhind,Date of Submission for EC: 23 Feb 2022 ,Date of Ec Granted : 11 Apr 2022,Industrial Projects - 1,JMK INDUSTRIES,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Punjab&pno=SIA/PB/IND/256882/2022&pid=199251,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/IND/256882/2022&type=EC&ID=199251
23,SIA/PB/IND2/203524/2021,SEIAA/PB/IND2/EC/13,M/s. MR PHARMACHEM,Punjab,Patiala,Nabha,Date of Submission for EC: 05 Jun 2021 ,Date of Ec Granted : 23 Aug 2021,Industrial Projects - 2,M/S. MR PHARMACHEM,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Punjab&pno=SIA/PB/IND2/203524/2021&pid=173650,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/IND2/203524/2021&type=EC&ID=173650
24,SIA/PB/MIS/179894/2020,,"Expansion of Pragma Medical Institute at Dabwali Road, Bathinda, Punjab by Pragma Medical Institute (A Unit of Gill Medicare Private Limited)",Punjab,Bathinda,Bathinda,Date of Submission for TOR: ,Date of Submission for EC: 20 Oct 2020 ,INFRA-2,PRAGMA MEDICAL INSTITUTE (A UNIT OF GILL MEDICARE PRIVATE LIMITED),WithdrawEC,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Punjab&pno=SIA/PB/MIS/179894/2020&pid=139057,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/MIS/179894/2020&type=EC&ID=139057
25,SIA/PB/NCP/50809/2015,,Expansion of Educational Institute namely “Thapar Institute of Engineering and Technology,,,,Date of Submission for TOR: 25 Jan 2016,Date of Submission for EC: 21 Sep 2020 ,INFRA-2,THAPAR INSTITUTE OF ENGINEERING AND TECHNOLOGY (DEEMED TO BE UNIVERSITY),WithdrawEC,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Punjab&pno=SIA/PB/NCP/50809/2015&pid=130541,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/NCP/50809/2015&type=EC&ID=130541
26,SIA/PB/IND2/173982/2020,SEIAA/PB/IND/EC/2021/03,Vincit Labs Private Limited,Punjab,SAS Nagar,S.A.S.Nagar (Mohali),Date of Submission for EC: 20 Feb 2021 ,Date of Ec Granted : 04 May 2021,Industrial Projects - 2,VINCIT LABS PRIVATE LIMITED,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Punjab&pno=SIA/PB/IND2/173982/2020&pid=130589,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/IND2/173982/2020&type=EC&ID=130589
27,SIA/PB/MIS/95481/2019,SEIAA/PB/NCP/EC/2019/19,GBP CAMELLIA RISE,Punjab,SAS Nagar,Kharar,Date of Submission for TOR: ,Date of Submission for EC: 21 Jun 2019 ,INFRA-2,GUPTA BUILDERS AND PROMOTERS PVT LIMITED,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Punjab&pno=SIA/PB/MIS/95481/2019&pid=52913,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/MIS/95481/2019&type=EC&ID=52913
28,SIA/PB/MIN/148039/2020,SEIAA/PB/MIN/EC/2020/18,"Mining  lease Located at Village Sadhu Shah Wala, Tehsil  & District Ferozepur on the Agricultural Land having an area of  4.02 ha",Punjab,Firozpur,Firozepur,Date of Submission for TOR: ,Date of Submission for EC: 15 Oct 2020 ,Non-Coal Mining,PRIME VISION INDUSTRIES PVT LTD,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Punjab&pno=SIA/PB/MIN/148039/2020&pid=95388,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/MIN/148039/2020&type=EC&ID=95388
29,SIA/PB/MIS/165935/2020,,"Group Housing Project namely “Ludhiana Heights” at Village- Balloke (Hadbast No.103), Tehsil and Distt. Ludhiana (Punjab) by M/s Chatly Estate Pvt. Ltd.",Punjab,Ludhiana,Ludhiana (West),Date of Submission for TOR: ,Date of Submission for EC: 24 Oct 2020 ,INFRA-2,CHATLY ESTATES PVT. LTD.,WithdrawEC,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Punjab&pno=SIA/PB/MIS/165935/2020&pid=121641,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/MIS/165935/2020&type=EC&ID=121641
30,SIA/PB/MIN/147941/2020,,"Gugran Gravel Mine, Block No. – 6, Hadbast No. –84, River Bed Material [Gravel (minor mineral)]",Punjab,Pathankot,Pathankot,Date of Submission for TOR: ,Date of Submission for EC: 23 Jul 2020 ,Non-Coal Mining,M/S SAINIK INDUSTRIES PRIVATE LIMITED,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Punjab&pno=SIA/PB/MIN/147941/2020&pid=95357,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/MIN/147941/2020&type=EC&ID=95357
31,SIA/PB/MIN/35045/2017,SEIAA/PB/MIN/EC/2019/01,Rana -2 Sand Mine Project,Punjab,Fazilka,Fazilka,Date of Submission for TOR: ,Date of Submission for EC: 01 May 2019 ,Non-Coal Mining,RANA - 2 SAND MINING PROJECT,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Punjab&pno=SIA/PB/MIN/35045/2017&pid=54983,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/MIN/35045/2017&type=EC&ID=54983
32,SIA/PB/IND3/76857/2022,SEIAA/PB/IND/2022/EC/14,Bansal and Bansal Organics at Plot A5 Industrial focal Point Raikot District Ludhiana punjab,Punjab,Ludhiana,Raikot,Date of Submission for EC: 24 May 2022 ,Date of Ec Granted : 13 Jul 2022,Industrial Projects - 3, BANSAL & BANSAL ORGANICS,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Punjab&pno=SIA/PB/IND3/76857/2022&pid=203213,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/IND3/76857/2022&type=EC&ID=203213
33,SIA/PB/IND/63124/2020,SEIAA/PB/IND/EC/10,"Expansion in the existing Steel Manufacturing Unit namely ""M/s J.N. Tayal Steels Private Limited"" at village- Bhagwanpura, Dehlon road, Tehsil- Ludhiana East, District- Ludhiana, Punjab",Punjab,Ludhiana,Ludhiana (East),Date of Submission for EC: 13 May 2021 ,Date of Ec Granted : 23 Jul 2021,Industrial Projects - 1,M/S J.N. TAYAL STEELS (P) LTD.,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Punjab&pno=SIA/PB/IND/63124/2020&pid=184591,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/IND/63124/2020&type=EC&ID=184591
34,SIA/PB/MIN/148442/2020,SEIAA/PB/MIN/EC/2020/10,"Mining lease Located at Village Gatti Harike, Tehsil Zira , District Ferozepur on the Agricultural Land having an area of  0.81 ha",Punjab,Firozpur,Zira,Date of Submission for TOR: ,Date of Submission for EC: 15 Jun 2020 ,Non-Coal Mining,PRIME VISION INDUSTRIES PVT LTD,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Punjab&pno=SIA/PB/MIN/148442/2020&pid=97485,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/MIN/148442/2020&type=EC&ID=97485
35,SIA/PB/MIS/268718/2022,SEIAA/PB/MIS/2022/EC/19,"Warehouse Project at (H.B. No. 79), Village Chamaru, Tehsil Rajpura, Distt. Patiala, Punjab by M/s Xplent Logistics Park Pvt. Ltd.",Punjab,Patiala,Rajpura,Date of Submission for EC: 12 May 2022 ,Date of Ec Granted : 03 Jul 2022,INFRA-2, XPLENT LOGISTICS PARK PRIVATE LIMITED,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Punjab&pno=SIA/PB/MIS/268718/2022&pid=202330,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/MIS/268718/2022&type=EC&ID=202330
36,SIA/PB/MIS/82403/2020,SEIAA/PB/MIS/2022/EC/31,,Punjab,SAS Nagar,Kharar,Date of Submission for EC: 14 Sep 2022 ,Date of Ec Granted : 22 Nov 2022,INFRA-2,SUNTEC CITY BY M/S. THE INDIAN CO-OP HOUSE BUILDING SOCIETY LTD,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Punjab&pno=SIA/PB/MIS/82403/2020&pid=210238,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/MIS/82403/2020&type=EC&ID=210238
37,SIA/PB/MIN/150571/2020,SEIAA/PB/MIN/EC/2020/07,"Mining lease Located at Village-Baggi Patni urf Mohkam Wala , Tehsil- Zira, District –Ferozepur, Punjab on the Agricultural Land having an area of 1.87 ha",Punjab,Firozpur,Zira,Date of Submission for TOR: ,Date of Submission for EC: 13 Jun 2020 ,Non-Coal Mining,PRIME VISION INDUSTRIES PVT LTD,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Punjab&pno=SIA/PB/MIN/150571/2020&pid=99998,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/MIN/150571/2020&type=EC&ID=99998
38,SIA/PB/MIN/440018/2023,SEIAA/PB/MIN/2023/EC/48,"Proposed sand mining project (Boulder, gravel, sand) as per DSR NO. SEIAA/MS/2023/212 on the Satluj River Bed (PO_SN_BL_ST_15_15A) located in village- Khoja/Niana, dugri/Niana, Tehsil- Balachaur, District- SBS Nagar, State Punjab through XEN/DMO District SBS Nagar Government of Punjab",Punjab,,,Date of Submission for EC: 18 Sep 2023 ,Date of Ec Granted : 16 Oct 2023,Non-Coal Mining, EXECUTIVE ENGINEER-CUM- DISTRICT MINING OFFICER,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Punjab&pno=SIA/PB/MIN/440018/2023&pid=224029,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/MIN/440018/2023&type=EC&ID=224029
39,SIA/PB/MIN/151335/2020,,"Sariana-1 Gravel Mining Project, Village-Sariana, District-Hosiyarpur, Punjab, Production-70635",Punjab,Hoshiarpur,Hoshiarpur,Date of Submission for TOR: ,Date of Submission for EC: 22 Oct 2020 ,Non-Coal Mining,PRIME VISION INDUSTRIES PRIVATE LIMITED,Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Punjab&pno=SIA/PB/MIN/151335/2020&pid=102233,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/MIN/151335/2020&type=EC&ID=102233
40,SIA/PB/MIS/41648/2009,,Expansion and Modification of residential project “Bhakti Park”,Punjab,Bathinda,Bathinda,Date of Submission for TOR: ,Date of Submission for EC: 27 Aug 2019 ,INFRA-2,M/S HPCL MITTAL ENERGY LTD (HMEL),Delisted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Punjab&pno=SIA/PB/MIS/41648/2009&pid=62766,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/MIS/41648/2009&type=EC&ID=62766
41,SIA/PB/IND2/174361/2020,SEIAA/PB/IND/EC/2020/25,Sourav Chemicals Limited,Punjab,SAS Nagar,Derabassi,Date of Submission for EC: 21 Oct 2020 ,Date of Ec Granted : 05 Nov 2020,Industrial Projects - 2,M/S SOURAV CHEMICALS LIMITED,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Punjab&pno=SIA/PB/IND2/174361/2020&pid=130692,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/IND2/174361/2020&type=EC&ID=130692
42,SIA/PB/IND/36822/2018,SEIAA/PB/IND/EC/2019/15,M/s H.L. Chopra Steel Rolling Mills,Punjab,Ludhiana,Khanna,Date of Submission for EC: 26 Nov 2019 ,Date of Ec Granted : 20 May 2020,Industrial Projects - 1,M/S H.L.CHOPRA STEEL ROLLING MILLS,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Punjab&pno=SIA/PB/IND/36822/2018&pid=56013,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/IND/36822/2018&type=EC&ID=56013
43,SIA/PB/MIS/243835/2021,SEIAA/PB/MIS/2022/EC/16,"Group Housing project namely “Amritsar One” at  Shubham Enclave, Besides NH-1, Amritsar, Punjab by M/s ATM Estates Pvt. Ltd.",Punjab,Amritsar,Amritsar -I,Date of Submission for EC: 20 May 2022 ,Date of Ec Granted : 13 Jul 2022,INFRA-2,M/S ATM ESTATES PVT. LTD.,EC Granted,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Punjab&pno=SIA/PB/MIS/243835/2021&pid=194626,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/MIS/243835/2021&type=EC&ID=194626
44,SIA/PB/MIN/39192/2019,,"Mining of Sand from River Sutlej situated in Village Molana, District Rupnagar, Punjab proposed by M/s Kuldeep Singh & Bros",Punjab,Rupnagar,Chamkaur Sahib,Date of Submission for TOR: ,Date of Submission for EC: 31 Jul 2019 ,Non-Coal Mining,M/S KULDEEP SINGH & BROS,Query raised by SEIAA and pending at PP,https://environmentclearance.nic.in/TrackState_proposal.aspx?type=EC&status=EC_new&statename=Punjab&pno=SIA/PB/MIN/39192/2019&pid=57425,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/MIN/39192/2019&type=EC&ID=57425
